tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,key_signature,,,,,0,1,6,,,,,,,C,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,end_of_track,,,,,0,1,5,,,,,,,,,
0,key_signature,,,,,0,1,5,,,,,,,C,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,end_of_track,,,,,0,1,4,,,,,,,,,
0,end_of_track,,,,,0,1,6,,,,,,,,,
0,key_signature,,,,,0,1,4,,,,,,,C,,
0,end_of_track,,,,,0,1,3,,,,,,,,,
0,key_signature,,,,,0,1,3,,,,,,,C,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,key_signature,,,,,0,1,2,,,,,,,Db,,
0,program_change,,,,,0,0,2,,,,,0,0,,,
0,control_change,,,,,0,0,2,,,0,0,0,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,key_signature,,,,,0,1,7,,,,,,,C,,
0,end_of_track,,,,,0,1,7,,,,,,,,,
0,key_signature,,,,,0,1,8,,,,,,,C,,
0,end_of_track,,,,,0,1,15,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,C,,
0,end_of_track,,,,,0,1,14,,,,,,,,,
0,key_signature,,,,,0,1,14,,,,,,,C,,
0,end_of_track,,,,,0,1,13,,,,,,,,,
0,key_signature,,,,,0,1,13,,,,,,,C,,
0,end_of_track,,,,,0,1,12,,,,,,,,,
0,key_signature,,,,,0,1,12,,,,,,,C,,
0,end_of_track,,,,,0,1,11,,,,,,,,,
0,key_signature,,,,,0,1,11,,,,,,,C,,
0,end_of_track,,,,,0,1,10,,,,,,,,,
0,key_signature,,,,,0,1,10,,,,,,,C,,
0,end_of_track,,,,,0,1,9,,,,,,,,,
0,key_signature,,,,,0,1,9,,,,,,,C,,
0,end_of_track,,,,,0,1,8,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,key_signature,,,,,0,1,16,,,,,,,C,,
0,end_of_track,,,,,0,1,16,,,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,set_tempo,,,,,0,1,0,,400000,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
0,program_change,,,,,0,0,1,,,,,0,0,,,
0,key_signature,,,,,0,1,1,,,,,,,Db,,
768,note_on,,,,,768,0,1,,,,,0,,,73,60
768,note_on,,,,,0,0,1,,,,,0,,,65,50
768,note_on,,,,,0,0,1,,,,,0,,,68,50
1148,note_off,,,,,0,0,1,,,,,0,,,65,0
1148,note_off,,,,,0,0,1,,,,,0,,,68,0
1148,note_off,,,,,380,0,1,,,,,0,,,73,0
1152,note_on,,,,,4,0,1,,,,,0,,,68,37
1152,note_on,,,,,0,0,1,,,,,0,,,72,60
1152,note_on,,,,,0,0,1,,,,,0,,,63,45
1916,note_off,,,,,764,0,1,,,,,0,,,68,0
1916,note_off,,,,,0,0,1,,,,,0,,,72,0
1916,note_off,,,,,0,0,1,,,,,0,,,63,0
1920,note_on,,,,,0,0,1,,,,,0,,,61,49
1920,note_on,,,,,4,0,1,,,,,0,,,70,55
1920,note_on,,,,,0,0,1,,,,,0,,,67,60
2300,note_off,,,,,0,0,1,,,,,0,,,61,0
2300,note_off,,,,,0,0,1,,,,,0,,,67,0
2300,note_off,,,,,380,0,1,,,,,0,,,70,0
2304,note_on,,,,,0,0,1,,,,,0,,,60,53
2304,note_on,,,,,0,0,1,,,,,0,,,68,50
2304,note_on,,,,,4,0,1,,,,,0,,,75,60
2404,note_off,,,,,100,0,1,,,,,0,,,75,0
2404,note_off,,,,,0,0,1,,,,,0,,,60,0
2404,note_off,,,,,0,0,1,,,,,0,,,68,0
3072,note_on,,,,,0,0,1,,,,,0,,,65,52
3072,note_on,,,,,3072,0,2,,,,,0,,,49,53
