tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,7,122,3,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
960,note_on,0,0,1,,,,,,,,,0,,,67,76
960,note_on,0,0,4,,,,,,,,,3,,,52,75
960,note_on,0,0,4,,,,,,,,,3,,,40,75
960,control_change,960,0,1,,,,,,,64,0,0,,,,
960,note_on,0,0,2,,,,,,,,,1,,,64,76
960,control_change,960,0,4,,,,,,,64,0,3,,,,
960,note_on,960,0,2,,,,,,,,,1,,,55,76
960,set_tempo,960,1,0,,,,,,337078,,,,,,,
960,note_on,0,0,2,,,,,,,,,1,,,59,76
1200,note_off,240,0,2,,,,,,,,,1,,,64,0
1200,note_off,0,0,2,,,,,,,,,1,,,59,0
1200,note_off,0,0,4,,,,,,,,,3,,,52,0
1200,note_off,240,0,4,,,,,,,,,3,,,40,0
1200,note_off,240,0,1,,,,,,,,,0,,,67,0
1200,note_off,0,0,2,,,,,,,,,1,,,55,0
1215,set_tempo,255,1,0,,,,,,372670,,,,,,,
1440,note_on,240,0,2,,,,,,,,,1,,,59,88
1440,note_on,0,0,2,,,,,,,,,1,,,64,88
1440,note_on,0,0,2,,,,,,,,,1,,,55,88
1440,marker,0,1,0,,,,,,,,,,,,,
1440,note_on,240,0,4,,,,,,,,,3,,,52,85
1440,set_tempo,225,1,0,,,,,,337078,,,,,,,
1440,note_on,0,0,4,,,,,,,,,3,,,40,85
1440,note_on,240,0,1,,,,,,,,,0,,,67,88
2160,note_off,720,0,1,,,,,,,,,0,,,67,0
2160,note_on,0,0,1,,,,,,,,,0,,,66,79
2400,note_off,0,0,2,,,,,,,,,1,,,59,0
2400,note_on,0,0,2,,,,,,,,,1,,,55,76
2400,note_off,960,0,2,,,,,,,,,1,,,55,0
2400,note_on,0,0,4,,,,,,,,,3,,,40,77
2400,note_off,0,0,2,,,,,,,,,1,,,64,0
2400,note_off,0,0,4,,,,,,,,,3,,,52,0
2400,note_off,960,0,4,,,,,,,,,3,,,40,0
2400,note_on,0,0,1,,,,,,,,,0,,,64,76
2400,note_off,240,0,1,,,,,,,,,0,,,66,0
2400,note_on,0,0,4,,,,,,,,,3,,,52,77
2640,note_off,240,0,4,,,,,,,,,3,,,40,0
2640,note_off,240,0,2,,,,,,,,,1,,,55,0
2640,note_off,240,0,1,,,,,,,,,0,,,64,0
2640,note_off,0,0,4,,,,,,,,,3,,,52,0
2770,set_tempo,1330,1,0,,,,,,340909,,,,,,,
2880,marker,0,1,0,,,,,,,,,,,,,
2880,note_on,0,0,2,,,,,,,,,1,,,57,71
2880,note_on,240,0,2,,,,,,,,,1,,,66,71
2880,set_tempo,110,1,0,,,,,,344827,,,,,,,
2880,note_on,240,0,1,,,,,,,,,0,,,69,71
