tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,control_change,0,0,4,,,,,,,7,122,3,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
960,marker,0,1,0,,,,,,,,,,,,,
960,set_tempo,960,1,0,,,,,,419580,,,,,,,
1440,set_tempo,480,1,0,,,,,,434782,,,,,,,
1440,note_on,1440,0,1,,,,,,,,,0,,,68,53
1560,note_on,1560,0,2,,,,,,,,,1,,,71,43
1680,note_on,1680,0,4,,,,,,,,,3,,,52,49
1800,note_on,1800,0,3,,,,,,,,,2,,,59,47
1920,note_on,0,0,1,,,,,,,,,0,,,71,53
1920,marker,0,1,0,,,,,,,,,,,,,
1920,note_off,120,0,3,,,,,,,,,2,,,59,0
1920,note_off,480,0,1,,,,,,,,,0,,,68,0
1920,note_off,360,0,2,,,,,,,,,1,,,71,0
1920,set_tempo,480,1,0,,,,,,428571,,,,,,,
1920,note_off,240,0,4,,,,,,,,,3,,,52,0
2040,note_on,120,0,2,,,,,,,,,1,,,66,42
2160,note_on,240,0,4,,,,,,,,,3,,,63,48
2280,note_on,360,0,3,,,,,,,,,2,,,51,47
2400,note_off,360,0,2,,,,,,,,,1,,,66,0
2400,note_off,480,0,1,,,,,,,,,0,,,71,0
2400,note_on,0,0,1,,,,,,,,,0,,,64,52
2400,note_off,120,0,3,,,,,,,,,2,,,51,0
2400,note_off,240,0,4,,,,,,,,,3,,,63,0
2420,set_tempo,500,1,0,,,,,,425531,,,,,,,
2520,note_on,120,0,2,,,,,,,,,1,,,68,42
2640,note_on,240,0,4,,,,,,,,,3,,,49,47
2760,note_on,360,0,3,,,,,,,,,2,,,56,46
2880,note_off,360,0,2,,,,,,,,,1,,,68,0
2880,set_tempo,460,1,0,,,,,,422535,,,,,,,
2880,note_off,120,0,3,,,,,,,,,2,,,56,0
2880,note_off,480,0,1,,,,,,,,,0,,,64,0
2880,note_off,240,0,4,,,,,,,,,3,,,49,0
2880,note_on,0,0,1,,,,,,,,,0,,,68,52
2880,marker,0,1,0,,,,,,,,,,,,,
3000,note_on,120,0,2,,,,,,,,,1,,,63,41
3120,note_on,240,0,4,,,,,,,,,3,,,59,46
3240,note_on,360,0,3,,,,,,,,,2,,,47,45
3360,set_tempo,480,1,0,,,,,,419580,,,,,,,
3360,note_off,120,0,3,,,,,,,,,2,,,47,0
3360,note_off,360,0,2,,,,,,,,,1,,,63,0
3360,note_on,0,0,1,,,,,,,,,0,,,61,51
3360,note_off,480,0,1,,,,,,,,,0,,,68,0
3360,note_off,240,0,4,,,,,,,,,3,,,59,0
3480,note_on,120,0,2,,,,,,,,,1,,,64,40
3600,note_on,240,0,4,,,,,,,,,3,,,45,45
3720,note_on,360,0,3,,,,,,,,,2,,,52,44
