tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,91,66,,
0,control_change,0,0,4,,,,,,,,,3,64,96,,
0,note_on,0,0,4,,,,,,,,,3,,,68,41
0,note_on,0,0,4,,,,,,,,,3,,,64,44
0,note_on,0,0,4,,,,,,,,,3,,,59,38
0,note_on,0,0,4,,,,,,,,,3,,,52,33
0,note_on,0,0,4,,,,,,,,,3,,,47,42
0,note_on,0,0,4,,,,,,,,,3,,,40,36
0,track_name,0,1,15,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,49,4,,,,
0,control_change,0,0,5,,,,,,,,,4,7,100,,
0,control_change,0,0,5,,,,,,,,,4,10,38,,
0,control_change,0,0,5,,,,,,,,,4,93,0,,
0,control_change,0,0,5,,,,,,,,,4,91,66,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,control_change,0,0,4,,,,,,,,,3,93,0,,
0,control_change,0,0,4,,,,,,,,,3,10,64,,
0,control_change,0,0,4,,,,,,,,,3,7,100,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,control_change,0,0,1,,,,,,,,,0,93,0,,
0,control_change,0,0,1,,,,,,,,,0,91,66,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,70,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,100,,
0,control_change,0,0,2,,,,,,,,,1,10,92,,
0,control_change,0,0,2,,,,,,,,,1,93,0,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,91,66,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,60,2,,,,
0,control_change,0,0,3,,,,,,,,,2,7,100,,
0,control_change,0,0,3,,,,,,,,,2,10,55,,
0,control_change,0,0,3,,,,,,,,,2,93,0,,
0,control_change,0,0,3,,,,,,,,,2,91,66,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,53,,
0,program_change,0,0,6,,,,,,,,49,5,,,,
0,control_change,0,0,6,,,,,,,,,5,10,13,,
0,control_change,0,0,9,,,,,,,,,8,91,66,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,
0,control_change,0,0,9,,,,,,,,,8,93,0,,
0,control_change,0,0,9,,,,,,,,,8,10,114,,
0,control_change,0,0,9,,,,,,,,,8,7,100,,
0,program_change,0,0,9,,,,,,,,49,8,,,,
0,control_change,0,0,6,,,,,,,,,5,93,0,,
0,control_change,0,0,6,,,,,,,,,5,91,66,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,,49,6,,,,
0,control_change,0,0,7,,,,,,,,,6,7,100,,
