tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,
0,program_change,0,0,4,,,,,,,,,3,0,,
0,control_change,0,0,4,,,,,,,7,112,3,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,
0,control_change,0,0,4,,,,,,,10,64,3,,,
0,control_change,0,0,4,,,,,,,93,18,3,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,control_change,0,0,1,,,,,,,93,18,0,,,
0,program_change,0,0,1,,,,,,,,,0,0,,
0,control_change,0,0,4,,,,,,,91,91,3,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,7,117,2,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,
0,control_change,0,0,2,,,,,,,7,117,1,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,
0,program_change,0,0,2,,,,,,,,,1,0,,
0,control_change,0,0,2,,,,,,,93,18,1,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,
0,control_change,0,0,3,,,,,,,93,18,2,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,
0,program_change,0,0,3,,,,,,,,,2,0,,
0,control_change,0,0,3,,,,,,,10,55,2,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
1440,note_on,1440,0,1,,,,,,,,,0,,60,35
1440,set_tempo,1440,1,0,,,,,,256410,,,,,,
1750,note_off,310,0,1,,,,,,,,,0,,60,0
1920,set_tempo,480,1,0,,,,,,254237,,,,,,
1920,note_on,170,0,1,,,,,,,,,0,,65,37
1920,marker,0,1,0,,,,,,,,,,,,
2230,note_off,310,0,1,,,,,,,,,0,,65,0
2400,note_on,170,0,1,,,,,,,,,0,,68,38
2710,note_off,310,0,1,,,,,,,,,0,,68,0
2880,note_on,170,0,1,,,,,,,,,0,,72,40
3190,note_off,310,0,1,,,,,,,,,0,,72,0
3360,note_on,170,0,1,,,,,,,,,0,,77,42
3600,set_tempo,1680,1,0,,,,,,260869,,,,,,
3670,note_off,310,0,1,,,,,,,,,0,,77,0
3840,set_tempo,240,1,0,,,,,,256410,,,,,,
3840,note_on,170,0,1,,,,,,,,,0,,80,53
3840,marker,0,1,0,,,,,,,,,,,,
4320,set_tempo,480,1,0,,,,,,254237,,,,,,
4320,note_on,4320,0,4,,,,,,,,,3,,60,37
4320,note_on,4320,0,3,,,,,,,,,2,,53,37
4320,note_on,0,0,4,,,,,,,,,3,,56,37
4560,note_off,720,0,1,,,,,,,,,0,,80,0
4560,note_on,0,0,1,,,,,,,,,0,,79,40
4630,note_off,310,0,4,,,,,,,,,3,,56,0
4630,note_off,0,0,4,,,,,,,,,3,,60,0
4630,note_off,310,0,3,,,,,,,,,2,,53,0
4640,note_on,0,0,1,,,,,,,,,0,,77,39
4640,note_off,80,0,1,,,,,,,,,0,,79,0
4720,note_off,80,0,1,,,,,,,,,0,,77,0
