tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,3,,,,,,,7,107,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,10,65,1,,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,control_change,0,0,2,,,,,,,7,107,1,,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,control_change,0,0,1,,,,,,,7,117,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,3,,,,,,,10,55,2,,,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
1920,marker,0,1,0,,,,,,,,,,,,,
1920,set_tempo,1920,1,0,,,,,,967741,,,,,,,
1920,note_on,1920,0,1,,,,,,,,,0,,,67,59
1920,note_on,1920,0,2,,,,,,,,,1,,,63,61
2880,note_off,960,0,1,,,,,,,,,0,,,67,0
2880,note_on,0,0,1,,,,,,,,,0,,,65,56
2880,note_on,0,0,2,,,,,,,,,1,,,58,57
2880,note_off,960,0,2,,,,,,,,,1,,,63,0
3630,set_tempo,1710,1,0,,,,,,1000000,,,,,,,
3840,note_on,0,0,2,,,,,,,,,1,,,55,52
3840,note_on,0,0,3,,,,,,,,,2,,,36,47
3840,marker,210,1,0,,,,,,,,,,,,,
3840,note_on,3840,0,3,,,,,,,,,2,,,48,47
3840,note_on,0,0,1,,,,,,,,,0,,,63,58
3840,note_off,960,0,2,,,,,,,,,1,,,58,0
3840,note_off,960,0,1,,,,,,,,,0,,,65,0
5220,note_off,1380,0,1,,,,,,,,,0,,,63,0
5220,note_off,1380,0,2,,,,,,,,,1,,,55,0
5227,note_off,1387,0,3,,,,,,,,,2,,,36,0
5227,note_off,0,0,3,,,,,,,,,2,,,48,0
5280,note_on,53,0,3,,,,,,,,,2,,,51,46
5280,note_on,60,0,1,,,,,,,,,0,,,63,53
5280,set_tempo,1440,1,0,,,,,,952380,,,,,,,
5280,note_on,0,0,3,,,,,,,,,2,,,48,46
5640,note_on,0,0,1,,,,,,,,,0,,,68,55
5640,note_off,360,0,1,,,,,,,,,0,,,63,0
5760,note_on,0,0,3,,,,,,,,,2,,,46,49
5760,note_off,0,0,3,,,,,,,,,2,,,51,0
