tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,note_on,,,,,0,0,7,,,,,6,,,51,127
0,control_change,,,,,0,0,7,,,,,6,91,0,,
0,control_change,,,,,0,0,7,,,,,6,93,0,,
0,control_change,,,,,0,0,7,,,,,6,10,40,,
0,control_change,,,,,0,0,7,,,,,6,7,100,,
0,program_change,,,,,0,0,7,,,,47,6,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,note_on,,,,,0,0,6,,,,,5,,,51,127
0,note_on,,,,,0,0,6,,,,,5,,,63,125
0,control_change,,,,,0,0,6,,,,,5,91,0,,
0,control_change,,,,,0,0,6,,,,,5,93,0,,
0,control_change,,,,,0,0,6,,,,,5,10,40,,
0,control_change,,,,,0,0,6,,,,,5,7,100,,
0,program_change,,,,,0,0,6,,,,56,5,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,midi_port,,,,,0,1,8,,,1,,,,,,
0,note_on,,,,,0,0,5,,,,,4,,,55,123
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,,,7,7,127,,
0,control_change,,,,,0,0,10,,,,,11,93,0,,
0,control_change,,,,,0,0,10,,,,,11,10,50,,
0,control_change,,,,,0,0,10,,,,,11,7,100,,
0,program_change,,,,,0,0,10,,,,48,11,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,midi_port,,,,,0,1,10,,,0,,,,,,
0,control_change,,,,,0,0,9,,,,,8,91,0,,
0,control_change,,,,,0,0,9,,,,,8,93,0,,
0,control_change,,,,,0,0,9,,,,,8,10,60,,
0,control_change,,,,,0,0,9,,,,,8,7,127,,
0,program_change,,,,,0,0,9,,,,0,8,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,midi_port,,,,,0,1,9,,,1,,,,,,
0,track_name,,,,,0,1,27,,,,,,,,,
0,control_change,,,,,0,0,8,,,,,7,91,0,,
0,control_change,,,,,0,0,8,,,,,7,93,0,,
0,control_change,,,,,0,0,8,,,,,7,10,60,,
0,program_change,,,,,0,0,8,,,,0,7,,,,
0,note_on,,,,,0,0,5,,,,,4,,,63,127
0,control_change,,,,,0,0,5,,,,,4,91,0,,
0,control_change,,,,,0,0,5,,,,,4,93,0,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,note_on,,,,,0,0,2,,,,,1,,,79,127
0,note_on,,,,,0,0,2,,,,,1,,,75,126
0,control_change,,,,,0,0,2,,,,,1,91,0,,
0,control_change,,,,,0,0,2,,,,,1,93,0,,
0,control_change,,,,,0,0,2,,,,,1,10,70,,
0,control_change,,,,,0,0,2,,,,,1,7,100,,
0,program_change,,,,,0,0,2,,,,68,1,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,note_on,,,,,0,0,1,,,,,0,,,79,127
0,note_on,,,,,0,0,1,,,,,0,,,87,107
0,control_change,,,,,0,0,1,,,,,0,91,0,,
0,control_change,,,,,0,0,1,,,,,0,93,0,,
0,control_change,,,,,0,0,1,,,,,0,10,50,,
0,control_change,,,,,0,0,1,,,,,0,7,100,,
0,program_change,,,,,0,0,1,,,,73,0,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,program_change,,,,,0,0,3,,,,71,2,,,,
0,control_change,,,,,0,0,3,,,,,2,7,100,,
0,control_change,,,,,0,0,3,,,,,2,10,50,,
0,control_change,,,,,0,0,5,,,,,4,10,60,,
0,control_change,,,,,0,0,5,,,,,4,7,100,,
0,program_change,,,,,0,0,5,,,,60,4,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,note_on,,,,,0,0,4,,,,,3,,,51,127
0,note_on,,,,,0,0,4,,,,,3,,,55,127
0,control_change,,,,,0,0,4,,,,,3,91,0,,
0,control_change,,,,,0,0,10,,,,,11,91,0,,
0,control_change,,,,,0,0,4,,,,,3,93,0,,
0,control_change,,,,,0,0,4,,,,,3,7,100,,
0,program_change,,,,,0,0,4,,,,70,3,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,note_on,,,,,0,0,3,,,,,2,,,67,127
0,note_on,,,,,0,0,3,,,,,2,,,75,127
0,control_change,,,,,0,0,3,,,,,2,91,0,,
0,control_change,,,,,0,0,3,,,,,2,93,0,,
0,control_change,,,,,0,0,4,,,,,3,10,70,,
0,note_on,,,,,0,0,10,,,,,11,,,75,127
0,note_on,,,,,0,0,10,,,,,11,,,63,127
0,note_on,,,,,0,0,10,,,,,11,,,55,127
0,end_of_track,,,,,0,1,19,,,,,,,,,
0,track_name,,,,,0,1,19,,,,,,,,,
0,midi_port,,,,,0,1,19,,,0,,,,,,
0,end_of_track,,,,,0,1,18,,,,,,,,,
0,track_name,,,,,0,1,18,,,,,,,,,
0,midi_port,,,,,0,1,18,,,0,,,,,,
0,program_change,,,,,0,0,17,,,,44,15,,,,
0,control_change,,,,,0,0,17,,,,,15,7,120,,
0,control_change,,,,,0,0,17,,,,,15,32,120,,
0,control_change,,,,,0,0,17,,,,,15,0,0,,
0,track_name,,,,,0,1,17,,,,,,,,,
0,midi_port,,,,,0,1,17,,,0,,,,,,
0,control_change,,,,,0,0,16,,,,,14,91,0,,
0,control_change,,,,,0,0,16,,,,,14,93,0,,
0,control_change,,,,,0,0,16,,,,,14,10,30,,
0,control_change,,,,,0,0,16,,,,,14,7,80,,
0,program_change,,,,,0,0,16,,,,45,14,,,,
0,midi_port,,,,,0,1,20,,,0,,,,,,
0,track_name,,,,,0,1,20,,,,,,,,,
0,end_of_track,,,,,0,1,20,,,,,,,,,
0,midi_port,,,,,0,1,21,,,0,,,,,,
0,midi_port,,,,,0,1,27,,,0,,,,,,
0,end_of_track,,,,,0,1,26,,,,,,,,,
0,track_name,,,,,0,1,26,,,,,,,,,
0,midi_port,,,,,0,1,26,,,0,,,,,,
0,end_of_track,,,,,0,1,25,,,,,,,,,
0,track_name,,,,,0,1,25,,,,,,,,,
0,midi_port,,,,,0,1,25,,,0,,,,,,
0,end_of_track,,,,,0,1,24,,,,,,,,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,track_name,,,,,0,1,24,,,,,,,,,
0,end_of_track,,,,,0,1,23,,,,,,,,,
0,track_name,,,,,0,1,23,,,,,,,,,
0,midi_port,,,,,0,1,23,,,0,,,,,,
0,end_of_track,,,,,0,1,22,,,,,,,,,
0,track_name,,,,,0,1,22,,,,,,,,,
0,midi_port,,,,,0,1,22,,,0,,,,,,
0,end_of_track,,,,,0,1,21,,,,,,,,,
0,track_name,,,,,0,1,21,,,,,,,,,
0,midi_port,,,,,0,1,24,,,0,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,16,,,0,,,,,,
0,control_change,,,,,0,0,15,,,,,14,93,0,,
0,note_on,,,,,0,0,12,,,,,11,,,51,118
0,control_change,,,,,0,0,12,,,,,11,91,0,,
0,control_change,,,,,0,0,12,,,,,11,93,0,,
0,control_change,,,,,0,0,12,,,,,11,10,50,,
0,control_change,,,,,0,0,12,,,,,11,7,100,,
0,program_change,,,,,0,0,12,,,,48,11,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,midi_port,,,,,0,1,12,,,0,,,,,,
0,note_on,,,,,0,0,11,,,,,11,,,55,127
0,note_on,,,,,0,0,11,,,,,11,,,63,127
0,control_change,,,,,0,0,11,,,,,11,91,0,,
0,control_change,,,,,0,0,11,,,,,11,93,0,,
0,control_change,,,,,0,0,11,,,,,11,10,50,,
0,control_change,,,,,0,0,11,,,,,11,7,100,,
0,program_change,,,,,0,0,11,,,,48,11,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,midi_port,,,,,0,1,11,,,0,,,,,,
0,note_on,,,,,0,0,12,,,,,11,,,55,127
0,midi_port,,,,,0,1,13,,,0,,,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,program_change,,,,,0,0,13,,,,42,12,,,,
0,control_change,,,,,0,0,15,,,,,14,10,30,,
0,control_change,,,,,0,0,15,,,,,14,7,80,,
0,program_change,,,,,0,0,15,,,,45,14,,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,midi_port,,,,,0,1,15,,,0,,,,,,
0,note_on,,,,,0,0,14,,,,,13,,,39,127
0,control_change,,,,,0,0,14,,,,,13,91,0,,
0,control_change,,,,,0,0,14,,,,,13,93,0,,
0,control_change,,,,,0,0,15,,,,,14,91,0,,
0,control_change,,,,,0,0,14,,,,,13,10,100,,
0,program_change,,,,,0,0,14,,,,43,13,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,midi_port,,,,,0,1,14,,,0,,,,,,
0,note_on,,,,,0,0,13,,,,,12,,,39,127
0,control_change,,,,,0,0,13,,,,,12,91,0,,
0,control_change,,,,,0,0,13,,,,,12,93,0,,
0,control_change,,,,,0,0,13,,,,,12,10,80,,
0,control_change,,,,,0,0,13,,,,,12,7,100,,
0,control_change,,,,,0,0,14,,,,,13,7,100,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,end_of_track,,,,,0,1,27,,,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,,,
