tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,1,0,,,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,127,,
0,text,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,,,,,,1,0,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,7,100,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,64,0,,
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,36,25
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,C,,,,,,,,
0,time_signature,0,1,0,,,,,,,4,4,24,8,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,373902,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
180,note_on,180,0,2,,,,,,,,,,,,,,,0,,,36,0
240,note_on,60,0,2,,,,,,,,,,,,,,,0,,,43,26
240,note_on,0,0,2,,,,,,,,,,,,,,,0,,,36,22
240,note_on,240,0,1,,,,,,,,,,,,,,,0,,,48,28
240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,52,33
420,note_on,180,0,1,,,,,,,,,,,,,,,0,,,52,0
420,note_on,0,0,1,,,,,,,,,,,,,,,0,,,48,0
420,note_on,180,0,2,,,,,,,,,,,,,,,0,,,36,0
420,note_on,0,0,2,,,,,,,,,,,,,,,0,,,43,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,52,33
480,note_on,60,0,2,,,,,,,,,,,,,,,0,,,43,26
480,set_tempo,480,1,0,,,,,,,,,,,,371517,,,,,,,
480,note_on,60,0,1,,,,,,,,,,,,,,,0,,,48,28
480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,36,22
660,note_on,0,0,2,,,,,,,,,,,,,,,0,,,43,0
660,note_on,180,0,2,,,,,,,,,,,,,,,0,,,36,0
