tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,11,,,,,,,,,14,,,51,50
0,control_change,0,0,11,,,,,,,,,14,10,105,,
0,control_change,0,0,11,,,,,,,,,14,7,127,,
0,program_change,0,0,11,,,,,,,,48,14,,,,
0,track_name,0,1,11,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,,47,6,,,,
0,control_change,0,0,7,,,,,,,,,6,7,127,,
0,control_change,0,0,7,,,,,,,,,6,10,64,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,,48,11,,,,
0,control_change,0,0,8,,,,,,,,,11,7,127,,
0,control_change,0,0,8,,,,,,,,,11,10,25,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,48,12,,,,
0,control_change,0,0,9,,,,,,,,,12,7,127,,
0,control_change,0,0,9,,,,,,,,,12,10,44,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,13,,,,
0,control_change,0,0,10,,,,,,,,,13,7,127,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,10,,,,,,,,,13,10,86,,
0,control_change,0,0,6,,,,,,,,,5,10,115,,
0,program_change,0,0,6,,,,,,,,56,5,,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,72,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,70,,
0,control_change,0,0,12,,,,,,,,,15,10,120,,
0,control_change,0,0,12,,,,,,,,,15,7,127,,
0,program_change,0,0,12,,,,,,,,48,15,,,,
0,track_name,0,1,12,,,,,,,,,,,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,68,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,60,4,,,,
0,control_change,0,0,5,,,,,,,,,4,7,127,,
0,control_change,0,0,5,,,,,,,,,4,10,31,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,control_change,0,0,6,,,,,,,,,5,7,127,,
0,note_on,0,0,10,,,,,,,,,13,,,51,50
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,time_signature,0,1,0,1,8,12,8,,,,,,,,,
0,key_signature,0,1,0,,,,,Ab,,,,,,,,
0,set_tempo,0,1,0,,,,,,1500000,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,74,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,73,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
89,note_on,89,0,11,,,,,,,,,14,,,51,0
89,note_on,89,0,10,,,,,,,,,13,,,51,0
90,note_on,1,0,11,,,,,,,,,14,,,56,50
90,note_on,1,0,10,,,,,,,,,13,,,56,50
100,program_change,100,0,12,,,,,,,,45,15,,,,
115,note_on,25,0,10,,,,,,,,,13,,,56,0
115,note_on,25,0,11,,,,,,,,,14,,,56,0
120,note_on,5,0,11,,,,,,,,,14,,,60,50
120,note_on,20,0,12,,,,,,,,,15,,,32,50
120,time_signature,120,1,0,3,8,12,8,,,,,,,,,
120,note_on,5,0,10,,,,,,,,,13,,,60,50
209,note_on,89,0,11,,,,,,,,,14,,,60,0
209,note_on,89,0,10,,,,,,,,,13,,,60,0
240,note_on,31,0,10,,,,,,,,,13,,,60,50
240,note_on,31,0,11,,,,,,,,,14,,,60,50
329,note_on,89,0,10,,,,,,,,,13,,,60,0
329,note_on,89,0,11,,,,,,,,,14,,,60,0
330,note_on,1,0,10,,,,,,,,,13,,,58,50
330,note_on,1,0,11,,,,,,,,,14,,,58,50
359,note_on,29,0,10,,,,,,,,,13,,,58,0
359,note_on,29,0,11,,,,,,,,,14,,,58,0
359,note_on,239,0,12,,,,,,,,,15,,,32,0
360,note_on,1,0,10,,,,,,,,,13,,,56,50
