tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,7,117,3,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,100,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,0,0,4,,,,
0,control_change,0,0,5,,,,,,,32,0,4,,,,
0,program_change,0,0,5,,,,,,,,,4,0,,,
0,control_change,0,0,5,,,,,,,10,55,4,,,,
0,control_change,0,0,5,,,,,,,91,100,4,,,,
0,control_change,0,0,5,,,,,,,93,28,4,,,,
0,control_change,0,0,5,,,,,,,64,0,4,,,,
0,control_change,0,0,5,,,,,,,1,0,4,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,pitchwheel,0,0,5,,,,,,,,,4,,0,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,control_change,0,0,2,,,,,,,91,100,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,control_change,0,0,4,,,,,,,91,100,3,,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,3,,,,,,,91,100,2,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,5,,,,,,,7,122,4,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
1440,control_change,1440,0,2,,,,,,,64,0,1,,,,
1440,control_change,1440,0,5,,,,,,,64,0,4,,,,
1440,control_change,1440,0,4,,,,,,,64,0,3,,,,
1440,control_change,1440,0,3,,,,,,,64,0,2,,,,
1440,set_tempo,1440,1,0,,,,,,508474,,,,,,,
1440,note_on,0,0,2,,,,,,,,,1,,,52,47
1440,note_on,0,0,2,,,,,,,,,1,,,67,47
1440,control_change,1440,0,1,,,,,,,64,0,0,,,,
1440,note_on,0,0,1,,,,,,,,,0,,,60,47
1440,note_on,0,0,1,,,,,,,,,0,,,72,47
1674,note_off,234,0,2,,,,,,,,,1,,,67,0
1674,note_off,0,0,2,,,,,,,,,1,,,52,0
1674,note_off,0,0,1,,,,,,,,,0,,,60,0
1674,note_off,234,0,1,,,,,,,,,0,,,72,0
1800,note_on,126,0,1,,,,,,,,,0,,,74,49
1800,note_on,0,0,2,,,,,,,,,1,,,55,49
1800,note_on,126,0,2,,,,,,,,,1,,,71,49
1800,note_on,0,0,1,,,,,,,,,0,,,62,49
1870,set_tempo,430,1,0,,,,,,517241,,,,,,,
1878,note_off,78,0,1,,,,,,,,,0,,,62,0
1878,note_off,0,0,1,,,,,,,,,0,,,74,0
1878,note_off,78,0,2,,,,,,,,,1,,,55,0
1878,note_off,0,0,2,,,,,,,,,1,,,71,0
1920,note_on,42,0,1,,,,,,,,,0,,,76,50
1920,marker,0,1,0,,,,,,,,,,,,,
1920,set_tempo,50,1,0,,,,,,508474,,,,,,,
1920,note_on,0,0,2,,,,,,,,,1,,,60,50
1920,note_on,0,0,1,,,,,,,,,0,,,64,50
1920,note_on,42,0,2,,,,,,,,,1,,,72,50
2400,note_on,960,0,4,,,,,,,,,3,,,48,46
2400,note_on,960,0,5,,,,,,,,,4,,,36,46
2520,note_on,0,0,5,,,,,,,,,4,,,31,45
2520,note_off,120,0,5,,,,,,,,,4,,,36,0
2520,note_on,0,0,4,,,,,,,,,3,,,43,45
2520,note_off,120,0,4,,,,,,,,,3,,,48,0
2640,note_off,120,0,5,,,,,,,,,4,,,31,0
2640,note_off,120,0,4,,,,,,,,,3,,,43,0
2640,note_on,0,0,5,,,,,,,,,4,,,36,43
2640,note_on,0,0,4,,,,,,,,,3,,,48,43
2760,note_off,120,0,5,,,,,,,,,4,,,36,0
2760,note_on,0,0,5,,,,,,,,,4,,,31,42
2760,note_off,120,0,4,,,,,,,,,3,,,48,0
2760,note_on,0,0,4,,,,,,,,,3,,,43,42
2880,note_off,120,0,5,,,,,,,,,4,,,31,0
2880,note_on,0,0,5,,,,,,,,,4,,,36,40
2880,note_off,120,0,4,,,,,,,,,3,,,43,0
2880,note_on,0,0,4,,,,,,,,,3,,,48,40
3240,note_off,360,0,5,,,,,,,,,4,,,36,0
3240,set_tempo,1320,1,0,,,,,,571428,,,,,,,
3240,note_off,360,0,4,,,,,,,,,3,,,48,0
3360,note_on,0,0,1,,,,,,,,,0,,,72,42
3360,note_on,0,0,1,,,,,,,,,0,,,60,42
3360,note_off,0,0,1,,,,,,,,,0,,,76,0
3360,note_off,1440,0,1,,,,,,,,,0,,,64,0
3360,note_on,0,0,2,,,,,,,,,1,,,52,42
3360,note_on,0,0,2,,,,,,,,,1,,,67,42
3360,note_off,0,0,2,,,,,,,,,1,,,72,0
3360,note_off,1440,0,2,,,,,,,,,1,,,60,0
3360,set_tempo,120,1,0,,,,,,508474,,,,,,,
3594,note_off,234,0,2,,,,,,,,,1,,,52,0
3594,note_off,0,0,2,,,,,,,,,1,,,67,0
3594,note_off,234,0,1,,,,,,,,,0,,,72,0
3594,note_off,0,0,1,,,,,,,,,0,,,60,0
3720,note_on,0,0,1,,,,,,,,,0,,,62,44
3720,note_on,126,0,1,,,,,,,,,0,,,74,44
3720,note_on,126,0,2,,,,,,,,,1,,,71,44
3720,note_on,0,0,2,,,,,,,,,1,,,55,44
3790,set_tempo,430,1,0,,,,,,517241,,,,,,,
3798,note_off,0,0,1,,,,,,,,,0,,,74,0
3798,note_off,78,0,1,,,,,,,,,0,,,62,0
3798,note_off,78,0,2,,,,,,,,,1,,,55,0
3798,note_off,0,0,2,,,,,,,,,1,,,71,0
3840,note_on,42,0,1,,,,,,,,,0,,,76,47
3840,note_on,0,0,2,,,,,,,,,1,,,60,47
3840,set_tempo,50,1,0,,,,,,508474,,,,,,,
3840,note_on,42,0,2,,,,,,,,,1,,,72,47
3840,note_on,0,0,1,,,,,,,,,0,,,64,47
3840,marker,0,1,0,,,,,,,,,,,,,
4320,note_on,1080,0,5,,,,,,,,,4,,,36,43
4320,note_on,1080,0,4,,,,,,,,,3,,,48,43
4440,note_off,120,0,4,,,,,,,,,3,,,48,0
4440,note_on,0,0,4,,,,,,,,,3,,,43,42
4440,note_off,120,0,5,,,,,,,,,4,,,36,0
4440,note_on,0,0,5,,,,,,,,,4,,,31,42
4560,note_on,0,0,4,,,,,,,,,3,,,48,41
4560,note_off,120,0,4,,,,,,,,,3,,,43,0
4560,note_on,0,0,5,,,,,,,,,4,,,36,41
4560,note_off,120,0,5,,,,,,,,,4,,,31,0
4680,note_on,0,0,4,,,,,,,,,3,,,43,40
4680,note_off,120,0,4,,,,,,,,,3,,,48,0
4680,note_on,0,0,5,,,,,,,,,4,,,31,40
4680,note_off,120,0,5,,,,,,,,,4,,,36,0
4800,note_on,0,0,5,,,,,,,,,4,,,36,38
4800,note_off,120,0,5,,,,,,,,,4,,,31,0
4800,note_off,120,0,4,,,,,,,,,3,,,43,0
4800,note_on,0,0,4,,,,,,,,,3,,,48,38
5160,note_off,360,0,4,,,,,,,,,3,,,48,0
5160,note_off,360,0,5,,,,,,,,,4,,,36,0
5160,set_tempo,1320,1,0,,,,,,582524,,,,,,,
5280,note_off,1440,0,2,,,,,,,,,1,,,60,0
5280,note_on,0,0,1,,,,,,,,,0,,,76,49
5280,note_on,0,0,1,,,,,,,,,0,,,64,49
5280,note_off,0,0,1,,,,,,,,,0,,,76,0
5280,note_off,1440,0,1,,,,,,,,,0,,,64,0
5280,note_on,3840,0,3,,,,,,,,,2,,,60,49
5280,note_off,0,0,2,,,,,,,,,1,,,72,0
5280,set_tempo,120,1,0,,,,,,508474,,,,,,,
5280,note_on,120,0,5,,,,,,,,,4,,,48,49
5514,note_off,234,0,5,,,,,,,,,4,,,48,0
5514,note_off,0,0,1,,,,,,,,,0,,,64,0
5514,note_off,234,0,1,,,,,,,,,0,,,76,0
5514,note_off,234,0,3,,,,,,,,,2,,,60,0
5640,note_on,126,0,5,,,,,,,,,4,,,48,51
5640,note_on,126,0,1,,,,,,,,,0,,,65,51
5640,note_on,126,0,3,,,,,,,,,2,,,62,51
5640,note_on,0,0,1,,,,,,,,,0,,,77,51
5715,set_tempo,435,1,0,,,,,,517241,,,,,,,
5718,note_off,78,0,5,,,,,,,,,4,,,48,0
5718,note_off,78,0,3,,,,,,,,,2,,,62,0
