tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,7,122,3,,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
720,note_on,720,0,1,,,,,,,,,0,,,62,46
720,set_tempo,720,1,0,,,,,,1000000,,,,,,,
840,set_tempo,120,1,0,,,,,,1034482,,,,,,,
960,set_tempo,120,1,0,,,,,,1000000,,,,,,,
960,note_off,240,0,1,,,,,,,,,0,,,62,0
960,note_on,0,0,1,,,,,,,,,0,,,70,46
960,marker,0,1,0,,,,,,,,,,,,,
1200,note_on,1200,0,4,,,,,,,,,3,,,58,43
1200,note_on,0,0,1,,,,,,,,,0,,,67,49
1200,note_off,240,0,1,,,,,,,,,0,,,70,0
1200,note_on,1200,0,3,,,,,,,,,2,,,62,43
1440,note_on,0,0,3,,,,,,,,,2,,,60,44
1440,note_on,0,0,1,,,,,,,,,0,,,66,51
1440,note_off,240,0,1,,,,,,,,,0,,,67,0
1440,note_off,240,0,3,,,,,,,,,2,,,62,0
1440,note_off,240,0,4,,,,,,,,,3,,,58,0
1440,note_on,0,0,4,,,,,,,,,3,,,57,44
1680,note_off,240,0,4,,,,,,,,,3,,,57,0
1680,note_on,0,0,3,,,,,,,,,2,,,58,46
1680,note_on,0,0,1,,,,,,,,,0,,,67,54
1680,note_off,240,0,3,,,,,,,,,2,,,60,0
1680,note_off,240,0,1,,,,,,,,,0,,,66,0
1680,note_on,0,0,4,,,,,,,,,3,,,55,46
1800,set_tempo,840,1,0,,,,,,1034482,,,,,,,
1920,note_on,0,0,3,,,,,,,,,2,,,57,50
1920,note_on,1920,0,2,,,,,,,,,1,,,62,57
1920,set_tempo,120,1,0,,,,,,1000000,,,,,,,
1920,note_off,240,0,4,,,,,,,,,3,,,55,0
1920,note_off,240,0,3,,,,,,,,,2,,,58,0
1920,note_on,0,0,4,,,,,,,,,3,,,54,50
1920,note_on,0,0,1,,,,,,,,,0,,,72,57
1920,marker,0,1,0,,,,,,,,,,,,,
1920,note_off,240,0,1,,,,,,,,,0,,,67,0
2160,note_off,240,0,4,,,,,,,,,3,,,54,0
2160,note_on,0,0,3,,,,,,,,,2,,,54,47
2160,note_off,240,0,3,,,,,,,,,2,,,57,0
2160,note_on,0,0,4,,,,,,,,,3,,,50,47
2400,note_off,240,0,3,,,,,,,,,2,,,54,0
2400,note_on,0,0,3,,,,,,,,,2,,,55,45
2400,note_on,0,0,4,,,,,,,,,3,,,52,45
2400,note_off,240,0,4,,,,,,,,,3,,,50,0
2640,note_on,0,0,4,,,,,,,,,3,,,54,42
2640,note_off,240,0,4,,,,,,,,,3,,,52,0
2640,note_off,240,0,3,,,,,,,,,2,,,55,0
2640,note_on,0,0,3,,,,,,,,,2,,,57,42
2760,set_tempo,840,1,0,,,,,,1071428,,,,,,,
2880,note_off,240,0,4,,,,,,,,,3,,,54,0
2880,note_on,0,0,4,,,,,,,,,3,,,55,42
2880,note_off,240,0,3,,,,,,,,,2,,,57,0
2880,note_off,960,0,2,,,,,,,,,1,,,62,0
2880,set_tempo,120,1,0,,,,,,1000000,,,,,,,
2880,marker,0,1,0,,,,,,,,,,,,,
2880,note_on,0,0,3,,,,,,,,,2,,,58,42
2880,note_on,0,0,1,,,,,,,,,0,,,70,48
2880,note_off,960,0,1,,,,,,,,,0,,,72,0
3120,note_off,240,0,3,,,,,,,,,2,,,58,0
3120,note_on,0,0,3,,,,,,,,,2,,,62,45
3120,note_on,0,0,4,,,,,,,,,3,,,58,45
3120,note_off,240,0,4,,,,,,,,,3,,,55,0
3120,note_on,0,0,1,,,,,,,,,0,,,67,50
3120,note_off,240,0,1,,,,,,,,,0,,,70,0
3360,note_off,240,0,4,,,,,,,,,3,,,58,0
3360,note_on,0,0,1,,,,,,,,,0,,,66,53
3360,note_off,240,0,1,,,,,,,,,0,,,67,0
3360,note_on,0,0,4,,,,,,,,,3,,,57,48
3360,note_off,240,0,3,,,,,,,,,2,,,62,0
3360,note_on,0,0,3,,,,,,,,,2,,,60,48
3600,note_on,0,0,4,,,,,,,,,3,,,55,50
3600,note_on,0,0,3,,,,,,,,,2,,,58,50
3600,note_off,240,0,3,,,,,,,,,2,,,60,0
