tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,93,22,,
0,control_change,0,0,2,,,,,,,,1,91,17,,
0,control_change,0,0,2,,,,,,,,1,10,82,,
0,control_change,0,0,2,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,93,19,,
0,control_change,0,0,1,,,,,,,,0,91,23,,
0,control_change,0,0,1,,,,,,,,0,10,44,,
0,control_change,0,0,1,,,,,,,,0,7,127,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,416667,,,,,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,
0,time_signature,0,1,0,6,8,12,8,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,,,
300,note_on,300,0,1,,,,,,,,0,,,65,75
360,note_on,60,0,1,,,,,,,,0,,,65,0
360,note_on,0,0,1,,,,,,,,0,,,65,81
360,note_on,360,0,2,,,,,,,,1,,,46,73
360,note_on,0,0,2,,,,,,,,1,,,58,73
420,note_on,60,0,1,,,,,,,,0,,,65,0
420,note_on,0,0,1,,,,,,,,0,,,62,84
480,note_on,0,0,1,,,,,,,,0,,,70,87
480,note_on,60,0,1,,,,,,,,0,,,62,0
480,note_on,120,0,2,,,,,,,,1,,,58,0
480,note_on,0,0,2,,,,,,,,1,,,46,0
540,note_on,0,0,1,,,,,,,,0,,,70,89
540,note_on,60,0,1,,,,,,,,0,,,70,0
600,note_on,60,0,1,,,,,,,,0,,,70,0
600,note_on,0,0,1,,,,,,,,0,,,65,91
660,note_on,60,0,1,,,,,,,,0,,,65,0
660,note_on,0,0,1,,,,,,,,0,,,74,90
720,note_on,0,0,1,,,,,,,,0,,,74,88
720,note_on,60,0,1,,,,,,,,0,,,74,0
780,note_on,0,0,1,,,,,,,,0,,,70,85
780,note_on,60,0,1,,,,,,,,0,,,74,0
840,note_on,0,0,1,,,,,,,,0,,,77,81
840,note_on,60,0,1,,,,,,,,0,,,70,0
900,note_on,60,0,1,,,,,,,,0,,,77,0
900,note_on,0,0,1,,,,,,,,0,,,77,77
1020,note_on,540,0,2,,,,,,,,1,,,65,71
1020,note_on,0,0,1,,,,,,,,0,,,72,80
1020,note_on,0,0,2,,,,,,,,1,,,57,71
1020,note_on,120,0,1,,,,,,,,0,,,77,0
1020,note_on,0,0,1,,,,,,,,0,,,75,80
1080,note_on,60,0,2,,,,,,,,1,,,57,0
1080,note_on,60,0,1,,,,,,,,0,,,75,0
1080,note_on,0,0,1,,,,,,,,0,,,74,83
1080,note_on,0,0,1,,,,,,,,0,,,70,83
1080,note_on,0,0,1,,,,,,,,0,,,72,0
1080,note_on,0,0,2,,,,,,,,1,,,58,72
1140,note_on,0,0,1,,,,,,,,0,,,72,83
1140,note_on,0,0,1,,,,,,,,0,,,75,83
1140,note_on,0,0,1,,,,,,,,0,,,70,0
1140,note_on,60,0,1,,,,,,,,0,,,74,0
1200,note_on,120,0,2,,,,,,,,1,,,58,0
1200,note_on,0,0,2,,,,,,,,1,,,65,0
1200,note_on,0,0,1,,,,,,,,0,,,77,84
1200,note_on,60,0,1,,,,,,,,0,,,72,0
1200,note_on,0,0,1,,,,,,,,0,,,74,84
1200,note_on,0,0,1,,,,,,,,0,,,75,0
1260,note_on,0,0,1,,,,,,,,0,,,74,0
1260,note_on,0,0,1,,,,,,,,0,,,79,83
1260,note_on,0,0,1,,,,,,,,0,,,75,83
1260,note_on,60,0,2,,,,,,,,1,,,63,77
1260,note_on,60,0,1,,,,,,,,0,,,77,0
1320,note_on,0,0,1,,,,,,,,0,,,75,82
1320,note_on,0,0,1,,,,,,,,0,,,72,82
1320,note_on,0,0,1,,,,,,,,0,,,75,0
1320,note_on,60,0,1,,,,,,,,0,,,79,0
1380,note_on,0,0,2,,,,,,,,1,,,64,80
1380,note_on,120,0,2,,,,,,,,1,,,63,0
1380,note_on,0,0,1,,,,,,,,0,,,74,80
1380,note_on,0,0,1,,,,,,,,0,,,70,80
1380,note_on,60,0,1,,,,,,,,0,,,75,0
1380,note_on,0,0,1,,,,,,,,0,,,72,0
1440,note_on,60,0,2,,,,,,,,1,,,64,0
1440,note_on,0,0,2,,,,,,,,1,,,65,80
1440,note_on,60,0,1,,,,,,,,0,,,74,0
1440,note_on,0,0,1,,,,,,,,0,,,70,0
1440,note_on,0,0,1,,,,,,,,0,,,69,78
1440,note_on,0,0,1,,,,,,,,0,,,72,78
1500,note_on,0,0,1,,,,,,,,0,,,69,0
1500,note_on,0,0,1,,,,,,,,0,,,72,76
1500,note_on,0,0,2,,,,,,,,1,,,65,80
1500,note_on,60,0,2,,,,,,,,1,,,65,0
1500,note_on,0,0,1,,,,,,,,0,,,69,76
1500,note_on,60,0,1,,,,,,,,0,,,72,0
1560,note_on,60,0,1,,,,,,,,0,,,72,0
1560,note_on,0,0,1,,,,,,,,0,,,69,0
1560,note_on,0,0,1,,,,,,,,0,,,72,82
1560,note_on,0,0,1,,,,,,,,0,,,75,82
1560,note_on,60,0,2,,,,,,,,1,,,65,0
1560,note_on,0,0,2,,,,,,,,1,,,64,78
1590,note_on,0,0,1,,,,,,,,0,,,72,0
1590,note_on,0,0,1,,,,,,,,0,,,74,87
1590,note_on,30,0,1,,,,,,,,0,,,75,0
1590,note_on,0,0,1,,,,,,,,0,,,70,87
1620,note_on,60,0,2,,,,,,,,1,,,64,0
1620,note_on,30,0,1,,,,,,,,0,,,74,0
1620,note_on,0,0,1,,,,,,,,0,,,70,0
1620,note_on,0,0,1,,,,,,,,0,,,72,92
1620,note_on,0,0,1,,,,,,,,0,,,69,92
1620,note_on,0,0,2,,,,,,,,1,,,65,80
1740,note_on,120,0,2,,,,,,,,1,,,65,0
1740,note_on,120,0,1,,,,,,,,0,,,69,0
1740,note_on,0,0,1,,,,,,,,0,,,72,0
1740,note_on,0,0,1,,,,,,,,0,,,65,81
1800,note_on,0,0,2,,,,,,,,1,,,58,73
1800,note_on,60,0,2,,,,,,,,1,,,46,73
1800,note_on,0,0,1,,,,,,,,0,,,65,84
1800,note_on,60,0,1,,,,,,,,0,,,65,0
1860,note_on,60,0,1,,,,,,,,0,,,65,0
1860,note_on,0,0,1,,,,,,,,0,,,62,84
1920,note_on,0,0,1,,,,,,,,0,,,70,84
1920,note_on,60,0,1,,,,,,,,0,,,62,0
1920,note_on,0,0,2,,,,,,,,1,,,46,0
1920,note_on,120,0,2,,,,,,,,1,,,58,0
1980,note_on,0,0,1,,,,,,,,0,,,70,83
1980,note_on,60,0,1,,,,,,,,0,,,70,0
2040,note_on,60,0,1,,,,,,,,0,,,70,0
2040,note_on,0,0,1,,,,,,,,0,,,65,81
2100,note_on,60,0,1,,,,,,,,0,,,65,0
2100,note_on,0,0,1,,,,,,,,0,,,74,80
2160,note_on,0,0,1,,,,,,,,0,,,74,78
2160,note_on,60,0,1,,,,,,,,0,,,74,0
2220,note_on,60,0,1,,,,,,,,0,,,74,0
2220,note_on,0,0,1,,,,,,,,0,,,70,77
2280,note_on,60,0,1,,,,,,,,0,,,70,0
2280,note_on,0,0,1,,,,,,,,0,,,77,74
2340,note_on,0,0,1,,,,,,,,0,,,77,75
2340,note_on,60,0,1,,,,,,,,0,,,77,0
2460,note_on,120,0,1,,,,,,,,0,,,77,0
2460,note_on,540,0,2,,,,,,,,1,,,60,76
2460,note_on,0,0,2,,,,,,,,1,,,58,76
2460,note_on,0,0,1,,,,,,,,0,,,79,76
2460,note_on,0,0,1,,,,,,,,0,,,76,76
2520,note_on,0,0,2,,,,,,,,1,,,57,78
2520,note_on,0,0,2,,,,,,,,1,,,60,78
2520,note_on,0,0,2,,,,,,,,1,,,60,0
2520,note_on,0,0,1,,,,,,,,0,,,76,0
2520,note_on,0,0,1,,,,,,,,0,,,77,80
2520,note_on,60,0,2,,,,,,,,1,,,58,0
2520,note_on,0,0,1,,,,,,,,0,,,81,80
2520,note_on,60,0,1,,,,,,,,0,,,79,0
2580,note_on,60,0,1,,,,,,,,0,,,81,0
2580,note_on,0,0,1,,,,,,,,0,,,77,0
2580,note_on,0,0,1,,,,,,,,0,,,82,80
2580,note_on,0,0,1,,,,,,,,0,,,79,80
2580,note_on,60,0,2,,,,,,,,1,,,57,0
2580,note_on,0,0,2,,,,,,,,1,,,60,0
2580,note_on,0,0,2,,,,,,,,1,,,55,79
2640,note_on,0,0,2,,,,,,,,1,,,53,80
2640,note_on,60,0,2,,,,,,,,1,,,55,0
2640,note_on,0,0,1,,,,,,,,0,,,82,0
2640,note_on,60,0,1,,,,,,,,0,,,79,0
2640,note_on,0,0,1,,,,,,,,0,,,81,79
2640,note_on,0,0,1,,,,,,,,0,,,84,79
2700,note_on,0,0,1,,,,,,,,0,,,81,0
2700,note_on,0,0,1,,,,,,,,0,,,79,79
2700,note_on,60,0,1,,,,,,,,0,,,84,0
2700,note_on,0,0,1,,,,,,,,0,,,82,79
2700,note_on,60,0,2,,,,,,,,1,,,53,0
2700,note_on,0,0,2,,,,,,,,1,,,58,80
2760,note_on,0,0,1,,,,,,,,0,,,81,79
2760,note_on,0,0,1,,,,,,,,0,,,82,0
2760,note_on,60,0,1,,,,,,,,0,,,79,0
2760,note_on,0,0,1,,,,,,,,0,,,77,79
2820,note_on,0,0,1,,,,,,,,0,,,79,79
2820,note_on,0,0,2,,,,,,,,1,,,60,80
2820,note_on,120,0,2,,,,,,,,1,,,58,0
2820,note_on,0,0,1,,,,,,,,0,,,76,79
2820,note_on,60,0,1,,,,,,,,0,,,81,0
2820,note_on,0,0,1,,,,,,,,0,,,77,0
2880,note_on,0,0,1,,,,,,,,0,,,76,0
2880,note_on,0,0,1,,,,,,,,0,,,77,78
2880,note_on,60,0,1,,,,,,,,0,,,79,0
2880,note_on,60,0,2,,,,,,,,1,,,60,0
2880,note_on,0,0,2,,,,,,,,1,,,53,79
2880,note_on,0,0,1,,,,,,,,0,,,69,78
2940,note_on,0,0,1,,,,,,,,0,,,77,77
2940,note_on,60,0,1,,,,,,,,0,,,77,0
2940,note_on,0,0,2,,,,,,,,1,,,48,79
2940,note_on,0,0,1,,,,,,,,0,,,69,77
2940,note_on,60,0,2,,,,,,,,1,,,53,0
2940,note_on,0,0,1,,,,,,,,0,,,69,0
3000,note_on,0,0,2,,,,,,,,1,,,45,77
3000,note_on,0,0,1,,,,,,,,0,,,77,75
3000,note_on,0,0,1,,,,,,,,0,,,69,75
3000,note_on,0,0,1,,,,,,,,0,,,69,0
3000,note_on,60,0,1,,,,,,,,0,,,77,0
3000,note_on,60,0,2,,,,,,,,1,,,48,0
3060,note_on,60,0,1,,,,,,,,0,,,77,0
3060,note_on,0,0,1,,,,,,,,0,,,77,74
3060,note_on,60,0,2,,,,,,,,1,,,45,0
3060,note_on,0,0,2,,,,,,,,1,,,41,76
3060,note_on,0,0,1,,,,,,,,0,,,69,0
3060,note_on,0,0,1,,,,,,,,0,,,69,74
3120,note_on,60,0,1,,,,,,,,0,,,69,0
3120,note_on,0,0,1,,,,,,,,0,,,77,0
3135,note_on,15,0,1,,,,,,,,0,,,72,79
3150,note_on,15,0,1,,,,,,,,0,,,72,0
3150,note_on,0,0,1,,,,,,,,0,,,74,81
3165,note_on,15,0,1,,,,,,,,0,,,74,0
3165,note_on,0,0,1,,,,,,,,0,,,75,82
3180,note_on,15,0,1,,,,,,,,0,,,75,0
3180,note_on,120,0,2,,,,,,,,1,,,41,0
3180,note_on,0,0,1,,,,,,,,0,,,77,85
3195,note_on,0,0,1,,,,,,,,0,,,79,86
3195,note_on,15,0,1,,,,,,,,0,,,77,0
3210,note_on,0,0,1,,,,,,,,0,,,81,88
3210,note_on,15,0,1,,,,,,,,0,,,79,0
3225,note_on,15,0,1,,,,,,,,0,,,81,0
3225,note_on,0,0,1,,,,,,,,0,,,82,90
3240,note_on,60,0,2,,,,,,,,1,,,63,66
3240,note_on,0,0,2,,,,,,,,1,,,53,66
3240,note_on,15,0,1,,,,,,,,0,,,82,0
3240,note_on,0,0,1,,,,,,,,0,,,84,90
3270,note_on,30,0,2,,,,,,,,1,,,63,0
3270,note_on,0,0,2,,,,,,,,1,,,65,69
3300,note_on,30,0,2,,,,,,,,1,,,65,0
3300,note_on,0,0,2,,,,,,,,1,,,63,72
3330,note_on,30,0,2,,,,,,,,1,,,63,0
3330,note_on,0,0,2,,,,,,,,1,,,65,73
3360,note_on,120,0,1,,,,,,,,0,,,84,0
3360,note_on,30,0,2,,,,,,,,1,,,65,0
3360,note_on,0,0,2,,,,,,,,1,,,63,73
3360,note_on,0,0,1,,,,,,,,0,,,82,90
3390,note_on,30,0,1,,,,,,,,0,,,82,0
3390,note_on,0,0,2,,,,,,,,1,,,65,73
3390,note_on,30,0,2,,,,,,,,1,,,63,0
3405,note_on,15,0,1,,,,,,,,0,,,82,90
3420,note_on,0,0,2,,,,,,,,1,,,53,0
3420,note_on,30,0,2,,,,,,,,1,,,65,0
3420,note_on,0,0,2,,,,,,,,1,,,53,73
3420,note_on,0,0,2,,,,,,,,1,,,63,73
3420,note_on,0,0,1,,,,,,,,0,,,81,90
3420,note_on,15,0,1,,,,,,,,0,,,82,0
3450,note_on,30,0,2,,,,,,,,1,,,63,0
3450,note_on,0,0,2,,,,,,,,1,,,65,72
3480,note_on,60,0,1,,,,,,,,0,,,81,0
3480,note_on,0,0,1,,,,,,,,0,,,79,90
3480,note_on,0,0,2,,,,,,,,1,,,63,71
3480,note_on,30,0,2,,,,,,,,1,,,65,0
3510,note_on,0,0,2,,,,,,,,1,,,65,71
3510,note_on,30,0,2,,,,,,,,1,,,63,0
3540,note_on,60,0,1,,,,,,,,0,,,79,0
3540,note_on,0,0,1,,,,,,,,0,,,81,90
3540,note_on,0,0,2,,,,,,,,1,,,63,70
3540,note_on,30,0,2,,,,,,,,1,,,65,0
3570,note_on,0,0,2,,,,,,,,1,,,65,69
3570,note_on,30,0,2,,,,,,,,1,,,63,0
3600,note_on,0,0,2,,,,,,,,1,,,53,69
3600,note_on,0,0,1,,,,,,,,0,,,82,90
3600,note_on,60,0,1,,,,,,,,0,,,81,0
3600,note_on,30,0,2,,,,,,,,1,,,65,0
3600,note_on,0,0,2,,,,,,,,1,,,53,0
3600,note_on,0,0,2,,,,,,,,1,,,62,69
3630,note_on,0,0,2,,,,,,,,1,,,65,69
3630,note_on,30,0,2,,,,,,,,1,,,62,0
3660,note_on,0,0,2,,,,,,,,1,,,62,70
3660,note_on,30,0,2,,,,,,,,1,,,65,0
3690,note_on,0,0,2,,,,,,,,1,,,65,71
3690,note_on,30,0,2,,,,,,,,1,,,62,0
3720,note_on,0,0,1,,,,,,,,0,,,77,90
3720,note_on,0,0,2,,,,,,,,1,,,62,72
3720,note_on,30,0,2,,,,,,,,1,,,65,0
3720,note_on,120,0,1,,,,,,,,0,,,82,0
3750,note_on,0,0,2,,,,,,,,1,,,65,72
3750,note_on,30,0,2,,,,,,,,1,,,62,0
3780,note_on,60,0,1,,,,,,,,0,,,77,0
3780,note_on,0,0,1,,,,,,,,0,,,74,90
3780,note_on,0,0,2,,,,,,,,1,,,53,72
3780,note_on,0,0,2,,,,,,,,1,,,62,72
3780,note_on,0,0,2,,,,,,,,1,,,53,0
3780,note_on,30,0,2,,,,,,,,1,,,65,0
3810,note_on,30,0,2,,,,,,,,1,,,62,0
3810,note_on,0,0,2,,,,,,,,1,,,65,72
3840,note_on,0,0,2,,,,,,,,1,,,62,73
3840,note_on,30,0,2,,,,,,,,1,,,65,0
3870,note_on,30,0,2,,,,,,,,1,,,62,0
3870,note_on,0,0,2,,,,,,,,1,,,65,73
3900,note_on,120,0,1,,,,,,,,0,,,74,0
3900,note_on,30,0,2,,,,,,,,1,,,65,0
3900,note_on,0,0,2,,,,,,,,1,,,62,73
3900,note_on,0,0,1,,,,,,,,0,,,82,90
3930,note_on,30,0,2,,,,,,,,1,,,62,0
3930,note_on,0,0,2,,,,,,,,1,,,65,72
3930,note_on,30,0,1,,,,,,,,0,,,82,0
3945,note_on,15,0,1,,,,,,,,0,,,86,80
