tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,,,54,100
0,control_change,0,0,2,,,,,,,,1,91,18,,
0,control_change,0,0,2,,,,,,,,1,93,13,,
0,control_change,0,0,2,,,,,,,,1,10,82,,
0,control_change,0,0,2,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,,,66,100
0,control_change,0,0,1,,,,,,,,0,91,21,,
0,control_change,0,0,1,,,,,,,,0,93,15,,
0,control_change,0,0,1,,,,,,,,0,10,44,,
0,control_change,0,0,1,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,504202,,,,,,
0,key_signature,0,1,0,,,,,A,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
60,note_on,0,0,1,,,,,,,,0,,,68,100
60,note_on,60,0,2,,,,,,,,1,,,54,0
60,note_on,0,0,2,,,,,,,,1,,,56,100
60,note_on,60,0,1,,,,,,,,0,,,66,0
120,note_on,60,0,1,,,,,,,,0,,,68,0
120,note_on,0,0,1,,,,,,,,0,,,69,100
120,note_on,60,0,2,,,,,,,,1,,,56,0
120,note_on,0,0,2,,,,,,,,1,,,57,100
180,note_on,60,0,1,,,,,,,,0,,,69,0
180,note_on,0,0,1,,,,,,,,0,,,70,100
180,note_on,60,0,2,,,,,,,,1,,,57,0
180,note_on,0,0,2,,,,,,,,1,,,58,100
240,note_on,60,0,1,,,,,,,,0,,,70,0
240,note_on,0,0,1,,,,,,,,0,,,71,100
240,note_on,0,0,2,,,,,,,,1,,,59,100
