tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,7,122,3,,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,time_signature,0,1,0,6,8,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
1440,note_on,1440,0,1,,,,,,,,,0,,,68,46
1440,set_tempo,1440,1,0,,,,,,625000,,,,,,,
1440,note_on,1440,0,3,,,,,,,,,2,,,52,46
1440,note_on,1440,0,2,,,,,,,,,1,,,64,46
1440,note_on,1440,0,4,,,,,,,,,3,,,40,46
1500,set_tempo,60,1,0,,,,,,612244,,,,,,,
1680,note_on,0,0,2,,,,,,,,,1,,,59,48
1680,note_off,240,0,2,,,,,,,,,1,,,64,0
1920,note_off,480,0,1,,,,,,,,,0,,,68,0
1920,note_on,0,0,1,,,,,,,,,0,,,69,49
1920,note_off,240,0,2,,,,,,,,,1,,,59,0
1920,note_on,0,0,3,,,,,,,,,2,,,51,49
1920,note_off,480,0,3,,,,,,,,,2,,,52,0
1920,note_on,0,0,2,,,,,,,,,1,,,66,49
2160,note_off,240,0,3,,,,,,,,,2,,,51,0
2160,note_on,0,0,3,,,,,,,,,2,,,50,50
2160,note_on,0,0,2,,,,,,,,,1,,,68,51
2160,note_off,240,0,2,,,,,,,,,1,,,66,0
2160,note_on,0,0,1,,,,,,,,,0,,,71,51
2160,note_off,240,0,1,,,,,,,,,0,,,69,0
2400,note_off,240,0,2,,,,,,,,,1,,,68,0
2400,note_on,0,0,2,,,,,,,,,1,,,64,53
2640,note_on,0,0,3,,,,,,,,,2,,,49,52
2640,note_off,480,0,1,,,,,,,,,0,,,71,0
2640,note_on,0,0,2,,,,,,,,,1,,,69,54
2640,note_off,480,0,3,,,,,,,,,2,,,50,0
2640,note_on,0,0,1,,,,,,,,,0,,,73,54
2640,note_off,240,0,2,,,,,,,,,1,,,64,0
2655,set_tempo,1155,1,0,,,,,,638297,,,,,,,
2880,note_off,240,0,1,,,,,,,,,0,,,73,0
2880,note_on,0,0,1,,,,,,,,,0,,,76,57
2880,set_tempo,225,1,0,,,,,,659340,,,,,,,
2880,note_on,0,0,3,,,,,,,,,2,,,47,55
2880,note_off,240,0,3,,,,,,,,,2,,,49,0
3120,note_on,0,0,2,,,,,,,,,1,,,66,54
3120,note_off,480,0,2,,,,,,,,,1,,,69,0
3360,note_on,0,0,2,,,,,,,,,1,,,71,51
3360,set_tempo,480,1,0,,,,,,750000,,,,,,,
3360,note_off,480,0,1,,,,,,,,,0,,,76,0
3360,note_off,240,0,2,,,,,,,,,1,,,66,0
3360,note_on,0,0,1,,,,,,,,,0,,,74,51
3600,set_tempo,240,1,0,,,,,,1666666,,,,,,,
3600,note_on,0,0,1,,,,,,,,,0,,,71,48
3600,note_off,240,0,1,,,,,,,,,0,,,74,0
3600,note_on,0,0,3,,,,,,,,,2,,,52,47
3600,note_off,2160,0,4,,,,,,,,,3,,,40,0
3600,note_on,0,0,4,,,,,,,,,3,,,40,47
3600,note_off,240,0,2,,,,,,,,,1,,,71,0
3600,note_off,720,0,3,,,,,,,,,2,,,47,0
3600,note_on,0,0,2,,,,,,,,,1,,,68,48
3960,note_off,360,0,3,,,,,,,,,2,,,52,0
3960,note_off,360,0,4,,,,,,,,,3,,,40,0
3963,note_off,363,0,1,,,,,,,,,0,,,71,0
3967,note_off,367,0,2,,,,,,,,,1,,,68,0
4080,note_on,117,0,1,,,,,,,,,0,,,69,47
4080,set_tempo,480,1,0,,,,,,659340,,,,,,,
4320,note_on,360,0,3,,,,,,,,,2,,,66,53
4320,note_on,240,0,1,,,,,,,,,0,,,81,55
4320,set_tempo,240,1,0,,,,,,625000,,,,,,,
4380,set_tempo,60,1,0,,,,,,612244,,,,,,,
4560,note_off,240,0,1,,,,,,,,,0,,,69,0
4560,note_on,593,0,2,,,,,,,,,1,,,69,54
4800,note_on,0,0,3,,,,,,,,,2,,,64,51
4800,note_off,480,0,3,,,,,,,,,2,,,66,0
4800,note_on,0,0,1,,,,,,,,,0,,,80,53
4800,note_off,240,0,1,,,,,,,,,0,,,81,0
5040,note_on,0,0,3,,,,,,,,,2,,,62,51
5040,note_off,240,0,3,,,,,,,,,2,,,64,0
5040,note_on,1080,0,4,,,,,,,,,3,,,57,51
