tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,7,117,3,,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,control_change,0,0,3,,,,,,,93,58,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,454545,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
1440,note_on,0,0,1,,,,,,,,,0,,,72,103
1440,control_change,1440,0,1,,,,,,,64,0,0,,,,
1440,note_on,0,0,4,,,,,,,,,3,,,55,99
1440,note_on,0,0,4,,,,,,,,,3,,,48,99
1440,note_on,0,0,4,,,,,,,,,3,,,51,99
1440,control_change,1440,0,4,,,,,,,64,0,3,,,,
1440,note_on,0,0,4,,,,,,,,,3,,,60,99
1440,marker,0,1,0,,,,,,,,,,,,,
1440,note_on,0,0,2,,,,,,,,,1,,,63,103
1440,control_change,1440,0,2,,,,,,,64,0,1,,,,
1440,control_change,1440,0,3,,,,,,,64,0,2,,,,
1440,set_tempo,1440,1,0,,,,,,264317,,,,,,,
1440,note_on,0,0,2,,,,,,,,,1,,,67,103
2160,note_off,720,0,1,,,,,,,,,0,,,72,0
2160,note_off,0,0,4,,,,,,,,,3,,,51,0
2160,note_off,0,0,4,,,,,,,,,3,,,48,0
2160,note_off,720,0,2,,,,,,,,,1,,,67,0
2160,note_off,720,0,4,,,,,,,,,3,,,60,0
2160,set_tempo,720,1,0,,,,,,257510,,,,,,,
2160,note_off,0,0,2,,,,,,,,,1,,,63,0
2160,note_off,0,0,4,,,,,,,,,3,,,55,0
2280,note_on,120,0,1,,,,,,,,,0,,,67,85
2400,note_off,120,0,1,,,,,,,,,0,,,67,0
2400,note_on,0,0,1,,,,,,,,,0,,,75,84
2760,note_off,360,0,1,,,,,,,,,0,,,75,0
2760,note_on,0,0,1,,,,,,,,,0,,,72,82
2880,marker,720,1,0,,,,,,,,,,,,,
2880,note_off,120,0,1,,,,,,,,,0,,,72,0
2880,note_on,0,0,1,,,,,,,,,0,,,79,82
3240,note_off,360,0,1,,,,,,,,,0,,,79,0
3240,note_on,0,0,1,,,,,,,,,0,,,75,80
3360,note_off,120,0,1,,,,,,,,,0,,,75,0
3360,note_on,0,0,1,,,,,,,,,0,,,84,79
3720,note_on,0,0,1,,,,,,,,,0,,,79,78
3720,note_off,360,0,1,,,,,,,,,0,,,84,0
3840,note_off,120,0,1,,,,,,,,,0,,,79,0
3840,note_on,0,0,1,,,,,,,,,0,,,87,77
4100,set_tempo,1220,1,0,,,,,,260869,,,,,,,
4225,note_off,385,0,1,,,,,,,,,0,,,87,0
4320,note_on,95,0,1,,,,,,,,,0,,,87,75
4320,set_tempo,220,1,0,,,,,,273972,,,,,,,
4320,marker,0,1,0,,,,,,,,,,,,,
4705,note_off,385,0,1,,,,,,,,,0,,,87,0
5280,note_on,0,0,4,,,,,,,,,3,,,60,52
5280,note_on,3120,0,4,,,,,,,,,3,,,63,52
5280,set_tempo,960,1,0,,,,,,276497,,,,,,,
5280,note_on,3120,0,2,,,,,,,,,1,,,67,49
5280,note_on,575,0,1,,,,,,,,,0,,,72,49
5565,note_off,0,0,4,,,,,,,,,3,,,63,0
5565,note_off,285,0,4,,,,,,,,,3,,,60,0
5570,note_off,290,0,1,,,,,,,,,0,,,72,0
5570,note_off,290,0,2,,,,,,,,,1,,,67,0
5760,set_tempo,480,1,0,,,,,,273972,,,,,,,
5760,marker,0,1,0,,,,,,,,,,,,,
5760,note_on,0,0,4,,,,,,,,,3,,,60,58
5760,note_on,195,0,4,,,,,,,,,3,,,63,58
5760,note_on,190,0,1,,,,,,,,,0,,,72,55
5760,note_on,190,0,2,,,,,,,,,1,,,67,55
6720,note_off,960,0,2,,,,,,,,,1,,,67,0
6720,note_on,0,0,2,,,,,,,,,1,,,67,49
6720,set_tempo,960,1,0,,,,,,295566,,,,,,,
6720,note_off,960,0,4,,,,,,,,,3,,,60,0
6720,note_off,0,0,4,,,,,,,,,3,,,63,0
6720,note_on,0,0,4,,,,,,,,,3,,,65,53
6720,note_on,0,0,4,,,,,,,,,3,,,62,53
6720,note_on,0,0,1,,,,,,,,,0,,,71,49
6720,note_off,960,0,1,,,,,,,,,0,,,72,0
7200,note_on,0,0,4,,,,,,,,,3,,,59,96
7200,note_on,0,0,4,,,,,,,,,3,,,50,96
