tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,71,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,120,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,93,11,,
0,control_change,0,0,1,,,,,,,,,0,91,16,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,110,,
0,control_change,0,0,2,,,,,,,,,1,10,32,,
0,control_change,0,0,2,,,,,,,,,1,93,16,,
0,control_change,0,0,2,,,,,,,,,1,91,11,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,91,11,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,control_change,0,0,3,,,,,,,,,2,7,104,,
0,control_change,0,0,3,,,,,,,,,2,10,94,,
0,control_change,0,0,3,,,,,,,,,2,93,12,,
0,control_change,0,0,3,,,,,,,,,2,91,14,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,61,3,,,,
0,control_change,0,0,4,,,,,,,,,3,7,121,,
0,control_change,0,0,4,,,,,,,,,3,10,64,,
0,control_change,0,0,4,,,,,,,,,3,93,18,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,909091,,,,,,,
240,note_on,240,0,2,,,,,,,,,1,,,64,60
240,note_on,240,0,1,,,,,,,,,0,,,64,60
360,note_on,0,0,2,,,,,,,,,1,,,69,60
360,note_on,120,0,1,,,,,,,,,0,,,64,0
360,note_on,0,0,1,,,,,,,,,0,,,69,60
360,note_on,0,0,3,,,,,,,,,2,,,57,60
360,note_on,0,0,2,,,,,,,,,1,,,64,60
360,note_on,0,0,3,,,,,,,,,2,,,48,60
360,note_on,360,0,3,,,,,,,,,2,,,52,60
360,note_on,0,0,2,,,,,,,,,1,,,60,60
360,note_on,120,0,2,,,,,,,,,1,,,64,0
360,note_on,0,0,3,,,,,,,,,2,,,45,60
540,note_on,180,0,3,,,,,,,,,2,,,57,0
540,note_on,0,0,2,,,,,,,,,1,,,71,60
540,note_on,0,0,3,,,,,,,,,2,,,48,0
540,note_on,0,0,3,,,,,,,,,2,,,45,0
540,note_on,0,0,1,,,,,,,,,0,,,71,60
540,note_on,180,0,1,,,,,,,,,0,,,69,0
540,note_on,180,0,2,,,,,,,,,1,,,69,0
540,note_on,0,0,2,,,,,,,,,1,,,64,0
540,note_on,0,0,2,,,,,,,,,1,,,60,0
540,note_on,0,0,3,,,,,,,,,2,,,52,0
600,note_on,60,0,1,,,,,,,,,0,,,71,0
600,note_on,0,0,1,,,,,,,,,0,,,72,60
600,note_on,60,0,2,,,,,,,,,1,,,71,0
600,note_on,0,0,2,,,,,,,,,1,,,72,60
660,note_on,60,0,2,,,,,,,,,1,,,72,0
660,note_on,0,0,2,,,,,,,,,1,,,73,60
660,note_on,60,0,1,,,,,,,,,0,,,72,0
660,note_on,0,0,1,,,,,,,,,0,,,73,60
720,note_on,180,0,3,,,,,,,,,2,,,65,60
720,note_on,60,0,1,,,,,,,,,0,,,73,0
720,note_on,0,0,1,,,,,,,,,0,,,74,61
720,note_on,0,0,2,,,,,,,,,1,,,74,60
720,note_on,0,0,2,,,,,,,,,1,,,69,60
720,note_on,60,0,2,,,,,,,,,1,,,73,0
900,note_on,180,0,3,,,,,,,,,2,,,65,0
900,note_on,0,0,3,,,,,,,,,2,,,61,57
900,note_on,0,0,2,,,,,,,,,1,,,76,73
900,note_on,180,0,2,,,,,,,,,1,,,74,0
900,note_on,0,0,2,,,,,,,,,1,,,69,0
900,note_on,180,0,1,,,,,,,,,0,,,74,0
900,note_on,0,0,2,,,,,,,,,1,,,69,73
900,note_on,0,0,1,,,,,,,,,0,,,76,88
960,note_on,0,0,1,,,,,,,,,0,,,79,93
960,note_on,60,0,3,,,,,,,,,2,,,61,0
960,note_on,0,0,3,,,,,,,,,2,,,62,64
960,note_on,60,0,2,,,,,,,,,1,,,76,0
960,note_on,0,0,2,,,,,,,,,1,,,69,0
960,note_on,0,0,2,,,,,,,,,1,,,69,78
960,note_on,0,0,2,,,,,,,,,1,,,77,78
960,note_on,60,0,1,,,,,,,,,0,,,76,0
990,note_on,30,0,1,,,,,,,,,0,,,79,0
990,note_on,0,0,1,,,,,,,,,0,,,77,95
1020,note_on,60,0,2,,,,,,,,,1,,,77,0
1020,note_on,0,0,2,,,,,,,,,1,,,69,83
1020,note_on,0,0,2,,,,,,,,,1,,,74,83
1020,note_on,60,0,3,,,,,,,,,2,,,62,0
1020,note_on,0,0,1,,,,,,,,,0,,,76,97
1020,note_on,0,0,3,,,,,,,,,2,,,65,72
1020,note_on,30,0,1,,,,,,,,,0,,,77,0
1020,note_on,0,0,2,,,,,,,,,1,,,69,0
1050,note_on,30,0,1,,,,,,,,,0,,,76,0
1050,note_on,0,0,1,,,,,,,,,0,,,74,98
1080,note_on,30,0,1,,,,,,,,,0,,,74,0
1080,note_on,0,0,1,,,,,,,,,0,,,72,60
1080,note_on,60,0,2,,,,,,,,,1,,,74,0
1080,note_on,0,0,2,,,,,,,,,1,,,69,60
1080,note_on,0,0,2,,,,,,,,,1,,,69,0
1080,note_on,60,0,3,,,,,,,,,2,,,65,0
1080,note_on,0,0,3,,,,,,,,,2,,,64,60
1080,note_on,0,0,2,,,,,,,,,1,,,72,60
1200,note_on,0,0,2,,,,,,,,,1,,,68,60
1200,note_on,0,0,1,,,,,,,,,0,,,71,60
1200,note_on,120,0,1,,,,,,,,,0,,,72,0
1200,note_on,0,0,2,,,,,,,,,1,,,69,0
1200,note_on,120,0,3,,,,,,,,,2,,,64,0
1200,note_on,0,0,3,,,,,,,,,2,,,52,60
1200,note_on,0,0,2,,,,,,,,,1,,,71,60
1200,note_on,120,0,2,,,,,,,,,1,,,72,0
1320,note_on,120,0,3,,,,,,,,,2,,,52,0
1320,note_on,0,0,2,,,,,,,,,1,,,68,0
1320,note_on,120,0,2,,,,,,,,,1,,,71,0
1320,note_on,120,0,1,,,,,,,,,0,,,71,0
1380,note_on,0,0,2,,,,,,,,,1,,,71,60
1380,note_on,60,0,2,,,,,,,,,1,,,67,60
1380,note_on,60,0,1,,,,,,,,,0,,,71,60
1380,note_on,60,0,3,,,,,,,,,2,,,64,60
1440,note_on,60,0,3,,,,,,,,,2,,,64,0
1440,note_on,0,0,3,,,,,,,,,2,,,63,61
1440,note_on,60,0,1,,,,,,,,,0,,,71,0
1440,note_on,0,0,1,,,,,,,,,0,,,71,60
1440,note_on,0,0,2,,,,,,,,,1,,,69,61
1440,note_on,0,0,2,,,,,,,,,1,,,71,61
1440,note_on,0,0,2,,,,,,,,,1,,,67,0
1440,note_on,60,0,2,,,,,,,,,1,,,71,0
1530,note_on,0,0,2,,,,,,,,,1,,,71,70
1530,note_on,0,0,3,,,,,,,,,2,,,63,66
1530,note_on,90,0,3,,,,,,,,,2,,,63,0
1530,note_on,0,0,1,,,,,,,,,0,,,71,70
1530,note_on,90,0,1,,,,,,,,,0,,,71,0
1530,note_on,90,0,2,,,,,,,,,1,,,69,0
1530,note_on,0,0,2,,,,,,,,,1,,,69,70
1530,note_on,0,0,2,,,,,,,,,1,,,71,0
1560,note_on,30,0,2,,,,,,,,,1,,,71,0
1560,note_on,0,0,2,,,,,,,,,1,,,69,0
1560,note_on,0,0,2,,,,,,,,,1,,,71,73
1560,note_on,0,0,2,,,,,,,,,1,,,69,73
1560,note_on,0,0,3,,,,,,,,,2,,,63,67
1560,note_on,30,0,1,,,,,,,,,0,,,71,0
1560,note_on,0,0,1,,,,,,,,,0,,,71,73
1560,note_on,30,0,3,,,,,,,,,2,,,63,0
1620,note_on,60,0,1,,,,,,,,,0,,,71,0
1620,note_on,0,0,1,,,,,,,,,0,,,71,80
1620,note_on,0,0,3,,,,,,,,,2,,,63,70
1620,note_on,60,0,3,,,,,,,,,2,,,63,0
1620,note_on,60,0,2,,,,,,,,,1,,,71,0
1620,note_on,0,0,2,,,,,,,,,1,,,69,78
1620,note_on,0,0,2,,,,,,,,,1,,,71,78
1620,note_on,0,0,2,,,,,,,,,1,,,69,0
1680,note_on,60,0,3,,,,,,,,,2,,,63,0
1680,note_on,60,0,2,,,,,,,,,1,,,71,0
1680,note_on,0,0,2,,,,,,,,,1,,,69,0
1680,note_on,0,0,2,,,,,,,,,1,,,69,82
