tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,A,,,,,,,
0,set_tempo,0,1,0,,,,,,517241,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,73,0,,,,
0,control_change,0,0,1,,,,,,,,0,7,118,,
0,control_change,0,0,1,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,0,93,19,,
0,control_change,0,0,1,,,,,,,,0,91,13,,
0,program_change,0,0,2,,,,,,,0,1,,,,
0,control_change,0,0,3,,,,,,,,2,91,15,,
0,control_change,0,0,3,,,,,,,,2,93,10,,
0,control_change,0,0,3,,,,,,,,2,10,87,,
0,control_change,0,0,3,,,,,,,,2,7,96,,
0,program_change,0,0,3,,,,,,,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,91,6,,
0,control_change,0,0,2,,,,,,,,1,93,10,,
0,control_change,0,0,2,,,,,,,,1,10,35,,
0,control_change,0,0,2,,,,,,,,1,7,88,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
480,note_on,0,0,3,,,,,,,,2,,,45,60
480,note_on,0,0,2,,,,,,,,1,,,61,60
480,note_on,0,0,2,,,,,,,,1,,,64,60
480,note_on,480,0,1,,,,,,,,0,,,69,60
480,note_on,480,0,2,,,,,,,,1,,,69,60
480,note_on,480,0,3,,,,,,,,2,,,57,60
540,note_on,60,0,3,,,,,,,,2,,,45,0
540,note_on,0,0,2,,,,,,,,1,,,69,0
540,note_on,0,0,3,,,,,,,,2,,,52,60
540,note_on,60,0,2,,,,,,,,1,,,61,0
540,note_on,0,0,2,,,,,,,,1,,,64,0
540,note_on,0,0,3,,,,,,,,2,,,57,0
600,note_on,0,0,2,,,,,,,,1,,,61,60
600,note_on,60,0,2,,,,,,,,1,,,69,60
600,note_on,0,0,3,,,,,,,,2,,,57,60
600,note_on,0,0,3,,,,,,,,2,,,45,60
600,note_on,0,0,2,,,,,,,,1,,,64,60
600,note_on,120,0,1,,,,,,,,0,,,69,0
600,note_on,0,0,1,,,,,,,,0,,,69,60
600,note_on,60,0,3,,,,,,,,2,,,52,0
