tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,10,,,,,10,7,100,,
0,control_change,,,,,0,0,10,,,,,10,10,80,,
0,control_change,,,,,0,0,8,,,,,7,10,30,,
0,control_change,,,,,0,0,8,,,,,7,7,127,,
0,program_change,,,,,0,0,8,,,,48,7,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,midi_port,,,,,0,1,8,,,0,,,,,,
0,control_change,,,,,0,0,7,,,,,6,7,110,,
0,program_change,,,,,0,0,7,,,,47,6,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,control_change,,,,,0,0,6,,,,,5,10,85,,
0,control_change,,,,,0,0,6,,,,,5,7,105,,
0,program_change,,,,,0,0,6,,,,56,5,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,program_change,,,,,0,0,4,,,,70,3,,,,
0,program_change,,,,,0,0,10,,,,48,10,,,,
0,control_change,,,,,0,0,4,,,,,3,7,85,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,control_change,,,,,0,0,9,,,,,8,10,50,,
0,control_change,,,,,0,0,9,,,,,8,7,100,,
0,program_change,,,,,0,0,9,,,,48,8,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,,,
0,midi_port,,,,,0,1,11,,,0,,,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,program_change,,,,,0,0,11,,,,48,11,,,,
0,control_change,,,,,0,0,11,,,,,11,7,110,,
0,control_change,,,,,0,0,11,,,,,11,10,100,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,program_change,,,,,0,0,3,,,,71,2,,,,
