tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,14,,,,,,,,14,10,120,,
0,control_change,0,0,12,,,,,,,,12,10,86,,
0,control_change,0,0,12,,,,,,,,12,7,127,,
0,program_change,0,0,12,,,,,,,48,12,,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,48,10,,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,71,3,,,,
0,control_change,0,0,4,,,,,,,,3,7,90,,
0,control_change,0,0,14,,,,,,,,14,7,127,,
0,control_change,0,0,4,,,,,,,,3,10,60,,
0,control_change,0,0,13,,,,,,,,13,7,127,,
0,program_change,0,0,13,,,,,,,48,13,,,,
0,track_name,0,1,13,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,
0,program_change,0,0,11,,,,,,,48,11,,,,
0,control_change,0,0,11,,,,,,,,11,7,127,,
0,control_change,0,0,11,,,,,,,,11,10,44,,
0,track_name,0,1,5,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,70,4,,,,
0,control_change,0,0,13,,,,,,,,13,10,105,,
0,program_change,0,0,14,,,,,,,48,14,,,,
0,track_name,0,1,14,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,
0,control_change,0,0,10,,,,,,,,10,7,127,,
0,control_change,0,0,10,,,,,,,,10,10,25,,
0,control_change,0,0,7,,,,,,,,6,10,29,,
0,control_change,0,0,7,,,,,,,,6,7,105,,
0,program_change,0,0,7,,,,,,,60,6,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,73,1,,,,
0,control_change,0,0,2,,,,,,,,1,7,80,,
0,control_change,0,0,2,,,,,,,,1,10,80,,
0,track_name,0,1,3,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,56,7,,,,
0,control_change,0,0,8,,,,,,,,7,7,127,,
0,control_change,0,0,8,,,,,,,,7,10,115,,
0,program_change,0,0,3,,,,,,,68,2,,,,
0,control_change,0,0,3,,,,,,,,2,7,80,,
0,control_change,0,0,3,,,,,,,,2,10,40,,
0,control_change,0,0,6,,,,,,,,5,10,31,,
0,control_change,0,0,6,,,,,,,,5,7,105,,
0,program_change,0,0,6,,,,,,,60,5,,,,
0,control_change,0,0,5,,,,,,,,4,7,127,,
0,control_change,0,0,5,,,,,,,,4,10,70,,
0,track_name,0,1,10,,,,,,,,,,,,
0,control_change,0,0,9,,,,,,,,8,10,64,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,
0,program_change,0,0,9,,,,,,,47,8,,,,
0,track_name,0,1,9,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,10,49,,
0,control_change,0,0,1,,,,,,,,0,7,80,,
0,program_change,0,0,1,,,,,,,73,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,control_change,0,0,9,,,,,,,,8,7,127,,
0,set_tempo,0,1,0,,,,,,240000,,,,,,
1436,set_tempo,1436,1,0,,,,,,877193,,,,,,
1438,set_tempo,2,1,0,,,,,,854701,,,,,,
1440,note_on,0,0,8,,,,,,,,7,,,77,127
1440,note_on,0,0,1,,,,,,,,0,,,77,127
1440,note_on,1440,0,3,,,,,,,,2,,,65,127
1440,note_on,0,0,5,,,,,,,,4,,,53,127
1440,note_on,0,0,3,,,,,,,,2,,,77,127
1440,note_on,1440,0,4,,,,,,,,3,,,77,127
1440,note_on,0,0,4,,,,,,,,3,,,65,127
1440,note_on,1440,0,14,,,,,,,,14,,,29,127
1440,note_on,1440,0,5,,,,,,,,4,,,41,127
1440,note_on,1440,0,8,,,,,,,,7,,,65,127
1440,note_on,1440,0,11,,,,,,,,11,,,65,127
1440,note_on,0,0,6,,,,,,,,5,,,65,127
1440,note_on,1440,0,10,,,,,,,,10,,,65,127
1440,note_on,1440,0,1,,,,,,,,0,,,65,127
1440,set_tempo,2,1,0,,,,,,1000000,,,,,,
1440,note_on,1440,0,13,,,,,,,,13,,,41,127
1440,note_on,1440,0,6,,,,,,,,5,,,53,127
1440,note_on,1440,0,12,,,,,,,,12,,,53,127
1440,note_on,1440,0,7,,,,,,,,6,,,65,127
