tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,4,,,,,,,7,122,3,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,540540,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
960,set_tempo,960,1,0,,,,,,540540,,,,,,,
960,note_on,960,0,1,,,,,,,,,0,,,48,34
1320,note_off,360,0,1,,,,,,,,,0,,,48,0
1320,note_on,0,0,1,,,,,,,,,0,,,52,37
1440,note_on,1440,0,4,,,,,,,,,3,,,29,43
1440,note_on,1440,0,3,,,,,,,,,2,,,41,43
1440,note_off,120,0,1,,,,,,,,,0,,,52,0
1440,note_on,0,0,1,,,,,,,,,0,,,53,39
1440,marker,480,1,0,,,,,,,,,,,,,
1440,note_on,1440,0,2,,,,,,,,,1,,,45,43
1920,note_on,0,0,4,,,,,,,,,3,,,31,37
1920,note_off,480,0,4,,,,,,,,,3,,,29,0
1920,note_on,0,0,2,,,,,,,,,1,,,46,37
1920,note_off,480,0,2,,,,,,,,,1,,,45,0
2160,note_off,720,0,3,,,,,,,,,2,,,41,0
2160,note_off,720,0,1,,,,,,,,,0,,,53,0
2160,note_off,240,0,4,,,,,,,,,3,,,31,0
2160,note_off,240,0,2,,,,,,,,,1,,,46,0
2160,set_tempo,720,1,0,,,,,,550458,,,,,,,
2400,note_on,240,0,1,,,,,,,,,0,,,60,38
2400,set_tempo,240,1,0,,,,,,540540,,,,,,,
2760,note_on,0,0,1,,,,,,,,,0,,,64,42
2760,note_off,360,0,1,,,,,,,,,0,,,60,0
2880,marker,480,1,0,,,,,,,,,,,,,
2880,note_off,120,0,1,,,,,,,,,0,,,64,0
2880,note_on,720,0,4,,,,,,,,,3,,,45,45
2880,note_on,720,0,3,,,,,,,,,2,,,53,45
2880,note_on,720,0,2,,,,,,,,,1,,,60,45
3360,note_off,480,0,4,,,,,,,,,3,,,45,0
3360,note_off,480,0,2,,,,,,,,,1,,,60,0
3360,note_on,0,0,2,,,,,,,,,1,,,62,41
3360,note_on,0,0,4,,,,,,,,,3,,,46,41
3600,note_off,240,0,4,,,,,,,,,3,,,46,0
3600,set_tempo,720,1,0,,,,,,550458,,,,,,,
3600,note_off,240,0,2,,,,,,,,,1,,,62,0
3600,note_off,720,0,3,,,,,,,,,2,,,53,0
3840,set_tempo,240,1,0,,,,,,550458,,,,,,,
3840,note_on,960,0,1,,,,,,,,,0,,,72,48
4200,note_on,0,0,1,,,,,,,,,0,,,77,50
4200,note_off,360,0,1,,,,,,,,,0,,,72,0
4320,note_on,0,0,1,,,,,,,,,0,,,81,53
4320,note_on,720,0,2,,,,,,,,,1,,,65,53
4320,note_on,720,0,4,,,,,,,,,3,,,60,53
4320,note_off,120,0,1,,,,,,,,,0,,,77,0
4320,marker,480,1,0,,,,,,,,,,,,,
4680,note_off,360,0,2,,,,,,,,,1,,,65,0
4680,note_on,0,0,2,,,,,,,,,1,,,69,49
4740,set_tempo,420,1,0,,,,,,560747,,,,,,,
4800,note_on,0,0,2,,,,,,,,,1,,,72,51
4800,note_off,120,0,2,,,,,,,,,1,,,69,0
5160,note_off,360,0,2,,,,,,,,,1,,,72,0
5160,note_on,0,0,2,,,,,,,,,1,,,69,45
5160,note_on,0,0,1,,,,,,,,,0,,,77,45
5160,note_off,840,0,1,,,,,,,,,0,,,81,0
5280,note_off,120,0,1,,,,,,,,,0,,,77,0
5280,note_off,120,0,2,,,,,,,,,1,,,69,0
5280,note_on,0,0,1,,,,,,,,,0,,,79,43
5280,note_on,0,0,2,,,,,,,,,1,,,70,43
5280,note_on,0,0,4,,,,,,,,,3,,,60,43
5280,note_off,960,0,4,,,,,,,,,3,,,60,0
5640,note_on,0,0,2,,,,,,,,,1,,,67,40
5640,note_off,360,0,1,,,,,,,,,0,,,79,0
5640,note_off,360,0,2,,,,,,,,,1,,,70,0
5640,note_on,0,0,1,,,,,,,,,0,,,76,40
5730,set_tempo,990,1,0,,,,,,571428,,,,,,,
5760,note_on,0,0,1,,,,,,,,,0,,,77,38
5760,note_on,0,0,2,,,,,,,,,1,,,69,38
5760,note_off,480,0,4,,,,,,,,,3,,,60,0
5760,note_off,120,0,2,,,,,,,,,1,,,67,0
5760,note_on,0,0,4,,,,,,,,,3,,,65,38
5760,marker,30,1,0,,,,,,,,,,,,,
5760,note_off,120,0,1,,,,,,,,,0,,,76,0
6120,note_off,360,0,1,,,,,,,,,0,,,77,0
6120,note_off,360,0,4,,,,,,,,,3,,,65,0
6120,note_off,360,0,2,,,,,,,,,1,,,69,0
6230,set_tempo,470,1,0,,,,,,600000,,,,,,,
6720,note_on,600,0,1,,,,,,,,,0,,,48,34
6720,set_tempo,490,1,0,,,,,,540540,,,,,,,
7080,note_off,360,0,1,,,,,,,,,0,,,48,0
7080,note_on,0,0,1,,,,,,,,,0,,,52,37
7200,note_on,1080,0,4,,,,,,,,,3,,,29,39
7200,marker,480,1,0,,,,,,,,,,,,,
7200,note_on,3600,0,3,,,,,,,,,2,,,41,39
7200,note_on,1080,0,2,,,,,,,,,1,,,45,39
7200,note_off,120,0,1,,,,,,,,,0,,,52,0
7200,note_on,0,0,1,,,,,,,,,0,,,53,39
7680,note_off,480,0,4,,,,,,,,,3,,,29,0
7680,note_on,0,0,4,,,,,,,,,3,,,31,34
7680,note_off,480,0,2,,,,,,,,,1,,,45,0
7680,note_on,0,0,2,,,,,,,,,1,,,46,34
7920,note_off,240,0,2,,,,,,,,,1,,,46,0
7920,set_tempo,720,1,0,,,,,,550458,,,,,,,
7920,note_off,240,0,4,,,,,,,,,3,,,31,0
7920,note_off,720,0,1,,,,,,,,,0,,,53,0
7920,note_off,720,0,3,,,,,,,,,2,,,41,0
8160,set_tempo,240,1,0,,,,,,540540,,,,,,,
8160,note_on,240,0,1,,,,,,,,,0,,,60,38
8520,note_on,0,0,1,,,,,,,,,0,,,64,42
8520,note_off,360,0,1,,,,,,,,,0,,,60,0
8640,note_on,720,0,2,,,,,,,,,1,,,60,43
8640,note_on,720,0,3,,,,,,,,,2,,,53,43
8640,note_on,720,0,4,,,,,,,,,3,,,45,43
8640,note_off,120,0,1,,,,,,,,,0,,,64,0
8640,note_on,0,0,1,,,,,,,,,0,,,65,43
9120,note_on,0,0,2,,,,,,,,,1,,,62,36
9120,note_on,0,0,4,,,,,,,,,3,,,46,36
9120,note_off,480,0,4,,,,,,,,,3,,,45,0
9120,note_off,480,0,2,,,,,,,,,1,,,60,0
9360,note_off,720,0,3,,,,,,,,,2,,,53,0
9360,note_off,240,0,2,,,,,,,,,1,,,62,0
9360,note_off,720,0,1,,,,,,,,,0,,,65,0
9360,note_off,240,0,4,,,,,,,,,3,,,46,0
9360,set_tempo,1200,1,0,,,,,,550458,,,,,,,
9600,note_on,240,0,1,,,,,,,,,0,,,72,44
9600,set_tempo,240,1,0,,,,,,550458,,,,,,,
9960,note_on,0,0,1,,,,,,,,,0,,,77,45
9960,note_off,360,0,1,,,,,,,,,0,,,72,0
10080,note_on,720,0,2,,,,,,,,,1,,,65,48
10080,note_on,720,0,4,,,,,,,,,3,,,60,48
10080,note_off,120,0,1,,,,,,,,,0,,,77,0
10080,note_on,0,0,1,,,,,,,,,0,,,81,48
10440,note_off,360,0,2,,,,,,,,,1,,,65,0
10440,note_on,0,0,2,,,,,,,,,1,,,69,44
10500,set_tempo,900,1,0,,,,,,560747,,,,,,,
10560,note_on,0,0,2,,,,,,,,,1,,,72,47
10560,note_off,120,0,2,,,,,,,,,1,,,69,0
10920,note_on,0,0,2,,,,,,,,,1,,,69,40
10920,note_off,360,0,2,,,,,,,,,1,,,72,0
10920,note_on,0,0,1,,,,,,,,,0,,,77,40
10920,note_off,840,0,1,,,,,,,,,0,,,81,0
11040,note_off,120,0,2,,,,,,,,,1,,,69,0
11040,note_off,120,0,1,,,,,,,,,0,,,77,0
11040,note_on,0,0,4,,,,,,,,,3,,,60,39
11040,note_off,960,0,4,,,,,,,,,3,,,60,0
11040,note_on,0,0,1,,,,,,,,,0,,,79,39
11040,note_on,0,0,2,,,,,,,,,1,,,70,39
11400,note_off,360,0,1,,,,,,,,,0,,,79,0
11400,note_on,0,0,1,,,,,,,,,0,,,76,36
11400,note_on,0,0,2,,,,,,,,,1,,,67,36
11400,note_off,360,0,2,,,,,,,,,1,,,70,0
11497,set_tempo,997,1,0,,,,,,571428,,,,,,,
11520,note_on,0,0,2,,,,,,,,,1,,,69,35
11520,note_off,480,0,4,,,,,,,,,3,,,60,0
11520,note_on,0,0,4,,,,,,,,,3,,,65,35
11520,note_on,0,0,1,,,,,,,,,0,,,77,35
11520,note_off,120,0,1,,,,,,,,,0,,,76,0
11520,note_off,120,0,2,,,,,,,,,1,,,67,0
11880,note_off,360,0,2,,,,,,,,,1,,,69,0
11880,note_off,360,0,1,,,,,,,,,0,,,77,0
11880,note_off,360,0,4,,,,,,,,,3,,,65,0
11980,set_tempo,483,1,0,,,,,,600000,,,,,,,
12480,note_on,600,0,1,,,,,,,,,0,,,53,36
12480,set_tempo,500,1,0,,,,,,540540,,,,,,,
12840,note_off,360,0,1,,,,,,,,,0,,,53,0
12840,note_on,0,0,1,,,,,,,,,0,,,57,39
12960,note_on,1080,0,4,,,,,,,,,3,,,41,40
12960,note_off,120,0,1,,,,,,,,,0,,,57,0
12960,note_on,0,0,1,,,,,,,,,0,,,61,40
13380,set_tempo,900,1,0,,,,,,550458,,,,,,,
13440,note_on,0,0,1,,,,,,,,,0,,,62,43
13440,note_off,480,0,1,,,,,,,,,0,,,61,0
13440,note_on,4080,0,3,,,,,,,,,2,,,46,43
13920,note_on,960,0,4,,,,,,,,,3,,,43,45
13920,note_on,0,0,3,,,,,,,,,2,,,52,45
13920,note_off,480,0,3,,,,,,,,,2,,,46,0
13927,note_off,7,0,4,,,,,,,,,3,,,41,0
14280,note_on,0,0,1,,,,,,,,,0,,,59,47
14280,note_off,840,0,1,,,,,,,,,0,,,62,0
14340,set_tempo,960,1,0,,,,,,560747,,,,,,,
14400,note_on,0,0,3,,,,,,,,,2,,,45,45
14400,note_off,480,0,3,,,,,,,,,2,,,52,0
14400,note_on,0,0,4,,,,,,,,,3,,,41,45
14400,note_off,473,0,4,,,,,,,,,3,,,43,0
14400,note_on,120,0,1,,,,,,,,,0,,,60,45
14407,note_off,7,0,1,,,,,,,,,0,,,59,0
14760,note_on,353,0,1,,,,,,,,,0,,,57,41
14782,note_off,22,0,1,,,,,,,,,0,,,60,0
14880,note_on,480,0,3,,,,,,,,,2,,,48,40
14880,note_on,0,0,1,,,,,,,,,0,,,53,40
14880,note_off,98,0,1,,,,,,,,,0,,,57,0
15120,note_off,240,0,3,,,,,,,,,2,,,48,0
15120,note_off,720,0,4,,,,,,,,,3,,,41,0
15120,note_off,0,0,3,,,,,,,,,2,,,45,0
15120,note_off,240,0,1,,,,,,,,,0,,,53,0
15120,set_tempo,780,1,0,,,,,,571428,,,,,,,
15360,set_tempo,240,1,0,,,,,,540540,,,,,,,
15360,note_on,240,0,1,,,,,,,,,0,,,65,40
15720,note_on,0,0,1,,,,,,,,,0,,,69,44
15720,note_off,360,0,1,,,,,,,,,0,,,65,0
15840,note_on,720,0,4,,,,,,,,,3,,,53,46
15840,note_on,0,0,1,,,,,,,,,0,,,73,46
15840,note_off,120,0,1,,,,,,,,,0,,,69,0
16260,set_tempo,900,1,0,,,,,,550458,,,,,,,
16320,note_on,0,0,1,,,,,,,,,0,,,74,47
16320,note_off,480,0,1,,,,,,,,,0,,,73,0
16320,note_on,1200,0,3,,,,,,,,,2,,,58,47
16800,note_on,0,0,3,,,,,,,,,2,,,64,50
16800,note_on,960,0,4,,,,,,,,,3,,,55,50
16800,note_off,480,0,3,,,,,,,,,2,,,58,0
16807,note_off,7,0,4,,,,,,,,,3,,,53,0
17160,note_off,840,0,1,,,,,,,,,0,,,74,0
17160,note_on,0,0,1,,,,,,,,,0,,,71,52
17220,set_tempo,960,1,0,,,,,,560747,,,,,,,
17280,note_off,480,0,3,,,,,,,,,2,,,64,0
17280,note_on,0,0,3,,,,,,,,,2,,,57,50
17280,note_off,473,0,4,,,,,,,,,3,,,55,0
17280,note_on,0,0,4,,,,,,,,,3,,,53,50
