tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,4,10,64,,
0,control_change,0,0,4,,,,,,,,4,7,127,,
0,program_change,0,0,4,,,,,,,48,4,,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,3,,,53,60
0,control_change,0,0,3,,,,,,,,3,10,64,,
0,control_change,0,0,3,,,,,,,,3,7,127,,
0,program_change,0,0,3,,,,,,,48,3,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,2,10,64,,
0,control_change,0,0,2,,,,,,,,2,7,127,,
0,program_change,0,0,2,,,,,,,48,2,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,1,7,127,,
0,key_signature,0,1,0,,,,,F,,,,,,,
0,set_tempo,0,1,0,,,,,,379747,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,48,1,,,,
0,control_change,0,0,1,,,,,,,,1,10,64,,
0,note_on,0,0,1,,,,,,,,1,,,65,60
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
288,note_on,0,0,3,,,,,,,,3,,,55,60
288,note_on,288,0,3,,,,,,,,3,,,53,0
288,note_on,288,0,1,,,,,,,,1,,,65,0
288,note_on,0,0,1,,,,,,,,1,,,67,60
336,note_on,48,0,1,,,,,,,,1,,,67,0
336,note_on,0,0,3,,,,,,,,3,,,53,60
336,note_on,48,0,3,,,,,,,,3,,,55,0
336,note_on,0,0,1,,,,,,,,1,,,65,60
382,note_on,46,0,3,,,,,,,,3,,,53,0
382,note_on,46,0,1,,,,,,,,1,,,65,0
384,note_on,2,0,3,,,,,,,,3,,,52,60
384,note_on,2,0,1,,,,,,,,1,,,64,60
416,note_on,32,0,3,,,,,,,,3,,,52,0
416,note_on,32,0,1,,,,,,,,1,,,64,0
480,note_on,64,0,1,,,,,,,,1,,,65,60
480,note_on,64,0,3,,,,,,,,3,,,53,60
512,note_on,32,0,1,,,,,,,,1,,,65,0
512,note_on,32,0,3,,,,,,,,3,,,53,0
576,note_on,64,0,1,,,,,,,,1,,,60,60
576,note_on,64,0,3,,,,,,,,3,,,48,60
736,note_on,160,0,3,,,,,,,,3,,,48,0
736,note_on,160,0,1,,,,,,,,1,,,60,0
1152,note_on,416,0,3,,,,,,,,3,,,53,60
1152,note_on,416,0,1,,,,,,,,1,,,65,60
1440,note_on,0,0,1,,,,,,,,1,,,67,60
1440,note_on,0,0,3,,,,,,,,3,,,55,60
1440,note_on,288,0,1,,,,,,,,1,,,65,0
