tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,1,0,,,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,91,127,,
0,text,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,,,,,,1,0,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,7,100,,
0,control_change,0,0,2,,,,,,,,,,,,,,,0,64,0,,
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,29,29
0,note_on,0,0,2,,,,,,,,,,,,,,,0,,,41,35
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,6,8,12,8,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,F,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,3000000,,,,,,,
49,control_change,49,0,2,,,,,,,,,,,,,,,0,64,127,,
240,note_on,240,0,1,,,,,,,,,,,,,,,0,,,48,41
420,note_on,0,0,1,,,,,,,,,,,,,,,0,,,48,41
420,set_tempo,420,1,0,,,,,,,,,,,,3333333,,,,,,,
420,note_on,180,0,1,,,,,,,,,,,,,,,0,,,48,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,57,47
480,set_tempo,60,1,0,,,,,,,,,,,,3000000,,,,,,,
480,note_on,60,0,1,,,,,,,,,,,,,,,0,,,48,0
720,note_on,0,0,2,,,,,,,,,,,,,,,0,,,29,0
720,note_on,0,0,2,,,,,,,,,,,,,,,0,,,41,35
720,note_on,240,0,1,,,,,,,,,,,,,,,0,,,57,0
720,note_on,0,0,2,,,,,,,,,,,,,,,0,,,29,29
720,note_on,671,0,2,,,,,,,,,,,,,,,0,,,41,0
730,control_change,10,0,2,,,,,,,,,,,,,,,0,64,0,,
798,control_change,68,0,2,,,,,,,,,,,,,,,0,64,127,,
