tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,
0,text,,,,,0,1,2,,,,
0,note_on,,,,,0,0,3,,41,64,0
0,text,,,,,0,1,1,,,,
0,text,,,,,0,1,3,,,,
0,set_tempo,,,,,0,1,0,714286,,,
120,note_on,,,,,120,0,2,,65,64,0
240,note_on,,,,,0,0,2,,68,64,0
240,note_off,,,,,240,0,3,,41,64,0
240,note_on,,,,,0,0,3,,53,64,0
240,note_off,,,,,120,0,2,,65,64,0
360,note_off,,,,,120,0,2,,68,64,0
360,note_on,,,,,0,0,2,,67,64,0
480,note_off,,,,,240,0,3,,53,64,0
480,note_off,,,,,120,0,2,,67,64,0
480,note_on,,,,,0,0,3,,52,64,0
600,note_on,,,,,120,0,2,,67,64,0
720,note_on,,,,,0,0,3,,51,64,0
720,note_off,,,,,120,0,2,,67,64,0
720,note_on,,,,,0,0,2,,70,64,0
720,note_off,,,,,240,0,3,,52,64,0
840,note_on,,,,,0,0,2,,69,64,0
840,note_off,,,,,120,0,2,,70,64,0
960,note_off,,,,,120,0,2,,69,64,0
960,note_off,,,,,240,0,3,,51,64,0
960,note_on,,,,,0,0,3,,50,64,0
1080,note_on,,,,,120,0,2,,70,64,0
1200,note_on,,,,,0,0,2,,76,64,0
1200,note_off,,,,,120,0,2,,70,64,0
1200,note_off,,,,,240,0,3,,50,64,0
1200,note_on,,,,,0,0,3,,49,64,0
1320,note_off,,,,,120,0,2,,76,64,0
1320,note_on,,,,,0,0,2,,77,64,0
1440,note_off,,,,,240,0,3,,49,64,0
1440,note_on,,,,,0,0,3,,48,64,0
1560,note_on,,,,,0,0,3,,46,64,0
1560,note_off,,,,,120,0,3,,48,64,0
1560,note_off,,,,,240,0,2,,77,64,0
1560,note_on,,,,,0,0,2,,75,64,0
1620,note_off,,,,,60,0,2,,75,64,0
1620,note_on,,,,,0,0,2,,73,64,0
1680,note_on,,,,,0,0,2,,72,64,0
1680,note_off,,,,,60,0,2,,73,64,0
1680,note_off,,,,,120,0,3,,46,64,0
1680,note_on,,,,,0,0,3,,48,64,0
1800,note_on,,,,,0,0,2,,70,64,0
1800,note_off,,,,,120,0,3,,48,64,0
1800,note_off,,,,,120,0,2,,72,64,0
