tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,2,,,58,127
0,control_change,0,0,2,,,,,,,,2,10,88,,
0,control_change,0,0,2,,,,,,,,2,7,106,,
0,program_change,0,0,2,,,,,,,0,2,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,10,40,,
0,control_change,0,0,1,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,1333333,,,,,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
20,control_change,20,0,2,,,,,,,,2,7,111,,
30,note_on,30,0,1,,,,,,,,0,,,70,127
30,control_change,0,0,1,,,,,,,,0,7,113,,
45,note_on,0,0,1,,,,,,,,0,,,72,127
45,note_on,15,0,1,,,,,,,,0,,,70,0
60,note_on,40,0,2,,,,,,,,2,,,58,0
60,note_on,0,0,2,,,,,,,,2,,,46,127
60,note_on,0,0,1,,,,,,,,0,,,74,127
60,note_on,15,0,1,,,,,,,,0,,,72,0
75,note_on,15,0,1,,,,,,,,0,,,74,0
75,note_on,0,0,1,,,,,,,,0,,,72,127
90,note_on,15,0,1,,,,,,,,0,,,72,0
90,note_on,0,0,1,,,,,,,,0,,,70,127
90,control_change,30,0,2,,,,,,,,2,7,110,,
120,note_on,0,0,1,,,,,,,,0,,,77,127
120,note_on,0,0,2,,,,,,,,2,,,50,127
120,note_on,30,0,2,,,,,,,,2,,,46,0
120,note_on,30,0,1,,,,,,,,0,,,70,0
150,note_on,0,0,1,,,,,,,,0,,,74,127
150,note_on,30,0,1,,,,,,,,0,,,77,0
160,control_change,40,0,2,,,,,,,,2,7,109,,
180,note_on,20,0,2,,,,,,,,2,,,50,0
180,note_on,0,0,2,,,,,,,,2,,,53,127
180,note_on,30,0,1,,,,,,,,0,,,74,0
180,note_on,0,0,1,,,,,,,,0,,,82,127
210,note_on,30,0,1,,,,,,,,0,,,82,0
210,note_on,0,0,1,,,,,,,,0,,,77,127
240,note_on,60,0,2,,,,,,,,2,,,53,0
240,note_on,0,0,1,,,,,,,,0,,,74,127
240,note_on,0,0,2,,,,,,,,2,,,58,127
240,note_on,30,0,1,,,,,,,,0,,,77,0
270,note_on,30,0,1,,,,,,,,0,,,74,0
270,note_on,0,0,1,,,,,,,,0,,,77,127
285,note_on,15,0,1,,,,,,,,0,,,77,0
285,note_on,0,0,1,,,,,,,,0,,,75,127
300,note_on,0,0,1,,,,,,,,0,,,74,127
300,note_on,15,0,1,,,,,,,,0,,,75,0
315,note_on,15,0,1,,,,,,,,0,,,74,0
315,note_on,0,0,1,,,,,,,,0,,,75,127
330,note_on,0,0,1,,,,,,,,0,,,77,127
330,note_on,15,0,1,,,,,,,,0,,,75,0
360,note_on,30,0,1,,,,,,,,0,,,77,0
360,note_on,0,0,1,,,,,,,,0,,,70,127
360,note_on,120,0,2,,,,,,,,2,,,58,0
390,note_on,30,0,1,,,,,,,,0,,,70,0
390,note_on,0,0,1,,,,,,,,0,,,74,127
420,note_on,0,0,1,,,,,,,,0,,,65,127
420,note_on,30,0,1,,,,,,,,0,,,74,0
450,note_on,30,0,1,,,,,,,,0,,,65,0
450,note_on,0,0,1,,,,,,,,0,,,68,127
480,note_on,0,0,1,,,,,,,,0,,,67,127
480,note_on,30,0,1,,,,,,,,0,,,68,0
510,note_on,30,0,1,,,,,,,,0,,,67,0
510,note_on,0,0,1,,,,,,,,0,,,63,127
525,note_on,15,0,1,,,,,,,,0,,,63,0
525,note_on,0,0,1,,,,,,,,0,,,65,127
540,note_on,15,0,1,,,,,,,,0,,,65,0
540,note_on,0,0,1,,,,,,,,0,,,67,127
540,note_on,180,0,2,,,,,,,,2,,,46,127
555,note_on,15,0,1,,,,,,,,0,,,67,0
555,note_on,0,0,1,,,,,,,,0,,,65,127
570,note_on,0,0,1,,,,,,,,0,,,63,127
570,note_on,15,0,1,,,,,,,,0,,,65,0
600,note_on,0,0,2,,,,,,,,2,,,51,127
600,note_on,60,0,2,,,,,,,,2,,,46,0
600,note_on,30,0,1,,,,,,,,0,,,63,0
600,note_on,0,0,1,,,,,,,,0,,,70,127
630,note_on,30,0,1,,,,,,,,0,,,70,0
630,note_on,0,0,1,,,,,,,,0,,,67,127
660,note_on,60,0,2,,,,,,,,2,,,51,0
660,note_on,30,0,1,,,,,,,,0,,,67,0
660,note_on,0,0,1,,,,,,,,0,,,75,127
660,note_on,0,0,2,,,,,,,,2,,,55,127
690,note_on,0,0,1,,,,,,,,0,,,70,127
690,note_on,30,0,1,,,,,,,,0,,,75,0
720,note_on,0,0,2,,,,,,,,2,,,58,127
720,note_on,60,0,2,,,,,,,,2,,,55,0
720,note_on,0,0,1,,,,,,,,0,,,67,127
720,note_on,30,0,1,,,,,,,,0,,,70,0
750,note_on,30,0,1,,,,,,,,0,,,67,0
750,note_on,0,0,1,,,,,,,,0,,,70,127
765,note_on,15,0,1,,,,,,,,0,,,70,0
765,note_on,0,0,1,,,,,,,,0,,,68,127
780,note_on,15,0,1,,,,,,,,0,,,68,0
780,note_on,0,0,1,,,,,,,,0,,,67,127
795,note_on,15,0,1,,,,,,,,0,,,67,0
795,note_on,0,0,1,,,,,,,,0,,,68,127
