tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,2,4,24,8,0,1,0,,,,,
0,note_on,,,,,0,0,4,,,57,96,3
0,track_name,,,,,0,1,4,,,,,
0,note_on,,,,,0,0,2,,,69,96,1
0,note_on,,,,,0,0,1,,,72,96,0
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,2,,,,,
0,set_tempo,,,,,0,1,0,,750000,,,
0,key_signature,,,,,0,1,0,Am,,,,
0,track_name,,,,,0,1,1,,,,,
512,note_off,,,,,512,0,4,,,57,0,3
512,note_on,,,,,0,0,4,,,59,96,3
1024,note_on,,,,,0,0,4,,,60,96,3
1024,note_off,,,,,512,0,4,,,59,0,3
1536,note_on,,,,,0,0,4,,,62,96,3
1536,note_off,,,,,512,0,4,,,60,0,3
1536,note_off,,,,,1536,0,1,,,72,0,0
1536,note_off,,,,,1536,0,2,,,69,0,1
1536,note_on,,,,,0,0,2,,,69,96,1
1536,note_on,,,,,0,0,1,,,72,96,0
2048,note_off,,,,,512,0,4,,,62,0,3
2048,note_on,,,,,0,0,4,,,64,96,3
2048,note_off,,,,,512,0,2,,,69,0,1
2048,note_on,,,,,0,0,2,,,69,96,1
2048,note_off,,,,,512,0,1,,,72,0,0
2048,note_on,,,,,0,0,1,,,72,96,0
2560,note_off,,,,,512,0,1,,,72,0,0
2560,note_off,,,,,512,0,2,,,69,0,1
2560,note_on,,,,,0,0,2,,,68,96,1
2560,note_on,,,,,0,0,1,,,71,96,0
2560,note_off,,,,,512,0,4,,,64,0,3
2560,note_on,,,,,0,0,4,,,52,96,3
3072,note_off,,,,,512,0,2,,,68,0,1
3072,note_off,,,,,512,0,1,,,71,0,0
3072,note_off,,,,,512,0,4,,,52,0,3
4096,note_on,,,,,1024,0,2,,,72,96,1
4096,note_on,,,,,1024,0,1,,,69,96,0
4096,note_on,,,,,1024,0,4,,,57,96,3
4608,note_off,,,,,512,0,4,,,57,0,3
4608,note_on,,,,,0,0,4,,,59,96,3
5120,note_off,,,,,512,0,4,,,59,0,3
5120,note_on,,,,,0,0,4,,,60,96,3
5632,note_off,,,,,1536,0,2,,,72,0,1
5632,note_on,,,,,0,0,2,,,72,96,1
5632,note_on,,,,,0,0,1,,,69,96,0
5632,note_off,,,,,1536,0,1,,,69,0,0
5632,note_on,,,,,0,0,4,,,62,96,3
5632,note_off,,,,,512,0,4,,,60,0,3
6144,note_off,,,,,512,0,2,,,72,0,1
6144,note_on,,,,,0,0,1,,,69,96,0
6144,note_on,,,,,0,0,4,,,64,96,3
6144,note_off,,,,,512,0,4,,,62,0,3
6144,note_on,,,,,0,0,2,,,72,96,1
6144,note_off,,,,,512,0,1,,,69,0,0
6656,note_off,,,,,512,0,1,,,69,0,0
6656,note_on,,,,,0,0,1,,,68,96,0
6656,note_on,,,,,0,0,4,,,52,96,3
6656,note_off,,,,,512,0,4,,,64,0,3
6656,note_on,,,,,0,0,2,,,71,96,1
6656,note_off,,,,,512,0,2,,,72,0,1
