tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
0,set_tempo,800000,0,1,0,,,,,,,,
0,track_name,,0,1,2,,,,,,,,
0,program_change,,0,0,1,,,,,19,0,,
0,track_name,,0,1,1,,,,,,,,
0,track_name,,0,1,3,,,,,,,,
0,time_signature,,0,1,0,4,4,24,8,,,,
96,note_on,,96,0,1,,,,,,0,69,92
192,note_off,,96,0,1,,,,,,0,69,64
192,note_on,,0,0,1,,,,,,0,73,92
288,note_off,,96,0,1,,,,,,0,73,64
288,note_on,,0,0,1,,,,,,0,76,92
384,note_off,,96,0,1,,,,,,0,76,64
384,note_on,,0,0,1,,,,,,0,81,92
480,note_on,,0,0,1,,,,,,0,76,92
480,note_off,,96,0,1,,,,,,0,81,64
576,note_on,,0,0,1,,,,,,0,73,92
576,note_off,,96,0,1,,,,,,0,76,64
672,note_on,,0,0,1,,,,,,0,76,92
672,note_off,,96,0,1,,,,,,0,73,64
768,note_off,,96,0,1,,,,,,0,76,64
768,note_on,,0,0,1,,,,,,0,69,92
864,note_off,,96,0,1,,,,,,0,69,64
864,note_on,,0,0,1,,,,,,0,64,92
960,note_off,,96,0,1,,,,,,0,64,64
960,note_on,,0,0,1,,,,,,0,61,92
1056,note_on,,0,0,1,,,,,,0,64,92
1056,note_off,,96,0,1,,,,,,0,61,64
1152,note_off,,96,0,1,,,,,,0,64,64
1152,note_on,,1152,0,2,,,,,,0,57,92
1248,note_on,,0,0,2,,,,,,0,52,92
1248,note_off,,96,0,2,,,,,,0,57,64
1344,note_off,,96,0,2,,,,,,0,52,64
1344,note_on,,0,0,2,,,,,,0,49,92
1440,note_on,,0,0,2,,,,,,0,52,92
1440,note_off,,96,0,2,,,,,,0,49,64
1536,note_on,,0,0,2,,,,,,0,45,92
1536,note_off,,96,0,2,,,,,,0,52,64
1728,note_off,,192,0,2,,,,,,0,45,64
2400,note_on,,1248,0,1,,,,,,0,69,92
2496,note_off,,96,0,1,,,,,,0,69,64
2496,note_on,,0,0,1,,,,,,0,74,92
2592,note_off,,96,0,1,,,,,,0,74,64
2592,note_on,,0,0,1,,,,,,0,78,92
2688,note_off,,96,0,1,,,,,,0,78,64
2688,note_on,,0,0,1,,,,,,0,81,92
2784,note_off,,96,0,1,,,,,,0,81,64
2784,note_on,,0,0,1,,,,,,0,78,92
2880,note_off,,96,0,1,,,,,,0,78,64
2880,note_on,,0,0,1,,,,,,0,74,92
2976,note_off,,96,0,1,,,,,,0,74,64
2976,note_on,,0,0,1,,,,,,0,78,92
3072,note_off,,96,0,1,,,,,,0,78,64
3072,note_on,,0,0,1,,,,,,0,69,92
3168,note_off,,96,0,1,,,,,,0,69,64
3168,note_on,,0,0,1,,,,,,0,66,92
3264,note_off,,96,0,1,,,,,,0,66,64
3264,note_on,,0,0,1,,,,,,0,62,92
3360,note_off,,96,0,1,,,,,,0,62,64
3360,note_on,,0,0,1,,,,,,0,66,92
3456,note_on,,1728,0,2,,,,,,0,57,92
3456,note_off,,96,0,1,,,,,,0,66,64
3552,note_off,,96,0,2,,,,,,0,57,64
3552,note_on,,0,0,2,,,,,,0,54,92
3648,note_off,,96,0,2,,,,,,0,54,64
3648,note_on,,0,0,2,,,,,,0,50,92
3744,note_off,,96,0,2,,,,,,0,50,64
3744,note_on,,0,0,2,,,,,,0,54,92
3840,note_off,,96,0,2,,,,,,0,54,64
3840,note_on,,0,0,2,,,,,,0,45,92
4032,note_off,,192,0,2,,,,,,0,45,64
4704,note_on,,1248,0,1,,,,,,0,71,92
4800,note_on,,0,0,1,,,,,,0,74,92
4800,note_off,,96,0,1,,,,,,0,71,64
4896,note_off,,96,0,1,,,,,,0,74,64
4896,note_on,,0,0,1,,,,,,0,80,92
4992,note_on,,0,0,1,,,,,,0,83,92
4992,note_off,,96,0,1,,,,,,0,80,64
5088,note_on,,0,0,1,,,,,,0,80,92
5088,note_off,,96,0,1,,,,,,0,83,64
5184,note_on,,0,0,1,,,,,,0,74,92
5184,note_off,,96,0,1,,,,,,0,80,64
5280,note_on,,0,0,1,,,,,,0,80,92
5280,note_off,,96,0,1,,,,,,0,74,64
5376,note_on,,0,0,1,,,,,,0,71,92
5376,note_off,,96,0,1,,,,,,0,80,64
5472,note_on,,0,0,1,,,,,,0,68,92
5472,note_off,,96,0,1,,,,,,0,71,64
5568,note_off,,96,0,1,,,,,,0,68,64
5568,note_on,,0,0,1,,,,,,0,62,92
5664,note_on,,0,0,1,,,,,,0,68,92
5664,note_off,,96,0,1,,,,,,0,62,64
5760,note_off,,96,0,1,,,,,,0,68,64
5760,note_on,,1728,0,2,,,,,,0,59,92
5856,note_on,,96,0,1,,,,,,0,74,92
5952,note_on,,0,0,1,,,,,,0,68,92
5952,note_on,,0,0,1,,,,,,0,62,92
5952,note_off,,96,0,1,,,,,,0,74,64
6048,note_on,,0,0,1,,,,,,0,74,92
6048,note_off,,96,0,1,,,,,,0,68,64
6144,note_on,,6144,0,3,,,,,,0,45,102
6144,note_on,,0,0,1,,,,,,0,73,92
6144,note_on,,0,0,2,,,,,,0,57,92
6144,note_off,,0,0,1,,,,,,0,62,64
6144,note_off,,96,0,1,,,,,,0,74,64
6144,note_off,,384,0,2,,,,,,0,59,64
6240,note_on,,0,0,1,,,,,,0,76,92
6240,note_off,,96,0,1,,,,,,0,73,64
6336,note_on,,0,0,1,,,,,,0,73,92
6336,note_on,,0,0,1,,,,,,0,64,92
6336,note_off,,96,0,1,,,,,,0,76,64
6432,note_off,,96,0,1,,,,,,0,73,64
6432,note_on,,0,0,1,,,,,,0,69,92
6528,note_off,,384,0,2,,,,,,0,57,64
6528,note_on,,0,0,2,,,,,,0,57,92
6528,note_off,,96,0,1,,,,,,0,69,64
6528,note_off,,0,0,1,,,,,,0,64,64
6528,note_on,,0,0,1,,,,,,0,78,92
6624,note_off,,96,0,1,,,,,,0,78,64
6624,note_on,,0,0,1,,,,,,0,74,92
6720,note_on,,0,0,1,,,,,,0,66,92
6720,note_off,,96,0,1,,,,,,0,74,64
6720,note_on,,0,0,1,,,,,,0,69,92
6816,note_on,,0,0,1,,,,,,0,74,92
6816,note_off,,96,0,1,,,,,,0,69,64
6912,note_on,,0,0,1,,,,,,0,73,92
6912,note_off,,0,0,1,,,,,,0,66,64
6912,note_off,,96,0,1,,,,,,0,74,64
6912,note_off,,384,0,2,,,,,,0,57,64
6912,note_on,,0,0,2,,,,,,0,55,92
7008,note_on,,0,0,1,,,,,,0,76,92
7008,note_off,,96,0,1,,,,,,0,73,64
7104,note_off,,96,0,1,,,,,,0,76,64
7104,note_on,,0,0,1,,,,,,0,64,92
7104,note_on,,0,0,1,,,,,,0,73,92
7200,note_on,,0,0,1,,,,,,0,69,92
7200,note_off,,96,0,1,,,,,,0,73,64
7296,note_on,,0,0,2,,,,,,0,54,92
7296,note_off,,384,0,2,,,,,,0,55,64
7296,note_off,,96,0,1,,,,,,0,69,64
7296,note_off,,0,0,1,,,,,,0,64,64
7296,note_on,,0,0,1,,,,,,0,74,92
7392,note_off,,96,0,1,,,,,,0,74,64
7392,note_on,,0,0,1,,,,,,0,71,92
7488,note_off,,96,0,1,,,,,,0,71,64
7488,note_on,,0,0,1,,,,,,0,62,92
7488,note_on,,0,0,1,,,,,,0,66,92
7584,note_off,,96,0,1,,,,,,0,66,64
7584,note_on,,0,0,1,,,,,,0,71,92
7680,note_on,,0,0,2,,,,,,0,52,92
7680,note_off,,384,0,2,,,,,,0,54,64
7680,note_off,,96,0,1,,,,,,0,71,64
7680,note_on,,0,0,1,,,,,,0,69,92
7680,note_off,,0,0,1,,,,,,0,62,64
7776,note_off,,96,0,1,,,,,,0,69,64
7776,note_on,,0,0,1,,,,,,0,73,92
7872,note_on,,192,0,2,,,,,,0,61,92
7872,note_off,,96,0,1,,,,,,0,73,64
7872,note_on,,0,0,1,,,,,,0,69,92
7968,note_off,,96,0,1,,,,,,0,69,64
7968,note_on,,0,0,1,,,,,,0,64,92
8064,note_on,,0,0,2,,,,,,0,50,92
8064,note_off,,96,0,1,,,,,,0,64,64
8064,note_on,,0,0,1,,,,,,0,71,92
8064,note_off,,0,0,2,,,,,,0,52,64
8064,note_off,,192,0,2,,,,,,0,61,64
8160,note_off,,96,0,1,,,,,,0,71,64
8160,note_on,,0,0,1,,,,,,0,68,92
8256,note_on,,192,0,2,,,,,,0,59,92
8256,note_on,,0,0,1,,,,,,0,62,92
8256,note_off,,96,0,1,,,,,,0,68,64
8352,note_on,,0,0,1,,,,,,0,68,92
8352,note_off,,96,0,1,,,,,,0,62,64
8448,note_on,,0,0,2,,,,,,0,49,92
8448,note_off,,192,0,2,,,,,,0,59,64
8448,note_on,,0,0,1,,,,,,0,64,92
8448,note_off,,96,0,1,,,,,,0,68,64
8448,note_off,,0,0,2,,,,,,0,50,64
8544,note_on,,0,0,1,,,,,,0,69,92
8544,note_off,,96,0,1,,,,,,0,64,64
8640,note_on,,192,0,2,,,,,,0,57,92
8640,note_on,,0,0,1,,,,,,0,64,92
8640,note_off,,96,0,1,,,,,,0,69,64
8736,note_off,,96,0,1,,,,,,0,64,64
8736,note_on,,0,0,1,,,,,,0,61,92
8832,note_on,,0,0,1,,,,,,0,68,92
8832,note_off,,0,0,2,,,,,,0,49,64
8832,note_off,,96,0,1,,,,,,0,61,64
8832,note_on,,0,0,2,,,,,,0,47,92
8832,note_off,,192,0,2,,,,,,0,57,64
8928,note_on,,0,0,1,,,,,,0,62,92
8928,note_off,,96,0,1,,,,,,0,68,64
9024,note_on,,192,0,2,,,,,,0,56,92
9024,note_off,,96,0,1,,,,,,0,62,64
9024,note_on,,0,0,1,,,,,,0,59,92
9120,note_off,,96,0,1,,,,,,0,59,64
9120,note_on,,0,0,1,,,,,,0,62,92
9216,note_off,,96,0,1,,,,,,0,62,64
9216,note_on,,0,0,1,,,,,,0,61,92
9216,note_on,,0,0,2,,,,,,0,45,92
9216,note_off,,0,0,2,,,,,,0,47,64
9216,note_off,,192,0,2,,,,,,0,56,64
9312,note_off,,96,0,1,,,,,,0,61,64
9312,note_on,,0,0,1,,,,,,0,64,92
9408,note_off,,96,0,1,,,,,,0,64,64
9408,note_on,,0,0,1,,,,,,0,61,92
9408,note_on,,192,0,2,,,,,,0,52,92
9504,note_on,,0,0,1,,,,,,0,57,92
9504,note_off,,96,0,1,,,,,,0,61,64
9600,note_off,,192,0,2,,,,,,0,52,64
9600,note_on,,0,0,2,,,,,,0,44,92
9600,note_on,,0,0,1,,,,,,0,62,92
9600,note_off,,96,0,1,,,,,,0,57,64
9600,note_off,,0,0,2,,,,,,0,45,64
9696,note_off,,96,0,1,,,,,,0,62,64
9696,note_on,,0,0,1,,,,,,0,59,92
9792,note_on,,0,0,2,,,,,,0,47,92
9792,note_off,,96,0,1,,,,,,0,59,64
9792,note_off,,192,0,2,,,,,,0,44,64
9792,note_on,,0,0,1,,,,,,0,56,92
9792,note_on,,0,0,2,,,,,,0,50,92
9888,note_on,,0,0,1,,,,,,0,59,92
9888,note_off,,96,0,1,,,,,,0,56,64
9984,note_on,,0,0,1,,,,,,0,61,92
9984,note_off,,96,0,1,,,,,,0,59,64
9984,note_off,,0,0,2,,,,,,0,50,64
9984,note_off,,192,0,2,,,,,,0,47,64
9984,note_on,,0,0,2,,,,,,0,45,92
10080,note_on,,0,0,1,,,,,,0,64,92
10080,note_off,,96,0,1,,,,,,0,61,64
10176,note_on,,0,0,1,,,,,,0,61,92
10176,note_off,,96,0,1,,,,,,0,64,64
10176,note_on,,192,0,2,,,,,,0,52,92
10272,note_on,,0,0,1,,,,,,0,57,92
10272,note_off,,96,0,1,,,,,,0,61,64
10368,note_off,,192,0,2,,,,,,0,52,64
10368,note_off,,0,0,2,,,,,,0,45,64
10368,note_on,,0,0,1,,,,,,0,68,92
10368,note_on,,0,0,2,,,,,,0,47,92
10368,note_off,,96,0,1,,,,,,0,57,64
10464,note_on,,0,0,1,,,,,,0,62,92
10464,note_off,,96,0,1,,,,,,0,68,64
10560,note_on,,192,0,2,,,,,,0,56,92
10560,note_on,,0,0,1,,,,,,0,59,92
10560,note_off,,96,0,1,,,,,,0,62,64
10656,note_on,,0,0,1,,,,,,0,62,92
10656,note_off,,96,0,1,,,,,,0,59,64
10752,note_off,,96,0,1,,,,,,0,62,64
10752,note_off,,0,0,2,,,,,,0,47,64
10752,note_on,,0,0,2,,,,,,0,49,92
10752,note_on,,0,0,1,,,,,,0,64,92
10752,note_off,,192,0,2,,,,,,0,56,64
10848,note_on,,0,0,1,,,,,,0,69,92
10848,note_off,,96,0,1,,,,,,0,64,64
10944,note_on,,192,0,2,,,,,,0,57,92
10944,note_on,,0,0,1,,,,,,0,64,92
10944,note_off,,96,0,1,,,,,,0,69,64
11040,note_on,,0,0,1,,,,,,0,61,92
11040,note_off,,96,0,1,,,,,,0,64,64
11136,note_off,,192,0,2,,,,,,0,57,64
11136,note_off,,0,0,2,,,,,,0,49,64
11136,note_on,,0,0,2,,,,,,0,50,92
11136,note_on,,0,0,1,,,,,,0,71,92
11136,note_off,,96,0,1,,,,,,0,61,64
11232,note_on,,0,0,1,,,,,,0,68,92
11232,note_off,,96,0,1,,,,,,0,71,64
11328,note_on,,192,0,2,,,,,,0,59,92
