tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,3,,,,,
0,set_tempo,,,,,0,1,0,,1363636,,,
0,key_signature,,,,,0,1,0,Dm,,,,
512,note_on,,,,,512,0,2,,,55,96,1
1024,note_on,,,,,0,0,2,,,55,96,1
1024,note_off,,,,,512,0,2,,,55,0,1
1536,note_on,,,,,0,0,2,,,54,96,1
1536,note_off,,,,,512,0,2,,,55,0,1
2048,note_on,,,,,0,0,2,,,58,96,1
2048,note_off,,,,,512,0,2,,,54,0,1
2560,note_on,,,,,2560,0,3,,,55,96,2
2560,note_on,,,,,2560,0,4,,,43,96,3
3072,note_on,,,,,0,0,4,,,43,96,3
3072,note_on,,,,,0,0,2,,,57,96,1
3072,note_off,,,,,1024,0,2,,,58,0,1
3072,note_off,,,,,512,0,4,,,43,0,3
3072,note_off,,,,,512,0,3,,,55,0,2
3072,note_on,,,,,0,0,3,,,55,96,2
3584,note_on,,,,,0,0,4,,,42,96,3
3584,note_off,,,,,512,0,4,,,43,0,3
3584,note_on,,,,,0,0,3,,,54,96,2
3584,note_off,,,,,512,0,3,,,55,0,2
4096,note_off,,,,,512,0,3,,,54,0,2
4096,note_on,,,,,0,0,4,,,46,96,3
4096,note_off,,,,,512,0,4,,,42,0,3
4096,note_on,,,,,0,0,3,,,58,96,2
4608,note_on,,,,,0,0,2,,,55,96,1
4608,note_off,,,,,1536,0,2,,,57,0,1
5120,note_on,,,,,0,0,4,,,45,96,3
5120,note_off,,,,,1024,0,3,,,58,0,2
5120,note_on,,,,,0,0,3,,,57,96,2
5120,note_off,,,,,1024,0,4,,,46,0,3
5632,note_off,,,,,1024,0,2,,,55,0,1
5632,note_on,,,,,0,0,2,,,54,96,1
5888,note_off,,,,,256,0,2,,,54,0,1
5888,note_on,,,,,0,0,2,,,57,96,1
6144,note_off,,,,,256,0,2,,,57,0,1
6144,note_on,,,,,0,0,2,,,46,96,1
6400,note_off,,,,,256,0,2,,,46,0,1
6400,note_on,,,,,0,0,2,,,51,96,1
6656,note_off,,,,,1536,0,3,,,57,0,2
6656,note_on,,,,,0,0,3,,,55,96,2
6656,note_on,,,,,0,0,4,,,43,96,3
6656,note_off,,,,,1536,0,4,,,45,0,3
6656,note_off,,,,,256,0,2,,,51,0,1
6656,note_on,,,,,0,0,2,,,50,96,1
6912,note_off,,,,,256,0,2,,,50,0,1
6912,note_on,,,,,0,0,2,,,51,96,1
7168,note_off,,,,,256,0,2,,,51,0,1
7168,note_on,,,,,0,0,2,,,45,96,1
7424,note_on,,,,,0,0,2,,,50,96,1
7424,note_off,,,,,256,0,2,,,45,0,1
7680,note_on,,,,,0,0,2,,,48,96,1
7680,note_on,,,,,0,0,4,,,42,96,3
7680,note_off,,,,,1024,0,4,,,43,0,3
7680,note_off,,,,,256,0,2,,,50,0,1
7680,note_on,,,,,0,0,3,,,54,96,2
7680,note_off,,,,,1024,0,3,,,55,0,2
7936,note_off,,,,,256,0,4,,,42,0,3
7936,note_on,,,,,0,0,2,,,50,96,1
7936,note_on,,,,,0,0,3,,,57,96,2
7936,note_off,,,,,256,0,3,,,54,0,2
7936,note_off,,,,,256,0,2,,,48,0,1
7936,note_on,,,,,0,0,4,,,45,96,3
8192,note_off,,,,,256,0,2,,,50,0,1
8192,note_on,,,,,0,0,2,,,43,96,1
8192,note_off,,,,,256,0,4,,,45,0,3
8192,note_off,,,,,256,0,3,,,57,0,2
8192,note_on,,,,,0,0,3,,,46,96,2
8192,note_on,,,,,0,0,4,,,34,96,3
8448,note_on,,,,,0,0,4,,,39,96,3
8448,note_on,,,,,0,0,3,,,51,96,2
8448,note_off,,,,,256,0,2,,,43,0,1
8448,note_on,,,,,0,0,2,,,48,96,1
8448,note_off,,,,,256,0,3,,,46,0,2
8448,note_off,,,,,256,0,4,,,34,0,3
8704,note_off,,,,,256,0,4,,,39,0,3
