tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,control_change,,,,,0,0,2,,,,,1,7,93,,
0,control_change,,,,,0,0,2,,,,,1,10,61,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,program_change,,,,,0,0,3,,,,0,2,,,,
0,control_change,,,,,0,0,3,,,,,2,7,100,,
0,control_change,,,,,0,0,3,,,,,2,10,92,,
0,note_on,,,,,0,0,3,,,,,2,,,43,64
0,track_name,,,,,0,1,2,,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,10,37,,
0,control_change,,,,,0,0,1,,,,,0,7,97,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,key_signature,,,,,0,1,0,Bb,,,,,,,,
0,set_tempo,,,,,0,1,0,,745342,,,,,,,
10,control_change,,,,,10,0,3,,,,,2,7,73,,
25,set_tempo,,,,,25,1,0,,863309,,,,,,,
30,note_on,,,,,30,0,1,,,,,0,,,62,64
40,control_change,,,,,10,0,1,,,,,0,7,81,,
60,control_change,,,,,50,0,3,,,,,2,7,74,,
60,note_on,,,,,0,0,1,,,,,0,,,64,64
60,note_on,,,,,20,0,1,,,,,0,,,62,0
90,note_on,,,,,90,0,2,,,,,1,,,50,64
90,note_on,,,,,0,0,1,,,,,0,,,66,64
90,note_on,,,,,30,0,1,,,,,0,,,64,0
95,set_tempo,,,,,70,1,0,,857143,,,,,,,
110,control_change,,,,,50,0,3,,,,,2,7,75,,
120,note_on,,,,,0,0,1,,,,,0,,,67,64
120,note_on,,,,,30,0,1,,,,,0,,,66,0
120,note_on,,,,,10,0,3,,,,,2,,,43,0
120,note_on,,,,,0,0,2,,,,,1,,,52,64
120,note_on,,,,,30,0,2,,,,,1,,,50,0
150,note_on,,,,,30,0,2,,,,,1,,,52,0
150,note_on,,,,,0,0,2,,,,,1,,,54,64
150,note_on,,,,,30,0,1,,,,,0,,,67,0
150,note_on,,,,,0,0,1,,,,,0,,,69,64
165,set_tempo,,,,,70,1,0,,851064,,,,,,,
180,note_on,,,,,60,0,3,,,,,2,,,55,64
180,note_on,,,,,30,0,2,,,,,1,,,54,0
180,note_on,,,,,0,0,2,,,,,1,,,55,64
180,note_on,,,,,30,0,1,,,,,0,,,69,0
180,note_on,,,,,0,0,1,,,,,0,,,70,64
210,note_on,,,,,0,0,2,,,,,1,,,58,64
210,note_on,,,,,30,0,2,,,,,1,,,55,0
210,note_on,,,,,0,0,1,,,,,0,,,67,64
210,control_change,,,,,0,0,1,,,,,0,7,82,,
210,note_on,,,,,30,0,1,,,,,0,,,70,0
240,note_on,,,,,0,0,2,,,,,1,,,62,64
240,note_on,,,,,30,0,2,,,,,1,,,58,0
240,note_on,,,,,0,0,3,,,,,2,,,54,64
240,note_on,,,,,30,0,1,,,,,0,,,67,0
240,note_on,,,,,0,0,1,,,,,0,,,69,64
240,note_on,,,,,60,0,3,,,,,2,,,55,0
270,note_on,,,,,30,0,1,,,,,0,,,69,0
270,note_on,,,,,0,0,1,,,,,0,,,67,64
270,note_on,,,,,0,0,3,,,,,2,,,55,64
270,note_on,,,,,30,0,3,,,,,2,,,54,0
300,note_on,,,,,0,0,3,,,,,2,,,57,64
300,note_on,,,,,30,0,3,,,,,2,,,55,0
300,note_on,,,,,0,0,2,,,,,1,,,62,64
300,note_on,,,,,30,0,1,,,,,0,,,67,0
300,note_on,,,,,0,0,1,,,,,0,,,66,64
300,note_on,,,,,60,0,2,,,,,1,,,62,0
330,note_on,,,,,30,0,3,,,,,2,,,57,0
330,note_on,,,,,30,0,1,,,,,0,,,66,0
330,note_on,,,,,0,0,1,,,,,0,,,64,64
330,note_on,,,,,0,0,3,,,,,2,,,55,64
330,note_on,,,,,30,0,2,,,,,1,,,62,0
360,note_on,,,,,0,0,1,,,,,0,,,62,64
360,note_on,,,,,30,0,1,,,,,0,,,64,0
360,note_on,,,,,30,0,2,,,,,1,,,57,64
360,note_on,,,,,30,0,3,,,,,2,,,55,0
360,note_on,,,,,0,0,3,,,,,2,,,54,64
390,note_on,,,,,0,0,1,,,,,0,,,72,64
390,note_on,,,,,30,0,1,,,,,0,,,62,0
420,note_on,,,,,0,0,1,,,,,0,,,70,64
420,note_on,,,,,60,0,2,,,,,1,,,57,0
420,note_on,,,,,0,0,2,,,,,1,,,62,64
420,note_on,,,,,30,0,1,,,,,0,,,72,0
420,note_on,,,,,60,0,3,,,,,2,,,54,0
420,note_on,,,,,0,0,3,,,,,2,,,53,64
450,note_on,,,,,0,0,1,,,,,0,,,69,64
450,note_on,,,,,30,0,1,,,,,0,,,70,0
480,note_on,,,,,0,0,1,,,,,0,,,67,64
480,note_on,,,,,30,0,1,,,,,0,,,69,0
480,note_on,,,,,60,0,3,,,,,2,,,53,0
480,note_on,,,,,0,0,3,,,,,2,,,52,64
510,note_on,,,,,0,0,1,,,,,0,,,65,64
510,note_on,,,,,30,0,1,,,,,0,,,67,0
510,note_on,,,,,30,0,3,,,,,2,,,52,0
510,note_on,,,,,0,0,3,,,,,2,,,53,64
540,note_on,,,,,30,0,1,,,,,0,,,65,0
540,note_on,,,,,30,0,3,,,,,2,,,53,0
540,note_on,,,,,0,0,3,,,,,2,,,55,64
540,note_on,,,,,120,0,2,,,,,1,,,62,0
540,note_on,,,,,0,0,1,,,,,0,,,64,64
540,note_on,,,,,0,0,2,,,,,1,,,60,64
