tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,7,100,0,,,
0,control_change,0,0,1,,,,,,,10,32,0,,,
0,program_change,0,0,1,,,,,,,,,0,6,,
0,note_on,0,0,1,,,,,,,,,0,,74,100
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,0,8,1,,,
0,control_change,0,0,2,,,,,,,7,100,1,,,
0,control_change,0,0,2,,,,,,,10,95,1,,,
0,program_change,0,0,2,,,,,,,,,1,6,,
0,note_on,0,0,2,,,,,,,,,1,,62,100
0,control_change,0,0,1,,,,,,,0,8,0,,,
0,note_on,0,0,2,,,,,,,,,1,,59,100
0,track_name,0,1,3,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,8,0,,,
0,control_change,0,0,3,,,,,,,7,100,0,,,
0,control_change,0,0,3,,,,,,,10,32,0,,,
0,program_change,0,0,3,,,,,,,,,0,6,,
0,track_name,0,1,4,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,0,8,1,,,
0,control_change,0,0,4,,,,,,,7,100,1,,,
0,control_change,0,0,4,,,,,,,10,95,1,,,
0,program_change,0,0,4,,,,,,,,,1,6,,
0,note_on,0,0,2,,,,,,,,,1,,55,100
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,G,,,,,,,
0,set_tempo,0,1,0,,,,,,461538,,,,,,
110,note_on,110,0,1,,,,,,,,,0,,74,0
120,note_on,10,0,1,,,,,,,,,0,,67,100
180,note_on,60,0,1,,,,,,,,,0,,67,0
180,note_on,0,0,1,,,,,,,,,0,,69,100
240,note_on,60,0,1,,,,,,,,,0,,69,0
240,note_on,0,0,1,,,,,,,,,0,,71,100
240,note_on,0,0,2,,,,,,,,,1,,59,0
240,note_on,0,0,2,,,,,,,,,1,,62,0
240,note_on,240,0,2,,,,,,,,,1,,55,0
240,note_on,0,0,2,,,,,,,,,1,,57,100
300,note_on,0,0,1,,,,,,,,,0,,72,100
300,note_on,60,0,1,,,,,,,,,0,,71,0
360,note_on,0,0,2,,,,,,,,,1,,59,100
360,note_on,60,0,1,,,,,,,,,0,,72,0
360,note_on,0,0,1,,,,,,,,,0,,74,100
360,note_on,120,0,2,,,,,,,,,1,,57,0
480,note_on,0,0,1,,,,,,,,,0,,67,100
480,note_on,120,0,1,,,,,,,,,0,,74,0
540,note_on,60,0,1,,,,,,,,,0,,67,0
600,note_on,60,0,1,,,,,,,,,0,,67,100
660,note_on,60,0,1,,,,,,,,,0,,67,0
710,note_on,350,0,2,,,,,,,,,1,,59,0
720,note_on,60,0,1,,,,,,,,,0,,76,100
720,note_on,10,0,2,,,,,,,,,1,,60,100
840,note_on,120,0,1,,,,,,,,,0,,76,0
840,note_on,0,0,1,,,,,,,,,0,,72,100
850,note_on,10,0,1,,,,,,,,,0,,72,0
850,note_on,0,0,1,,,,,,,,,0,,71,100
860,note_on,0,0,1,,,,,,,,,0,,72,100
860,note_on,10,0,1,,,,,,,,,0,,71,0
900,note_on,0,0,1,,,,,,,,,0,,74,100
900,note_on,40,0,1,,,,,,,,,0,,72,0
960,note_on,60,0,1,,,,,,,,,0,,74,0
960,note_on,0,0,1,,,,,,,,,0,,76,100
1020,note_on,60,0,1,,,,,,,,,0,,76,0
1020,note_on,0,0,1,,,,,,,,,0,,78,100
1080,note_on,0,0,2,,,,,,,,,1,,59,100
1080,note_on,360,0,2,,,,,,,,,1,,60,0
1080,note_on,0,0,1,,,,,,,,,0,,79,100
1080,note_on,60,0,1,,,,,,,,,0,,78,0
1200,note_on,120,0,1,,,,,,,,,0,,79,0
1200,note_on,0,0,1,,,,,,,,,0,,67,100
1260,note_on,60,0,1,,,,,,,,,0,,67,0
1320,note_on,60,0,1,,,,,,,,,0,,67,100
1380,note_on,60,0,1,,,,,,,,,0,,67,0
1430,note_on,350,0,2,,,,,,,,,1,,59,0
1440,note_on,10,0,2,,,,,,,,,1,,57,100
1440,note_on,60,0,1,,,,,,,,,0,,72,100
1455,note_on,15,0,1,,,,,,,,,0,,72,0
1455,note_on,0,0,1,,,,,,,,,0,,71,100
1470,note_on,15,0,1,,,,,,,,,0,,71,0
1470,note_on,0,0,1,,,,,,,,,0,,72,100
1551,note_on,81,0,1,,,,,,,,,0,,72,0
1560,note_on,9,0,1,,,,,,,,,0,,74,100
1620,note_on,60,0,1,,,,,,,,,0,,74,0
