tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,control_change,,,,,0,0,6,,,,,5,10,9,,
0,control_change,,,,,0,0,6,,,,,5,7,120,,
0,program_change,,,,,0,0,6,,,,6,5,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,note_on,,,,,0,0,5,,,,,4,,,36,100
0,control_change,,,,,0,0,5,,,,,4,10,64,,
0,control_change,,,,,0,0,5,,,,,4,7,110,,
0,program_change,,,,,0,0,5,,,,43,4,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,note_on,,,,,0,0,4,,,,,3,,,48,100
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,control_change,,,,,0,0,4,,,,,3,10,80,,
0,program_change,,,,,0,0,4,,,,42,3,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,note_on,,,,,0,0,3,,,,,2,,,63,127
0,control_change,,,,,0,0,3,,,,,2,10,47,,
0,control_change,,,,,0,0,3,,,,,2,7,113,,
0,program_change,,,,,0,0,3,,,,48,2,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,note_on,,,,,0,0,2,,,,,1,,,60,120
0,control_change,,,,,0,0,2,,,,,1,10,33,,
0,control_change,,,,,0,0,2,,,,,1,7,110,,
0,program_change,,,,,0,0,2,,,,48,1,,,,
0,control_change,,,,,0,0,4,,,,,3,7,112,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,midi_port,,,,,0,1,8,,,0,,,,,,
0,midi_port,,,,,0,1,16,,,0,,,,,,
0,end_of_track,,,,,0,1,15,,,,,,,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,midi_port,,,,,0,1,15,,,0,,,,,,
0,end_of_track,,,,,0,1,14,,,,,,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,midi_port,,,,,0,1,14,,,0,,,,,,
0,end_of_track,,,,,0,1,13,,,,,,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,midi_port,,,,,0,1,13,,,0,,,,,,
0,end_of_track,,,,,0,1,12,,,,,,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,midi_port,,,,,0,1,12,,,0,,,,,,
0,program_change,,,,,0,0,7,,,,6,6,,,,
0,end_of_track,,,,,0,1,11,,,,,,,,,
0,midi_port,,,,,0,1,11,,,0,,,,,,
0,end_of_track,,,,,0,1,10,,,,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,midi_port,,,,,0,1,10,,,0,,,,,,
0,note_on,,,,,0,0,9,,,,,8,,,48,100
0,program_change,,,,,0,0,9,,,,6,8,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,,,
0,note_on,,,,,0,0,8,,,,,7,,,60,66
0,control_change,,,,,0,0,8,,,,,7,10,127,,
0,control_change,,,,,0,0,8,,,,,7,7,116,,
0,program_change,,,,,0,0,8,,,,6,7,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,end_of_track,,,,,0,1,16,,,,,,,,,
0,key_signature,,,,,0,1,0,Eb,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,10,96,,
0,control_change,,,,,0,0,1,,,,,0,7,110,,
0,program_change,,,,,0,0,1,,,,48,0,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
0,set_tempo,,,,,0,1,0,,631579,,,,,,,
30,note_on,,,,,30,0,8,,,,,7,,,60,0
30,note_on,,,,,0,0,8,,,,,7,,,62,66
30,note_on,,,,,0,0,2,,,,,1,,,62,120
30,note_on,,,,,30,0,2,,,,,1,,,60,0
60,note_on,,,,,0,0,2,,,,,1,,,63,120
60,note_on,,,,,30,0,2,,,,,1,,,62,0
60,note_on,,,,,60,0,9,,,,,8,,,48,0
60,note_on,,,,,60,0,5,,,,,4,,,36,0
60,note_on,,,,,0,0,5,,,,,4,,,48,100
60,note_on,,,,,0,0,4,,,,,3,,,60,100
60,note_on,,,,,0,0,9,,,,,8,,,60,100
60,note_on,,,,,60,0,4,,,,,3,,,48,0
60,note_on,,,,,30,0,8,,,,,7,,,62,0
60,note_on,,,,,0,0,8,,,,,7,,,63,66
90,note_on,,,,,0,0,8,,,,,7,,,65,66
90,note_on,,,,,30,0,8,,,,,7,,,63,0
90,note_on,,,,,30,0,2,,,,,1,,,63,0
90,note_on,,,,,0,0,2,,,,,1,,,65,120
120,note_on,,,,,30,0,8,,,,,7,,,65,0
120,note_on,,,,,0,0,8,,,,,7,,,67,66
120,note_on,,,,,60,0,9,,,,,8,,,60,0
120,note_on,,,,,60,0,4,,,,,3,,,60,0
120,note_on,,,,,60,0,5,,,,,4,,,48,0
120,note_on,,,,,0,0,5,,,,,4,,,46,100
120,note_on,,,,,0,0,4,,,,,3,,,58,100
120,note_on,,,,,0,0,9,,,,,8,,,58,100
120,note_on,,,,,0,0,2,,,,,1,,,67,120
120,note_on,,,,,30,0,2,,,,,1,,,65,0
180,note_on,,,,,60,0,2,,,,,1,,,67,0
180,note_on,,,,,60,0,5,,,,,4,,,46,0
180,note_on,,,,,0,0,5,,,,,4,,,44,100
180,note_on,,,,,0,0,2,,,,,1,,,72,120
180,note_on,,,,,60,0,9,,,,,8,,,58,0
180,note_on,,,,,0,0,9,,,,,8,,,56,100
180,note_on,,,,,0,0,3,,,,,2,,,65,127
180,note_on,,,,,60,0,4,,,,,3,,,58,0
180,note_on,,,,,0,0,4,,,,,3,,,56,100
180,note_on,,,,,60,0,8,,,,,7,,,67,0
180,note_on,,,,,0,0,8,,,,,7,,,72,66
180,note_on,,,,,180,0,3,,,,,2,,,63,0
240,note_on,,,,,0,0,9,,,,,8,,,55,100
240,note_on,,,,,60,0,2,,,,,1,,,72,0
240,note_on,,,,,0,0,2,,,,,1,,,71,120
240,note_on,,,,,60,0,9,,,,,8,,,56,0
240,note_on,,,,,60,0,3,,,,,2,,,65,0
240,note_on,,,,,0,0,3,,,,,2,,,67,127
240,note_on,,,,,0,0,4,,,,,3,,,55,100
240,note_on,,,,,60,0,4,,,,,3,,,56,0
240,note_on,,,,,60,0,8,,,,,7,,,72,0
240,note_on,,,,,0,0,8,,,,,7,,,71,66
240,note_on,,,,,60,0,5,,,,,4,,,44,0
240,note_on,,,,,0,0,5,,,,,4,,,43,100
270,note_on,,,,,30,0,5,,,,,4,,,43,0
270,note_on,,,,,0,0,5,,,,,4,,,41,100
270,note_on,,,,,30,0,9,,,,,8,,,55,0
270,note_on,,,,,0,0,9,,,,,8,,,53,100
270,note_on,,,,,30,0,4,,,,,3,,,55,0
270,note_on,,,,,0,0,4,,,,,3,,,53,100
300,note_on,,,,,0,0,4,,,,,3,,,55,100
300,note_on,,,,,0,0,9,,,,,8,,,55,100
300,note_on,,,,,30,0,9,,,,,8,,,53,0
300,note_on,,,,,0,0,5,,,,,4,,,43,100
300,note_on,,,,,30,0,5,,,,,4,,,41,0
