tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,63,,
0,control_change,0,0,1,,,,,,,,,0,91,63,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,55,100
0,note_on,0,0,1,,,,,,,,,0,,,60,105
0,note_on,0,0,1,,,,,,,,,0,,,64,105
0,control_change,0,0,2,,,,,,,,,1,93,0,,
0,control_change,0,0,2,,,,,,,,,1,91,63,,
0,control_change,0,0,2,,,,,,,,,1,10,63,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,93,0,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,681818,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
22,note_on,22,0,1,,,,,,,,,0,,,60,0
24,note_on,2,0,1,,,,,,,,,0,,,59,105
46,note_on,22,0,1,,,,,,,,,0,,,59,0
48,note_on,2,0,1,,,,,,,,,0,,,60,105
48,note_on,48,0,2,,,,,,,,,1,,,36,105
96,note_on,48,0,2,,,,,,,,,1,,,36,0
96,note_on,0,0,2,,,,,,,,,1,,,40,112
144,note_on,0,0,2,,,,,,,,,1,,,43,119
144,note_on,48,0,2,,,,,,,,,1,,,40,0
160,note_on,112,0,1,,,,,,,,,0,,,64,0
190,note_on,30,0,1,,,,,,,,,0,,,60,0
192,note_on,2,0,1,,,,,,,,,0,,,55,0
192,note_on,48,0,2,,,,,,,,,1,,,43,0
192,note_on,0,0,2,,,,,,,,,1,,,48,126
288,note_on,0,0,1,,,,,,,,,0,,,65,105
288,note_on,96,0,1,,,,,,,,,0,,,62,105
320,note_on,32,0,1,,,,,,,,,0,,,65,0
320,note_on,0,0,1,,,,,,,,,0,,,62,0
384,note_on,192,0,2,,,,,,,,,1,,,48,0
384,note_on,0,0,1,,,,,,,,,0,,,64,105
384,note_on,0,0,1,,,,,,,,,0,,,67,105
384,note_on,64,0,1,,,,,,,,,0,,,60,100
406,note_on,22,0,1,,,,,,,,,0,,,64,0
408,note_on,2,0,1,,,,,,,,,0,,,62,105
430,note_on,22,0,1,,,,,,,,,0,,,62,0
432,note_on,2,0,1,,,,,,,,,0,,,64,105
