tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,
0,end_of_track,0,1,2,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,666667,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,
0,key_signature,0,1,0,,,,,F#,,,,,
3,note_on,0,0,1,,,,,,,,0,54,64
3,note_on,3,0,1,,,,,,,,0,73,64
76,note_on,73,0,1,,,,,,,,0,73,0
78,note_on,2,0,1,,,,,,,,0,71,64
81,note_on,3,0,1,,,,,,,,0,54,0
91,note_on,10,0,1,,,,,,,,0,71,0
93,note_on,0,0,1,,,,,,,,0,56,64
93,note_on,2,0,1,,,,,,,,0,70,64
106,note_on,13,0,1,,,,,,,,0,70,0
108,note_on,2,0,1,,,,,,,,0,68,64
119,note_on,11,0,1,,,,,,,,0,56,0
121,note_on,2,0,1,,,,,,,,0,68,0
123,note_on,2,0,1,,,,,,,,0,66,64
123,note_on,0,0,1,,,,,,,,0,58,64
201,note_on,78,0,1,,,,,,,,0,58,0
213,note_on,12,0,1,,,,,,,,0,56,64
239,note_on,26,0,1,,,,,,,,0,56,0
243,note_on,4,0,1,,,,,,,,0,58,64
288,note_on,45,0,1,,,,,,,,0,66,0
321,note_on,33,0,1,,,,,,,,0,58,0
333,note_on,0,0,1,,,,,,,,0,54,64
333,note_on,12,0,1,,,,,,,,0,78,64
359,note_on,0,0,1,,,,,,,,0,78,0
359,note_on,26,0,1,,,,,,,,0,54,0
363,note_on,0,0,1,,,,,,,,0,61,64
363,note_on,4,0,1,,,,,,,,0,77,64
441,note_on,78,0,1,,,,,,,,0,61,0
441,note_on,0,0,1,,,,,,,,0,77,0
453,note_on,0,0,1,,,,,,,,0,59,64
453,note_on,12,0,1,,,,,,,,0,78,64
466,note_on,13,0,1,,,,,,,,0,78,0
468,note_on,2,0,1,,,,,,,,0,80,64
479,note_on,11,0,1,,,,,,,,0,59,0
481,note_on,2,0,1,,,,,,,,0,80,0
483,note_on,0,0,1,,,,,,,,0,58,64
483,note_on,2,0,1,,,,,,,,0,73,64
561,note_on,78,0,1,,,,,,,,0,58,0
573,note_on,12,0,1,,,,,,,,0,63,64
599,note_on,26,0,1,,,,,,,,0,63,0
603,note_on,4,0,1,,,,,,,,0,61,64
648,note_on,45,0,1,,,,,,,,0,73,0
681,note_on,33,0,1,,,,,,,,0,61,0
693,note_on,12,0,1,,,,,,,,0,78,64
693,note_on,0,0,1,,,,,,,,0,63,64
719,note_on,26,0,1,,,,,,,,0,63,0
719,note_on,0,0,1,,,,,,,,0,78,0
723,note_on,4,0,1,,,,,,,,0,71,64
723,note_on,0,0,1,,,,,,,,0,56,64
801,note_on,78,0,1,,,,,,,,0,56,0
801,note_on,0,0,1,,,,,,,,0,71,0
813,note_on,12,0,1,,,,,,,,0,75,64
813,note_on,0,0,1,,,,,,,,0,58,64
839,note_on,0,0,1,,,,,,,,0,75,0
839,note_on,26,0,1,,,,,,,,0,58,0
843,note_on,0,0,1,,,,,,,,0,59,64
843,note_on,4,0,1,,,,,,,,0,68,64
