tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,0,,
0,program_change,,,,,0,0,4,,,,6,0,,
0,track_name,,,,,0,1,4,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,0,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,end_of_track,,,,,0,1,0,,,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,,1578947,,,,,
0,key_signature,,,,,0,1,0,Bb,,,,,,
4,note_on,,,,,4,0,4,,,,,0,43,64
49,note_on,,,,,49,0,1,,,,,0,67,64
62,note_on,,,,,13,0,1,,,,,0,67,0
64,note_on,,,,,2,0,1,,,,,0,62,64
103,note_on,,,,,39,0,1,,,,,0,62,0
109,note_on,,,,,6,0,1,,,,,0,65,64
122,note_on,,,,,13,0,1,,,,,0,65,0
124,note_on,,,,,2,0,1,,,,,0,63,64
169,note_on,,,,,169,0,3,,,,,0,58,64
182,note_on,,,,,13,0,3,,,,,0,58,0
184,note_on,,,,,2,0,3,,,,,0,57,64
223,note_on,,,,,39,0,3,,,,,0,57,0
229,note_on,,,,,6,0,3,,,,,0,60,64
242,note_on,,,,,13,0,3,,,,,0,60,0
244,note_on,,,,,2,0,3,,,,,0,54,64
283,note_on,,,,,159,0,1,,,,,0,63,0
289,note_on,,,,,6,0,1,,,,,0,63,64
302,note_on,,,,,13,0,1,,,,,0,63,0
304,note_on,,,,,2,0,1,,,,,0,62,64
343,note_on,,,,,39,0,1,,,,,0,62,0
349,note_on,,,,,6,0,1,,,,,0,60,64
362,note_on,,,,,13,0,1,,,,,0,60,0
364,note_on,,,,,2,0,1,,,,,0,69,64
403,note_on,,,,,39,0,1,,,,,0,69,0
409,note_on,,,,,6,0,1,,,,,0,60,64
422,note_on,,,,,13,0,1,,,,,0,60,0
424,note_on,,,,,2,0,1,,,,,0,58,64
463,note_on,,,,,39,0,1,,,,,0,58,0
469,note_on,,,,,6,0,1,,,,,0,57,64
469,note_on,,,,,225,0,3,,,,,0,54,0
469,note_on,,,,,465,0,4,,,,,0,43,0
482,note_on,,,,,13,0,1,,,,,0,57,0
484,note_on,,,,,15,0,4,,,,,0,55,64
484,note_on,,,,,15,0,3,,,,,0,58,64
529,note_on,,,,,47,0,1,,,,,0,74,64
536,note_on,,,,,52,0,3,,,,,0,58,0
542,note_on,,,,,13,0,1,,,,,0,74,0
544,note_on,,,,,8,0,3,,,,,0,60,64
544,note_on,,,,,2,0,1,,,,,0,69,64
583,note_on,,,,,39,0,1,,,,,0,69,0
589,note_on,,,,,6,0,1,,,,,0,72,64
596,note_on,,,,,52,0,3,,,,,0,60,0
602,note_on,,,,,13,0,1,,,,,0,72,0
604,note_on,,,,,2,0,1,,,,,0,70,64
604,note_on,,,,,8,0,3,,,,,0,62,64
643,note_on,,,,,39,0,3,,,,,0,62,0
649,note_on,,,,,6,0,3,,,,,0,65,64
662,note_on,,,,,13,0,3,,,,,0,65,0
664,note_on,,,,,2,0,3,,,,,0,64,64
703,note_on,,,,,39,0,3,,,,,0,64,0
709,note_on,,,,,6,0,3,,,,,0,67,64
