tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,14,,,,,,,,13,93,127,,
0,control_change,0,0,14,,,,,,,,13,91,127,,
0,control_change,0,0,14,,,,,,,,13,121,127,,
0,program_change,0,0,14,,,,,,,52,13,,,,
0,track_name,0,1,14,,,,,,,,,,,,
0,control_change,0,0,13,,,,,,,,12,10,80,,
0,control_change,0,0,13,,,,,,,,12,1,5,,
0,control_change,0,0,13,,,,,,,,12,93,127,,
0,control_change,0,0,13,,,,,,,,12,91,127,,
0,control_change,0,0,13,,,,,,,,12,121,127,,
0,control_change,0,0,14,,,,,,,,13,1,5,,
0,program_change,0,0,13,,,,,,,52,12,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,47,15,,,,
0,control_change,0,0,3,,,,,,,,15,121,127,,
0,control_change,0,0,3,,,,,,,,15,91,127,,
0,control_change,0,0,3,,,,,,,,15,10,110,,
0,control_change,0,0,12,,,,,,,,11,10,50,,
0,control_change,0,0,12,,,,,,,,11,1,5,,
0,control_change,0,0,12,,,,,,,,11,93,127,,
0,control_change,0,0,12,,,,,,,,11,91,127,,
0,control_change,0,0,12,,,,,,,,11,121,127,,
0,track_name,0,1,13,,,,,,,,,,,,
0,program_change,0,0,12,,,,,,,52,11,,,,
0,control_change,0,0,14,,,,,,,,13,10,110,,
0,program_change,0,0,15,,,,,,,20,8,,,,
0,program_change,0,0,18,,,,,,,52,11,,,,
0,track_name,0,1,18,,,,,,,,,,,,
0,program_change,0,0,17,,,,,,,52,12,,,,
0,track_name,0,1,17,,,,,,,,,,,,
0,control_change,0,0,16,,,,,,,,3,11,80,,
0,control_change,0,0,16,,,,,,,,3,10,50,,
0,control_change,0,0,16,,,,,,,,3,1,5,,
0,control_change,0,0,16,,,,,,,,3,91,127,,
0,control_change,0,0,16,,,,,,,,3,121,127,,
0,program_change,0,0,16,,,,,,,68,3,,,,
0,track_name,0,1,15,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,56,0,,,,
0,control_change,0,0,2,,,,,,,,0,121,127,,
0,control_change,0,0,2,,,,,,,,0,91,127,,
0,control_change,0,0,2,,,,,,,,0,1,5,,
0,control_change,0,0,2,,,,,,,,0,10,100,,
0,control_change,0,0,15,,,,,,,,8,11,90,,
0,control_change,0,0,15,,,,,,,,8,10,100,,
0,control_change,0,0,15,,,,,,,,8,1,5,,
0,control_change,0,0,15,,,,,,,,8,91,127,,
0,control_change,0,0,15,,,,,,,,8,121,127,,
0,track_name,0,1,2,,,,,,,,,,,,
0,track_name,0,1,19,,,,,,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,program_change,0,0,11,,,,,,,52,10,,,,
0,control_change,0,0,8,,,,,,,,6,121,127,,
0,program_change,0,0,8,,,,,,,48,6,,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,control_change,0,0,7,,,,,,,,5,11,90,,
0,control_change,0,0,7,,,,,,,,5,10,50,,
0,control_change,0,0,7,,,,,,,,5,1,5,,
0,control_change,0,0,7,,,,,,,,5,91,127,,
0,control_change,0,0,7,,,,,,,,5,121,127,,
0,program_change,0,0,7,,,,,,,48,5,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,6,91,127,,
0,control_change,0,0,6,,,,,,,,4,11,90,,
0,control_change,0,0,6,,,,,,,,4,1,5,,
0,control_change,0,0,6,,,,,,,,4,91,127,,
0,control_change,0,0,6,,,,,,,,4,121,127,,
0,program_change,0,0,6,,,,,,,48,4,,,,
0,track_name,0,1,6,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,14,11,90,,
0,control_change,0,0,5,,,,,,,,14,10,90,,
0,control_change,0,0,5,,,,,,,,14,1,5,,
0,control_change,0,0,5,,,,,,,,14,91,127,,
0,control_change,0,0,5,,,,,,,,14,121,127,,
0,control_change,0,0,6,,,,,,,,4,10,20,,
0,program_change,0,0,5,,,,,,,70,14,,,,
0,control_change,0,0,8,,,,,,,,6,1,5,,
0,control_change,0,0,8,,,,,,,,6,11,90,,
0,track_name,0,1,11,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,73,2,,,,
0,control_change,0,0,4,,,,,,,,2,121,127,,
0,control_change,0,0,4,,,,,,,,2,91,127,,
0,control_change,0,0,4,,,,,,,,2,1,5,,
0,control_change,0,0,4,,,,,,,,2,10,20,,
0,control_change,0,0,4,,,,,,,,2,11,80,,
0,control_change,0,0,10,,,,,,,,10,10,20,,
0,control_change,0,0,10,,,,,,,,10,1,5,,
0,control_change,0,0,8,,,,,,,,6,10,80,,
0,control_change,0,0,10,,,,,,,,10,93,127,,
0,control_change,0,0,10,,,,,,,,10,121,127,,
0,program_change,0,0,10,,,,,,,52,10,,,,
0,track_name,0,1,10,,,,,,,,,,,,
0,control_change,0,0,9,,,,,,,,7,11,90,,
0,control_change,0,0,9,,,,,,,,7,10,110,,
0,control_change,0,0,9,,,,,,,,7,1,5,,
0,control_change,0,0,9,,,,,,,,7,91,127,,
0,control_change,0,0,9,,,,,,,,7,121,127,,
0,program_change,0,0,9,,,,,,,48,7,,,,
0,track_name,0,1,9,,,,,,,,,,,,
0,control_change,0,0,10,,,,,,,,10,91,127,,
0,program_change,0,0,19,,,,,,,52,13,,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,1,91,127,,
0,copyright,0,1,0,,,,,,,,,,,,
0,time_signature,0,1,0,3,8,36,8,,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,
0,control_change,0,0,1,,,,,,,,1,10,90,,
0,control_change,0,0,1,,,,,,,,1,121,127,,
0,program_change,0,0,1,,,,,,,56,1,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,1,1,5,,
1024,note_on,1024,0,14,,,,,,,,13,,,50,88
1024,note_on,1024,0,19,,,,,,,,13,,,50,88
1024,note_on,1024,0,12,,,,,,,,11,,,62,88
1024,note_on,1024,0,13,,,,,,,,12,,,50,88
1024,note_on,1024,0,17,,,,,,,,12,,,50,88
1024,note_on,1024,0,10,,,,,,,,10,,,62,88
1024,note_on,1024,0,18,,,,,,,,11,,,62,88
1024,note_on,1024,0,11,,,,,,,,10,,,62,88
1280,note_on,256,0,10,,,,,,,,10,,,62,0
1280,note_on,256,0,13,,,,,,,,12,,,50,0
1280,note_on,256,0,18,,,,,,,,11,,,62,0
1280,note_on,256,0,11,,,,,,,,10,,,62,0
1280,note_on,256,0,12,,,,,,,,11,,,62,0
1280,note_on,256,0,19,,,,,,,,13,,,50,0
1280,note_on,256,0,14,,,,,,,,13,,,50,0
1280,note_on,256,0,17,,,,,,,,12,,,50,0
1536,note_on,256,0,10,,,,,,,,10,,,69,88
1536,note_on,256,0,11,,,,,,,,10,,,69,88
1536,note_on,256,0,19,,,,,,,,13,,,57,88
1536,note_on,256,0,13,,,,,,,,12,,,57,88
1536,note_on,256,0,17,,,,,,,,12,,,57,88
1536,note_on,256,0,14,,,,,,,,13,,,57,88
1536,note_on,256,0,12,,,,,,,,11,,,69,88
1536,note_on,256,0,18,,,,,,,,11,,,69,88
1792,note_on,256,0,14,,,,,,,,13,,,57,0
1792,note_on,256,0,17,,,,,,,,12,,,57,0
1792,note_on,256,0,19,,,,,,,,13,,,57,0
1792,note_on,256,0,18,,,,,,,,11,,,69,0
1792,note_on,256,0,12,,,,,,,,11,,,69,0
1792,note_on,256,0,13,,,,,,,,12,,,57,0
1792,note_on,256,0,11,,,,,,,,10,,,69,0
1792,note_on,256,0,10,,,,,,,,10,,,69,0
2048,note_on,256,0,17,,,,,,,,12,,,57,88
2048,note_on,256,0,10,,,,,,,,10,,,69,88
2048,note_on,2048,0,9,,,,,,,,7,,,57,88
2048,note_on,2048,0,5,,,,,,,,14,,,57,88
2048,note_on,256,0,11,,,,,,,,10,,,69,88
2048,note_on,256,0,14,,,,,,,,13,,,57,88
2048,note_on,256,0,13,,,,,,,,12,,,57,88
2048,note_on,2048,0,15,,,,,,,,8,,,57,88
2048,note_on,256,0,19,,,,,,,,13,,,57,88
2048,note_on,256,0,18,,,,,,,,11,,,69,88
2048,note_on,256,0,12,,,,,,,,11,,,69,88
2253,note_on,205,0,9,,,,,,,,7,,,57,0
2253,note_on,205,0,5,,,,,,,,14,,,57,0
2253,note_on,205,0,15,,,,,,,,8,,,57,0
2304,note_on,256,0,13,,,,,,,,12,,,57,0
2304,note_on,256,0,10,,,,,,,,10,,,69,0
2304,note_on,256,0,19,,,,,,,,13,,,57,0
2304,note_on,256,0,17,,,,,,,,12,,,57,0
2304,note_on,51,0,15,,,,,,,,8,,,54,88
2304,note_on,51,0,5,,,,,,,,14,,,54,88
2304,note_on,256,0,14,,,,,,,,13,,,57,0
2304,note_on,256,0,12,,,,,,,,11,,,69,0
2304,note_on,256,0,18,,,,,,,,11,,,69,0
2304,note_on,51,0,9,,,,,,,,7,,,54,88
2304,note_on,256,0,11,,,,,,,,10,,,69,0
2509,note_on,205,0,15,,,,,,,,8,,,54,0
2509,note_on,205,0,5,,,,,,,,14,,,54,0
2509,note_on,205,0,9,,,,,,,,7,,,54,0
2560,note_on,256,0,13,,,,,,,,12,,,57,88
2560,note_on,51,0,9,,,,,,,,7,,,55,88
2560,note_on,256,0,10,,,,,,,,10,,,69,88
2560,note_on,256,0,18,,,,,,,,11,,,69,88
2560,note_on,256,0,19,,,,,,,,13,,,57,88
2560,note_on,51,0,5,,,,,,,,14,,,55,88
2560,note_on,256,0,11,,,,,,,,10,,,69,88
2560,note_on,256,0,14,,,,,,,,13,,,57,88
2560,note_on,256,0,17,,,,,,,,12,,,57,88
2560,note_on,256,0,12,,,,,,,,11,,,69,88
2560,note_on,51,0,15,,,,,,,,8,,,55,88
2765,note_on,205,0,9,,,,,,,,7,,,55,0
2765,note_on,205,0,5,,,,,,,,14,,,55,0
2765,note_on,205,0,15,,,,,,,,8,,,55,0
2816,note_on,256,0,18,,,,,,,,11,,,69,0
2816,note_on,256,0,17,,,,,,,,12,,,57,0
2816,note_on,256,0,19,,,,,,,,13,,,57,0
2816,note_on,51,0,15,,,,,,,,8,,,52,88
2816,note_on,51,0,5,,,,,,,,14,,,52,88
2816,note_on,256,0,12,,,,,,,,11,,,69,0
2816,note_on,51,0,9,,,,,,,,7,,,52,88
2816,note_on,256,0,13,,,,,,,,12,,,57,0
2816,note_on,256,0,10,,,,,,,,10,,,69,0
2816,note_on,256,0,11,,,,,,,,10,,,69,0
2816,note_on,256,0,14,,,,,,,,13,,,57,0
3021,note_on,205,0,9,,,,,,,,7,,,52,0
3021,note_on,205,0,5,,,,,,,,14,,,52,0
3021,note_on,205,0,15,,,,,,,,8,,,52,0
3072,note_on,256,0,12,,,,,,,,11,,,74,88
3072,note_on,51,0,5,,,,,,,,14,,,54,88
3072,note_on,256,0,19,,,,,,,,13,,,62,88
3072,note_on,256,0,18,,,,,,,,11,,,74,88
3072,note_on,51,0,15,,,,,,,,8,,,54,88
3072,note_on,256,0,11,,,,,,,,10,,,74,88
3072,note_on,256,0,14,,,,,,,,13,,,62,88
3072,note_on,256,0,17,,,,,,,,12,,,62,88
3072,note_on,51,0,9,,,,,,,,7,,,54,88
3072,note_on,256,0,13,,,,,,,,12,,,62,88
3072,note_on,256,0,10,,,,,,,,10,,,74,88
3328,note_on,256,0,17,,,,,,,,12,,,62,0
3328,note_on,256,0,5,,,,,,,,14,,,54,0
3328,note_on,256,0,18,,,,,,,,11,,,74,0
3328,note_on,256,0,14,,,,,,,,13,,,62,0
3328,note_on,256,0,10,,,,,,,,10,,,74,0
3328,note_on,256,0,13,,,,,,,,12,,,62,0
3328,note_on,256,0,15,,,,,,,,8,,,54,0
3328,note_on,256,0,19,,,,,,,,13,,,62,0
3328,note_on,256,0,12,,,,,,,,11,,,74,0
3328,note_on,256,0,9,,,,,,,,7,,,54,0
3328,note_on,256,0,11,,,,,,,,10,,,74,0
3584,note_on,256,0,19,,,,,,,,13,,,57,88
3584,note_on,256,0,13,,,,,,,,12,,,57,88
3584,note_on,256,0,5,,,,,,,,14,,,50,88
3584,note_on,256,0,17,,,,,,,,12,,,57,88
3584,note_on,256,0,11,,,,,,,,10,,,69,88
3584,note_on,3584,0,4,,,,,,,,2,,,81,88
3584,note_on,256,0,18,,,,,,,,11,,,69,88
3584,note_on,256,0,15,,,,,,,,8,,,50,88
3584,note_on,256,0,14,,,,,,,,13,,,57,88
3584,note_on,256,0,10,,,,,,,,10,,,69,88
3584,note_on,256,0,12,,,,,,,,11,,,69,88
3584,note_on,256,0,9,,,,,,,,7,,,50,88
3584,note_on,0,0,4,,,,,,,,2,,,78,88
3789,note_on,205,0,4,,,,,,,,2,,,81,0
3789,note_on,0,0,4,,,,,,,,2,,,78,0
3840,note_on,256,0,9,,,,,,,,7,,,50,0
3840,note_on,256,0,15,,,,,,,,8,,,50,0
3840,note_on,256,0,18,,,,,,,,11,,,69,0
3840,note_on,256,0,5,,,,,,,,14,,,50,0
3840,note_on,256,0,14,,,,,,,,13,,,57,0
3840,note_on,51,0,4,,,,,,,,2,,,78,76
3840,note_on,256,0,10,,,,,,,,10,,,69,0
3840,note_on,256,0,13,,,,,,,,12,,,57,0
3840,note_on,0,0,4,,,,,,,,2,,,74,76
3840,note_on,256,0,19,,,,,,,,13,,,57,0
3840,note_on,256,0,12,,,,,,,,11,,,69,0
3840,note_on,256,0,11,,,,,,,,10,,,69,0
3840,note_on,256,0,17,,,,,,,,12,,,57,0
4045,note_on,205,0,4,,,,,,,,2,,,78,0
4045,note_on,0,0,4,,,,,,,,2,,,74,0
4096,note_on,0,0,4,,,,,,,,2,,,76,76
4096,note_on,51,0,4,,,,,,,,2,,,79,76
4096,note_on,256,0,9,,,,,,,,7,,,57,76
4096,note_on,256,0,15,,,,,,,,8,,,57,76
4096,note_on,256,0,5,,,,,,,,14,,,57,76
4301,note_on,205,0,4,,,,,,,,2,,,79,0
4301,note_on,0,0,4,,,,,,,,2,,,76,0
4352,note_on,256,0,5,,,,,,,,14,,,57,0
4352,note_on,256,0,15,,,,,,,,8,,,57,0
4352,note_on,0,0,4,,,,,,,,2,,,73,76
4352,note_on,256,0,9,,,,,,,,7,,,57,0
4352,note_on,51,0,4,,,,,,,,2,,,76,76
4557,note_on,0,0,4,,,,,,,,2,,,73,0
4557,note_on,205,0,4,,,,,,,,2,,,76,0
4608,note_on,256,0,15,,,,,,,,8,,,62,77
4608,note_on,51,0,4,,,,,,,,2,,,78,77
4608,note_on,0,0,4,,,,,,,,2,,,74,77
4608,note_on,256,0,9,,,,,,,,7,,,62,77
4608,note_on,256,0,5,,,,,,,,14,,,62,77
