tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,control_change,,,,,0,0,15,,,4,7,100,,
0,program_change,,,,,0,0,15,,68,4,,,,
0,track_name,,,,,0,1,15,,,,,,,
0,track_name,,,,,0,1,20,,,,,,,
0,program_change,,,,,0,0,20,,42,10,,,,
0,control_change,,,,,0,0,20,,,10,7,100,,
0,control_change,,,,,0,0,14,,,3,7,100,,
0,track_name,,,,,0,1,10,,,,,,,
0,program_change,,,,,0,0,10,,42,10,,,,
0,control_change,,,,,0,0,10,,,10,7,100,,
0,control_change,,,,,0,0,3,,,2,7,127,,
0,program_change,,,,,0,0,3,,56,2,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,control_change,,,,,0,0,2,,,1,7,127,,
0,program_change,,,,,0,0,2,,56,1,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,14,,47,3,,,,
0,track_name,,,,,0,1,14,,,,,,,
0,control_change,,,,,0,0,13,,,2,7,127,,
0,program_change,,,,,0,0,13,,56,2,,,,
0,track_name,,,,,0,1,13,,,,,,,
0,control_change,,,,,0,0,12,,,1,7,127,,
0,program_change,,,,,0,0,12,,56,1,,,,
0,track_name,,,,,0,1,12,,,,,,,
0,track_name,,,,,0,1,11,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,11,,56,0,,,,
0,program_change,,,,,0,0,4,,47,3,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,control_change,,,,,0,0,7,,,6,7,100,,
0,track_name,,,,,0,1,18,,,,,,,
0,program_change,,,,,0,0,18,,40,7,,,,
0,control_change,,,,,0,0,18,,,7,7,100,,
0,control_change,,,,,0,0,6,,,5,7,100,,
0,program_change,,,,,0,0,6,,68,5,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,control_change,,,,,0,0,17,,,6,7,100,,
0,program_change,,,,,0,0,17,,40,6,,,,
0,track_name,,,,,0,1,17,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,program_change,,,,,0,0,8,,40,7,,,,
0,control_change,,,,,0,0,8,,,7,7,100,,
0,track_name,,,,,0,1,19,,,,,,,
0,program_change,,,,,0,0,19,,41,8,,,,
0,control_change,,,,,0,0,19,,,8,7,100,,
0,control_change,,,,,0,0,16,,,5,7,100,,
0,program_change,,,,,0,0,16,,68,5,,,,
0,track_name,,,,,0,1,16,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,program_change,,,,,0,0,9,,41,8,,,,
0,control_change,,,,,0,0,9,,,8,7,100,,
0,program_change,,,,,0,0,7,,40,6,,,,
0,control_change,,,,,0,0,5,,,4,7,100,,
0,program_change,,,,,0,0,5,,68,4,,,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,control_change,,,,,0,0,11,,,0,7,127,,
0,track_name,,,,,0,1,7,,,,,,,
0,set_tempo,,,,,0,1,0,297030,,,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,program_change,,,,,0,0,1,,56,0,,,,
0,control_change,,,,,0,0,1,,,0,7,127,,
689,note_on,,,,,689,0,7,,,6,,,66,80
696,note_on,,,,,696,0,8,,,7,,,62,95
722,note_on,,,,,722,0,6,,,5,,,66,91
723,note_on,,,,,723,0,5,,,4,,,66,91
774,note_off,,,,,78,0,8,,,7,,,62,64
784,note_off,,,,,95,0,7,,,6,,,66,64
789,note_on,,,,,5,0,7,,,6,,,67,82
795,note_on,,,,,21,0,8,,,7,,,64,87
800,note_off,,,,,77,0,5,,,4,,,66,64
802,note_off,,,,,80,0,6,,,5,,,66,64
816,note_on,,,,,14,0,6,,,5,,,67,80
819,note_on,,,,,19,0,5,,,4,,,67,74
880,note_off,,,,,85,0,8,,,7,,,64,64
882,note_off,,,,,93,0,7,,,6,,,67,64
919,note_on,,,,,39,0,8,,,7,,,66,98
919,note_off,,,,,103,0,6,,,5,,,67,64
919,note_on,,,,,37,0,7,,,6,,,69,89
919,note_off,,,,,100,0,5,,,4,,,67,64
