tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
0,sequencer_specific,"(0, 0, 91, 35, 1, 0, 5, 6, 42, 0)",0,1,0,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,9,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,9,,,,,,,,,,,,,,68,4,,,,
0,control_change,,0,0,9,,,,,,,,,,,,,,,4,10,59,,
0,control_change,,0,0,9,,,,,,,,,,,,,,,4,11,127,,
0,control_change,,0,0,9,,,,,,,,,,,,,,,4,7,80,,
0,note_on,,0,0,8,,,,,,,,,,,,,,,3,,,50,76
0,note_on,,0,0,9,,,,,,,,,,,,,,,4,,,62,76
0,midi_port,,0,1,10,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,10,,,,,,,,,,,,,,68,5,,,,
0,control_change,,0,0,10,,,,,,,,,,,,,,,5,10,69,,
0,control_change,,0,0,10,,,,,,,,,,,,,,,5,11,127,,
0,control_change,,0,0,10,,,,,,,,,,,,,,,5,7,80,,
0,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,76
0,track_name,,0,1,10,,,,,,,,,,,,,,,,,,,
0,control_change,,0,0,8,,,,,,,,,,,,,,,3,7,96,,
0,control_change,,0,0,8,,,,,,,,,,,,,,,3,11,127,,
0,control_change,,0,0,8,,,,,,,,,,,,,,,3,10,25,,
0,program_change,,0,0,6,,,,,,,,,,,,,,56,1,,,,
0,control_change,,0,0,6,,,,,,,,,,,,,,,1,10,64,,
0,control_change,,0,0,6,,,,,,,,,,,,,,,1,11,127,,
0,control_change,,0,0,6,,,,,,,,,,,,,,,1,7,96,,
0,note_on,,0,0,6,,,,,,,,,,,,,,,1,,,69,76
0,track_name,,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,7,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,7,,,,,,,,,,,,,,56,2,,,,
0,control_change,,0,0,7,,,,,,,,,,,,,,,2,10,74,,
0,control_change,,0,0,7,,,,,,,,,,,,,,,2,11,127,,
0,control_change,,0,0,7,,,,,,,,,,,,,,,2,7,96,,
0,note_on,,0,0,7,,,,,,,,,,,,,,,2,,,66,76
0,track_name,,0,1,8,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,8,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,8,,,,,,,,,,,,,,47,3,,,,
0,track_name,,0,1,11,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,6,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,11,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,11,,,,,,,,,,,,,,,10,10,48,,
0,midi_port,,0,1,14,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,14,,,,,,,,,,,,,,48,13,,,,
0,control_change,,0,0,14,,,,,,,,,,,,,,,13,10,90,,
0,control_change,,0,0,14,,,,,,,,,,,,,,,13,11,127,,
0,control_change,,0,0,14,,,,,,,,,,,,,,,13,7,96,,
0,note_on,,0,0,14,,,,,,,,,,,,,,,13,,,50,76
0,track_name,,0,1,14,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,15,,,,,,,,,,,,,,,,,,,
0,control_change,,0,0,15,,,,,,,,,,,,,,,14,10,64,,
0,control_change,,0,0,15,,,,,,,,,,,,,,,14,11,127,,
0,control_change,,0,0,15,,,,,,,,,,,,,,,14,7,72,,
0,program_change,,0,0,15,,,,,,,,,,,,,,6,14,,,,
0,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,50,76
0,track_name,,0,1,16,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,15,,,,,,,0,,,,,,,,,,,,
0,note_on,,0,0,13,,,,,,,,,,,,,,,12,,,62,76
0,control_change,,0,0,13,,,,,,,,,,,,,,,12,7,96,,
0,control_change,,0,0,13,,,,,,,,,,,,,,,12,11,127,,
0,control_change,,0,0,11,,,,,,,,,,,,,,,10,11,127,,
0,control_change,,0,0,11,,,,,,,,,,,,,,,10,7,96,,
0,note_on,,0,0,11,,,,,,,,,,,,,,,10,,,62,76
0,midi_port,,0,1,16,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,12,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,12,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,12,,,,,,,,,,,,,,48,11,,,,
0,control_change,,0,0,12,,,,,,,,,,,,,,,11,10,24,,
0,control_change,,0,0,12,,,,,,,,,,,,,,,11,11,127,,
0,control_change,,0,0,12,,,,,,,,,,,,,,,11,7,96,,
0,note_on,,0,0,12,,,,,,,,,,,,,,,11,,,66,76
0,track_name,,0,1,13,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,13,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,13,,,,,,,,,,,,,,48,12,,,,
0,control_change,,0,0,13,,,,,,,,,,,,,,,12,10,70,,
0,program_change,,0,0,11,,,,,,,,,,,,,,48,10,,,,
0,track_name,,0,1,6,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,16,,,,,,,,,,,,,,,,,,,
0,key_signature,,0,1,0,,,,,,,,,D,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
0,marker,,0,1,0,,,,,,,,,,,,,,,,,,,
0,set_tempo,,0,1,0,,,,,,,,344827,,,,,,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,,,,,,,
0,time_signature,,0,1,0,,,,,,,,,,1,8,12,8,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,note_on,,0,0,5,,,,,,,,,,,,,,,0,,,74,76
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,7,96,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,11,127,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,10,54,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,5,,,,,,,,,,,,,,56,0,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
104,note_on,,104,0,11,,,,,,,,,,,,,,,10,,,62,0
104,note_on,,104,0,15,,,,,,,,,,,,,,,14,,,50,0
104,note_on,,104,0,13,,,,,,,,,,,,,,,12,,,62,0
104,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,74,0
104,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,62,0
104,note_on,,104,0,12,,,,,,,,,,,,,,,11,,,66,0
104,note_on,,104,0,10,,,,,,,,,,,,,,,5,,,62,0
104,note_on,,104,0,14,,,,,,,,,,,,,,,13,,,50,0
104,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,69,0
104,note_on,,104,0,7,,,,,,,,,,,,,,,2,,,66,0
119,note_on,,119,0,8,,,,,,,,,,,,,,,3,,,50,0
120,note_on,,16,0,13,,,,,,,,,,,,,,,12,,,62,76
120,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,62,76
120,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,66,76
120,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,81,76
120,note_on,,16,0,12,,,,,,,,,,,,,,,11,,,66,76
120,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,69,76
120,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,72
120,time_signature,,120,1,0,,,,,,,,,,6,8,36,8,,,,,,
120,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
120,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,69,76
120,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,62,76
120,note_on,,16,0,11,,,,,,,,,,,,,,,10,,,69,76
149,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
150,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
179,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
180,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,73
209,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
210,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,77
239,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
239,note_on,,119,0,14,,,,,,,,,,,,,,,13,,,62,0
239,note_on,,119,0,15,,,,,,,,,,,,,,,14,,,62,0
240,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,61,76
240,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,61,76
240,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
269,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
270,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,75
299,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
300,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,74
329,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
330,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,78
359,note_on,,119,0,15,,,,,,,,,,,,,,,14,,,61,0
359,note_on,,119,0,14,,,,,,,,,,,,,,,13,,,61,0
359,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
360,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,62,76
360,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,62,76
360,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,77
389,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
390,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
419,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
420,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,73
449,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
450,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,77
464,note_on,,344,0,6,,,,,,,,,,,,,,,1,,,74,0
464,note_on,,344,0,11,,,,,,,,,,,,,,,10,,,69,0
464,note_on,,344,0,9,,,,,,,,,,,,,,,4,,,69,0
464,note_on,,344,0,10,,,,,,,,,,,,,,,5,,,69,0
464,note_on,,104,0,15,,,,,,,,,,,,,,,14,,,62,0
464,note_on,,344,0,7,,,,,,,,,,,,,,,2,,,66,0
464,note_on,,344,0,13,,,,,,,,,,,,,,,12,,,62,0
464,note_on,,104,0,14,,,,,,,,,,,,,,,13,,,62,0
464,note_on,,344,0,12,,,,,,,,,,,,,,,11,,,66,0
464,note_on,,344,0,5,,,,,,,,,,,,,,,0,,,81,0
479,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
480,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,62,76
480,note_on,,16,0,13,,,,,,,,,,,,,,,12,,,62,76
480,note_on,,16,0,12,,,,,,,,,,,,,,,11,,,67,76
480,note_on,,16,0,11,,,,,,,,,,,,,,,10,,,71,76
480,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,71,76
480,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,62,76
480,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,71,76
480,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,76
480,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,62,76
480,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,83,76
480,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
509,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
510,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
539,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
540,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,74
569,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
570,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,72
599,note_on,,119,0,15,,,,,,,,,,,,,,,14,,,62,0
599,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
599,note_on,,119,0,14,,,,,,,,,,,,,,,13,,,62,0
600,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,72
600,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,61,76
600,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,61,76
629,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
630,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,74
659,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
660,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,73
689,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
690,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,73
719,note_on,,119,0,15,,,,,,,,,,,,,,,14,,,61,0
719,note_on,,119,0,14,,,,,,,,,,,,,,,13,,,61,0
719,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
720,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,78
720,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,62,76
720,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,62,76
749,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
750,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,75
779,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
780,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,72
809,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
810,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,72
824,note_on,,344,0,10,,,,,,,,,,,,,,,5,,,71,0
824,note_on,,104,0,14,,,,,,,,,,,,,,,13,,,62,0
824,note_on,,344,0,11,,,,,,,,,,,,,,,10,,,71,0
824,note_on,,344,0,9,,,,,,,,,,,,,,,4,,,71,0
824,note_on,,344,0,13,,,,,,,,,,,,,,,12,,,62,0
824,note_on,,344,0,7,,,,,,,,,,,,,,,2,,,62,0
824,note_on,,104,0,15,,,,,,,,,,,,,,,14,,,62,0
824,note_on,,344,0,12,,,,,,,,,,,,,,,11,,,67,0
824,note_on,,344,0,6,,,,,,,,,,,,,,,1,,,79,0
824,note_on,,344,0,5,,,,,,,,,,,,,,,0,,,83,0
839,note_on,,29,0,8,,,,,,,,,,,,,,,3,,,50,0
840,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,66,76
840,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,62,76
840,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
840,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,81,76
840,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
840,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,69,76
840,note_on,,16,0,12,,,,,,,,,,,,,,,11,,,66,76
840,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,69,76
840,note_on,,16,0,11,,,,,,,,,,,,,,,10,,,69,76
840,note_on,,16,0,13,,,,,,,,,,,,,,,12,,,62,76
840,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,62,76
959,note_on,,119,0,14,,,,,,,,,,,,,,,13,,,62,0
959,note_on,,119,0,15,,,,,,,,,,,,,,,14,,,62,0
960,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,61,76
960,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,61,76
1079,note_on,,119,0,14,,,,,,,,,,,,,,,13,,,61,0
1079,note_on,,119,0,15,,,,,,,,,,,,,,,14,,,61,0
1080,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,62,76
1080,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,62,76
1184,note_on,,104,0,15,,,,,,,,,,,,,,,14,,,62,0
1184,note_on,,104,0,14,,,,,,,,,,,,,,,13,,,62,0
1200,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,50,76
1200,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,50,76
1304,note_on,,464,0,9,,,,,,,,,,,,,,,4,,,69,0
1304,note_on,,464,0,5,,,,,,,,,,,,,,,0,,,81,0
1304,note_on,,464,0,10,,,,,,,,,,,,,,,5,,,69,0
1304,note_on,,464,0,11,,,,,,,,,,,,,,,10,,,69,0
1320,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,71,76
1320,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,83,76
1320,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,71,76
1320,note_on,,16,0,11,,,,,,,,,,,,,,,10,,,71,76
1424,note_on,,104,0,10,,,,,,,,,,,,,,,5,,,71,0
1424,note_on,,584,0,13,,,,,,,,,,,,,,,12,,,62,0
1424,note_on,,224,0,15,,,,,,,,,,,,,,,14,,,50,0
1424,note_on,,584,0,12,,,,,,,,,,,,,,,11,,,66,0
1424,note_on,,584,0,6,,,,,,,,,,,,,,,1,,,74,0
1424,note_on,,104,0,11,,,,,,,,,,,,,,,10,,,71,0
1424,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,71,0
1424,note_on,,224,0,14,,,,,,,,,,,,,,,13,,,50,0
1424,note_on,,584,0,7,,,,,,,,,,,,,,,2,,,66,0
1424,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,83,0
1439,note_on,,599,0,8,,,,,,,,,,,,,,,3,,,50,0
1440,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,52,76
1440,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,76
1440,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,69,76
1440,note_on,,16,0,13,,,,,,,,,,,,,,,12,,,55,76
1440,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,73,76
1440,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,73,76
1440,note_on,,16,0,11,,,,,,,,,,,,,,,10,,,73,76
1440,note_on,,16,0,12,,,,,,,,,,,,,,,11,,,67,76
1440,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,45,76
1440,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,85,76
1440,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,52,76
1544,note_on,,104,0,15,,,,,,,,,,,,,,,14,,,52,0
1544,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,79,0
1544,note_on,,104,0,11,,,,,,,,,,,,,,,10,,,73,0
1544,note_on,,104,0,7,,,,,,,,,,,,,,,2,,,69,0
1544,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,85,0
1544,note_on,,104,0,10,,,,,,,,,,,,,,,5,,,73,0
1544,note_on,,104,0,12,,,,,,,,,,,,,,,11,,,67,0
1544,note_on,,104,0,14,,,,,,,,,,,,,,,13,,,52,0
1544,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,73,0
1544,note_on,,104,0,13,,,,,,,,,,,,,,,12,,,55,0
1559,note_on,,119,0,8,,,,,,,,,,,,,,,3,,,45,0
1560,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,86,76
1560,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,54,76
1560,note_on,,16,0,13,,,,,,,,,,,,,,,12,,,62,76
1560,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,74,76
1560,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,62,76
1560,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,74,76
1560,note_on,,16,0,11,,,,,,,,,,,,,,,10,,,74,76
1560,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,81,76
1560,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,54,76
1560,note_on,,16,0,12,,,,,,,,,,,,,,,11,,,69,76
1560,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
1664,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,86,0
1679,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,74,0
1679,note_on,,119,0,9,,,,,,,,,,,,,,,4,,,74,0
1679,note_on,,119,0,11,,,,,,,,,,,,,,,10,,,74,0
1680,note_on,,1,0,9,,,,,,,,,,,,,,,4,,,73,76
1680,note_on,,1,0,11,,,,,,,,,,,,,,,10,,,73,76
1680,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,73,76
1680,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,85,76
1784,note_on,,224,0,15,,,,,,,,,,,,,,,14,,,54,0
1784,note_on,,224,0,12,,,,,,,,,,,,,,,11,,,69,0
1784,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,81,0
1784,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,85,0
1784,note_on,,224,0,13,,,,,,,,,,,,,,,12,,,62,0
1784,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,62,0
1784,note_on,,224,0,14,,,,,,,,,,,,,,,13,,,54,0
1799,note_on,,119,0,11,,,,,,,,,,,,,,,10,,,73,0
1799,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,73,0
1799,note_on,,239,0,8,,,,,,,,,,,,,,,3,,,50,0
1799,note_on,,119,0,9,,,,,,,,,,,,,,,4,,,73,0
1800,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,76
1800,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,55,76
1800,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,76
1800,note_on,,16,0,13,,,,,,,,,,,,,,,12,,,62,76
1800,note_on,,1,0,9,,,,,,,,,,,,,,,4,,,71,76
1800,note_on,,16,0,12,,,,,,,,,,,,,,,11,,,67,76
1800,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,55,76
1800,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,83,76
1800,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,74,76
1800,note_on,,1,0,11,,,,,,,,,,,,,,,10,,,71,76
1800,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,50,76
1904,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,79,0
1904,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,83,0
1904,note_on,,104,0,15,,,,,,,,,,,,,,,14,,,55,0
1904,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,71,0
1904,note_on,,104,0,12,,,,,,,,,,,,,,,11,,,67,0
1904,note_on,,104,0,14,,,,,,,,,,,,,,,13,,,55,0
1904,note_on,,104,0,11,,,,,,,,,,,,,,,10,,,71,0
1904,note_on,,104,0,13,,,,,,,,,,,,,,,12,,,62,0
1904,note_on,,104,0,7,,,,,,,,,,,,,,,2,,,74,0
1904,note_on,,104,0,10,,,,,,,,,,,,,,,5,,,71,0
1919,note_on,,119,0,8,,,,,,,,,,,,,,,3,,,50,0
1920,note_on,,16,0,12,,,,,,,,,,,,,,,11,,,66,76
1920,note_on,,16,0,13,,,,,,,,,,,,,,,12,,,62,76
1920,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,74,76
1920,note_on,,16,0,15,,,,,,,,,,,,,,,14,,,57,76
1920,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,78,76
1920,note_on,,1,0,8,,,,,,,,,,,,,,,3,,,45,76
1920,note_on,,16,0,11,,,,,,,,,,,,,,,10,,,69,76
1920,note_on,,16,0,14,,,,,,,,,,,,,,,13,,,57,76
1920,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,69,76
1920,note_on,,16,0,10,,,,,,,,,,,,,,,5,,,69,76
1920,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,81,76
