tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,1,20,,
0,control_change,0,0,2,,,,,,,10,95,1,,,
0,control_change,0,0,2,,,,,,,7,100,1,,,
0,control_change,0,0,2,,,,,,,0,127,1,,,
0,program_change,0,0,1,,,,,,,,,0,20,,
0,control_change,0,0,1,,,,,,,10,32,0,,,
0,control_change,0,0,1,,,,,,,7,105,0,,,
0,control_change,0,0,1,,,,,,,0,127,0,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,535714,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,end_of_track,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,G,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
3,control_change,3,0,1,,,,,,,0,127,0,,,
3,control_change,3,0,2,,,,,,,0,127,1,,,
4,program_change,1,0,1,,,,,,,,,0,20,,
4,program_change,1,0,2,,,,,,,,,1,20,,
480,note_on,476,0,1,,,,,,,,,0,,74,100
505,note_on,25,0,1,,,,,,,,,0,,74,0
540,note_on,536,0,2,,,,,,,,,1,,43,100
540,note_on,35,0,1,,,,,,,,,0,,67,100
565,note_on,25,0,2,,,,,,,,,1,,43,0
565,note_on,25,0,1,,,,,,,,,0,,67,0
600,note_on,35,0,2,,,,,,,,,1,,43,100
600,note_on,35,0,1,,,,,,,,,0,,67,100
625,note_on,25,0,2,,,,,,,,,1,,43,0
625,note_on,25,0,1,,,,,,,,,0,,67,0
660,note_on,35,0,2,,,,,,,,,1,,43,100
660,note_on,35,0,1,,,,,,,,,0,,67,100
685,note_on,25,0,2,,,,,,,,,1,,43,0
685,note_on,25,0,1,,,,,,,,,0,,67,0
720,note_on,35,0,1,,,,,,,,,0,,67,100
720,note_on,35,0,2,,,,,,,,,1,,43,100
745,note_on,25,0,2,,,,,,,,,1,,43,0
745,note_on,25,0,1,,,,,,,,,0,,67,0
780,note_on,35,0,1,,,,,,,,,0,,78,100
780,note_on,0,0,1,,,,,,,,,0,,69,100
839,note_on,59,0,1,,,,,,,,,0,,69,0
839,note_on,0,0,1,,,,,,,,,0,,78,0
840,note_on,0,0,1,,,,,,,,,0,,71,100
840,note_on,1,0,1,,,,,,,,,0,,79,100
899,note_on,59,0,1,,,,,,,,,0,,71,0
899,note_on,0,0,1,,,,,,,,,0,,79,0
900,note_on,0,0,1,,,,,,,,,0,,72,100
900,note_on,1,0,1,,,,,,,,,0,,76,100
959,note_on,0,0,1,,,,,,,,,0,,76,0
959,note_on,59,0,1,,,,,,,,,0,,72,0
960,note_on,0,0,1,,,,,,,,,0,,71,100
960,note_on,1,0,1,,,,,,,,,0,,74,100
985,note_on,25,0,1,,,,,,,,,0,,71,0
985,note_on,0,0,1,,,,,,,,,0,,74,0
1020,note_on,275,0,2,,,,,,,,,1,,43,100
1020,note_on,35,0,1,,,,,,,,,0,,67,100
1045,note_on,25,0,1,,,,,,,,,0,,67,0
1045,note_on,25,0,2,,,,,,,,,1,,43,0
1080,note_on,35,0,2,,,,,,,,,1,,43,100
1080,note_on,35,0,1,,,,,,,,,0,,67,100
1105,note_on,25,0,2,,,,,,,,,1,,43,0
1105,note_on,25,0,1,,,,,,,,,0,,67,0
1140,note_on,35,0,2,,,,,,,,,1,,43,100
1140,note_on,35,0,1,,,,,,,,,0,,67,100
1165,note_on,25,0,2,,,,,,,,,1,,43,0
1165,note_on,25,0,1,,,,,,,,,0,,67,0
1200,note_on,35,0,2,,,,,,,,,1,,43,100
1200,note_on,35,0,1,,,,,,,,,0,,67,100
1225,note_on,25,0,2,,,,,,,,,1,,43,0
1225,note_on,25,0,1,,,,,,,,,0,,67,0
1260,note_on,35,0,1,,,,,,,,,0,,74,100
1260,note_on,0,0,1,,,,,,,,,0,,71,100
1319,note_on,0,0,1,,,,,,,,,0,,74,0
1319,note_on,59,0,1,,,,,,,,,0,,71,0
1320,note_on,1,0,1,,,,,,,,,0,,76,100
1320,note_on,0,0,1,,,,,,,,,0,,72,100
1379,note_on,59,0,1,,,,,,,,,0,,72,0
1379,note_on,0,0,1,,,,,,,,,0,,76,0
1380,note_on,1,0,1,,,,,,,,,0,,72,100
1380,note_on,0,0,1,,,,,,,,,0,,69,100
1439,note_on,59,0,1,,,,,,,,,0,,69,0
1439,note_on,0,0,1,,,,,,,,,0,,72,0
1440,note_on,1,0,1,,,,,,,,,0,,71,100
1440,note_on,0,0,1,,,,,,,,,0,,67,100
1465,note_on,25,0,1,,,,,,,,,0,,67,0
1465,note_on,0,0,1,,,,,,,,,0,,71,0
1500,note_on,35,0,1,,,,,,,,,0,,67,100
1525,note_on,25,0,1,,,,,,,,,0,,67,0
1560,note_on,35,0,1,,,,,,,,,0,,71,100
1560,note_on,335,0,2,,,,,,,,,1,,43,100
1585,note_on,25,0,1,,,,,,,,,0,,71,0
1620,note_on,35,0,1,,,,,,,,,0,,74,100
