tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,set_tempo,,,,,0,1,0,,652174,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,key_signature,,,,,0,1,0,A,,,,,,
62,note_on,,,,,62,0,3,,,,,2,57,64
88,note_on,,,,,26,0,3,,,,,2,57,0
92,note_on,,,,,4,0,3,,,,,2,59,64
118,note_on,,,,,26,0,3,,,,,2,59,0
122,note_on,,,,,4,0,3,,,,,2,61,64
148,note_on,,,,,26,0,3,,,,,2,61,0
152,note_on,,,,,4,0,3,,,,,2,59,64
178,note_on,,,,,26,0,3,,,,,2,59,0
182,note_on,,,,,4,0,3,,,,,2,57,64
208,note_on,,,,,26,0,3,,,,,2,57,0
212,note_on,,,,,4,0,3,,,,,2,61,64
238,note_on,,,,,26,0,3,,,,,2,61,0
242,note_on,,,,,4,0,3,,,,,2,59,64
268,note_on,,,,,26,0,3,,,,,2,59,0
272,note_on,,,,,4,0,3,,,,,2,62,64
298,note_on,,,,,26,0,3,,,,,2,62,0
302,note_on,,,,,4,0,3,,,,,2,61,64
388,note_on,,,,,86,0,3,,,,,2,61,0
392,note_on,,,,,4,0,3,,,,,2,64,64
418,note_on,,,,,26,0,3,,,,,2,64,0
422,note_on,,,,,4,0,3,,,,,2,62,64
508,note_on,,,,,86,0,3,,,,,2,62,0
512,note_on,,,,,4,0,3,,,,,2,66,64
538,note_on,,,,,26,0,3,,,,,2,66,0
542,note_on,,,,,4,0,3,,,,,2,64,64
568,note_on,,,,,26,0,3,,,,,2,64,0
572,note_on,,,,,4,0,3,,,,,2,62,64
598,note_on,,,,,26,0,3,,,,,2,62,0
602,note_on,,,,,4,0,3,,,,,2,64,64
628,note_on,,,,,26,0,3,,,,,2,64,0
632,note_on,,,,,4,0,3,,,,,2,59,64
658,note_on,,,,,26,0,3,,,,,2,59,0
662,note_on,,,,,4,0,3,,,,,2,61,64
688,note_on,,,,,26,0,3,,,,,2,61,0
692,note_on,,,,,4,0,3,,,,,2,62,64
718,note_on,,,,,26,0,3,,,,,2,62,0
722,note_on,,,,,4,0,3,,,,,2,61,64
774,note_on,,,,,52,0,3,,,,,2,61,0
782,note_on,,,,,782,0,2,,,,,1,64,64
782,note_on,,,,,8,0,3,,,,,2,57,64
808,note_on,,,,,26,0,2,,,,,1,64,0
812,note_on,,,,,4,0,2,,,,,1,66,64
834,note_on,,,,,52,0,3,,,,,2,57,0
838,note_on,,,,,26,0,2,,,,,1,66,0
842,note_on,,,,,4,0,2,,,,,1,68,64
842,note_on,,,,,8,0,3,,,,,2,59,64
868,note_on,,,,,26,0,2,,,,,1,68,0
872,note_on,,,,,4,0,2,,,,,1,66,64
894,note_on,,,,,52,0,3,,,,,2,59,0
898,note_on,,,,,26,0,2,,,,,1,66,0
902,note_on,,,,,4,0,2,,,,,1,64,64
902,note_on,,,,,8,0,3,,,,,2,61,64
928,note_on,,,,,26,0,2,,,,,1,64,0
932,note_on,,,,,4,0,2,,,,,1,68,64
954,note_on,,,,,52,0,3,,,,,2,61,0
958,note_on,,,,,26,0,2,,,,,1,68,0
962,note_on,,,,,8,0,3,,,,,2,62,64
962,note_on,,,,,4,0,2,,,,,1,66,64
988,note_on,,,,,26,0,2,,,,,1,66,0
992,note_on,,,,,4,0,2,,,,,1,69,64
1014,note_on,,,,,52,0,3,,,,,2,62,0
1018,note_on,,,,,26,0,2,,,,,1,69,0
1022,note_on,,,,,8,0,3,,,,,2,59,64
1022,note_on,,,,,4,0,2,,,,,1,68,64
1048,note_on,,,,,26,0,3,,,,,2,59,0
1052,note_on,,,,,4,0,3,,,,,2,64,64
1078,note_on,,,,,26,0,3,,,,,2,64,0
1082,note_on,,,,,4,0,3,,,,,2,61,64
1108,note_on,,,,,86,0,2,,,,,1,68,0
1112,note_on,,,,,4,0,2,,,,,1,71,64
1134,note_on,,,,,52,0,3,,,,,2,61,0
1138,note_on,,,,,26,0,2,,,,,1,71,0
1142,note_on,,,,,8,0,3,,,,,2,66,64
1142,note_on,,,,,4,0,2,,,,,1,69,64
1168,note_on,,,,,26,0,3,,,,,2,66,0
1172,note_on,,,,,4,0,3,,,,,2,61,64
1198,note_on,,,,,26,0,3,,,,,2,61,0
1202,note_on,,,,,4,0,3,,,,,2,63,64
1228,note_on,,,,,86,0,2,,,,,1,69,0
1232,note_on,,,,,4,0,2,,,,,1,73,64
1254,note_on,,,,,52,0,3,,,,,2,63,0
1258,note_on,,,,,26,0,2,,,,,1,73,0
1262,note_on,,,,,8,0,3,,,,,2,64,64
1262,note_on,,,,,4,0,2,,,,,1,71,64
