tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,note_on,,,,,0,0,6,,,79,96,5
0,note_on,,,,,0,0,6,,,79,96,5
0,track_name,,,,,0,1,5,,,,,
0,note_on,,,,,0,0,8,,,43,96,7
0,note_on,,,,,0,0,8,,,43,96,7
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,7,,,,,
0,note_on,,,,,0,0,7,,,79,96,6
0,note_on,,,,,0,0,7,,,74,96,6
0,note_on,,,,,0,0,7,,,71,96,6
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,6,,,,,
0,key_signature,,,,,0,1,0,G,,,,
0,set_tempo,,,,,0,1,0,,789473,,,
0,track_name,,,,,0,1,1,,,,,
512,note_on,,,,,512,0,5,,,62,96,4
1024,note_off,,,,,0,0,7,,,71,0,6
1024,note_off,,,,,1024,0,6,,,79,0,5
1024,note_off,,,,,0,0,6,,,79,0,5
1024,note_off,,,,,512,0,5,,,62,0,4
1024,note_on,,,,,0,0,5,,,67,96,4
1024,note_off,,,,,0,0,8,,,43,0,7
1024,note_off,,,,,0,0,7,,,74,0,6
1024,note_off,,,,,1024,0,7,,,79,0,6
1024,note_off,,,,,1024,0,8,,,43,0,7
1536,note_on,,,,,0,0,5,,,69,96,4
1536,note_off,,,,,512,0,5,,,67,0,4
2048,note_off,,,,,512,0,5,,,69,0,4
2048,note_on,,,,,0,0,5,,,71,96,4
2048,note_on,,,,,0,0,7,,,67,96,6
2048,note_on,,,,,0,0,7,,,71,96,6
2048,note_on,,,,,1024,0,7,,,74,96,6
2048,note_on,,,,,1024,0,6,,,74,96,5
2048,note_on,,,,,0,0,8,,,43,96,7
2048,note_on,,,,,1024,0,8,,,43,96,7
2048,note_on,,,,,0,0,6,,,74,96,5
2304,note_on,,,,,0,0,5,,,69,96,4
2304,note_off,,,,,256,0,5,,,71,0,4
2560,note_on,,,,,0,0,5,,,62,96,4
2560,note_on,,,,,0,0,5,,,67,96,4
2560,note_off,,,,,256,0,5,,,69,0,4
2816,note_off,,,,,256,0,5,,,67,0,4
2816,note_on,,,,,0,0,5,,,69,96,4
3072,note_off,,,,,1024,0,6,,,74,0,5
3072,note_off,,,,,0,0,6,,,74,0,5
3072,note_off,,,,,1024,0,8,,,43,0,7
3072,note_off,,,,,0,0,8,,,43,0,7
3072,note_off,,,,,0,0,7,,,67,0,6
3072,note_off,,,,,0,0,7,,,71,0,6
3072,note_off,,,,,1024,0,7,,,74,0,6
3072,note_on,,,,,0,0,5,,,67,96,4
3072,note_off,,,,,256,0,5,,,69,0,4
3072,note_on,,,,,0,0,5,,,71,96,4
3072,note_off,,,,,0,0,5,,,62,0,4
3328,note_off,,,,,256,0,5,,,71,0,4
3328,note_on,,,,,0,0,5,,,74,96,4
3584,note_off,,,,,256,0,5,,,74,0,4
3584,note_on,,,,,0,0,5,,,72,96,4
3584,note_off,,,,,0,0,5,,,67,0,4
3584,note_on,,,,,0,0,5,,,69,96,4
3840,note_off,,,,,256,0,5,,,72,0,4
3840,note_on,,,,,0,0,5,,,76,96,4
4096,note_on,,,,,1024,0,7,,,67,96,6
4096,note_on,,,,,0,0,5,,,71,96,4
4096,note_on,,,,,0,0,5,,,74,96,4
4096,note_on,,,,,0,0,7,,,62,96,6
4096,note_off,,,,,256,0,5,,,76,0,4
4096,note_on,,,,,1024,0,8,,,43,96,7
4096,note_off,,,,,0,0,5,,,69,0,4
4096,note_on,,,,,0,0,8,,,43,96,7
4352,note_on,,,,,0,0,5,,,69,96,4
4352,note_on,,,,,0,0,5,,,72,96,4
4352,note_off,,,,,0,0,5,,,71,0,4
4352,note_off,,,,,256,0,5,,,74,0,4
4608,note_off,,,,,0,0,5,,,69,0,4
4608,note_on,,,,,512,0,7,,,62,96,6
4608,note_on,,,,,1536,0,6,,,62,96,5
4608,note_on,,,,,0,0,6,,,62,96,5
4608,note_off,,,,,256,0,5,,,72,0,4
4608,note_on,,,,,0,0,5,,,71,96,4
4608,note_on,,,,,0,0,5,,,67,96,4
4864,note_on,,,,,0,0,5,,,69,96,4
4864,note_off,,,,,0,0,5,,,67,0,4
4864,note_on,,,,,0,0,5,,,72,96,4
4864,note_off,,,,,256,0,5,,,71,0,4
5120,note_on,,,,,0,0,6,,,67,96,5
5120,note_off,,,,,512,0,6,,,62,0,5
5120,note_off,,,,,512,0,7,,,62,0,6
5120,note_on,,,,,0,0,7,,,67,96,6
5120,note_off,,,,,256,0,5,,,72,0,4
5120,note_on,,,,,0,0,5,,,74,96,4
5120,note_off,,,,,0,0,5,,,69,0,4
5120,note_on,,,,,0,0,5,,,71,96,4
5120,note_off,,,,,0,0,7,,,67,0,6
5120,note_off,,,,,0,0,7,,,62,0,6
5120,note_off,,,,,1024,0,8,,,43,0,7
5120,note_off,,,,,0,0,8,,,43,0,7
5120,note_on,,,,,0,0,6,,,67,96,5
5120,note_off,,,,,0,0,6,,,62,0,5
5376,note_off,,,,,256,0,5,,,71,0,4
5376,note_on,,,,,0,0,5,,,74,96,4
5632,note_off,,,,,512,0,7,,,67,0,6
5632,note_on,,,,,0,0,7,,,69,96,6
5632,note_off,,,,,512,0,6,,,67,0,5
5632,note_on,,,,,0,0,6,,,69,96,5
5632,note_on,,,,,0,0,6,,,69,96,5
5632,note_off,,,,,0,0,6,,,67,0,5
5632,note_off,,,,,256,0,5,,,74,0,4
5632,note_off,,,,,0,0,5,,,74,0,4
5632,note_on,,,,,0,0,5,,,72,96,4
5632,note_on,,,,,0,0,5,,,78,96,4
5888,note_off,,,,,256,0,5,,,72,0,4
5888,note_on,,,,,0,0,5,,,76,96,4
6144,note_off,,,,,0,0,6,,,69,0,5
6144,note_on,,,,,0,0,6,,,71,96,5
6144,note_on,,,,,0,0,5,,,74,96,4
6144,note_off,,,,,512,0,6,,,69,0,5
6144,note_off,,,,,0,0,5,,,76,0,4
6144,note_on,,,,,0,0,6,,,71,96,5
6144,note_off,,,,,256,0,5,,,78,0,4
6144,note_on,,,,,0,0,7,,,71,96,6
6144,note_off,,,,,512,0,7,,,69,0,6
6144,note_on,,,,,0,0,5,,,79,96,4
6400,note_on,,,,,0,0,7,,,69,96,6
6400,note_off,,,,,256,0,7,,,71,0,6
6400,note_off,,,,,256,0,5,,,74,0,4
6400,note_off,,,,,256,0,6,,,71,0,5
6400,note_on,,,,,0,0,6,,,69,96,5
6400,note_on,,,,,0,0,6,,,69,96,5
6400,note_off,,,,,0,0,6,,,71,0,5
6400,note_on,,,,,0,0,5,,,72,96,4
6656,note_on,,,,,1536,0,8,,,50,96,7
6656,note_on,,,,,0,0,8,,,50,96,7
6656,note_off,,,,,256,0,6,,,69,0,5
6656,note_off,,,,,256,0,5,,,79,0,4
6656,note_on,,,,,0,0,6,,,67,96,5
6656,note_off,,,,,0,0,5,,,72,0,4
6656,note_on,,,,,0,0,5,,,71,96,4
6656,note_off,,,,,256,0,7,,,69,0,6
6656,note_on,,,,,0,0,7,,,67,96,6
6656,note_on,,,,,0,0,5,,,74,96,4
6656,note_on,,,,,0,0,7,,,62,96,6
6656,note_on,,,,,0,0,6,,,67,96,5
6656,note_on,,,,,0,0,7,,,66,96,6
6656,note_off,,,,,0,0,6,,,69,0,5
6912,note_on,,,,,0,0,6,,,69,96,5
6912,note_off,,,,,256,0,6,,,67,0,5
6912,note_off,,,,,256,0,5,,,74,0,4
6912,note_on,,,,,0,0,5,,,72,96,4
6912,note_off,,,,,0,0,5,,,71,0,4
6912,note_on,,,,,0,0,5,,,69,96,4
6912,note_on,,,,,0,0,7,,,69,96,6
6912,note_off,,,,,0,0,6,,,67,0,5
6912,note_off,,,,,256,0,7,,,67,0,6
6912,note_on,,,,,0,0,6,,,69,96,5
7168,note_on,,,,,0,0,7,,,67,96,6
7168,note_on,,,,,0,0,7,,,62,96,6
7168,note_off,,,,,0,0,7,,,62,0,6
7168,note_off,,,,,256,0,7,,,69,0,6
7168,note_on,,,,,0,0,7,,,71,96,6
7168,note_off,,,,,0,0,7,,,66,0,6
7168,note_off,,,,,256,0,5,,,72,0,4
7168,note_on,,,,,0,0,8,,,43,96,7
7168,note_off,,,,,0,0,8,,,50,0,7
7168,note_on,,,,,0,0,8,,,55,96,7
7168,note_off,,,,,0,0,6,,,69,0,5
7168,note_off,,,,,512,0,8,,,50,0,7
7168,note_on,,,,,0,0,6,,,71,96,5
7168,note_on,,,,,0,0,5,,,71,96,4
7168,note_off,,,,,0,0,5,,,69,0,4
7168,note_on,,,,,0,0,5,,,67,96,4
7168,note_on,,,,,0,0,6,,,71,96,5
7168,note_off,,,,,256,0,6,,,69,0,5
7424,note_off,,,,,0,0,6,,,71,0,5
7424,note_off,,,,,256,0,6,,,71,0,5
7424,note_off,,,,,256,0,5,,,71,0,4
7424,note_on,,,,,0,0,5,,,72,96,4
7424,note_on,,,,,0,0,6,,,72,96,5
7424,note_on,,,,,0,0,7,,,72,96,6
7424,note_off,,,,,256,0,7,,,71,0,6
7424,note_on,,,,,0,0,6,,,72,96,5
7680,note_off,,,,,256,0,7,,,72,0,6
7680,note_on,,,,,0,0,7,,,71,96,6
7680,note_off,,,,,0,0,7,,,67,0,6
7680,note_on,,,,,0,0,7,,,66,96,6
7680,note_on,,,,,0,0,6,,,71,96,5
7680,note_on,,,,,0,0,6,,,71,96,5
7680,note_off,,,,,0,0,6,,,72,0,5
7680,note_on,,,,,0,0,5,,,62,96,4
7680,note_on,,,,,0,0,5,,,71,96,4
7680,note_off,,,,,256,0,5,,,72,0,4
7680,note_off,,,,,0,0,7,,,62,0,6
7680,note_on,,,,,0,0,8,,,57,96,7
7680,note_off,,,,,0,0,8,,,55,0,7
7680,note_on,,,,,0,0,8,,,50,96,7
7680,note_off,,,,,512,0,8,,,43,0,7
7680,note_off,,,,,256,0,6,,,72,0,5
7680,note_on,,,,,0,0,7,,,60,96,6
7680,note_off,,,,,0,0,5,,,67,0,4
7936,note_on,,,,,0,0,5,,,72,96,4
7936,note_off,,,,,256,0,7,,,71,0,6
7936,note_off,,,,,256,0,5,,,71,0,4
7936,note_off,,,,,0,0,6,,,71,0,5
7936,note_on,,,,,0,0,7,,,72,96,6
7936,note_on,,,,,0,0,6,,,72,96,5
7936,note_on,,,,,0,0,6,,,72,96,5
7936,note_off,,,,,256,0,6,,,71,0,5
8192,note_off,,,,,256,0,5,,,72,0,4
8192,note_on,,,,,0,0,5,,,74,96,4
8192,note_on,,,,,0,0,5,,,67,96,4
8192,note_on,,,,,0,0,8,,,59,96,7
8192,note_on,,,,,0,0,8,,,43,96,7
8192,note_off,,,,,256,0,6,,,72,0,5
8192,note_off,,,,,512,0,8,,,50,0,7
8192,note_on,,,,,0,0,7,,,59,96,6
8192,note_on,,,,,0,0,7,,,67,96,6
8192,note_on,,,,,0,0,7,,,74,96,6
8192,note_off,,,,,0,0,7,,,60,0,6
8192,note_off,,,,,0,0,7,,,66,0,6
8192,note_off,,,,,256,0,7,,,72,0,6
8192,note_off,,,,,0,0,8,,,57,0,7
8192,note_off,,,,,0,0,5,,,62,0,4
8192,note_off,,,,,0,0,6,,,72,0,5
8192,note_on,,,,,0,0,6,,,74,96,5
8192,note_on,,,,,0,0,6,,,74,96,5
8448,note_on,,,,,0,0,6,,,79,96,5
8448,note_on,,,,,0,0,7,,,79,96,6
8448,note_off,,,,,256,0,6,,,74,0,5
8448,note_off,,,,,256,0,7,,,74,0,6
8448,note_on,,,,,0,0,6,,,79,96,5
8448,note_off,,,,,0,0,6,,,74,0,5
8704,note_off,,,,,256,0,7,,,79,0,6
8704,note_on,,,,,0,0,7,,,78,96,6
8704,note_off,,,,,0,0,7,,,59,0,6
8704,note_on,,,,,0,0,7,,,57,96,6
8704,note_off,,,,,512,0,8,,,43,0,7
8704,note_off,,,,,256,0,6,,,79,0,5
8704,note_on,,,,,0,0,6,,,78,96,5
8704,note_off,,,,,0,0,5,,,67,0,4
8704,note_off,,,,,512,0,5,,,74,0,4
8704,note_off,,,,,0,0,6,,,79,0,5
8704,note_on,,,,,0,0,8,,,60,96,7
8704,note_off,,,,,0,0,8,,,59,0,7
8704,note_on,,,,,0,0,6,,,78,96,5
8960,note_on,,,,,0,0,7,,,76,96,6
8960,note_on,,,,,0,0,6,,,76,96,5
8960,note_on,,,,,0,0,6,,,76,96,5
8960,note_off,,,,,0,0,6,,,78,0,5
8960,note_off,,,,,256,0,6,,,78,0,5
8960,note_off,,,,,256,0,7,,,78,0,6
9216,note_on,,,,,0,0,7,,,74,96,6
9216,note_on,,,,,0,0,8,,,62,96,7
9216,note_off,,,,,256,0,7,,,76,0,6
9216,note_off,,,,,512,0,8,,,60,0,7
9216,note_off,,,,,0,0,7,,,57,0,6
9216,note_on,,,,,0,0,7,,,57,96,6
9216,note_off,,,,,256,0,6,,,76,0,5
9216,note_on,,,,,0,0,6,,,74,96,5
9216,note_on,,,,,0,0,6,,,74,96,5
9216,note_off,,,,,0,0,6,,,76,0,5
9472,note_off,,,,,256,0,6,,,74,0,5
9472,note_off,,,,,0,0,6,,,74,0,5
9472,note_on,,,,,0,0,6,,,72,96,5
9472,note_on,,,,,0,0,7,,,72,96,6
9472,note_off,,,,,256,0,7,,,74,0,6
9472,note_on,,,,,0,0,6,,,72,96,5
9728,note_off,,,,,0,0,8,,,62,0,7
9728,note_on,,,,,0,0,8,,,50,96,7
9728,note_on,,,,,512,0,8,,,50,96,7
9728,note_off,,,,,0,0,7,,,57,0,6
9728,note_on,,,,,0,0,7,,,62,96,6
9728,note_off,,,,,256,0,7,,,72,0,6
9728,note_on,,,,,0,0,7,,,66,96,6
9728,note_on,,,,,0,0,7,,,71,96,6
9728,note_off,,,,,0,0,7,,,67,0,6
9728,note_on,,,,,0,0,5,,,69,96,4
9728,note_off,,,,,256,0,6,,,72,0,5
9728,note_on,,,,,0,0,6,,,71,96,5
9728,note_on,,,,,0,0,6,,,71,96,5
9728,note_off,,,,,0,0,6,,,72,0,5
9728,note_on,,,,,1024,0,5,,,78,96,4
