tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,6,8,12,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,set_tempo,,,,,0,1,0,,645161,,,,,
0,key_signature,,,,,0,1,0,B,,,,,,
0,marker,,,,,0,1,0,,,,,,,
5,note_on,,,,,5,0,1,,,,,0,68,64
57,note_on,,,,,52,0,1,,,,,0,68,0
65,note_on,,,,,8,0,1,,,,,0,70,64
117,note_on,,,,,52,0,1,,,,,0,70,0
125,note_on,,,,,8,0,1,,,,,0,71,64
177,note_on,,,,,52,0,1,,,,,0,71,0
185,note_on,,,,,8,0,1,,,,,0,70,64
237,note_on,,,,,52,0,1,,,,,0,70,0
245,note_on,,,,,8,0,1,,,,,0,75,64
297,note_on,,,,,52,0,1,,,,,0,75,0
305,note_on,,,,,8,0,1,,,,,0,63,64
357,note_on,,,,,52,0,1,,,,,0,63,0
365,note_on,,,,,8,0,1,,,,,0,68,64
417,note_on,,,,,52,0,1,,,,,0,68,0
425,note_on,,,,,8,0,1,,,,,0,71,64
477,note_on,,,,,52,0,1,,,,,0,71,0
485,note_on,,,,,8,0,1,,,,,0,70,64
537,note_on,,,,,52,0,1,,,,,0,70,0
545,note_on,,,,,8,0,1,,,,,0,71,64
597,note_on,,,,,52,0,1,,,,,0,71,0
605,note_on,,,,,8,0,1,,,,,0,70,64
657,note_on,,,,,52,0,1,,,,,0,70,0
665,note_on,,,,,8,0,1,,,,,0,68,64
717,note_on,,,,,52,0,1,,,,,0,68,0
725,note_on,,,,,8,0,1,,,,,0,70,64
777,note_on,,,,,52,0,1,,,,,0,70,0
785,note_on,,,,,8,0,1,,,,,0,71,64
837,note_on,,,,,52,0,1,,,,,0,71,0
845,note_on,,,,,8,0,1,,,,,0,73,64
897,note_on,,,,,52,0,1,,,,,0,73,0
905,note_on,,,,,8,0,1,,,,,0,71,64
957,note_on,,,,,52,0,1,,,,,0,71,0
965,note_on,,,,,8,0,1,,,,,0,76,64
1017,note_on,,,,,52,0,1,,,,,0,76,0
1025,note_on,,,,,8,0,1,,,,,0,68,64
1077,note_on,,,,,52,0,1,,,,,0,68,0
1085,note_on,,,,,8,0,1,,,,,0,70,64
1137,note_on,,,,,52,0,1,,,,,0,70,0
1145,note_on,,,,,8,0,1,,,,,0,73,64
1197,note_on,,,,,52,0,1,,,,,0,73,0
1205,note_on,,,,,8,0,1,,,,,0,71,64
1257,note_on,,,,,52,0,1,,,,,0,71,0
1265,note_on,,,,,8,0,1,,,,,0,73,64
1317,note_on,,,,,52,0,1,,,,,0,73,0
1325,note_on,,,,,8,0,1,,,,,0,71,64
1377,note_on,,,,,52,0,1,,,,,0,71,0
1385,note_on,,,,,8,0,1,,,,,0,70,64
1437,note_on,,,,,52,0,1,,,,,0,70,0
1445,note_on,,,,,1445,0,2,,,,,1,63,64
1445,note_on,,,,,8,0,1,,,,,0,71,64
1497,note_on,,,,,52,0,2,,,,,1,63,0
1505,note_on,,,,,8,0,2,,,,,1,65,64
1550,note_on,,,,,105,0,1,,,,,0,71,0
1557,note_on,,,,,52,0,2,,,,,1,65,0
1565,note_on,,,,,8,0,2,,,,,1,66,64
1565,note_on,,,,,15,0,1,,,,,0,72,64
1617,note_on,,,,,52,0,2,,,,,1,66,0
1617,note_on,,,,,52,0,1,,,,,0,72,0
1625,note_on,,,,,8,0,1,,,,,0,73,64
1625,note_on,,,,,8,0,2,,,,,1,65,64
1677,note_on,,,,,52,0,2,,,,,1,65,0
1685,note_on,,,,,8,0,2,,,,,1,70,64
1737,note_on,,,,,52,0,2,,,,,1,70,0
1745,note_on,,,,,8,0,2,,,,,1,58,64
1797,note_on,,,,,52,0,2,,,,,1,58,0
1805,note_on,,,,,8,0,2,,,,,1,63,64
1857,note_on,,,,,52,0,2,,,,,1,63,0
1865,note_on,,,,,8,0,2,,,,,1,66,64
1917,note_on,,,,,52,0,2,,,,,1,66,0
1925,note_on,,,,,8,0,2,,,,,1,65,64
1970,note_on,,,,,345,0,1,,,,,0,73,0
1977,note_on,,,,,52,0,2,,,,,1,65,0
