tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,5,10,92,,
0,control_change,0,0,5,,,,,,,,5,7,127,,
0,program_change,0,0,5,,,,,,,6,5,,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,note_on,0,0,4,,,,,,,,4,,,60,92
0,control_change,0,0,4,,,,,,,,4,10,50,,
0,control_change,0,0,4,,,,,,,,4,7,127,,
0,program_change,0,0,4,,,,,,,43,4,,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,3,,,67,92
0,control_change,0,0,3,,,,,,,,3,10,55,,
0,control_change,0,0,3,,,,,,,,3,7,127,,
0,program_change,0,0,3,,,,,,,41,3,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,2,,,72,92
0,control_change,0,0,2,,,,,,,,2,10,81,,
0,control_change,0,0,2,,,,,,,,2,7,120,,
0,note_on,0,0,5,,,,,,,,5,,,67,110
0,note_on,0,0,5,,,,,,,,5,,,72,110
0,note_on,0,0,5,,,,,,,,5,,,76,110
0,track_name,0,1,6,,,,,,,,,,,,
0,note_on,0,0,8,,,,,,,,8,,,55,110
0,note_on,0,0,8,,,,,,,,8,,,52,110
0,note_on,0,0,8,,,,,,,,8,,,48,110
0,control_change,0,0,8,,,,,,,,8,10,34,,
0,control_change,0,0,8,,,,,,,,8,7,127,,
0,program_change,0,0,8,,,,,,,6,8,,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,note_on,0,0,7,,,,,,,,7,,,67,110
0,program_change,0,0,2,,,,,,,40,2,,,,
0,note_on,0,0,7,,,,,,,,7,,,64,110
0,control_change,0,0,7,,,,,,,,7,10,36,,
0,control_change,0,0,7,,,,,,,,7,7,127,,
0,program_change,0,0,7,,,,,,,6,7,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,note_on,0,0,6,,,,,,,,6,,,60,110
0,control_change,0,0,6,,,,,,,,6,10,92,,
0,control_change,0,0,6,,,,,,,,6,7,127,,
0,program_change,0,0,6,,,,,,,6,6,,,,
0,note_on,0,0,7,,,,,,,,7,,,60,110
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,40,1,,,,
0,control_change,0,0,1,,,,,,,,1,7,120,,
0,control_change,0,0,1,,,,,,,,1,10,80,,
0,note_on,0,0,1,,,,,,,,1,,,76,92
