tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,5,,,7,127,4,,,,
0,program_change,,,,,0,0,5,,,,,4,42,,,
0,key_signature,,,,,0,1,5,,,,,,,Bb,,
0,note_on,,,,,0,0,5,,,,,4,,,55,75
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,6,,,0,0,5,,,,
0,control_change,,,,,0,0,6,,,10,64,5,,,,
0,control_change,,,,,0,0,6,,,7,127,5,,,,
0,program_change,,,,,0,0,6,,,,,5,43,,,
0,key_signature,,,,,0,1,6,,,,,,,Bb,,
0,note_on,,,,,0,0,6,,,,,5,,,43,60
0,key_signature,,,,,0,1,18,,,,,,,C,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,6,,,,
0,control_change,,,,,0,0,7,,,10,63,6,,,,
0,control_change,,,,,0,0,7,,,7,127,6,,,,
0,program_change,,,,,0,0,7,,,,,6,68,,,
0,control_change,,,,,0,0,5,,,10,42,4,,,,
0,key_signature,,,,,0,1,7,,,,,,,Bb,,
0,control_change,,,,,0,0,5,,,0,0,4,,,,
0,key_signature,,,,,0,1,4,,,,,,,Bb,,
0,control_change,,,,,0,0,2,,,10,24,1,,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,program_change,,,,,0,0,2,,,,,1,48,,,
0,key_signature,,,,,0,1,2,,,,,,,Bb,,
0,note_on,,,,,0,0,2,,,,,1,,,67,92
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,2,,,,
0,control_change,,,,,0,0,3,,,10,63,2,,,,
0,control_change,,,,,0,0,3,,,7,127,2,,,,
0,program_change,,,,,0,0,3,,,,,2,48,,,
0,key_signature,,,,,0,1,3,,,,,,,Bb,,
0,note_on,,,,,0,0,3,,,,,2,,,67,92
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,3,,,,
0,control_change,,,,,0,0,4,,,10,21,3,,,,
0,control_change,,,,,0,0,4,,,7,127,3,,,,
0,program_change,,,,,0,0,4,,,,,3,41,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,2,,,0,0,1,,,,
0,note_on,,,,,0,0,7,,,,,6,,,67,80
0,control_change,,,,,0,0,8,,,0,0,7,,,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,key_signature,,,,,0,1,12,,,,,,,C,,
0,end_of_track,,,,,0,1,12,,,,,,,,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,key_signature,,,,,0,1,13,,,,,,,C,,
0,end_of_track,,,,,0,1,13,,,,,,,,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,key_signature,,,,,0,1,14,,,,,,,C,,
0,end_of_track,,,,,0,1,14,,,,,,,,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,C,,
0,end_of_track,,,,,0,1,15,,,,,,,,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,key_signature,,,,,0,1,16,,,,,,,C,,
0,end_of_track,,,,,0,1,16,,,,,,,,,
0,key_signature,,,,,0,1,17,,,,,,,C,,
0,end_of_track,,,,,0,1,17,,,,,,,,,
0,end_of_track,,,,,0,1,11,,,,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,key_signature,,,,,0,1,11,,,,,,,C,,
0,note_on,,,,,0,0,10,,,,,8,,,55,64
0,control_change,,,,,0,0,8,,,10,105,7,,,,
0,control_change,,,,,0,0,8,,,7,127,7,,,,
0,program_change,,,,,0,0,8,,,,,7,68,,,
0,key_signature,,,,,0,1,8,,,,,,,Bb,,
0,note_on,,,,,0,0,8,,,,,7,,,67,77
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,15,,,,
0,control_change,,,,,0,0,9,,,10,105,15,,,,
0,control_change,,,,,0,0,9,,,7,127,15,,,,
0,program_change,,,,,0,0,9,,,,,15,68,,,
0,key_signature,,,,,0,1,9,,,,,,,Bb,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,10,,,0,0,8,,,,
0,control_change,,,,,0,0,10,,,10,84,8,,,,
0,control_change,,,,,0,0,10,,,7,127,8,,,,
0,program_change,,,,,0,0,10,,,,,8,70,,,
0,key_signature,,,,,0,1,10,,,,,,,Bb,,
0,track_name,,,,,0,1,11,,,,,,,,,
