tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,note_on,,,,,0,0,2,,,72,95,1
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,2,,,,,
0,key_signature,,,,,0,1,0,C,,,,
0,set_tempo,,,,,0,1,0,,625000,,,
2048,note_on,,,,,0,0,2,,,71,95,1
2048,note_off,,,,,2048,0,2,,,72,0,1
3072,note_on,,,,,0,0,2,,,69,95,1
3072,note_off,,,,,1024,0,2,,,71,0,1
4096,note_on,,,,,0,0,2,,,71,95,1
4096,note_off,,,,,1024,0,2,,,69,0,1
4608,note_on,,,,,4608,0,1,,,79,95,0
4864,note_off,,,,,256,0,1,,,79,0,0
4864,note_on,,,,,0,0,1,,,77,95,0
5120,note_on,,,,,0,0,2,,,67,95,1
5120,note_off,,,,,1024,0,2,,,71,0,1
5120,note_off,,,,,256,0,1,,,77,0,0
5120,note_on,,,,,0,0,1,,,76,95,0
5376,note_off,,,,,256,0,1,,,76,0,0
5376,note_on,,,,,0,0,1,,,74,95,0
5632,note_on,,,,,0,0,1,,,72,95,0
5632,note_off,,,,,256,0,1,,,74,0,0
5888,note_off,,,,,256,0,1,,,72,0,0
5888,note_on,,,,,0,0,1,,,71,95,0
6144,note_on,,,,,0,0,2,,,69,95,1
6144,note_off,,,,,1024,0,2,,,67,0,1
6144,note_off,,,,,256,0,1,,,71,0,0
6144,note_on,,,,,0,0,1,,,72,95,0
6400,note_off,,,,,256,0,1,,,72,0,0
6400,note_on,,,,,0,0,1,,,84,95,0
6656,note_off,,,,,256,0,1,,,84,0,0
6656,note_on,,,,,0,0,1,,,83,95,0
6912,note_off,,,,,256,0,1,,,83,0,0
6912,note_on,,,,,0,0,1,,,81,95,0
7168,note_on,,,,,0,0,1,,,79,95,0
7168,note_off,,,,,256,0,1,,,81,0,0
7168,note_off,,,,,1024,0,2,,,69,0,1
7168,note_on,,,,,0,0,2,,,71,95,1
7424,note_off,,,,,256,0,1,,,79,0,0
7424,note_on,,,,,0,0,1,,,77,95,0
7680,note_off,,,,,256,0,1,,,77,0,0
7680,note_on,,,,,0,0,1,,,76,95,0
