tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,2,,,,,,,
0,note_on,,,,,0,0,1,,,,,0,70,64
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,set_tempo,,,,,0,1,0,,800000,,,,,
60,note_on,,,,,60,0,1,,,,,0,70,0
60,note_on,,,,,0,0,1,,,,,0,67,64
120,note_on,,,,,60,0,1,,,,,0,67,0
120,note_on,,,,,0,0,1,,,,,0,65,64
180,note_on,,,,,60,0,1,,,,,0,65,0
180,note_on,,,,,0,0,1,,,,,0,67,64
240,note_on,,,,,60,0,1,,,,,0,67,0
240,note_on,,,,,0,0,1,,,,,0,63,64
300,note_on,,,,,60,0,1,,,,,0,63,0
300,note_on,,,,,0,0,1,,,,,0,68,64
360,note_on,,,,,60,0,1,,,,,0,68,0
360,note_on,,,,,0,0,1,,,,,0,67,64
420,note_on,,,,,0,0,1,,,,,0,68,64
420,note_on,,,,,60,0,1,,,,,0,67,0
480,note_on,,,,,60,0,1,,,,,0,68,0
480,note_on,,,,,0,0,1,,,,,0,72,64
600,note_on,,,,,120,0,1,,,,,0,72,0
600,note_on,,,,,0,0,1,,,,,0,70,64
720,note_on,,,,,120,0,1,,,,,0,70,0
840,note_on,,,,,120,0,1,,,,,0,69,64
891,note_on,,,,,51,0,1,,,,,0,69,0
900,note_on,,,,,9,0,1,,,,,0,65,64
960,note_on,,,,,60,0,1,,,,,0,65,0
960,note_on,,,,,0,0,1,,,,,0,75,64
1080,note_on,,,,,120,0,1,,,,,0,75,0
1080,note_on,,,,,0,0,1,,,,,0,74,64
1195,note_on,,,,,115,0,1,,,,,0,74,0
1200,note_on,,,,,5,0,1,,,,,0,74,72
1220,note_on,,,,,20,0,1,,,,,0,72,64
1222,note_on,,,,,2,0,1,,,,,0,74,0
1240,note_on,,,,,18,0,1,,,,,0,74,46
1242,note_on,,,,,2,0,1,,,,,0,72,0
1260,note_on,,,,,18,0,1,,,,,0,72,48
1262,note_on,,,,,2,0,1,,,,,0,74,0
1280,note_on,,,,,18,0,1,,,,,0,74,50
1282,note_on,,,,,2,0,1,,,,,0,72,0
1300,note_on,,,,,18,0,1,,,,,0,72,52
1302,note_on,,,,,2,0,1,,,,,0,74,0
1320,note_on,,,,,18,0,1,,,,,0,74,54
1322,note_on,,,,,2,0,1,,,,,0,72,0
1340,note_on,,,,,18,0,1,,,,,0,72,56
1342,note_on,,,,,2,0,1,,,,,0,74,0
1360,note_on,,,,,18,0,1,,,,,0,74,58
1362,note_on,,,,,2,0,1,,,,,0,72,0
1380,note_on,,,,,18,0,1,,,,,0,72,59
1382,note_on,,,,,2,0,1,,,,,0,74,0
1400,note_on,,,,,18,0,1,,,,,0,74,61
1402,note_on,,,,,2,0,1,,,,,0,72,0
1420,note_on,,,,,18,0,1,,,,,0,72,63
1422,note_on,,,,,2,0,1,,,,,0,74,0
1440,note_on,,,,,18,0,1,,,,,0,72,0
1440,note_on,,,,,0,0,1,,,,,0,70,64
1500,note_on,,,,,60,0,1,,,,,0,70,0
1500,note_on,,,,,0,0,1,,,,,0,77,64
1560,note_on,,,,,60,0,1,,,,,0,77,0
1560,note_on,,,,,0,0,1,,,,,0,74,64
1620,note_on,,,,,60,0,1,,,,,0,74,0
1620,note_on,,,,,0,0,1,,,,,0,70,64
1680,note_on,,,,,60,0,1,,,,,0,70,0
1680,note_on,,,,,0,0,1,,,,,0,68,64
1740,note_on,,,,,0,0,1,,,,,0,77,64
1740,note_on,,,,,60,0,1,,,,,0,68,0
1800,note_on,,,,,0,0,1,,,,,0,74,64
1800,note_on,,,,,60,0,1,,,,,0,77,0
1860,note_on,,,,,0,0,1,,,,,0,68,64
1860,note_on,,,,,60,0,1,,,,,0,74,0
1920,note_on,,,,,0,0,1,,,,,0,67,64
1920,note_on,,,,,1920,0,2,,,,,1,63,64
1920,note_on,,,,,60,0,1,,,,,0,68,0
1980,note_on,,,,,0,0,2,,,,,1,62,64
1980,note_on,,,,,60,0,2,,,,,1,63,0
2040,note_on,,,,,120,0,1,,,,,0,67,0
2040,note_on,,,,,0,0,1,,,,,0,80,64
2040,note_on,,,,,60,0,2,,,,,1,62,0
2040,note_on,,,,,0,0,2,,,,,1,60,64
2100,note_on,,,,,0,0,2,,,,,1,62,64
2100,note_on,,,,,60,0,2,,,,,1,60,0
2160,note_on,,,,,0,0,2,,,,,1,58,64
2160,note_on,,,,,60,0,2,,,,,1,62,0
2160,note_on,,,,,120,0,1,,,,,0,80,0
2160,note_on,,,,,0,0,1,,,,,0,79,64
2220,note_on,,,,,0,0,2,,,,,1,63,64
2220,note_on,,,,,60,0,2,,,,,1,58,0
2280,note_on,,,,,60,0,2,,,,,1,63,0
2280,note_on,,,,,120,0,1,,,,,0,79,0
2280,note_on,,,,,0,0,1,,,,,0,77,64
2280,note_on,,,,,0,0,2,,,,,1,62,64
2340,note_on,,,,,0,0,2,,,,,1,63,64
2340,note_on,,,,,60,0,2,,,,,1,62,0
2400,note_on,,,,,120,0,1,,,,,0,77,0
2400,note_on,,,,,60,0,2,,,,,1,63,0
