tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,1,16,,
0,control_change,0,0,2,,,,,,,32,0,1,,,
0,control_change,0,0,2,,,,,,,10,100,1,,,
0,control_change,0,0,2,,,,,,,7,100,1,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,program_change,0,0,1,,,,,,,,,0,16,,
0,control_change,0,0,1,,,,,,,32,0,0,,,
0,control_change,0,0,1,,,,,,,10,27,0,,,
0,control_change,0,0,1,,,,,,,7,105,0,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,
360,note_on,360,0,2,,,,,,,,,1,,55,100
360,note_on,360,0,1,,,,,,,,,0,,82,100
480,note_on,0,0,1,,,,,,,,,0,,81,100
480,note_on,120,0,1,,,,,,,,,0,,82,0
600,note_on,120,0,1,,,,,,,,,0,,81,0
600,note_on,0,0,1,,,,,,,,,0,,79,100
720,note_on,0,0,1,,,,,,,,,0,,81,100
720,note_on,120,0,1,,,,,,,,,0,,79,0
720,note_on,0,0,2,,,,,,,,,1,,53,100
720,note_on,360,0,2,,,,,,,,,1,,55,0
840,note_on,120,0,1,,,,,,,,,0,,81,0
840,note_on,0,0,1,,,,,,,,,0,,74,100
890,note_on,50,0,1,,,,,,,,,0,,74,0
960,note_on,70,0,1,,,,,,,,,0,,74,100
1010,note_on,50,0,1,,,,,,,,,0,,74,0
1080,note_on,70,0,1,,,,,,,,,0,,79,100
1080,note_on,360,0,2,,,,,,,,,1,,53,0
1080,note_on,0,0,2,,,,,,,,,1,,51,100
1200,note_on,120,0,1,,,,,,,,,0,,79,0
1200,note_on,0,0,1,,,,,,,,,0,,67,100
1260,note_on,60,0,1,,,,,,,,,0,,67,0
1260,note_on,0,0,1,,,,,,,,,0,,69,100
1320,note_on,0,0,1,,,,,,,,,0,,70,100
1320,note_on,60,0,1,,,,,,,,,0,,69,0
1380,note_on,0,0,1,,,,,,,,,0,,72,100
1380,note_on,60,0,1,,,,,,,,,0,,70,0
1440,note_on,60,0,1,,,,,,,,,0,,72,0
1440,note_on,0,0,1,,,,,,,,,0,,74,100
1440,note_on,0,0,2,,,,,,,,,1,,50,100
1440,note_on,360,0,2,,,,,,,,,1,,51,0
1558,note_on,118,0,2,,,,,,,,,1,,50,0
1560,note_on,2,0,2,,,,,,,,,1,,62,100
1620,note_on,0,0,2,,,,,,,,,1,,60,100
1620,note_on,60,0,2,,,,,,,,,1,,62,0
1680,note_on,0,0,2,,,,,,,,,1,,58,100
1680,note_on,60,0,2,,,,,,,,,1,,60,0
1740,note_on,0,0,2,,,,,,,,,1,,57,100
1740,note_on,60,0,2,,,,,,,,,1,,58,0
1799,note_on,359,0,1,,,,,,,,,0,,74,0
1799,note_on,59,0,2,,,,,,,,,1,,57,0
1800,note_on,1,0,1,,,,,,,,,0,,75,100
1800,note_on,1,0,2,,,,,,,,,1,,58,100
1800,note_on,0,0,2,,,,,,,,,1,,55,100
1920,note_on,0,0,1,,,,,,,,,0,,77,100
1920,note_on,120,0,1,,,,,,,,,0,,75,0
1980,note_on,60,0,1,,,,,,,,,0,,77,0
1980,note_on,0,0,1,,,,,,,,,0,,75,100
2039,note_on,239,0,2,,,,,,,,,1,,55,0
2039,note_on,0,0,2,,,,,,,,,1,,58,0
2040,note_on,60,0,1,,,,,,,,,0,,75,0
2040,note_on,0,0,1,,,,,,,,,0,,74,100
2040,note_on,1,0,2,,,,,,,,,1,,57,100
2100,note_on,0,0,1,,,,,,,,,0,,72,100
2100,note_on,60,0,1,,,,,,,,,0,,74,0
