tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
0,time_signature,9,8,36,8,0,1,0,,,,
0,note_on,,,,,0,0,1,,67,64,0
0,text,,,,,0,1,1,,,,
0,text,,,,,0,1,2,,,,
0,set_tempo,,,,,0,1,0,303030,,,
0,end_of_track,,,,,0,1,0,,,,
120,note_off,,,,,120,0,1,,67,64,0
120,note_on,,,,,0,0,1,,71,64,0
240,note_off,,,,,120,0,1,,71,64,0
240,note_on,,,,,0,0,1,,74,64,0
360,note_off,,,,,120,0,1,,74,64,0
360,note_on,,,,,0,0,1,,71,64,0
480,note_off,,,,,120,0,1,,71,64,0
480,note_on,,,,,0,0,1,,67,64,0
600,note_off,,,,,120,0,1,,67,64,0
600,note_on,,,,,0,0,1,,74,64,0
720,note_off,,,,,120,0,1,,74,64,0
720,note_on,,,,,0,0,1,,71,64,0
840,note_off,,,,,120,0,1,,71,64,0
840,note_on,,,,,0,0,1,,67,64,0
960,note_on,,,,,0,0,1,,79,64,0
960,note_off,,,,,120,0,1,,67,64,0
1080,note_off,,,,,120,0,1,,79,64,0
1080,note_on,,,,,1080,0,2,,50,64,1
1080,note_on,,,,,0,0,1,,78,64,0
1140,note_off,,,,,60,0,1,,78,64,0
1140,note_on,,,,,0,0,1,,79,56,0
1200,note_off,,,,,60,0,1,,79,64,0
1200,note_on,,,,,0,0,1,,78,64,0
1200,note_on,,,,,0,0,2,,54,64,1
1200,note_off,,,,,120,0,2,,50,64,1
1320,note_off,,,,,120,0,1,,78,64,0
1320,note_on,,,,,0,0,1,,74,64,0
1320,note_on,,,,,0,0,2,,57,64,1
1320,note_off,,,,,120,0,2,,54,64,1
1440,note_off,,,,,120,0,1,,74,64,0
1440,note_on,,,,,0,0,2,,54,64,1
1440,note_off,,,,,120,0,2,,57,64,1
1440,note_on,,,,,0,0,1,,81,64,0
1560,note_on,,,,,0,0,2,,50,64,1
1560,note_off,,,,,120,0,2,,54,64,1
1560,note_on,,,,,0,0,1,,78,64,0
1560,note_off,,,,,120,0,1,,81,64,0
1680,note_off,,,,,120,0,2,,50,64,1
1680,note_on,,,,,0,0,1,,74,64,0
1680,note_off,,,,,120,0,1,,78,64,0
1680,note_on,,,,,0,0,2,,57,64,1
1800,note_on,,,,,0,0,1,,81,64,0
1800,note_off,,,,,120,0,1,,74,64,0
1800,note_on,,,,,0,0,2,,54,64,1
1800,note_off,,,,,120,0,2,,57,64,1
1920,note_on,,,,,0,0,2,,50,64,1
1920,note_off,,,,,120,0,2,,54,64,1
1920,note_on,,,,,0,0,1,,78,64,0
1920,note_off,,,,,120,0,1,,81,64,0
2040,note_on,,,,,0,0,2,,60,64,1
2040,note_off,,,,,120,0,2,,50,64,1
2040,note_off,,,,,120,0,1,,78,64,0
2040,note_on,,,,,0,0,1,,74,64,0
2160,note_off,,,,,120,0,2,,60,64,1
2160,note_on,,,,,0,0,2,,59,64,1
2160,note_on,,,,,0,0,1,,79,64,0
2160,note_off,,,,,120,0,1,,74,64,0
2220,note_on,,,,,0,0,2,,60,56,1
2220,note_off,,,,,60,0,2,,59,64,1
2280,note_off,,,,,60,0,2,,60,64,1
2280,note_on,,,,,0,0,1,,74,64,0
2280,note_off,,,,,120,0,1,,79,64,0
2280,note_on,,,,,0,0,2,,59,64,1
2400,note_on,,,,,0,0,1,,71,64,0
2400,note_off,,,,,120,0,1,,74,64,0
2400,note_off,,,,,120,0,2,,59,64,1
2400,note_on,,,,,0,0,2,,55,64,1
2520,note_on,,,,,0,0,1,,77,64,0
2520,note_on,,,,,0,0,2,,62,64,1
2520,note_off,,,,,120,0,2,,55,64,1
2520,note_off,,,,,120,0,1,,71,64,0
2640,note_on,,,,,0,0,2,,59,64,1
2640,note_on,,,,,0,0,1,,74,64,0
2640,note_off,,,,,120,0,1,,77,64,0
2640,note_off,,,,,120,0,2,,62,64,1
2760,note_off,,,,,120,0,2,,59,64,1
2760,note_on,,,,,0,0,2,,55,64,1
2760,note_on,,,,,0,0,1,,71,64,0
2760,note_off,,,,,120,0,1,,74,64,0
2880,note_off,,,,,120,0,1,,71,64,0
2880,note_on,,,,,0,0,2,,62,64,1
2880,note_off,,,,,120,0,2,,55,64,1
2880,note_on,,,,,0,0,1,,77,64,0
3000,note_on,,,,,0,0,2,,59,64,1
3000,note_off,,,,,120,0,2,,62,64,1
3000,note_on,,,,,0,0,1,,74,64,0
3000,note_off,,,,,120,0,1,,77,64,0
3120,note_off,,,,,120,0,2,,59,64,1
3120,note_on,,,,,0,0,2,,55,64,1
3120,note_on,,,,,0,0,1,,71,64,0
3120,note_off,,,,,120,0,1,,74,64,0
3240,note_on,,,,,0,0,1,,76,64,0
3240,note_off,,,,,120,0,1,,71,64,0
3240,note_off,,,,,120,0,2,,55,64,1
3240,note_on,,,,,0,0,2,,60,64,1
3360,note_on,,,,,0,0,2,,64,64,1
3360,note_off,,,,,120,0,1,,76,64,0
3360,note_on,,,,,0,0,1,,72,64,0
3360,note_off,,,,,120,0,2,,60,64,1
3480,note_on,,,,,0,0,2,,60,64,1
3480,note_off,,,,,120,0,1,,72,64,0
3480,note_on,,,,,0,0,1,,69,64,0
3480,note_off,,,,,120,0,2,,64,64,1
3600,note_off,,,,,120,0,1,,69,64,0
3600,note_on,,,,,0,0,1,,66,64,0
3600,note_on,,,,,0,0,2,,57,64,1
3600,note_off,,,,,120,0,2,,60,64,1
3720,note_on,,,,,0,0,1,,69,64,0
3720,note_on,,,,,0,0,2,,60,64,1
3720,note_off,,,,,120,0,2,,57,64,1
3720,note_off,,,,,120,0,1,,66,64,0
3840,note_off,,,,,120,0,1,,69,64,0
3840,note_off,,,,,120,0,2,,60,64,1
3840,note_on,,,,,0,0,1,,72,64,0
3840,note_on,,,,,0,0,2,,57,64,1
3960,note_on,,,,,0,0,1,,76,64,0
3960,note_off,,,,,120,0,1,,72,64,0
3960,note_off,,,,,120,0,2,,57,64,1
3960,note_on,,,,,0,0,2,,54,64,1
4080,note_on,,,,,0,0,2,,55,64,1
4080,note_off,,,,,120,0,1,,76,64,0
4080,note_off,,,,,120,0,2,,54,64,1
4080,note_on,,,,,0,0,1,,74,64,0
4200,note_off,,,,,120,0,1,,74,64,0
4200,note_on,,,,,0,0,1,,72,64,0
4200,note_on,,,,,0,0,2,,57,64,1
4200,note_off,,,,,120,0,2,,55,64,1
4320,note_off,,,,,120,0,1,,72,64,0
4320,note_on,,,,,0,0,1,,74,64,0
4320,note_on,,,,,0,0,2,,59,64,1
4320,note_off,,,,,120,0,2,,57,64,1
4440,note_off,,,,,120,0,1,,74,64,0
4440,note_on,,,,,0,0,1,,71,64,0
4440,note_off,,,,,120,0,2,,59,64,1
4440,note_on,,,,,0,0,2,,62,64,1
4560,note_on,,,,,0,0,1,,67,64,0
4560,note_off,,,,,120,0,1,,71,64,0
4560,note_on,,,,,0,0,2,,59,64,1
4560,note_off,,,,,120,0,2,,62,64,1
4680,note_off,,,,,120,0,1,,67,64,0
4680,note_on,,,,,0,0,2,,55,64,1
4680,note_off,,,,,120,0,2,,59,64,1
4680,note_on,,,,,0,0,1,,64,64,0
4800,note_off,,,,,120,0,1,,64,64,0
4800,note_on,,,,,0,0,1,,67,64,0
4800,note_on,,,,,0,0,2,,59,64,1
4800,note_off,,,,,120,0,2,,55,64,1
4920,note_on,,,,,0,0,1,,71,64,0
4920,note_off,,,,,120,0,1,,67,64,0
4920,note_on,,,,,0,0,2,,55,64,1
4920,note_off,,,,,120,0,2,,59,64,1
5040,note_on,,,,,0,0,2,,52,64,1
5040,note_off,,,,,120,0,2,,55,64,1
5040,note_on,,,,,0,0,1,,74,64,0
5040,note_off,,,,,120,0,1,,71,64,0
5160,note_on,,,,,0,0,2,,54,64,1
5160,note_off,,,,,120,0,2,,52,64,1
5160,note_off,,,,,120,0,1,,74,64,0
5160,note_on,,,,,0,0,1,,72,64,0
5280,note_off,,,,,120,0,1,,72,64,0
5280,note_off,,,,,120,0,2,,54,64,1
5280,note_on,,,,,0,0,2,,55,64,1
5280,note_on,,,,,0,0,1,,71,64,0
5400,note_off,,,,,120,0,2,,55,64,1
5400,note_on,,,,,0,0,2,,57,64,1
5400,note_on,,,,,0,0,1,,72,64,0
5400,note_off,,,,,120,0,1,,71,64,0
5520,note_on,,,,,0,0,1,,69,64,0
5520,note_off,,,,,120,0,2,,57,64,1
5520,note_on,,,,,0,0,2,,60,64,1
5520,note_off,,,,,120,0,1,,72,64,0
5640,note_off,,,,,120,0,1,,69,64,0
5640,note_on,,,,,0,0,1,,66,64,0
5640,note_off,,,,,120,0,2,,60,64,1
5640,note_on,,,,,0,0,2,,57,64,1
5760,note_off,,,,,120,0,1,,66,64,0
5760,note_on,,,,,0,0,1,,62,64,0
5760,note_on,,,,,0,0,2,,54,64,1
5760,note_off,,,,,120,0,2,,57,64,1
5880,note_off,,,,,120,0,1,,62,64,0
5880,note_on,,,,,0,0,1,,66,64,0
5880,note_on,,,,,0,0,2,,57,64,1
5880,note_off,,,,,120,0,2,,54,64,1
6000,note_on,,,,,0,0,2,,54,64,1
6000,note_off,,,,,120,0,2,,57,64,1
6000,note_off,,,,,120,0,1,,66,64,0
6000,note_on,,,,,0,0,1,,69,64,0
6120,note_off,,,,,120,0,1,,69,64,0
6120,note_on,,,,,0,0,1,,72,64,0
6120,note_on,,,,,0,0,2,,50,64,1
6120,note_off,,,,,120,0,2,,54,64,1
6240,note_off,,,,,120,0,2,,50,64,1
6240,note_on,,,,,0,0,1,,71,64,0
6240,note_off,,,,,120,0,1,,72,64,0
6240,note_on,,,,,0,0,2,,52,64,1
6360,note_off,,,,,120,0,1,,71,64,0
6360,note_on,,,,,0,0,2,,54,64,1
6360,note_off,,,,,120,0,2,,52,64,1
6360,note_on,,,,,0,0,1,,69,64,0
6480,note_off,,,,,120,0,2,,54,64,1
6480,note_on,,,,,0,0,2,,55,64,1
6480,note_on,,,,,0,0,1,,71,64,0
6480,note_off,,,,,120,0,1,,69,64,0
6540,note_on,,,,,0,0,2,,54,56,1
6540,note_off,,,,,60,0,2,,55,64,1
6600,note_off,,,,,120,0,1,,71,64,0
6600,note_on,,,,,0,0,1,,72,64,0
6600,note_off,,,,,60,0,2,,54,64,1
6600,note_on,,,,,0,0,2,,55,64,1
6720,note_off,,,,,120,0,1,,72,64,0
6720,note_on,,,,,0,0,1,,74,64,0
6840,note_off,,,,,120,0,1,,74,64,0
6840,note_on,,,,,0,0,1,,76,64,0
6960,note_on,,,,,0,0,1,,71,64,0
6960,note_on,,,,,0,0,2,,54,64,1
6960,note_off,,,,,360,0,2,,55,64,1
6960,note_off,,,,,120,0,1,,76,64,0
7080,note_on,,,,,0,0,2,,52,64,1
7080,note_off,,,,,120,0,1,,71,64,0
7080,note_on,,,,,0,0,1,,79,64,0
7080,note_off,,,,,120,0,2,,54,64,1
7200,note_on,,,,,0,0,2,,50,64,1
7200,note_off,,,,,120,0,1,,79,64,0
7200,note_off,,,,,120,0,2,,52,64,1
7200,note_on,,,,,0,0,1,,76,64,0
7320,note_off,,,,,120,0,1,,76,64,0
7320,note_on,,,,,0,0,1,,71,64,0
7320,note_on,,,,,0,0,2,,52,64,1
7320,note_off,,,,,120,0,2,,50,64,1
7440,note_on,,,,,0,0,2,,49,64,1
7440,note_off,,,,,120,0,1,,71,64,0
7440,note_on,,,,,0,0,1,,79,64,0
7440,note_off,,,,,120,0,2,,52,64,1
7560,note_on,,,,,0,0,2,,54,64,1
7560,note_off,,,,,120,0,2,,49,64,1
7560,note_on,,,,,0,0,1,,69,64,0
7560,note_off,,,,,120,0,1,,79,64,0
7620,note_on,,,,,0,0,2,,52,56,1
7620,note_off,,,,,60,0,2,,54,64,1
7680,note_on,,,,,0,0,2,,54,64,1
7680,note_off,,,,,60,0,2,,52,64,1
7680,note_off,,,,,120,0,1,,69,64,0
7680,note_on,,,,,0,0,1,,71,64,0
7800,note_on,,,,,0,0,1,,73,64,0
7800,note_off,,,,,120,0,1,,71,64,0
7920,note_on,,,,,0,0,1,,74,64,0
7920,note_off,,,,,120,0,1,,73,64,0
8040,note_on,,,,,0,0,1,,69,64,0
8040,note_off,,,,,120,0,1,,74,64,0
8040,note_on,,,,,0,0,2,,52,64,1
8040,note_off,,,,,360,0,2,,54,64,1
8160,note_on,,,,,0,0,1,,78,64,0
8160,note_off,,,,,120,0,1,,69,64,0
8160,note_off,,,,,120,0,2,,52,64,1
8160,note_on,,,,,0,0,2,,50,64,1
8280,note_off,,,,,120,0,2,,50,64,1
8280,note_on,,,,,0,0,1,,74,64,0
8280,note_off,,,,,120,0,1,,78,64,0
8280,note_on,,,,,0,0,2,,49,64,1
8400,note_off,,,,,120,0,2,,49,64,1
8400,note_on,,,,,0,0,2,,50,64,1
8400,note_off,,,,,120,0,1,,74,64,0
8400,note_on,,,,,0,0,1,,69,64,0
8520,note_on,,,,,0,0,2,,47,64,1
8520,note_off,,,,,120,0,2,,50,64,1
8520,note_on,,,,,0,0,1,,78,64,0
8520,note_off,,,,,120,0,1,,69,64,0
8640,note_on,,,,,0,0,2,,52,64,1
8640,note_on,,,,,0,0,1,,67,64,0
8640,note_off,,,,,120,0,1,,78,64,0
8640,note_off,,,,,120,0,2,,47,64,1
8700,note_off,,,,,60,0,1,,67,64,0
8700,note_on,,,,,0,0,1,,66,56,0
8760,note_on,,,,,0,0,2,,54,64,1
8760,note_off,,,,,120,0,2,,52,64,1
8760,note_off,,,,,60,0,1,,66,64,0
8760,note_on,,,,,0,0,1,,67,64,0
8880,note_on,,,,,0,0,2,,55,64,1
8880,note_off,,,,,120,0,2,,54,64,1
9000,note_off,,,,,120,0,2,,55,64,1
9000,note_on,,,,,0,0,2,,57,64,1
9120,note_on,,,,,0,0,2,,52,64,1
9120,note_on,,,,,0,0,1,,69,64,0
9120,note_off,,,,,360,0,1,,67,64,0
9120,note_off,,,,,120,0,2,,57,64,1
9240,note_on,,,,,0,0,2,,61,64,1
9240,note_off,,,,,120,0,2,,52,64,1
9240,note_on,,,,,0,0,1,,67,64,0
9240,note_off,,,,,120,0,1,,69,64,0
9360,note_on,,,,,0,0,1,,66,64,0
9360,note_off,,,,,120,0,1,,67,64,0
9360,note_off,,,,,120,0,2,,61,64,1
9360,note_on,,,,,0,0,2,,57,64,1
9480,note_off,,,,,120,0,1,,66,64,0
9480,note_off,,,,,120,0,2,,57,64,1
9480,note_on,,,,,0,0,2,,52,64,1
9480,note_on,,,,,0,0,1,,67,64,0
9600,note_off,,,,,120,0,2,,52,64,1
9600,note_on,,,,,0,0,2,,61,64,1
9600,note_on,,,,,0,0,1,,64,64,0
9600,note_off,,,,,120,0,1,,67,64,0
9720,note_on,,,,,0,0,1,,66,64,0
9720,note_off,,,,,120,0,1,,64,64,0
9720,note_off,,,,,120,0,2,,61,64,1
9720,note_on,,,,,0,0,2,,62,64,1
9780,note_off,,,,,60,0,2,,62,64,1
9780,note_on,,,,,0,0,2,,61,56,1
9840,note_on,,,,,0,0,1,,67,64,0
9840,note_off,,,,,120,0,1,,66,64,0
9840,note_off,,,,,60,0,2,,61,64,1
9840,note_on,,,,,0,0,2,,62,64,1
9960,note_on,,,,,0,0,1,,66,64,0
9960,note_off,,,,,120,0,1,,67,64,0
10080,note_on,,,,,0,0,1,,64,64,0
10080,note_off,,,,,120,0,1,,66,64,0
10200,note_off,,,,,120,0,1,,64,64,0
10200,note_on,,,,,0,0,2,,50,64,1
10200,note_off,,,,,360,0,2,,62,64,1
10200,note_on,,,,,0,0,1,,66,64,0
10320,note_on,,,,,0,0,1,,62,64,0
10320,note_off,,,,,120,0,1,,66,64,0
10320,note_on,,,,,0,0,2,,52,64,1
10320,note_off,,,,,120,0,2,,50,64,1
10440,note_off,,,,,120,0,1,,62,64,0
10440,note_on,,,,,0,0,1,,69,64,0
10440,note_off,,,,,120,0,2,,52,64,1
10440,note_on,,,,,0,0,2,,54,64,1
10560,note_on,,,,,0,0,1,,71,64,0
10560,note_off,,,,,120,0,1,,69,64,0
10560,note_on,,,,,0,0,2,,52,64,1
10560,note_off,,,,,120,0,2,,54,64,1
10680,note_on,,,,,0,0,1,,72,64,0
10680,note_off,,,,,120,0,1,,71,64,0
10680,note_off,,,,,120,0,2,,52,64,1
10680,note_on,,,,,0,0,2,,50,64,1
10800,note_on,,,,,0,0,2,,55,64,1
10800,note_off,,,,,120,0,2,,50,64,1
10800,note_off,,,,,120,0,1,,72,64,0
10800,note_on,,,,,0,0,1,,71,64,0
10860,note_on,,,,,0,0,2,,54,56,1
10860,note_off,,,,,60,0,2,,55,64,1
10920,note_off,,,,,60,0,2,,54,64,1
10920,note_off,,,,,120,0,1,,71,64,0
10920,note_on,,,,,0,0,1,,72,64,0
10920,note_on,,,,,0,0,2,,55,64,1
11040,note_off,,,,,120,0,1,,72,64,0
11040,note_on,,,,,0,0,1,,71,64,0
11160,note_off,,,,,120,0,1,,71,64,0
11160,note_on,,,,,0,0,1,,69,64,0
11280,note_on,,,,,0,0,1,,71,64,0
11280,note_on,,,,,0,0,2,,52,64,1
11280,note_off,,,,,360,0,2,,55,64,1
11280,note_off,,,,,120,0,1,,69,64,0
11400,note_off,,,,,120,0,2,,52,64,1
11400,note_off,,,,,120,0,1,,71,64,0
11400,note_on,,,,,0,0,1,,67,64,0
11400,note_on,,,,,0,0,2,,54,64,1
11520,note_off,,,,,120,0,1,,67,64,0
11520,note_on,,,,,0,0,1,,76,64,0
11520,note_on,,,,,0,0,2,,55,64,1
11520,note_off,,,,,120,0,2,,54,64,1
11640,note_off,,,,,120,0,2,,55,64,1
11640,note_on,,,,,0,0,2,,54,64,1
11640,note_on,,,,,0,0,1,,78,64,0
11640,note_off,,,,,120,0,1,,76,64,0
11760,note_off,,,,,120,0,2,,54,64,1
11760,note_on,,,,,0,0,1,,79,64,0
11760,note_off,,,,,120,0,1,,78,64,0
11760,note_on,,,,,0,0,2,,52,64,1
11880,note_on,,,,,0,0,1,,73,64,0
11880,note_off,,,,,120,0,1,,79,64,0
11880,note_off,,,,,120,0,2,,52,64,1
11880,note_on,,,,,0,0,2,,57,64,1
11940,note_on,,,,,0,0,2,,55,56,1
11940,note_off,,,,,60,0,2,,57,64,1
12000,note_on,,,,,0,0,1,,74,64,0
12000,note_off,,,,,120,0,1,,73,64,0
12000,note_off,,,,,60,0,2,,55,64,1
12000,note_on,,,,,0,0,2,,57,64,1
12120,note_off,,,,,120,0,1,,74,64,0
12120,note_on,,,,,0,0,1,,73,64,0
12240,note_on,,,,,0,0,1,,71,64,0
12240,note_off,,,,,120,0,1,,73,64,0
12360,note_on,,,,,0,0,2,,55,64,1
12360,note_off,,,,,360,0,2,,57,64,1
12360,note_off,,,,,120,0,1,,71,64,0
12360,note_on,,,,,0,0,1,,73,64,0
12480,note_on,,,,,0,0,2,,54,64,1
12480,note_off,,,,,120,0,2,,55,64,1
12480,note_on,,,,,0,0,1,,69,64,0
12480,note_off,,,,,120,0,1,,73,64,0
12600,note_off,,,,,120,0,2,,54,64,1
12600,note_on,,,,,0,0,1,,79,64,0
12600,note_on,,,,,0,0,2,,52,64,1
12600,note_off,,,,,120,0,1,,69,64,0
12720,note_off,,,,,120,0,2,,52,64,1
12720,note_on,,,,,0,0,2,,50,64,1
12720,note_on,,,,,0,0,1,,81,64,0
12720,note_off,,,,,120,0,1,,79,64,0
12840,note_off,,,,,120,0,1,,81,64,0
12840,note_off,,,,,120,0,2,,50,64,1
12840,note_on,,,,,0,0,2,,49,64,1
12840,note_on,,,,,0,0,1,,83,64,0
12960,note_on,,,,,0,0,1,,81,64,0
12960,note_off,,,,,120,0,1,,83,64,0
12960,note_on,,,,,0,0,2,,50,64,1
12960,note_off,,,,,120,0,2,,49,64,1
13080,note_on,,,,,0,0,1,,79,64,0
13080,note_off,,,,,120,0,1,,81,64,0
13080,note_on,,,,,0,0,2,,52,64,1
13080,note_off,,,,,120,0,2,,50,64,1
13200,note_on,,,,,0,0,1,,78,64,0
13200,note_on,,,,,0,0,2,,54,64,1
13200,note_off,,,,,120,0,1,,79,64,0
13200,note_off,,,,,120,0,2,,52,64,1
13320,note_on,,,,,0,0,1,,76,64,0
13320,note_off,,,,,120,0,1,,78,64,0
13320,note_on,,,,,0,0,2,,55,64,1
13320,note_off,,,,,120,0,2,,54,64,1
13440,note_on,,,,,0,0,1,,78,64,0
13440,note_off,,,,,120,0,1,,76,64,0
13440,note_on,,,,,0,0,2,,57,64,1
13440,note_off,,,,,120,0,2,,55,64,1
13560,note_off,,,,,120,0,1,,78,64,0
13560,note_on,,,,,0,0,2,,59,64,1
13560,note_off,,,,,120,0,2,,57,64,1
13560,note_on,,,,,0,0,1,,74,64,0
13680,note_off,,,,,120,0,2,,59,64,1
13680,note_on,,,,,0,0,1,,69,64,0
13680,note_on,,,,,0,0,2,,57,64,1
13680,note_off,,,,,120,0,1,,74,64,0
13800,note_on,,,,,0,0,1,,74,64,0
13800,note_off,,,,,120,0,1,,69,64,0
13920,note_on,,,,,0,0,1,,73,64,0
13920,note_off,,,,,240,0,2,,57,64,1
13920,note_on,,,,,0,0,2,,45,64,1
13920,note_off,,,,,120,0,1,,74,64,0
14040,note_off,,,,,120,0,2,,45,64,1
14040,note_on,,,,,0,0,2,,50,64,1
14040,note_on,,,,,0,0,1,,74,64,0
14040,note_off,,,,,120,0,1,,73,64,0
14100,note_on,,,,,0,0,1,,73,56,0
14100,note_off,,,,,60,0,1,,74,64,0
14160,note_off,,,,,120,0,2,,50,64,1
14160,note_on,,,,,0,0,2,,54,64,1
14160,note_off,,,,,60,0,1,,73,64,0
14160,note_on,,,,,0,0,1,,74,64,0
14280,note_off,,,,,120,0,2,,54,64,1
14280,note_on,,,,,0,0,2,,57,64,1
14400,note_off,,,,,240,0,1,,74,64,0
14400,note_on,,,,,0,0,2,,54,64,1
14400,note_off,,,,,120,0,2,,57,64,1
14520,note_off,,,,,120,0,2,,54,64,1
14520,note_on,,,,,0,0,2,,50,64,1
14640,note_on,,,,,0,0,2,,57,64,1
14640,note_off,,,,,120,0,2,,50,64,1
14760,note_off,,,,,120,0,2,,57,64,1
14760,note_on,,,,,0,0,2,,54,64,1
14880,note_off,,,,,120,0,2,,54,64,1
14880,note_on,,,,,0,0,2,,50,64,1
