tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
0,control_change,,0,0,10,,,,,,,,,,,,,,,5,7,72,,
0,control_change,,0,0,10,,,,,,,,,,,,,,,5,11,127,,
0,control_change,,0,0,10,,,,,,,,,,,,,,,5,10,64,,
0,midi_port,,0,1,10,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,10,,,,,,,,,,,,,,,,,,,
0,control_change,,0,0,9,,,,,,,,,,,,,,,4,7,96,,
0,control_change,,0,0,9,,,,,,,,,,,,,,,4,11,127,,
0,control_change,,0,0,9,,,,,,,,,,,,,,,4,10,90,,
0,program_change,,0,0,9,,,,,,,,,,,,,,48,4,,,,
0,midi_port,,0,1,9,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,12,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,8,,,,,,,,,,,,,,,3,7,96,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,11,127,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,0,10,64,,
0,end_of_track,,0,1,12,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
0,marker,,0,1,0,,,,,,,,,,,,,,,,,,,
0,set_tempo,,0,1,0,,,,,,,,952380,,,,,,,,,,,
0,key_signature,,0,1,0,,,,,,,,,Bm,,,,,,,,,,
0,time_signature,,0,1,0,,,,,,,,,,1,4,24,8,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,,,,,,,
0,program_change,,0,0,5,,,,,,,,,,,,,,73,0,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,,,,,,
189,note_on,,189,0,6,,,,,,,,,,,,,,,1,,,78,0
189,note_on,,189,0,5,,,,,,,,,,,,,,,0,,,78,0
200,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,76,76
200,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,76,76
239,note_on,,39,0,6,,,,,,,,,,,,,,,1,,,76,0
239,note_on,,39,0,5,,,,,,,,,,,,,,,0,,,76,0
240,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,74,76
240,time_signature,,240,1,0,,,,,,,,,,3,4,24,8,,,,,,
240,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,74,76
589,note_on,,349,0,6,,,,,,,,,,,,,,,1,,,74,0
589,note_on,,349,0,5,,,,,,,,,,,,,,,0,,,74,0
600,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,76,76
600,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,76,76
709,note_on,,109,0,6,,,,,,,,,,,,,,,1,,,76,0
709,note_on,,109,0,5,,,,,,,,,,,,,,,0,,,76,0
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,76
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
720,note_on,,720,0,7,,,,,,,,,,,,,,,2,,,71,76
720,note_on,,720,0,9,,,,,,,,,,,,,,,4,,,59,76
720,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,78,76
720,note_on,,720,0,10,,,,,,,,,,,,,,,5,,,78,76
720,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,78,76
720,note_on,,720,0,8,,,,,,,,,,,,,,,3,,,62,76
944,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,59,0
949,note_on,,229,0,5,,,,,,,,,,,,,,,0,,,78,0
949,note_on,,229,0,6,,,,,,,,,,,,,,,1,,,78,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
959,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,78,0
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
960,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,55,76
960,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,55,76
960,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,71,76
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,76
960,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,71,76
1069,note_on,,349,0,7,,,,,,,,,,,,,,,2,,,71,0
1069,note_on,,349,0,8,,,,,,,,,,,,,,,3,,,62,0
1080,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,69,76
1080,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,61,76
1151,note_on,,71,0,7,,,,,,,,,,,,,,,2,,,69,0
1160,note_on,,9,0,7,,,,,,,,,,,,,,,2,,,69,76
1189,note_on,,109,0,8,,,,,,,,,,,,,,,3,,,61,0
1189,note_on,,229,0,5,,,,,,,,,,,,,,,0,,,71,0
1189,note_on,,229,0,6,,,,,,,,,,,,,,,1,,,71,0
1199,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,71,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
1199,note_on,,39,0,7,,,,,,,,,,,,,,,2,,,69,0
1200,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,76,76
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
1200,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,76,76
1200,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,67,76
1200,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,59,76
1200,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,67,76
1304,note_on,,344,0,9,,,,,,,,,,,,,,,4,,,55,0
1319,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,55,0
1319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
1319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
1319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
1320,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,76,76
1320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,69,76
1320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,57,76
1320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
1320,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,57,76
1424,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,57,0
1429,note_on,,229,0,6,,,,,,,,,,,,,,,1,,,76,0
1429,note_on,,229,0,7,,,,,,,,,,,,,,,2,,,67,0
1429,note_on,,229,0,5,,,,,,,,,,,,,,,0,,,76,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,69,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,57,0
1439,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,76,0
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,76
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
1440,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,74,76
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
1440,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,66,76
1440,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,74,76
1440,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,59,76
1440,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,74,76
1549,note_on,,109,0,7,,,,,,,,,,,,,,,2,,,66,0
1560,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,69,76
1664,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,59,0
1669,note_on,,109,0,7,,,,,,,,,,,,,,,2,,,69,0
1679,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,74,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
1680,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,52,76
1680,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,52,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
1680,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,67,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
1789,note_on,,109,0,7,,,,,,,,,,,,,,,2,,,67,0
1800,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,66,76
1871,note_on,,71,0,7,,,,,,,,,,,,,,,2,,,66,0
1880,note_on,,9,0,7,,,,,,,,,,,,,,,2,,,66,76
1904,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,52,0
1909,note_on,,469,0,5,,,,,,,,,,,,,,,0,,,74,0
1909,note_on,,709,0,8,,,,,,,,,,,,,,,3,,,59,0
1909,note_on,,469,0,6,,,,,,,,,,,,,,,1,,,74,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
1919,note_on,,39,0,7,,,,,,,,,,,,,,,2,,,66,0
1919,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,52,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,69,76
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,57,76
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
1920,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,76,76
1920,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,73,76
1920,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,73,76
1920,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,64,76
1920,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,61,76
1920,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,57,76
2029,note_on,,109,0,8,,,,,,,,,,,,,,,3,,,61,0
2039,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,73,0
2039,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,73,0
2040,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,62,76
2040,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,76
2040,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,71,76
2144,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,57,0
2149,note_on,,109,0,8,,,,,,,,,,,,,,,3,,,62,0
2149,note_on,,109,0,6,,,,,,,,,,,,,,,1,,,71,0
2159,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,71,0
2159,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,76,0
2159,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
2159,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,57,0
2159,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,69,0
2160,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,70,76
2160,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,64,76
2160,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,76
2160,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
2160,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
2160,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,55,76
2160,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,55,76
2160,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,70,76
2269,note_on,,349,0,7,,,,,,,,,,,,,,,2,,,64,0
2279,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,70,0
2279,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,70,0
2280,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,76
2280,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,71,76
2280,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,62,76
2389,note_on,,109,0,5,,,,,,,,,,,,,,,0,,,71,0
2389,note_on,,109,0,6,,,,,,,,,,,,,,,1,,,71,0
2389,note_on,,109,0,7,,,,,,,,,,,,,,,2,,,62,0
2399,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,67,0
2399,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
2399,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
2400,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
2400,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,76
2400,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,76
2400,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,76,76
2400,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,70,76
2400,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,70,76
2400,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,61,76
2414,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,70,0
2415,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,76
2429,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,71,0
2430,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,70,76
2444,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,70,0
2445,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,76
2459,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,71,0
2460,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,70,76
2474,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,70,0
2475,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,76
2489,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,71,0
2490,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,67,76
2504,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,67,0
2505,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,70,76
2519,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,70,0
2519,note_on,,14,0,5,,,,,,,,,,,,,,,0,,,70,0
2520,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,76
2520,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,71,76
2591,note_on,,71,0,5,,,,,,,,,,,,,,,0,,,71,0
2600,note_on,,9,0,5,,,,,,,,,,,,,,,0,,,71,76
2624,note_on,,464,0,9,,,,,,,,,,,,,,,4,,,55,0
2629,note_on,,109,0,6,,,,,,,,,,,,,,,1,,,71,0
2629,note_on,,229,0,7,,,,,,,,,,,,,,,2,,,61,0
2629,note_on,,469,0,8,,,,,,,,,,,,,,,3,,,64,0
2639,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
2639,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
2639,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
2639,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,55,0
2639,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
2639,note_on,,39,0,5,,,,,,,,,,,,,,,0,,,71,0
2640,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,73,76
2640,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,54,76
2640,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,58,76
2640,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
2640,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,76
2640,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,76
2640,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,54,76
2640,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,66,76
2640,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,73,76
2744,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,54,0
2759,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
2759,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
2759,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
2759,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,54,0
2760,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,52,76
2760,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,76
2760,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,70,76
2760,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
2760,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,76
2864,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,52,0
2869,note_on,,229,0,8,,,,,,,,,,,,,,,3,,,58,0
2869,note_on,,229,0,7,,,,,,,,,,,,,,,2,,,66,0
2879,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
2879,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,52,0
2879,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
2879,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,70,0
2880,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,66,76
2880,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,50,76
2880,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,76
2880,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
2880,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,76
2880,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,70,76
2880,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,50,76
2984,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,50,0
2989,note_on,,349,0,5,,,,,,,,,,,,,,,0,,,73,0
2989,note_on,,349,0,6,,,,,,,,,,,,,,,1,,,73,0
2999,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
2999,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,50,0
2999,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
2999,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
3000,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,52,76
3000,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,66,76
3000,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,76
3000,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,76
3000,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,66,76
3000,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,52,76
3000,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
3104,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,52,0
3109,note_on,,109,0,5,,,,,,,,,,,,,,,0,,,66,0
3109,note_on,,109,0,6,,,,,,,,,,,,,,,1,,,66,0
3109,note_on,,229,0,8,,,,,,,,,,,,,,,3,,,66,0
3109,note_on,,229,0,7,,,,,,,,,,,,,,,2,,,70,0
3119,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,52,0
3119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
3119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
3119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
3120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,76
3120,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,50,76
3120,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,78,76
3120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,76
3120,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,59,76
3120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,76
3120,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,78,76
3120,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,71,76
3120,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,76
3224,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,50,0
3229,note_on,,109,0,7,,,,,,,,,,,,,,,2,,,71,0
3239,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,71,0
3239,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
3239,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
3239,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,50,0
3240,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
3240,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,73,76
3240,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,52,76
3240,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,52,76
3240,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,76
3240,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,76
3344,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,52,0
3349,note_on,,109,0,7,,,,,,,,,,,,,,,2,,,73,0
3349,note_on,,229,0,8,,,,,,,,,,,,,,,3,,,59,0
3359,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,52,0
3359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,67,0
3359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
3359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,64,0
3360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,76
3360,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,58,76
3360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
3360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,54,76
3360,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,76
3360,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,54,76
3360,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,74,76
3469,note_on,,349,0,5,,,,,,,,,,,,,,,0,,,78,0
3469,note_on,,349,0,6,,,,,,,,,,,,,,,1,,,78,0
3480,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,79,76
3480,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,79,76
3589,note_on,,229,0,7,,,,,,,,,,,,,,,2,,,74,0
3589,note_on,,109,0,6,,,,,,,,,,,,,,,1,,,79,0
3589,note_on,,109,0,5,,,,,,,,,,,,,,,0,,,79,0
3589,note_on,,229,0,8,,,,,,,,,,,,,,,3,,,58,0
3599,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,71,0
3599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
3599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
3600,note_on,,11,0,8,,,,,,,,,,,,,,,3,,,66,76
3600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
3600,note_on,,11,0,7,,,,,,,,,,,,,,,2,,,70,76
3600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,76
3600,note_on,,11,0,5,,,,,,,,,,,,,,,0,,,76,76
3600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
3600,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,66,76
3600,note_on,,11,0,6,,,,,,,,,,,,,,,1,,,76,76
3704,note_on,,344,0,9,,,,,,,,,,,,,,,4,,,54,0
3719,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,54,0
3719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
3719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
3719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,70,0
3719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
3720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,76
3720,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,47,76
3720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,76
3720,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,47,76
3720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,76
3824,note_on,,104,0,9,,,,,,,,,,,,,,,4,,,47,0
3829,note_on,,229,0,6,,,,,,,,,,,,,,,1,,,76,0
3829,note_on,,229,0,5,,,,,,,,,,,,,,,0,,,76,0
3829,note_on,,229,0,7,,,,,,,,,,,,,,,2,,,70,0
3839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
3839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
3839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,66,0
3839,note_on,,119,0,10,,,,,,,,,,,,,,,5,,,47,0
