tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,data,port,tempo,program,control,value,note,velocity
0,program_change,0,0,0,,,,,5,,,,6,,,,
0,note_on,0,0,0,,,,,5,,,,,,,76,96
0,channel_prefix,0,1,0,,,,,6,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,channel_prefix,0,1,0,,,,,6,,,,,,,,
0,instrument_name,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,0,,,,,,,0,,,,,,
0,program_change,0,0,0,,,,,6,,,,6,,,,
0,midi_port,0,1,0,,,,,,,0,,,,,,
0,program_change,0,0,0,,,,,6,,,,6,,,,
7,note_off,7,0,0,,,,,5,,,,,,,76,0
8,note_on,1,0,0,,,,,5,,,,,,,71,96
15,note_off,7,0,0,,,,,5,,,,,,,71,0
16,note_on,1,0,0,,,,,5,,,,,,,68,96
23,note_off,7,0,0,,,,,5,,,,,,,68,0
24,note_on,1,0,0,,,,,0,,,,,,,64,96
24,note_on,0,0,0,,,,,1,,,,,,,59,96
24,note_on,0,0,0,,,,,2,,,,,,,56,96
24,note_on,0,0,0,,,,,3,,,,,,,52,96
24,note_on,0,0,0,,,,,4,,,,,,,40,96
24,note_on,0,0,0,,,,,6,,,,,,,64,96
31,note_off,7,0,0,,,,,6,,,,,,,64,0
32,note_on,1,0,0,,,,,6,,,,,,,59,96
39,note_off,7,0,0,,,,,6,,,,,,,59,0
40,note_on,1,0,0,,,,,6,,,,,,,56,96
45,note_off,5,0,0,,,,,0,,,,,,,64,0
45,note_off,0,0,0,,,,,1,,,,,,,59,0
45,note_off,0,0,0,,,,,2,,,,,,,56,0
45,note_off,0,0,0,,,,,3,,,,,,,52,0
45,note_off,0,0,0,,,,,4,,,,,,,40,0
47,note_off,2,0,0,,,,,6,,,,,,,56,0
48,note_on,1,0,0,,,,,0,,,,,,,68,96
48,note_on,0,0,0,,,,,1,,,,,,,64,96
48,note_on,0,0,0,,,,,2,,,,,,,59,96
48,note_on,0,0,0,,,,,3,,,,,,,52,96
48,note_on,0,0,0,,,,,4,,,,,,,40,96
48,note_on,0,0,0,,,,,6,,,,,,,52,96
55,note_off,7,0,0,,,,,6,,,,,,,52,0
56,note_on,1,0,0,,,,,6,,,,,,,47,96
63,note_off,7,0,0,,,,,6,,,,,,,47,0
64,note_on,1,0,0,,,,,6,,,,,,,44,96
69,note_off,5,0,0,,,,,0,,,,,,,68,0
69,note_off,0,0,0,,,,,1,,,,,,,64,0
69,note_off,0,0,0,,,,,2,,,,,,,59,0
69,note_off,0,0,0,,,,,3,,,,,,,52,0
69,note_off,0,0,0,,,,,4,,,,,,,40,0
71,note_off,2,0,0,,,,,6,,,,,,,44,0
72,note_on,1,0,0,,,,,0,,,,,,,71,96
72,note_on,0,0,0,,,,,1,,,,,,,68,96
72,note_on,0,0,0,,,,,2,,,,,,,64,96
72,note_on,0,0,0,,,,,3,,,,,,,52,96
72,note_on,0,0,0,,,,,4,,,,,,,40,96
72,note_on,0,0,0,,,,,6,,,,,,,40,96
79,note_off,7,0,0,,,,,6,,,,,,,40,0
80,note_on,1,0,0,,,,,6,,,,,,,44,96
87,note_off,7,0,0,,,,,6,,,,,,,44,0
88,note_on,1,0,0,,,,,6,,,,,,,47,96
93,note_off,5,0,0,,,,,0,,,,,,,71,0
93,note_off,0,0,0,,,,,1,,,,,,,68,0
93,note_off,0,0,0,,,,,2,,,,,,,64,0
93,note_off,0,0,0,,,,,3,,,,,,,52,0
93,note_off,0,0,0,,,,,4,,,,,,,40,0
95,note_off,2,0,0,,,,,6,,,,,,,47,0
96,note_on,1,0,0,,,,,0,,,,,,,64,96
96,note_on,0,0,0,,,,,1,,,,,,,71,96
96,note_on,0,0,0,,,,,2,,,,,,,68,96
96,note_on,0,0,0,,,,,3,,,,,,,52,96
96,note_on,0,0,0,,,,,4,,,,,,,40,96
96,note_on,0,0,0,,,,,6,,,,,,,52,96
103,note_off,7,0,0,,,,,6,,,,,,,52,0
104,note_on,1,0,0,,,,,6,,,,,,,56,96
106,note_off,2,0,0,,,,,0,,,,,,,64,0
108,note_on,2,0,0,,,,,0,,,,,,,66,96
111,note_off,3,0,0,,,,,6,,,,,,,56,0
112,note_on,1,0,0,,,,,6,,,,,,,59,96
117,note_off,5,0,0,,,,,1,,,,,,,71,0
117,note_off,0,0,0,,,,,2,,,,,,,68,0
117,note_off,0,0,0,,,,,3,,,,,,,52,0
117,note_off,0,0,0,,,,,4,,,,,,,40,0
118,note_off,1,0,0,,,,,0,,,,,,,66,0
119,note_off,1,0,0,,,,,6,,,,,,,59,0
120,note_on,1,0,0,,,,,0,,,,,,,68,96
120,note_on,0,0,0,,,,,1,,,,,,,64,96
120,note_on,0,0,0,,,,,2,,,,,,,71,96
120,note_on,0,0,0,,,,,3,,,,,,,52,96
120,note_on,0,0,0,,,,,4,,,,,,,40,96
120,note_on,0,0,0,,,,,5,,,,,,,64,96
127,note_off,7,0,0,,,,,5,,,,,,,64,0
128,note_on,1,0,0,,,,,5,,,,,,,68,96
130,note_off,2,0,0,,,,,0,,,,,,,68,0
130,note_off,0,0,0,,,,,1,,,,,,,64,0
132,note_on,2,0,0,,,,,0,,,,,,,69,96
132,note_on,0,0,0,,,,,1,,,,,,,66,96
135,note_off,3,0,0,,,,,5,,,,,,,68,0
136,note_on,1,0,0,,,,,5,,,,,,,71,96
141,note_off,5,0,0,,,,,2,,,,,,,71,0
141,note_off,0,0,0,,,,,3,,,,,,,52,0
141,note_off,0,0,0,,,,,4,,,,,,,40,0
142,note_off,1,0,0,,,,,0,,,,,,,69,0
142,note_off,0,0,0,,,,,1,,,,,,,66,0
143,note_off,1,0,0,,,,,5,,,,,,,71,0
144,note_on,1,0,0,,,,,0,,,,,,,71,96
144,note_on,0,0,0,,,,,1,,,,,,,68,96
144,note_on,0,0,0,,,,,2,,,,,,,64,96
144,note_on,0,0,0,,,,,3,,,,,,,52,96
144,note_on,0,0,0,,,,,4,,,,,,,40,96
144,note_on,0,0,0,,,,,5,,,,,,,76,96
151,note_off,7,0,0,,,,,5,,,,,,,76,0
152,note_on,1,0,0,,,,,5,,,,,,,71,96
154,note_off,2,0,0,,,,,1,,,,,,,68,0
154,note_off,0,0,0,,,,,2,,,,,,,64,0
156,note_on,2,0,0,,,,,1,,,,,,,69,96
156,note_on,0,0,0,,,,,2,,,,,,,66,96
159,note_off,3,0,0,,,,,5,,,,,,,71,0
160,note_on,1,0,0,,,,,5,,,,,,,75,96
165,note_off,5,0,0,,,,,0,,,,,,,71,0
165,note_off,0,0,0,,,,,3,,,,,,,52,0
165,note_off,0,0,0,,,,,4,,,,,,,40,0
166,note_off,1,0,0,,,,,1,,,,,,,69,0
166,note_off,0,0,0,,,,,2,,,,,,,66,0
167,note_off,1,0,0,,,,,5,,,,,,,75,0
168,note_on,1,0,0,,,,,0,,,,,,,76,96
168,note_on,0,0,0,,,,,1,,,,,,,71,96
168,note_on,0,0,0,,,,,2,,,,,,,68,96
168,note_on,0,0,0,,,,,3,,,,,,,52,96
168,note_on,0,0,0,,,,,4,,,,,,,40,96
168,note_on,0,0,0,,,,,5,,,,,,,76,96
168,note_on,0,0,0,,,,,6,,,,,,,59,96
168,note_on,0,0,0,,,,,6,,,,,,,56,96
168,note_on,0,0,0,,,,,6,,,,,,,52,96
175,note_off,7,0,0,,,,,5,,,,,,,76,0
176,note_on,1,0,0,,,,,5,,,,,,,71,96
178,note_off,2,0,0,,,,,2,,,,,,,68,0
180,note_on,2,0,0,,,,,2,,,,,,,69,96
183,note_off,3,0,0,,,,,5,,,,,,,71,0
184,note_on,1,0,0,,,,,5,,,,,,,76,96
189,note_off,5,0,0,,,,,0,,,,,,,76,0
189,note_off,0,0,0,,,,,1,,,,,,,71,0
189,note_off,0,0,0,,,,,3,,,,,,,52,0
189,note_off,0,0,0,,,,,4,,,,,,,40,0
189,note_off,0,0,0,,,,,6,,,,,,,59,0
189,note_off,0,0,0,,,,,6,,,,,,,56,0
189,note_off,0,0,0,,,,,6,,,,,,,52,0
190,note_off,1,0,0,,,,,2,,,,,,,69,0
191,note_off,1,0,0,,,,,5,,,,,,,76,0
192,note_on,1,0,0,,,,,0,,,,,,,80,96
192,note_on,0,0,0,,,,,1,,,,,,,76,96
192,note_on,0,0,0,,,,,2,,,,,,,71,96
192,note_on,0,0,0,,,,,3,,,,,,,52,96
192,note_on,0,0,0,,,,,4,,,,,,,40,96
192,note_on,0,0,0,,,,,5,,,,,,,80,96
192,note_on,0,0,0,,,,,6,,,,,,,59,96
192,note_on,0,0,0,,,,,6,,,,,,,56,96
192,note_on,0,0,0,,,,,6,,,,,,,52,96
199,note_off,7,0,0,,,,,5,,,,,,,80,0
200,note_on,1,0,0,,,,,5,,,,,,,76,96
207,note_off,7,0,0,,,,,5,,,,,,,76,0
208,note_on,1,0,0,,,,,5,,,,,,,80,96
213,note_off,5,0,0,,,,,0,,,,,,,80,0
213,note_off,0,0,0,,,,,1,,,,,,,76,0
213,note_off,0,0,0,,,,,2,,,,,,,71,0
213,note_off,0,0,0,,,,,3,,,,,,,52,0
213,note_off,0,0,0,,,,,4,,,,,,,40,0
213,note_off,0,0,0,,,,,6,,,,,,,59,0
213,note_off,0,0,0,,,,,6,,,,,,,56,0
213,note_off,0,0,0,,,,,6,,,,,,,52,0
215,note_off,2,0,0,,,,,5,,,,,,,80,0
216,note_on,1,0,0,,,,,0,,,,,,,83,96
216,note_on,0,0,0,,,,,1,,,,,,,80,96
216,note_on,0,0,0,,,,,2,,,,,,,76,96
216,note_on,0,0,0,,,,,3,,,,,,,52,96
216,note_on,0,0,0,,,,,4,,,,,,,40,96
216,note_on,0,0,0,,,,,5,,,,,,,83,96
216,note_on,0,0,0,,,,,6,,,,,,,59,96
216,note_on,0,0,0,,,,,6,,,,,,,56,96
216,note_on,0,0,0,,,,,6,,,,,,,52,96
237,note_off,21,0,0,,,,,0,,,,,,,83,0
237,note_off,0,0,0,,,,,1,,,,,,,80,0
237,note_off,0,0,0,,,,,2,,,,,,,76,0
237,note_off,0,0,0,,,,,3,,,,,,,52,0
237,note_off,0,0,0,,,,,4,,,,,,,40,0
237,note_off,0,0,0,,,,,5,,,,,,,83,0
237,note_off,0,0,0,,,,,6,,,,,,,59,0
237,note_off,0,0,0,,,,,6,,,,,,,56,0
237,note_off,0,0,0,,,,,6,,,,,,,52,0
240,note_on,3,0,0,,,,,0,,,,,,,81,96
240,note_on,0,0,0,,,,,1,,,,,,,76,96
240,note_on,0,0,0,,,,,2,,,,,,,64,96
240,note_on,0,0,0,,,,,3,,,,,,,49,96
240,note_on,0,0,0,,,,,4,,,,,,,37,96
240,note_on,0,0,0,,,,,5,,,,,,,81,96
240,note_on,0,0,0,,,,,6,,,,,,,49,96
250,note_off,10,0,0,,,,,0,,,,,,,81,0
250,note_off,0,0,0,,,,,5,,,,,,,81,0
252,note_on,2,0,0,,,,,0,,,,,,,80,96
252,note_on,0,0,0,,,,,5,,,,,,,80,96
261,note_off,9,0,0,,,,,1,,,,,,,76,0
261,note_off,0,0,0,,,,,2,,,,,,,64,0
261,note_off,0,0,0,,,,,3,,,,,,,49,0
261,note_off,0,0,0,,,,,4,,,,,,,37,0
261,note_off,0,0,0,,,,,6,,,,,,,49,0
262,note_off,1,0,0,,,,,0,,,,,,,80,0
262,note_off,0,0,0,,,,,5,,,,,,,80,0
264,note_on,2,0,0,,,,,0,,,,,,,78,96
264,note_on,0,0,0,,,,,1,,,,,,,73,96
264,note_on,0,0,0,,,,,2,,,,,,,69,96
264,note_on,0,0,0,,,,,3,,,,,,,45,96
264,note_on,0,0,0,,,,,4,,,,,,,33,96
264,note_on,0,0,0,,,,,5,,,,,,,78,96
264,note_on,0,0,0,,,,,6,,,,,,,45,96
274,note_off,10,0,0,,,,,0,,,,,,,78,0
274,note_off,0,0,0,,,,,5,,,,,,,78,0
276,note_on,2,0,0,,,,,0,,,,,,,76,96
276,note_on,0,0,0,,,,,5,,,,,,,76,96
285,note_off,9,0,0,,,,,1,,,,,,,73,0
285,note_off,0,0,0,,,,,2,,,,,,,69,0
285,note_off,0,0,0,,,,,3,,,,,,,45,0
285,note_off,0,0,0,,,,,4,,,,,,,33,0
285,note_off,0,0,0,,,,,6,,,,,,,45,0
286,note_off,1,0,0,,,,,0,,,,,,,76,0
286,note_off,0,0,0,,,,,5,,,,,,,76,0
288,note_on,2,0,0,,,,,0,,,,,,,75,96
288,note_on,0,0,0,,,,,1,,,,,,,71,96
288,note_on,0,0,0,,,,,2,,,,,,,66,96
288,note_on,0,0,0,,,,,3,,,,,,,47,96
288,note_on,0,0,0,,,,,4,,,,,,,35,96
288,note_on,0,0,0,,,,,5,,,,,,,75,96
288,note_on,0,0,0,,,,,6,,,,,,,47,96
298,note_off,10,0,0,,,,,0,,,,,,,75,0
298,note_off,0,0,0,,,,,5,,,,,,,75,0
300,note_on,2,0,0,,,,,0,,,,,,,71,96
300,note_on,0,0,0,,,,,5,,,,,,,71,96
309,note_off,9,0,0,,,,,1,,,,,,,71,0
309,note_off,0,0,0,,,,,2,,,,,,,66,0
309,note_off,0,0,0,,,,,3,,,,,,,47,0
309,note_off,0,0,0,,,,,4,,,,,,,35,0
309,note_off,0,0,0,,,,,6,,,,,,,47,0
310,note_off,1,0,0,,,,,0,,,,,,,71,0
310,note_off,0,0,0,,,,,5,,,,,,,71,0
312,note_on,2,0,0,,,,,0,,,,,,,78,96
312,note_on,0,0,0,,,,,1,,,,,,,75,96
312,note_on,0,0,0,,,,,2,,,,,,,59,96
312,note_on,0,0,0,,,,,3,,,,,,,59,96
312,note_on,0,0,0,,,,,4,,,,,,,47,96
312,note_on,0,0,0,,,,,5,,,,,,,78,96
312,note_on,0,0,0,,,,,6,,,,,,,59,96
322,note_off,10,0,0,,,,,1,,,,,,,75,0
324,note_on,2,0,0,,,,,1,,,,,,,76,96
333,note_off,9,0,0,,,,,0,,,,,,,78,0
333,note_off,0,0,0,,,,,2,,,,,,,59,0
333,note_off,0,0,0,,,,,3,,,,,,,59,0
333,note_off,0,0,0,,,,,4,,,,,,,47,0
333,note_off,0,0,0,,,,,5,,,,,,,78,0
333,note_off,0,0,0,,,,,6,,,,,,,59,0
334,note_off,1,0,0,,,,,1,,,,,,,76,0
336,note_on,2,0,0,,,,,0,,,,,,,78,96
336,note_on,0,0,0,,,,,1,,,,,,,78,96
336,note_on,0,0,0,,,,,2,,,,,,,63,96
336,note_on,0,0,0,,,,,3,,,,,,,57,96
336,note_on,0,0,0,,,,,4,,,,,,,45,96
336,note_on,0,0,0,,,,,5,,,,,,,78,96
336,note_on,0,0,0,,,,,6,,,,,,,57,96
346,note_off,10,0,0,,,,,1,,,,,,,78,0
348,note_on,2,0,0,,,,,1,,,,,,,75,96
357,note_off,9,0,0,,,,,0,,,,,,,78,0
357,note_off,0,0,0,,,,,2,,,,,,,63,0
357,note_off,0,0,0,,,,,3,,,,,,,57,0
357,note_off,0,0,0,,,,,4,,,,,,,45,0
357,note_off,0,0,0,,,,,5,,,,,,,78,0
357,note_off,0,0,0,,,,,6,,,,,,,57,0
358,note_off,1,0,0,,,,,1,,,,,,,75,0
360,note_on,2,0,0,,,,,0,,,,,,,78,96
360,note_on,0,0,0,,,,,1,,,,,,,71,96
360,note_on,0,0,0,,,,,2,,,,,,,63,96
360,note_on,0,0,0,,,,,3,,,,,,,56,96
360,note_on,0,0,0,,,,,4,,,,,,,44,96
360,note_on,0,0,0,,,,,5,,,,,,,78,96
360,note_on,0,0,0,,,,,6,,,,,,,56,96
381,note_off,21,0,0,,,,,0,,,,,,,78,0
381,note_off,0,0,0,,,,,1,,,,,,,71,0
381,note_off,0,0,0,,,,,2,,,,,,,63,0
381,note_off,0,0,0,,,,,3,,,,,,,56,0
381,note_off,0,0,0,,,,,4,,,,,,,44,0
381,note_off,0,0,0,,,,,5,,,,,,,78,0
381,note_off,0,0,0,,,,,6,,,,,,,56,0
384,note_on,3,0,0,,,,,0,,,,,,,80,96
384,note_on,0,0,0,,,,,1,,,,,,,75,96
384,note_on,0,0,0,,,,,2,,,,,,,68,96
384,note_on,0,0,0,,,,,3,,,,,,,59,96
384,note_on,0,0,0,,,,,4,,,,,,,47,96
384,note_on,0,0,0,,,,,5,,,,,,,80,96
384,note_on,0,0,0,,,,,6,,,,,,,59,96
394,note_off,10,0,0,,,,,0,,,,,,,80,0
394,note_off,0,0,0,,,,,5,,,,,,,80,0
396,note_on,2,0,0,,,,,0,,,,,,,81,96
396,note_on,0,0,0,,,,,5,,,,,,,81,96
405,note_off,9,0,0,,,,,1,,,,,,,75,0
405,note_off,0,0,0,,,,,2,,,,,,,68,0
405,note_off,0,0,0,,,,,3,,,,,,,59,0
405,note_off,0,0,0,,,,,4,,,,,,,47,0
405,note_off,0,0,0,,,,,6,,,,,,,59,0
406,note_off,1,0,0,,,,,0,,,,,,,81,0
406,note_off,0,0,0,,,,,5,,,,,,,81,0
408,note_on,2,0,0,,,,,0,,,,,,,83,96
408,note_on,0,0,0,,,,,1,,,,,,,71,96
408,note_on,0,0,0,,,,,2,,,,,,,63,96
408,note_on,0,0,0,,,,,3,,,,,,,56,96
408,note_on,0,0,0,,,,,4,,,,,,,44,96
408,note_on,0,0,0,,,,,5,,,,,,,83,96
408,note_on,0,0,0,,,,,6,,,,,,,56,96
418,note_off,10,0,0,,,,,0,,,,,,,83,0
418,note_off,0,0,0,,,,,5,,,,,,,83,0
420,note_on,2,0,0,,,,,0,,,,,,,80,96
420,note_on,0,0,0,,,,,5,,,,,,,80,96
429,note_off,9,0,0,,,,,1,,,,,,,71,0
429,note_off,0,0,0,,,,,2,,,,,,,63,0
429,note_off,0,0,0,,,,,3,,,,,,,56,0
429,note_off,0,0,0,,,,,4,,,,,,,44,0
429,note_off,0,0,0,,,,,6,,,,,,,56,0
430,note_off,1,0,0,,,,,0,,,,,,,80,0
430,note_off,0,0,0,,,,,5,,,,,,,80,0
432,note_on,2,0,0,,,,,0,,,,,,,76,96
432,note_on,0,0,0,,,,,1,,,,,,,68,96
432,note_on,0,0,0,,,,,2,,,,,,,61,96
432,note_on,0,0,0,,,,,3,,,,,,,49,96
432,note_on,0,0,0,,,,,4,,,,,,,37,96
432,note_on,0,0,0,,,,,5,,,,,,,76,96
432,note_on,0,0,0,,,,,6,,,,,,,49,96
440,note_off,8,0,0,,,,,0,,,,,,,76,0
440,note_on,0,0,0,,,,,0,,,,,,,75,96
440,note_off,0,0,0,,,,,5,,,,,,,76,0
440,note_on,0,0,0,,,,,5,,,,,,,75,96
448,note_off,8,0,0,,,,,0,,,,,,,75,0
448,note_on,0,0,0,,,,,0,,,,,,,73,96
448,note_off,0,0,0,,,,,5,,,,,,,75,0
448,note_on,0,0,0,,,,,5,,,,,,,73,96
453,note_off,5,0,0,,,,,1,,,,,,,68,0
453,note_off,0,0,0,,,,,2,,,,,,,61,0
453,note_off,0,0,0,,,,,3,,,,,,,49,0
453,note_off,0,0,0,,,,,4,,,,,,,37,0
453,note_off,0,0,0,,,,,6,,,,,,,49,0
455,note_off,2,0,0,,,,,0,,,,,,,73,0
455,note_off,0,0,0,,,,,5,,,,,,,73,0
456,note_on,1,0,0,,,,,0,,,,,,,76,96
456,note_on,0,0,0,,,,,1,,,,,,,73,96
456,note_on,0,0,0,,,,,2,,,,,,,68,96
456,note_on,0,0,0,,,,,3,,,,,,,61,96
456,note_on,0,0,0,,,,,4,,,,,,,49,96
456,note_on,0,0,0,,,,,5,,,,,,,76,96
456,note_on,0,0,0,,,,,6,,,,,,,61,96
466,note_off,10,0,0,,,,,1,,,,,,,73,0
468,note_on,2,0,0,,,,,1,,,,,,,75,96
477,note_off,9,0,0,,,,,0,,,,,,,76,0
477,note_off,0,0,0,,,,,2,,,,,,,68,0
477,note_off,0,0,0,,,,,3,,,,,,,61,0
477,note_off,0,0,0,,,,,4,,,,,,,49,0
477,note_off,0,0,0,,,,,5,,,,,,,76,0
477,note_off,0,0,0,,,,,6,,,,,,,61,0
478,note_off,1,0,0,,,,,1,,,,,,,75,0
480,note_on,2,0,0,,,,,0,,,,,,,76,96
480,note_on,0,0,0,,,,,1,,,,,,,76,96
480,note_on,0,0,0,,,,,2,,,,,,,61,96
480,note_on,0,0,0,,,,,3,,,,,,,57,96
480,note_on,0,0,0,,,,,4,,,,,,,45,96
480,note_on,0,0,0,,,,,5,,,,,,,76,96
480,note_on,0,0,0,,,,,6,,,,,,,57,96
490,note_off,10,0,0,,,,,1,,,,,,,76,0
492,note_on,2,0,0,,,,,1,,,,,,,73,96
501,note_off,9,0,0,,,,,0,,,,,,,76,0
501,note_off,0,0,0,,,,,2,,,,,,,61,0
501,note_off,0,0,0,,,,,3,,,,,,,57,0
501,note_off,0,0,0,,,,,4,,,,,,,45,0
501,note_off,0,0,0,,,,,5,,,,,,,76,0
501,note_off,0,0,0,,,,,6,,,,,,,57,0
502,note_off,1,0,0,,,,,1,,,,,,,73,0
504,note_on,2,0,0,,,,,0,,,,,,,76,96
504,note_on,0,0,0,,,,,1,,,,,,,69,96
504,note_on,0,0,0,,,,,2,,,,,,,61,96
504,note_on,0,0,0,,,,,3,,,,,,,54,96
504,note_on,0,0,0,,,,,4,,,,,,,42,96
504,note_on,0,0,0,,,,,5,,,,,,,76,96
504,note_on,0,0,0,,,,,6,,,,,,,54,96
525,note_off,21,0,0,,,,,0,,,,,,,76,0
525,note_off,0,0,0,,,,,1,,,,,,,69,0
525,note_off,0,0,0,,,,,2,,,,,,,61,0
525,note_off,0,0,0,,,,,3,,,,,,,54,0
525,note_off,0,0,0,,,,,4,,,,,,,42,0
525,note_off,0,0,0,,,,,5,,,,,,,76,0
525,note_off,0,0,0,,,,,6,,,,,,,54,0
528,note_on,3,0,0,,,,,0,,,,,,,78,96
528,note_on,0,0,0,,,,,1,,,,,,,73,96
528,note_on,0,0,0,,,,,2,,,,,,,66,96
528,note_on,0,0,0,,,,,3,,,,,,,57,96
528,note_on,0,0,0,,,,,4,,,,,,,45,96
528,note_on,0,0,0,,,,,5,,,,,,,78,96
528,note_on,0,0,0,,,,,6,,,,,,,57,96
538,note_off,10,0,0,,,,,0,,,,,,,78,0
538,note_off,0,0,0,,,,,5,,,,,,,78,0
540,note_on,2,0,0,,,,,0,,,,,,,80,96
540,note_on,0,0,0,,,,,5,,,,,,,80,96
549,note_off,9,0,0,,,,,1,,,,,,,73,0
549,note_off,0,0,0,,,,,2,,,,,,,66,0
549,note_off,0,0,0,,,,,3,,,,,,,57,0
549,note_off,0,0,0,,,,,4,,,,,,,45,0
549,note_off,0,0,0,,,,,6,,,,,,,57,0
550,note_off,1,0,0,,,,,0,,,,,,,80,0
550,note_off,0,0,0,,,,,5,,,,,,,80,0
552,note_on,2,0,0,,,,,0,,,,,,,81,96
552,note_on,0,0,0,,,,,1,,,,,,,69,96
552,note_on,0,0,0,,,,,2,,,,,,,61,96
552,note_on,0,0,0,,,,,3,,,,,,,54,96
552,note_on,0,0,0,,,,,4,,,,,,,42,96
552,note_on,0,0,0,,,,,5,,,,,,,81,96
552,note_on,0,0,0,,,,,6,,,,,,,54,96
562,note_off,10,0,0,,,,,0,,,,,,,81,0
562,note_off,0,0,0,,,,,5,,,,,,,81,0
564,note_on,2,0,0,,,,,0,,,,,,,78,96
564,note_on,0,0,0,,,,,5,,,,,,,78,96
573,note_off,9,0,0,,,,,1,,,,,,,69,0
573,note_off,0,0,0,,,,,2,,,,,,,61,0
573,note_off,0,0,0,,,,,3,,,,,,,54,0
573,note_off,0,0,0,,,,,4,,,,,,,42,0
573,note_off,0,0,0,,,,,6,,,,,,,54,0
574,note_off,1,0,0,,,,,0,,,,,,,78,0
574,note_off,0,0,0,,,,,5,,,,,,,78,0
576,note_on,2,0,0,,,,,0,,,,,,,75,96
576,note_on,0,0,0,,,,,1,,,,,,,66,96
576,note_on,0,0,0,,,,,2,,,,,,,59,96
576,note_on,0,0,0,,,,,3,,,,,,,59,96
576,note_on,0,0,0,,,,,4,,,,,,,47,96
576,note_on,0,0,0,,,,,5,,,,,,,75,96
576,note_on,0,0,0,,,,,6,,,,,,,59,96
586,note_off,10,0,0,,,,,2,,,,,,,59,0
588,note_on,2,0,0,,,,,2,,,,,,,58,96
597,note_off,9,0,0,,,,,0,,,,,,,75,0
597,note_off,0,0,0,,,,,1,,,,,,,66,0
597,note_off,0,0,0,,,,,3,,,,,,,59,0
597,note_off,0,0,0,,,,,4,,,,,,,47,0
597,note_off,0,0,0,,,,,5,,,,,,,75,0
597,note_off,0,0,0,,,,,6,,,,,,,59,0
598,note_off,1,0,0,,,,,2,,,,,,,58,0
600,note_on,2,0,0,,,,,0,,,,,,,78,96
600,note_on,0,0,0,,,,,1,,,,,,,75,96
600,note_on,0,0,0,,,,,2,,,,,,,59,96
600,note_on,0,0,0,,,,,3,,,,,,,47,96
600,note_on,0,0,0,,,,,4,,,,,,,35,96
600,note_on,0,0,0,,,,,5,,,,,,,78,96
600,note_on,0,0,0,,,,,6,,,,,,,47,96
610,note_off,10,0,0,,,,,2,,,,,,,59,0
610,note_off,0,0,0,,,,,3,,,,,,,47,0
610,note_off,0,0,0,,,,,4,,,,,,,35,0
610,note_off,0,0,0,,,,,6,,,,,,,47,0
