tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,note_on,0,0,4,,,,,,,,3,,,55,100
0,control_change,0,0,4,,,,,,,,3,10,49,,
0,control_change,0,0,4,,,,,,,,3,7,100,,
0,program_change,0,0,4,,,,,,,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,,2,10,59,,
0,control_change,0,0,3,,,,,,,,2,7,100,,
0,program_change,0,0,3,,,,,,,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,10,69,,
0,control_change,0,0,2,,,,,,,,1,7,100,,
0,end_of_track,0,1,6,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,0,1,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,set_tempo,0,1,0,,,,,,300000,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,0,10,79,,
0,key_signature,0,1,0,,,,,G,,,,,,,
960,note_on,960,0,3,,,,,,,,2,,,64,100
1920,note_on,0,0,4,,,,,,,,3,,,54,100
1920,note_on,1920,0,4,,,,,,,,3,,,55,0
2400,note_on,1440,0,3,,,,,,,,2,,,64,0
2400,note_on,0,0,3,,,,,,,,2,,,62,100
2640,note_on,0,0,3,,,,,,,,2,,,61,100
2640,note_on,240,0,3,,,,,,,,2,,,62,0
2880,note_on,0,0,3,,,,,,,,2,,,62,100
2880,note_on,240,0,3,,,,,,,,2,,,61,0
3840,note_on,1920,0,4,,,,,,,,3,,,54,0
3840,note_on,0,0,4,,,,,,,,3,,,52,100
4320,note_on,0,0,3,,,,,,,,2,,,61,100
4320,note_on,1440,0,3,,,,,,,,2,,,62,0
4560,note_on,240,0,3,,,,,,,,2,,,61,0
4560,note_on,0,0,3,,,,,,,,2,,,59,100
4800,note_on,4800,0,2,,,,,,,,1,,,67,100
4800,note_on,240,0,3,,,,,,,,2,,,59,0
