tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,note_on,0,0,2,,,,,,,,,,,,,,,1,,,45,107
0,control_change,0,0,2,,,,,,,,,,,,,,,1,10,64,,
0,control_change,0,0,2,,,,,,,,,,,,,,,1,7,100,,
0,program_change,0,0,2,,,,,,,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,410959,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,C,,,,,,,,
0,time_signature,0,1,0,,,,,,,12,8,12,8,,,,,,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
48,note_on,48,0,2,,,,,,,,,,,,,,,1,,,45,0
60,note_on,12,0,2,,,,,,,,,,,,,,,1,,,49,107
108,note_on,48,0,2,,,,,,,,,,,,,,,1,,,49,0
120,note_on,12,0,2,,,,,,,,,,,,,,,1,,,52,107
168,note_on,48,0,2,,,,,,,,,,,,,,,1,,,52,0
180,note_on,12,0,2,,,,,,,,,,,,,,,1,,,57,107
228,note_on,48,0,2,,,,,,,,,,,,,,,1,,,57,0
240,note_on,12,0,2,,,,,,,,,,,,,,,1,,,56,107
288,note_on,48,0,2,,,,,,,,,,,,,,,1,,,56,0
300,note_on,12,0,2,,,,,,,,,,,,,,,1,,,54,107
348,note_on,48,0,2,,,,,,,,,,,,,,,1,,,54,0
360,note_on,12,0,2,,,,,,,,,,,,,,,1,,,52,107
408,note_on,48,0,2,,,,,,,,,,,,,,,1,,,52,0
420,note_on,12,0,2,,,,,,,,,,,,,,,1,,,56,107
468,note_on,48,0,2,,,,,,,,,,,,,,,1,,,56,0
480,note_on,12,0,2,,,,,,,,,,,,,,,1,,,59,107
528,note_on,48,0,2,,,,,,,,,,,,,,,1,,,59,0
540,note_on,12,0,2,,,,,,,,,,,,,,,1,,,62,107
588,note_on,48,0,2,,,,,,,,,,,,,,,1,,,62,0
600,note_on,12,0,2,,,,,,,,,,,,,,,1,,,61,107
648,note_on,48,0,2,,,,,,,,,,,,,,,1,,,61,0
660,note_on,12,0,2,,,,,,,,,,,,,,,1,,,59,107
708,note_on,48,0,2,,,,,,,,,,,,,,,1,,,59,0
720,note_on,12,0,2,,,,,,,,,,,,,,,1,,,57,107
768,note_on,48,0,2,,,,,,,,,,,,,,,1,,,57,0
780,note_on,12,0,2,,,,,,,,,,,,,,,1,,,61,107
828,note_on,48,0,2,,,,,,,,,,,,,,,1,,,61,0
840,note_on,12,0,2,,,,,,,,,,,,,,,1,,,64,107
888,note_on,48,0,2,,,,,,,,,,,,,,,1,,,64,0
900,note_on,12,0,2,,,,,,,,,,,,,,,1,,,69,107
948,note_on,48,0,2,,,,,,,,,,,,,,,1,,,69,0
960,note_on,12,0,2,,,,,,,,,,,,,,,1,,,68,107
1008,note_on,48,0,2,,,,,,,,,,,,,,,1,,,68,0
1020,note_on,12,0,2,,,,,,,,,,,,,,,1,,,66,107
1068,note_on,48,0,2,,,,,,,,,,,,,,,1,,,66,0
1080,note_on,12,0,2,,,,,,,,,,,,,,,1,,,64,107
1128,note_on,48,0,2,,,,,,,,,,,,,,,1,,,64,0
1140,note_on,12,0,2,,,,,,,,,,,,,,,1,,,68,107
1188,note_on,48,0,2,,,,,,,,,,,,,,,1,,,68,0
1200,note_on,12,0,2,,,,,,,,,,,,,,,1,,,71,107
1248,note_on,48,0,2,,,,,,,,,,,,,,,1,,,71,0
1260,note_on,12,0,2,,,,,,,,,,,,,,,1,,,74,107
1308,note_on,48,0,2,,,,,,,,,,,,,,,1,,,74,0
1320,note_on,12,0,2,,,,,,,,,,,,,,,1,,,73,107
1368,note_on,48,0,2,,,,,,,,,,,,,,,1,,,73,0
1380,note_on,12,0,2,,,,,,,,,,,,,,,1,,,71,107
1428,note_on,48,0,2,,,,,,,,,,,,,,,1,,,71,0
1440,note_on,12,0,2,,,,,,,,,,,,,,,1,,,69,107
1488,note_on,48,0,2,,,,,,,,,,,,,,,1,,,69,0
1500,note_on,12,0,2,,,,,,,,,,,,,,,1,,,71,107
1548,note_on,48,0,2,,,,,,,,,,,,,,,1,,,71,0
1560,note_on,12,0,2,,,,,,,,,,,,,,,1,,,73,107
1608,note_on,48,0,2,,,,,,,,,,,,,,,1,,,73,0
1620,note_on,12,0,2,,,,,,,,,,,,,,,1,,,74,107
1668,note_on,48,0,2,,,,,,,,,,,,,,,1,,,74,0
1680,note_on,12,0,2,,,,,,,,,,,,,,,1,,,76,107
1728,note_on,48,0,2,,,,,,,,,,,,,,,1,,,76,0
1740,note_on,12,0,2,,,,,,,,,,,,,,,1,,,78,107
1788,note_on,48,0,2,,,,,,,,,,,,,,,1,,,78,0
1800,note_on,12,0,2,,,,,,,,,,,,,,,1,,,80,107
1848,note_on,48,0,2,,,,,,,,,,,,,,,1,,,80,0
1860,note_on,12,0,2,,,,,,,,,,,,,,,1,,,81,107
1908,note_on,48,0,2,,,,,,,,,,,,,,,1,,,81,0
1920,note_on,12,0,2,,,,,,,,,,,,,,,1,,,83,107
1968,note_on,48,0,2,,,,,,,,,,,,,,,1,,,83,0
1980,note_on,12,0,2,,,,,,,,,,,,,,,1,,,80,107
2028,note_on,48,0,2,,,,,,,,,,,,,,,1,,,80,0
2040,note_on,12,0,2,,,,,,,,,,,,,,,1,,,76,107
2088,note_on,48,0,2,,,,,,,,,,,,,,,1,,,76,0
2100,note_on,12,0,2,,,,,,,,,,,,,,,1,,,80,107
2148,note_on,48,0,2,,,,,,,,,,,,,,,1,,,80,0
2160,note_on,2160,0,1,,,,,,,,,,,,,,,0,,,81,107
2160,note_on,12,0,2,,,,,,,,,,,,,,,1,,,81,107
2256,note_on,96,0,2,,,,,,,,,,,,,,,1,,,81,0
2280,note_on,24,0,2,,,,,,,,,,,,,,,1,,,80,107
2328,note_on,48,0,2,,,,,,,,,,,,,,,1,,,80,0
2340,note_on,12,0,2,,,,,,,,,,,,,,,1,,,78,107
2388,note_on,48,0,2,,,,,,,,,,,,,,,1,,,78,0
2400,note_on,12,0,2,,,,,,,,,,,,,,,1,,,76,107
2400,note_on,240,0,1,,,,,,,,,,,,,,,0,,,76,107
2448,note_on,48,0,2,,,,,,,,,,,,,,,1,,,76,0
2460,note_on,12,0,2,,,,,,,,,,,,,,,1,,,74,107
2508,note_on,48,0,2,,,,,,,,,,,,,,,1,,,74,0
2520,note_on,120,0,1,,,,,,,,,,,,,,,0,,,73,107
2580,note_on,72,0,2,,,,,,,,,,,,,,,1,,,71,107
2628,note_on,48,0,2,,,,,,,,,,,,,,,1,,,71,0
2640,note_on,12,0,2,,,,,,,,,,,,,,,1,,,69,107
2688,note_on,48,0,2,,,,,,,,,,,,,,,1,,,69,0
2700,note_on,12,0,2,,,,,,,,,,,,,,,1,,,68,107
2748,note_on,48,0,2,,,,,,,,,,,,,,,1,,,68,0
2760,note_on,12,0,2,,,,,,,,,,,,,,,1,,,69,107
2817,note_on,57,0,2,,,,,,,,,,,,,,,1,,,69,0
2820,note_on,3,0,2,,,,,,,,,,,,,,,1,,,64,107
2868,note_on,48,0,2,,,,,,,,,,,,,,,1,,,64,0
2880,note_on,12,0,2,,,,,,,,,,,,,,,1,,,57,107
2880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,107
2880,note_on,360,0,1,,,,,,,,,,,,,,,0,,,69,107
2976,note_on,96,0,1,,,,,,,,,,,,,,,0,,,81,0
3000,note_on,24,0,1,,,,,,,,,,,,,,,0,,,80,107
3072,note_on,192,0,2,,,,,,,,,,,,,,,1,,,64,0
3072,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,0
3072,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,0
3072,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,0
3072,note_on,72,0,1,,,,,,,,,,,,,,,0,,,76,0
3096,note_on,24,0,1,,,,,,,,,,,,,,,0,,,80,0
3120,note_on,24,0,1,,,,,,,,,,,,,,,0,,,78,107
3216,note_on,96,0,1,,,,,,,,,,,,,,,0,,,78,0
3240,note_on,24,0,1,,,,,,,,,,,,,,,0,,,76,107
3336,note_on,96,0,1,,,,,,,,,,,,,,,0,,,76,0
3360,note_on,24,0,1,,,,,,,,,,,,,,,0,,,78,107
3456,note_on,96,0,1,,,,,,,,,,,,,,,0,,,78,0
3480,note_on,24,0,1,,,,,,,,,,,,,,,0,,,74,107
3576,note_on,96,0,1,,,,,,,,,,,,,,,0,,,74,0
3600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,107
3600,note_on,24,0,1,,,,,,,,,,,,,,,0,,,69,107
3696,note_on,96,0,1,,,,,,,,,,,,,,,0,,,69,0
3720,note_on,24,0,1,,,,,,,,,,,,,,,0,,,68,107
3816,note_on,96,0,1,,,,,,,,,,,,,,,0,,,68,0
3840,note_on,24,0,1,,,,,,,,,,,,,,,0,,,66,107
3936,note_on,96,0,1,,,,,,,,,,,,,,,0,,,66,0
3960,note_on,24,0,1,,,,,,,,,,,,,,,0,,,64,107
4056,note_on,96,0,1,,,,,,,,,,,,,,,0,,,64,0
4080,note_on,24,0,1,,,,,,,,,,,,,,,0,,,66,107
4152,note_on,72,0,1,,,,,,,,,,,,,,,0,,,73,0
4176,note_on,24,0,1,,,,,,,,,,,,,,,0,,,66,0
4200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,107
4200,note_on,24,0,1,,,,,,,,,,,,,,,0,,,62,107
4296,note_on,96,0,1,,,,,,,,,,,,,,,0,,,74,0
4296,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,0
4320,note_on,24,0,1,,,,,,,,,,,,,,,0,,,76,107
4320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,61,107
4416,note_on,96,0,1,,,,,,,,,,,,,,,0,,,76,0
4440,note_on,24,0,1,,,,,,,,,,,,,,,0,,,74,107
4536,note_on,96,0,1,,,,,,,,,,,,,,,0,,,74,0
4560,note_on,24,0,1,,,,,,,,,,,,,,,0,,,73,107
4656,note_on,96,0,1,,,,,,,,,,,,,,,0,,,73,0
4680,note_on,24,0,1,,,,,,,,,,,,,,,0,,,71,107
4776,note_on,96,0,1,,,,,,,,,,,,,,,0,,,71,0
4800,note_on,24,0,1,,,,,,,,,,,,,,,0,,,73,107
4872,note_on,72,0,1,,,,,,,,,,,,,,,0,,,61,0
4896,note_on,24,0,1,,,,,,,,,,,,,,,0,,,73,0
4920,note_on,24,0,1,,,,,,,,,,,,,,,0,,,69,107
4920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,107
5016,note_on,96,0,1,,,,,,,,,,,,,,,0,,,62,0
5016,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,0
5040,note_on,24,0,1,,,,,,,,,,,,,,,0,,,68,107
5040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,107
5040,note_on,1968,0,2,,,,,,,,,,,,,,,1,,,64,107
5136,note_on,96,0,2,,,,,,,,,,,,,,,1,,,64,0
5160,note_on,24,0,2,,,,,,,,,,,,,,,1,,,62,107
5256,note_on,96,0,2,,,,,,,,,,,,,,,1,,,62,0
5280,note_on,24,0,2,,,,,,,,,,,,,,,1,,,61,107
5376,note_on,96,0,2,,,,,,,,,,,,,,,1,,,61,0
5400,note_on,24,0,2,,,,,,,,,,,,,,,1,,,59,107
5496,note_on,96,0,2,,,,,,,,,,,,,,,1,,,59,0
5520,note_on,24,0,2,,,,,,,,,,,,,,,1,,,61,107
5592,note_on,552,0,1,,,,,,,,,,,,,,,0,,,68,0
5616,note_on,96,0,2,,,,,,,,,,,,,,,1,,,61,0
5640,note_on,24,0,2,,,,,,,,,,,,,,,1,,,57,107
5640,note_on,48,0,1,,,,,,,,,,,,,,,0,,,69,107
5736,note_on,96,0,2,,,,,,,,,,,,,,,1,,,57,0
5736,note_on,96,0,1,,,,,,,,,,,,,,,0,,,69,0
5760,note_on,24,0,2,,,,,,,,,,,,,,,1,,,56,107
5760,note_on,24,0,1,,,,,,,,,,,,,,,0,,,71,107
5856,note_on,96,0,1,,,,,,,,,,,,,,,0,,,71,0
5880,note_on,24,0,1,,,,,,,,,,,,,,,0,,,73,107
5952,note_on,72,0,1,,,,,,,,,,,,,,,0,,,64,0
5976,note_on,24,0,1,,,,,,,,,,,,,,,0,,,73,0
6000,note_on,24,0,1,,,,,,,,,,,,,,,0,,,59,107
6000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,107
6096,note_on,96,0,1,,,,,,,,,,,,,,,0,,,74,0
6096,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
6120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,107
6120,note_on,24,0,1,,,,,,,,,,,,,,,0,,,64,107
6216,note_on,96,0,1,,,,,,,,,,,,,,,0,,,73,0
6240,note_on,24,0,1,,,,,,,,,,,,,,,0,,,74,107
6312,note_on,552,0,2,,,,,,,,,,,,,,,1,,,56,0
6336,note_on,96,0,1,,,,,,,,,,,,,,,0,,,74,0
6360,note_on,24,0,1,,,,,,,,,,,,,,,0,,,71,107
6360,note_on,48,0,2,,,,,,,,,,,,,,,1,,,52,107
6456,note_on,96,0,2,,,,,,,,,,,,,,,1,,,52,0
6456,note_on,96,0,1,,,,,,,,,,,,,,,0,,,71,0
6480,note_on,24,0,2,,,,,,,,,,,,,,,1,,,57,107
6480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,107
6480,note_on,24,0,1,,,,,,,,,,,,,,,0,,,69,107
6576,note_on,96,0,2,,,,,,,,,,,,,,,1,,,57,0
6600,note_on,24,0,2,,,,,,,,,,,,,,,1,,,56,107
6672,note_on,192,0,1,,,,,,,,,,,,,,,0,,,64,0
6696,note_on,96,0,2,,,,,,,,,,,,,,,1,,,56,0
6720,note_on,24,0,2,,,,,,,,,,,,,,,1,,,54,107
6816,note_on,96,0,2,,,,,,,,,,,,,,,1,,,54,0
6840,note_on,24,0,2,,,,,,,,,,,,,,,1,,,52,107
6936,note_on,96,0,2,,,,,,,,,,,,,,,1,,,52,0
6960,note_on,24,0,2,,,,,,,,,,,,,,,1,,,54,107
7032,note_on,360,0,1,,,,,,,,,,,,,,,0,,,73,0
7056,note_on,96,0,2,,,,,,,,,,,,,,,1,,,54,0
7080,note_on,48,0,1,,,,,,,,,,,,,,,0,,,74,107
7080,note_on,24,0,2,,,,,,,,,,,,,,,1,,,50,107
7176,note_on,96,0,1,,,,,,,,,,,,,,,0,,,74,0
7176,note_on,96,0,2,,,,,,,,,,,,,,,1,,,50,0
7200,note_on,24,0,1,,,,,,,,,,,,,,,0,,,76,107
