tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,4,,,,,
0,set_tempo,,,,,0,1,0,,600000,,,
0,key_signature,,,,,0,1,0,C,,,,
3072,note_on,,,,,3072,0,3,,,60,96,2
3072,note_on,,,,,3072,0,4,,,48,96,3
3072,note_on,,,,,3072,0,2,,,67,96,1
3072,note_on,,,,,3072,0,1,,,76,96,0
4096,note_on,,,,,0,0,1,,,76,96,0
4096,note_off,,,,,1024,0,1,,,76,0,0
4096,note_off,,,,,1024,0,3,,,60,0,2
4096,note_on,,,,,0,0,3,,,60,96,2
4096,note_off,,,,,1024,0,2,,,67,0,1
4096,note_on,,,,,0,0,2,,,67,96,1
4096,note_on,,,,,0,0,4,,,48,96,3
4096,note_off,,,,,1024,0,4,,,48,0,3
4608,note_off,,,,,512,0,3,,,60,0,2
4608,note_on,,,,,0,0,3,,,62,96,2
5120,note_off,,,,,512,0,3,,,62,0,2
5120,note_on,,,,,0,0,3,,,64,96,2
5120,note_on,,,,,0,0,4,,,60,96,3
5120,note_off,,,,,1024,0,2,,,67,0,1
5120,note_on,,,,,0,0,2,,,67,96,1
5120,note_off,,,,,1024,0,1,,,76,0,0
5120,note_on,,,,,0,0,1,,,72,96,0
5120,note_off,,,,,1024,0,4,,,48,0,3
6144,note_on,,,,,0,0,4,,,59,96,3
6144,note_off,,,,,1024,0,4,,,60,0,3
6144,note_off,,,,,1024,0,3,,,64,0,2
6144,note_on,,,,,0,0,2,,,67,96,1
6144,note_off,,,,,1024,0,2,,,67,0,1
6144,note_off,,,,,1024,0,1,,,72,0,0
6144,note_on,,,,,0,0,1,,,74,96,0
6144,note_on,,,,,0,0,3,,,62,96,2
7168,note_off,,,,,1024,0,3,,,62,0,2
