tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,7,,,,,
0,set_tempo,,,,,0,1,0,,625000,,,
0,key_signature,,,,,0,1,0,G,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,5,,,,,
3072,note_on,,,,,3072,0,1,,,67,96,0
3072,note_on,,,,,3072,0,6,,,67,96,5
4096,note_off,,,,,1024,0,1,,,67,0,0
4096,note_on,,,,,0,0,1,,,74,96,0
4096,note_on,,,,,0,0,6,,,74,96,5
4096,note_off,,,,,1024,0,6,,,67,0,5
5120,note_on,,,,,5120,0,2,,,66,96,1
5120,note_on,,,,,5120,0,4,,,50,96,3
5120,note_on,,,,,5120,0,3,,,57,96,2
5120,note_on,,,,,0,0,6,,,69,96,5
5120,note_on,,,,,0,0,6,,,74,96,5
5120,note_off,,,,,1024,0,6,,,74,0,5
5120,note_on,,,,,5120,0,7,,,50,96,6
5120,note_on,,,,,5120,0,5,,,38,96,4
5120,note_off,,,,,1024,0,1,,,74,0,0
5120,note_on,,,,,0,0,1,,,74,96,0
5632,note_on,,,,,0,0,6,,,71,96,5
5632,note_off,,,,,512,0,6,,,69,0,5
5888,note_on,,,,,0,0,6,,,72,96,5
5888,note_off,,,,,256,0,6,,,71,0,5
6144,note_off,,,,,1024,0,1,,,74,0,0
6144,note_on,,,,,0,0,1,,,74,96,0
6144,note_off,,,,,1024,0,3,,,57,0,2
6144,note_off,,,,,1024,0,2,,,66,0,1
6144,note_on,,,,,0,0,7,,,43,96,6
6144,note_on,,,,,0,0,6,,,71,96,5
6144,note_off,,,,,0,0,6,,,72,0,5
6144,note_on,,,,,0,0,6,,,74,96,5
6144,note_off,,,,,256,0,6,,,74,0,5
6144,note_on,,,,,0,0,2,,,67,96,1
6144,note_on,,,,,0,0,3,,,59,96,2
6144,note_off,,,,,1024,0,5,,,38,0,4
6144,note_off,,,,,1024,0,4,,,50,0,3
6144,note_off,,,,,1024,0,7,,,50,0,6
6144,note_on,,,,,0,0,4,,,55,96,3
6144,note_on,,,,,0,0,5,,,43,96,4
6656,note_on,,,,,0,0,3,,,60,96,2
6656,note_off,,,,,512,0,3,,,59,0,2
6656,note_off,,,,,512,0,4,,,55,0,3
6656,note_on,,,,,0,0,4,,,57,96,3
6656,note_on,,,,,0,0,6,,,69,96,5
6656,note_off,,,,,512,0,6,,,71,0,5
6656,note_off,,,,,512,0,5,,,43,0,4
6656,note_on,,,,,0,0,5,,,45,96,4
7168,note_off,,,,,512,0,4,,,57,0,3
7168,note_on,,,,,0,0,4,,,59,96,3
7168,note_off,,,,,1024,0,7,,,43,0,6
7168,note_off,,,,,1024,0,1,,,74,0,0
7168,note_on,,,,,0,0,3,,,62,96,2
7168,note_on,,,,,0,0,1,,,74,96,0
7168,note_off,,,,,512,0,3,,,60,0,2
7168,note_on,,,,,0,0,6,,,67,96,5
7168,note_off,,,,,0,0,6,,,69,0,5
7168,note_on,,,,,0,0,6,,,74,96,5
7168,note_off,,,,,512,0,6,,,74,0,5
7168,note_off,,,,,512,0,5,,,45,0,4
7168,note_on,,,,,0,0,5,,,47,96,4
7680,note_off,,,,,512,0,5,,,47,0,4
7680,note_on,,,,,0,0,5,,,43,96,4
7680,note_on,,,,,0,0,4,,,55,96,3
7680,note_off,,,,,512,0,4,,,59,0,3
7680,note_on,,,,,0,0,2,,,65,96,1
7680,note_off,,,,,1536,0,2,,,67,0,1
8192,note_off,,,,,512,0,5,,,43,0,4
8192,note_off,,,,,512,0,2,,,65,0,1
8192,note_off,,,,,512,0,4,,,55,0,3
8192,note_on,,,,,0,0,2,,,64,96,1
8192,note_off,,,,,1024,0,6,,,74,0,5
8192,note_on,,,,,0,0,4,,,60,96,3
8192,note_on,,,,,0,0,6,,,76,96,5
8192,note_on,,,,,0,0,5,,,48,96,4
8192,note_off,,,,,1024,0,1,,,74,0,0
8192,note_on,,,,,0,0,1,,,76,96,0
8704,note_off,,,,,1536,0,3,,,62,0,2
8704,note_on,,,,,0,0,4,,,57,96,3
8704,note_off,,,,,512,0,4,,,60,0,3
8704,note_on,,,,,0,0,5,,,45,96,4
8704,note_off,,,,,512,0,5,,,48,0,4
8704,note_on,,,,,0,0,2,,,64,96,1
8704,note_off,,,,,512,0,2,,,64,0,1
8704,note_on,,,,,0,0,3,,,60,96,2
9216,note_on,,,,,0,0,6,,,62,96,5
9216,note_on,,,,,2048,0,7,,,50,96,6
9216,note_on,,,,,0,0,3,,,59,96,2
9216,note_off,,,,,1024,0,6,,,76,0,5
9216,note_off,,,,,512,0,3,,,60,0,2
9216,note_on,,,,,0,0,4,,,62,96,3
9216,note_on,,,,,0,0,2,,,66,96,1
9216,note_off,,,,,512,0,2,,,64,0,1
9216,note_off,,,,,0,0,6,,,67,0,5
9216,note_on,,,,,0,0,6,,,74,96,5
9216,note_off,,,,,512,0,4,,,57,0,3
9216,note_off,,,,,1024,0,1,,,76,0,0
9216,note_on,,,,,0,0,1,,,74,96,0
9216,note_off,,,,,512,0,5,,,45,0,4
9216,note_on,,,,,0,0,5,,,50,96,4
9472,note_on,,,,,0,0,6,,,59,96,5
9472,note_off,,,,,256,0,6,,,62,0,5
9472,note_off,,,,,256,0,2,,,66,0,1
9472,note_on,,,,,0,0,2,,,64,96,1
9728,note_on,,,,,0,0,6,,,62,96,5
9728,note_off,,,,,0,0,6,,,59,0,5
9728,note_on,,,,,0,0,6,,,72,96,5
9728,note_off,,,,,256,0,6,,,74,0,5
9728,note_off,,,,,512,0,5,,,50,0,4
9728,note_on,,,,,0,0,5,,,38,96,4
9728,note_on,,,,,0,0,4,,,50,96,3
9728,note_on,,,,,0,0,3,,,57,96,2
9728,note_off,,,,,512,0,4,,,62,0,3
9728,note_off,,,,,512,0,1,,,74,0,0
9728,note_off,,,,,512,0,3,,,59,0,2
9728,note_off,,,,,256,0,2,,,64,0,1
9728,note_on,,,,,0,0,2,,,66,96,1
9728,note_on,,,,,0,0,1,,,72,96,0
10240,note_on,,,,,0,0,6,,,62,96,5
10240,note_off,,,,,0,0,6,,,62,0,5
10240,note_on,,,,,0,0,6,,,71,96,5
10240,note_off,,,,,512,0,6,,,72,0,5
10240,note_on,,,,,0,0,4,,,55,96,3
10240,note_on,,,,,0,0,7,,,43,96,6
10240,note_off,,,,,1024,0,7,,,50,0,6
10240,note_off,,,,,512,0,2,,,66,0,1
10240,note_on,,,,,0,0,1,,,71,96,0
10240,note_off,,,,,512,0,1,,,72,0,0
10240,note_on,,,,,0,0,2,,,67,96,1
10240,note_on,,,,,0,0,5,,,43,96,4
10240,note_on,,,,,0,0,3,,,55,96,2
10240,note_off,,,,,512,0,4,,,50,0,3
10240,note_off,,,,,512,0,5,,,38,0,4
10240,note_off,,,,,512,0,3,,,57,0,2
11264,note_off,,,,,1024,0,5,,,43,0,4
11264,note_on,,,,,0,0,5,,,54,96,4
11264,note_on,,,,,0,0,6,,,69,96,5
11264,note_off,,,,,0,0,6,,,62,0,5
11264,note_on,,,,,0,0,6,,,62,96,5
11264,note_off,,,,,1024,0,3,,,55,0,2
11264,note_on,,,,,0,0,3,,,62,96,2
11264,note_off,,,,,1024,0,7,,,43,0,6
11264,note_on,,,,,0,0,2,,,69,96,1
11264,note_on,,,,,0,0,4,,,54,96,3
11264,note_off,,,,,1024,0,2,,,67,0,1
11264,note_off,,,,,1024,0,6,,,71,0,5
11264,note_on,,,,,0,0,7,,,50,96,6
11264,note_off,,,,,1024,0,4,,,55,0,3
11264,note_off,,,,,1024,0,1,,,71,0,0
11264,note_on,,,,,0,0,1,,,69,96,0
11776,note_off,,,,,512,0,5,,,54,0,4
11776,note_on,,,,,0,0,5,,,50,96,4
11776,note_on,,,,,0,0,4,,,50,96,3
11776,note_on,,,,,0,0,2,,,66,96,1
11776,note_off,,,,,512,0,2,,,69,0,1
11776,note_off,,,,,512,0,4,,,54,0,3
11776,note_on,,,,,0,0,3,,,60,96,2
11776,note_off,,,,,512,0,3,,,62,0,2
12288,note_off,,,,,1024,0,6,,,69,0,5
12288,note_off,,,,,0,0,6,,,62,0,5
12288,note_on,,,,,0,0,3,,,59,96,2
12288,note_on,,,,,0,0,4,,,55,96,3
12288,note_on,,,,,0,0,6,,,71,96,5
12288,note_off,,,,,1024,0,1,,,69,0,0
12288,note_on,,,,,0,0,1,,,71,96,0
12288,note_off,,,,,512,0,4,,,50,0,3
12288,note_on,,,,,0,0,6,,,62,96,5
12288,note_off,,,,,512,0,3,,,60,0,2
12288,note_on,,,,,0,0,5,,,55,96,4
12288,note_on,,,,,0,0,7,,,43,96,6
12288,note_off,,,,,1024,0,7,,,50,0,6
12288,note_on,,,,,0,0,2,,,67,96,1
12288,note_off,,,,,512,0,2,,,66,0,1
12288,note_off,,,,,512,0,5,,,50,0,4
12800,note_on,,,,,0,0,6,,,73,96,5
12800,note_off,,,,,512,0,4,,,55,0,3
12800,note_on,,,,,0,0,4,,,57,96,3
12800,note_on,,,,,0,0,1,,,73,96,0
12800,note_off,,,,,512,0,3,,,59,0,2
12800,note_on,,,,,0,0,5,,,57,96,4
12800,note_on,,,,,0,0,3,,,57,96,2
12800,note_off,,,,,512,0,6,,,71,0,5
12800,note_off,,,,,0,0,6,,,62,0,5
12800,note_on,,,,,0,0,6,,,69,96,5
12800,note_off,,,,,512,0,7,,,43,0,6
12800,note_off,,,,,512,0,1,,,71,0,0
12800,note_off,,,,,512,0,5,,,55,0,4
13312,note_on,,,,,0,0,5,,,59,96,4
13312,note_off,,,,,512,0,4,,,57,0,3
13312,note_on,,,,,0,0,4,,,59,96,3
13312,note_off,,,,,512,0,5,,,57,0,4
13312,note_off,,,,,512,0,1,,,73,0,0
13312,note_on,,,,,0,0,1,,,74,96,0
13312,note_off,,,,,512,0,3,,,57,0,2
13312,note_on,,,,,0,0,3,,,62,96,2
13312,note_off,,,,,0,0,6,,,69,0,5
13312,note_off,,,,,512,0,6,,,73,0,5
13312,note_on,,,,,0,0,6,,,74,96,5
13824,note_off,,,,,512,0,5,,,59,0,4
13824,note_on,,,,,0,0,3,,,66,96,2
13824,note_on,,,,,0,0,5,,,57,96,4
13824,note_on,,,,,512,0,6,,,69,96,5
13824,note_off,,,,,512,0,4,,,59,0,3
13824,note_on,,,,,0,0,4,,,57,96,3
13824,note_off,,,,,1536,0,2,,,67,0,1
13824,note_on,,,,,0,0,2,,,66,96,1
13824,note_off,,,,,512,0,3,,,62,0,2
14336,note_on,,,,,0,0,6,,,74,96,5
14336,note_off,,,,,512,0,6,,,74,0,5
14336,note_off,,,,,512,0,2,,,66,0,1
14336,note_off,,,,,0,0,6,,,69,0,5
14336,note_off,,,,,512,0,3,,,66,0,2
14336,note_off,,,,,512,0,5,,,57,0,4
14336,note_on,,,,,0,0,4,,,55,96,3
14336,note_on,,,,,0,0,5,,,55,96,4
14336,note_on,,,,,0,0,2,,,67,96,1
14336,note_off,,,,,1024,0,1,,,74,0,0
14336,note_on,,,,,0,0,1,,,76,96,0
