tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,control_change,,,,,0,0,2,,,,,1,7,104,,
0,control_change,,,,,0,0,2,,,,,1,10,69,,
0,control_change,,,,,0,0,1,,,,,0,10,40,,
0,control_change,,,,,0,0,1,,,,,0,7,100,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,control_change,,,,,0,0,3,,,,,2,7,106,,
0,control_change,,,,,0,0,3,,,,,2,10,88,,
0,note_on,,,,,0,0,3,,,,,2,,,58,127
0,program_change,,,,,0,0,3,,,,0,2,,,,
0,key_signature,,,,,0,1,0,Bb,,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
0,set_tempo,,,,,0,1,0,,1333333,,,,,,,
20,control_change,,,,,20,0,2,,,,,1,7,111,,
20,control_change,,,,,20,0,3,,,,,2,7,111,,
30,control_change,,,,,0,0,1,,,,,0,7,113,,
30,note_on,,,,,30,0,1,,,,,0,,,70,127
45,note_on,,,,,15,0,1,,,,,0,,,70,0
45,note_on,,,,,0,0,1,,,,,0,,,72,127
60,note_on,,,,,0,0,1,,,,,0,,,74,127
60,note_on,,,,,15,0,1,,,,,0,,,72,0
60,control_change,,,,,0,0,2,,,,,1,7,110,,
60,note_on,,,,,40,0,2,,,,,1,,,58,127
60,note_on,,,,,40,0,3,,,,,2,,,58,0
60,note_on,,,,,0,0,3,,,,,2,,,46,127
75,note_on,,,,,0,0,2,,,,,1,,,60,127
75,note_on,,,,,15,0,1,,,,,0,,,74,0
