tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,1,,,,,
0,key_signature,,,,,0,1,0,G,,,,
0,set_tempo,,,,,0,1,0,,769230,,,
1024,note_on,,,,,1024,0,2,,,62,96,1
2048,note_off,,,,,1024,0,2,,,62,0,1
2048,note_on,,,,,0,0,2,,,62,96,1
3072,note_off,,,,,1024,0,2,,,62,0,1
3072,note_on,,,,,0,0,2,,,62,96,1
3072,note_on,,,,,3072,0,3,,,55,96,2
4096,note_on,,,,,0,0,2,,,64,96,1
4096,note_off,,,,,1024,0,2,,,62,0,1
4096,note_on,,,,,0,0,3,,,55,96,2
4096,note_off,,,,,1024,0,3,,,55,0,2
5120,note_off,,,,,1024,0,3,,,55,0,2
5120,note_on,,,,,0,0,2,,,64,96,1
5120,note_off,,,,,1024,0,2,,,64,0,1
5120,note_on,,,,,0,0,3,,,55,96,2
5376,note_on,,,,,0,0,2,,,62,96,1
5376,note_off,,,,,256,0,2,,,64,0,1
5632,note_off,,,,,256,0,2,,,62,0,1
5632,note_on,,,,,0,0,2,,,64,96,1
5888,note_on,,,,,0,0,2,,,65,96,1
5888,note_off,,,,,256,0,2,,,64,0,1
6144,note_on,,,,,0,0,3,,,59,96,2
6144,note_off,,,,,1024,0,3,,,55,0,2
6144,note_off,,,,,256,0,2,,,65,0,1
6144,note_on,,,,,0,0,2,,,62,96,1
6656,note_off,,,,,512,0,2,,,62,0,1
6656,note_on,,,,,0,0,2,,,64,96,1
6912,note_off,,,,,256,0,2,,,64,0,1
6912,note_on,,,,,0,0,2,,,66,96,1
7168,note_on,,,,,0,0,3,,,59,96,2
7168,note_off,,,,,1024,0,3,,,59,0,2
7168,note_on,,,,,7168,0,5,,,38,96,4
7168,note_on,,,,,7168,0,4,,,50,96,3
7168,note_on,,,,,0,0,2,,,67,96,1
7168,note_off,,,,,256,0,2,,,66,0,1
7424,note_off,,,,,256,0,3,,,59,0,2
7424,note_on,,,,,0,0,3,,,57,96,2
7680,note_on,,,,,0,0,3,,,59,96,2
7680,note_off,,,,,256,0,3,,,57,0,2
7936,note_on,,,,,0,0,3,,,60,96,2
7936,note_off,,,,,256,0,3,,,59,0,2
8192,note_off,,,,,256,0,3,,,60,0,2
8192,note_on,,,,,0,0,3,,,57,96,2
8192,note_off,,,,,1024,0,4,,,50,0,3
8192,note_on,,,,,0,0,4,,,50,96,3
8192,note_off,,,,,1024,0,5,,,38,0,4
8192,note_on,,,,,0,0,5,,,38,96,4
8704,note_on,,,,,0,0,3,,,59,96,2
8704,note_off,,,,,512,0,3,,,57,0,2
8960,note_on,,,,,0,0,3,,,61,96,2
8960,note_off,,,,,256,0,3,,,59,0,2
9216,note_off,,,,,1024,0,5,,,38,0,4
9216,note_on,,,,,0,0,4,,,50,96,3
9216,note_off,,,,,1024,0,4,,,50,0,3
9216,note_on,,,,,0,0,3,,,62,96,2
9216,note_off,,,,,256,0,3,,,61,0,2
9216,note_on,,,,,0,0,5,,,38,96,4
9472,note_off,,,,,2304,0,2,,,67,0,1
9472,note_on,,,,,0,0,2,,,66,96,1
9728,note_off,,,,,256,0,2,,,66,0,1
9728,note_on,,,,,0,0,2,,,64,96,1
9984,note_off,,,,,256,0,2,,,64,0,1
9984,note_on,,,,,0,0,2,,,66,96,1
10240,note_off,,,,,256,0,2,,,66,0,1
10240,note_on,,,,,0,0,2,,,67,96,1
10240,note_off,,,,,1024,0,5,,,38,0,4
10240,note_on,,,,,0,0,5,,,40,96,4
10240,note_off,,,,,1024,0,4,,,50,0,3
10240,note_on,,,,,0,0,4,,,52,96,3
10752,note_on,,,,,0,0,2,,,69,96,1
10752,note_off,,,,,512,0,2,,,67,0,1
11008,note_off,,,,,256,0,2,,,69,0,1
11008,note_on,,,,,0,0,2,,,71,96,1
11264,note_on,,,,,0,0,2,,,69,96,1
11264,note_on,,,,,0,0,4,,,52,96,3
11264,note_off,,,,,1024,0,4,,,52,0,3
11264,note_off,,,,,256,0,2,,,71,0,1
11264,note_off,,,,,1024,0,5,,,40,0,4
11264,note_on,,,,,0,0,5,,,40,96,4
11264,note_on,,,,,0,0,3,,,60,96,2
11264,note_off,,,,,2048,0,3,,,62,0,2
11776,note_off,,,,,512,0,2,,,69,0,1
11776,note_on,,,,,0,0,2,,,67,96,1
12288,note_off,,,,,1024,0,4,,,52,0,3
12288,note_off,,,,,512,0,2,,,67,0,1
12288,note_on,,,,,0,0,2,,,66,96,1
12288,note_on,,,,,0,0,4,,,50,96,3
12288,note_on,,,,,0,0,5,,,38,96,4
12288,note_off,,,,,1024,0,5,,,40,0,4
12800,note_on,,,,,0,0,4,,,52,96,3
12800,note_on,,,,,0,0,2,,,67,96,1
12800,note_off,,,,,512,0,2,,,66,0,1
12800,note_off,,,,,512,0,4,,,50,0,3
12800,note_off,,,,,512,0,5,,,38,0,4
12800,note_on,,,,,0,0,5,,,40,96,4
13056,note_off,,,,,256,0,4,,,52,0,3
13056,note_on,,,,,0,0,2,,,69,96,1
13056,note_off,,,,,256,0,2,,,67,0,1
13056,note_on,,,,,0,0,5,,,42,96,4
13056,note_on,,,,,0,0,4,,,54,96,3
13056,note_off,,,,,256,0,5,,,40,0,4
13312,note_on,,,,,0,0,5,,,43,96,4
13312,note_off,,,,,256,0,4,,,54,0,3
13312,note_off,,,,,256,0,5,,,42,0,4
13312,note_off,,,,,256,0,2,,,69,0,1
13312,note_on,,,,,0,0,2,,,62,96,1
13312,note_on,,,,,0,0,4,,,55,96,3
13568,note_off,,,,,2304,0,3,,,60,0,2
13568,note_on,,,,,0,0,3,,,59,96,2
13824,note_on,,,,,0,0,3,,,57,96,2
13824,note_off,,,,,256,0,3,,,59,0,2
13824,note_on,,,,,0,0,2,,,67,96,1
13824,note_off,,,,,512,0,2,,,62,0,1
14080,note_on,,,,,0,0,3,,,59,96,2
14080,note_off,,,,,256,0,3,,,57,0,2
14336,note_on,,,,,0,0,3,,,60,96,2
14336,note_off,,,,,512,0,2,,,67,0,1
14336,note_off,,,,,256,0,3,,,59,0,2
14336,note_on,,,,,0,0,2,,,64,96,1
14848,note_on,,,,,0,0,2,,,66,96,1
14848,note_on,,,,,0,0,3,,,62,96,2
14848,note_off,,,,,512,0,3,,,60,0,2
14848,note_off,,,,,512,0,2,,,64,0,1
15104,note_off,,,,,256,0,2,,,66,0,1
15104,note_on,,,,,0,0,3,,,64,96,2
15104,note_off,,,,,256,0,3,,,62,0,2
15104,note_on,,,,,0,0,2,,,67,96,1
15360,note_on,,,,,0,0,3,,,62,96,2
15360,note_off,,,,,256,0,3,,,64,0,2
15360,note_on,,,,,0,0,5,,,42,96,4
15360,note_off,,,,,2048,0,5,,,43,0,4
15360,note_off,,,,,256,0,2,,,67,0,1
15360,note_on,,,,,0,0,2,,,69,96,1
15360,note_on,,,,,0,0,4,,,54,96,3
15360,note_off,,,,,2048,0,4,,,55,0,3
15872,note_off,,,,,512,0,3,,,62,0,2
15872,note_on,,,,,0,0,3,,,60,96,2
16384,note_off,,,,,1024,0,5,,,42,0,4
16384,note_on,,,,,0,0,5,,,43,96,4
16384,note_on,,,,,0,0,4,,,55,96,3
16384,note_off,,,,,512,0,3,,,60,0,2
16384,note_on,,,,,0,0,3,,,59,96,2
16384,note_off,,,,,1024,0,4,,,54,0,3
16896,note_on,,,,,0,0,5,,,45,96,4
16896,note_on,,,,,0,0,2,,,67,96,1
16896,note_on,,,,,0,0,3,,,60,96,2
16896,note_off,,,,,512,0,3,,,59,0,2
16896,note_off,,,,,1536,0,2,,,69,0,1
16896,note_off,,,,,512,0,4,,,55,0,3
16896,note_on,,,,,0,0,4,,,57,96,3
16896,note_off,,,,,512,0,5,,,43,0,4
17152,note_off,,,,,256,0,5,,,45,0,4
17152,note_on,,,,,0,0,3,,,62,96,2
17152,note_on,,,,,0,0,4,,,59,96,3
17152,note_off,,,,,256,0,4,,,57,0,3
17152,note_off,,,,,256,0,3,,,60,0,2
17152,note_on,,,,,0,0,5,,,47,96,4
17408,note_off,,,,,256,0,3,,,62,0,2
17408,note_off,,,,,256,0,4,,,59,0,3
17408,note_off,,,,,256,0,5,,,47,0,4
17408,note_on,,,,,0,0,5,,,45,96,4
17408,note_on,,,,,0,0,3,,,64,96,2
17408,note_off,,,,,512,0,2,,,67,0,1
17408,note_on,,,,,0,0,2,,,72,96,1
17408,note_on,,,,,0,0,4,,,57,96,3
17920,note_on,,,,,0,0,4,,,55,96,3
17920,note_off,,,,,512,0,5,,,45,0,4
17920,note_off,,,,,512,0,3,,,64,0,2
17920,note_off,,,,,512,0,4,,,57,0,3
17920,note_on,,,,,0,0,5,,,43,96,4
17920,note_on,,,,,0,0,3,,,66,96,2
18176,note_off,,,,,256,0,3,,,66,0,2
18176,note_on,,,,,0,0,3,,,67,96,2
18432,note_off,,,,,512,0,4,,,55,0,3
18432,note_on,,,,,0,0,4,,,54,96,3
18432,note_on,,,,,18432,0,1,,,74,96,0
18432,note_on,,,,,0,0,5,,,42,96,4
18432,note_off,,,,,512,0,5,,,43,0,4
18432,note_off,,,,,256,0,3,,,67,0,2
18432,note_on,,,,,0,0,3,,,69,96,2
18944,note_on,,,,,0,0,5,,,38,96,4
18944,note_off,,,,,512,0,3,,,69,0,2
18944,note_on,,,,,0,0,3,,,66,96,2
18944,note_on,,,,,0,0,4,,,50,96,3
18944,note_off,,,,,512,0,4,,,54,0,3
18944,note_off,,,,,1536,0,2,,,72,0,1
18944,note_on,,,,,0,0,2,,,71,96,1
18944,note_off,,,,,512,0,5,,,42,0,4
19200,note_off,,,,,256,0,2,,,71,0,1
19200,note_on,,,,,0,0,2,,,69,96,1
19456,note_off,,,,,256,0,2,,,69,0,1
19456,note_on,,,,,0,0,2,,,71,96,1
19456,note_off,,,,,512,0,5,,,38,0,4
19456,note_on,,,,,0,0,5,,,43,96,4
19456,note_off,,,,,512,0,4,,,50,0,3
19456,note_on,,,,,0,0,3,,,67,96,2
19456,note_off,,,,,512,0,3,,,66,0,2
19456,note_on,,,,,0,0,4,,,55,96,3
19968,note_on,,,,,0,0,2,,,72,96,1
19968,note_off,,,,,512,0,2,,,71,0,1
20224,note_on,,,,,0,0,2,,,71,96,1
20224,note_off,,,,,256,0,2,,,72,0,1
20480,note_on,,,,,0,0,1,,,74,96,0
20480,note_off,,,,,2048,0,1,,,74,0,0
20480,note_on,,,,,0,0,2,,,69,96,1
20480,note_off,,,,,256,0,2,,,71,0,1
20480,note_off,,,,,1024,0,3,,,67,0,2
20992,note_off,,,,,1536,0,4,,,55,0,3
20992,note_on,,,,,0,0,4,,,54,96,3
20992,note_on,,,,,512,0,3,,,62,96,2
20992,note_on,,,,,0,0,5,,,42,96,4
20992,note_off,,,,,1536,0,5,,,43,0,4
21248,note_off,,,,,256,0,4,,,54,0,3
21248,note_off,,,,,256,0,5,,,42,0,4
21248,note_on,,,,,0,0,5,,,40,96,4
21248,note_on,,,,,0,0,4,,,52,96,3
21504,note_off,,,,,256,0,5,,,40,0,4
