tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,4,,,,6,3,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,3,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,set_tempo,,,,,0,1,0,,659340,,,,,
120,note_on,,,,,120,0,2,,,,,1,69,64
180,note_on,,,,,0,0,2,,,,,1,68,64
180,note_on,,,,,60,0,2,,,,,1,69,0
240,note_on,,,,,60,0,2,,,,,1,68,0
240,note_on,,,,,0,0,2,,,,,1,69,64
360,note_on,,,,,120,0,2,,,,,1,69,0
360,note_on,,,,,0,0,2,,,,,1,71,64
480,note_on,,,,,120,0,2,,,,,1,71,0
480,note_on,,,,,0,0,2,,,,,1,72,64
600,note_on,,,,,0,0,2,,,,,1,72,64
600,note_on,,,,,120,0,2,,,,,1,72,0
660,note_on,,,,,60,0,2,,,,,1,72,0
660,note_on,,,,,0,0,2,,,,,1,71,64
720,note_on,,,,,60,0,2,,,,,1,71,0
720,note_on,,,,,0,0,2,,,,,1,72,64
840,note_on,,,,,120,0,2,,,,,1,72,0
840,note_on,,,,,0,0,2,,,,,1,74,64
960,note_on,,,,,120,0,2,,,,,1,74,0
960,note_on,,,,,0,0,2,,,,,1,76,64
1020,note_on,,,,,0,0,2,,,,,1,74,64
1020,note_on,,,,,60,0,2,,,,,1,76,0
1080,note_on,,,,,60,0,2,,,,,1,74,0
1080,note_on,,,,,0,0,2,,,,,1,72,64
1140,note_on,,,,,60,0,2,,,,,1,72,0
1140,note_on,,,,,0,0,2,,,,,1,74,64
1200,note_on,,,,,60,0,2,,,,,1,74,0
1200,note_on,,,,,0,0,2,,,,,1,76,64
1320,note_on,,,,,120,0,2,,,,,1,76,0
1320,note_on,,,,,0,0,2,,,,,1,77,64
1440,note_on,,,,,120,0,2,,,,,1,77,0
1440,note_on,,,,,0,0,2,,,,,1,68,64
1560,note_on,,,,,120,0,2,,,,,1,68,0
1560,note_on,,,,,0,0,2,,,,,1,64,64
1680,note_on,,,,,120,0,2,,,,,1,64,0
1800,note_on,,,,,120,0,2,,,,,1,69,64
1920,note_on,,,,,0,0,2,,,,,1,71,64
1920,note_on,,,,,120,0,2,,,,,1,69,0
1980,note_on,,,,,0,0,2,,,,,1,72,64
1980,note_on,,,,,60,0,2,,,,,1,71,0
2040,note_on,,,,,0,0,2,,,,,1,69,64
2040,note_on,,,,,60,0,2,,,,,1,72,0
2100,note_on,,,,,0,0,2,,,,,1,71,64
2100,note_on,,,,,60,0,2,,,,,1,69,0
2160,note_on,,,,,0,0,2,,,,,1,72,64
2160,note_on,,,,,60,0,2,,,,,1,71,0
2220,note_on,,,,,60,0,2,,,,,1,72,0
2220,note_on,,,,,0,0,2,,,,,1,74,64
2280,note_on,,,,,0,0,2,,,,,1,71,64
2280,note_on,,,,,60,0,2,,,,,1,74,0
2340,note_on,,,,,0,0,2,,,,,1,72,64
