tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,key_signature,,,,,0,1,0,G,,,,
0,set_tempo,,,,,0,1,0,,625000,,,
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,3,,,,,
3072,note_on,,,,,3072,0,7,,,43,96,6
3072,note_on,,,,,3072,0,4,,,55,96,3
3072,note_on,,,,,3072,0,6,,,59,96,5
3072,note_on,,,,,3072,0,5,,,67,96,4
3072,note_on,,,,,3072,0,1,,,67,96,0
3072,note_on,,,,,3072,0,2,,,62,96,1
3072,note_on,,,,,3072,0,3,,,59,96,2
3584,note_off,,,,,512,0,4,,,55,0,3
3584,note_on,,,,,0,0,4,,,54,96,3
4096,note_off,,,,,1024,0,5,,,67,0,4
4096,note_on,,,,,0,0,3,,,60,96,2
4096,note_off,,,,,1024,0,2,,,62,0,1
4096,note_on,,,,,0,0,7,,,43,96,6
4096,note_off,,,,,1024,0,7,,,43,0,6
4096,note_off,,,,,512,0,4,,,54,0,3
4096,note_off,,,,,1024,0,3,,,59,0,2
4096,note_off,,,,,1024,0,6,,,59,0,5
4096,note_on,,,,,0,0,6,,,55,96,5
4096,note_on,,,,,0,0,5,,,67,96,4
4096,note_on,,,,,0,0,4,,,52,96,3
4096,note_on,,,,,0,0,2,,,64,96,1
4096,note_off,,,,,1024,0,1,,,67,0,0
4096,note_on,,,,,0,0,1,,,67,96,0
4608,note_on,,,,,0,0,4,,,54,96,3
4608,note_off,,,,,512,0,4,,,52,0,3
5120,note_on,,,,,0,0,7,,,43,96,6
5120,note_off,,,,,1024,0,7,,,43,0,6
5120,note_on,,,,,0,0,1,,,67,96,0
5120,note_on,,,,,0,0,5,,,67,96,4
5120,note_off,,,,,1024,0,5,,,67,0,4
5120,note_off,,,,,1024,0,3,,,60,0,2
5120,note_off,,,,,1024,0,1,,,67,0,0
5120,note_on,,,,,0,0,6,,,59,96,5
5120,note_on,,,,,0,0,2,,,62,96,1
5120,note_off,,,,,1024,0,2,,,64,0,1
5120,note_off,,,,,512,0,4,,,54,0,3
5120,note_on,,,,,0,0,4,,,55,96,3
5120,note_off,,,,,1024,0,6,,,55,0,5
