tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,45,64
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,69,64
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,821918,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
60,note_on,60,0,1,,,,,,,,0,69,0
60,note_on,0,0,1,,,,,,,,0,71,64
120,note_on,60,0,1,,,,,,,,0,71,0
120,note_on,0,0,1,,,,,,,,0,73,64
180,note_on,60,0,1,,,,,,,,0,73,0
180,note_on,0,0,1,,,,,,,,0,69,64
240,note_on,0,0,2,,,,,,,,1,57,64
240,note_on,0,0,1,,,,,,,,0,78,64
240,note_on,60,0,1,,,,,,,,0,69,0
240,note_on,240,0,2,,,,,,,,1,45,0
360,note_on,120,0,1,,,,,,,,0,78,0
360,note_on,0,0,1,,,,,,,,0,78,64
480,note_on,0,0,2,,,,,,,,1,56,64
480,note_on,120,0,1,,,,,,,,0,78,0
480,note_on,0,0,1,,,,,,,,0,76,64
480,note_on,240,0,2,,,,,,,,1,57,0
540,note_on,60,0,1,,,,,,,,0,76,0
540,note_on,0,0,1,,,,,,,,0,75,64
600,note_on,60,0,1,,,,,,,,0,75,0
600,note_on,0,0,1,,,,,,,,0,76,64
720,note_on,0,0,2,,,,,,,,1,55,64
720,note_on,240,0,2,,,,,,,,1,56,0
720,note_on,120,0,1,,,,,,,,0,76,0
780,note_on,60,0,1,,,,,,,,0,76,64
840,note_on,0,0,1,,,,,,,,0,78,64
840,note_on,120,0,2,,,,,,,,1,64,64
840,note_on,60,0,1,,,,,,,,0,76,0
900,note_on,0,0,1,,,,,,,,0,79,64
900,note_on,60,0,1,,,,,,,,0,78,0
960,note_on,60,0,1,,,,,,,,0,79,0
960,note_on,0,0,1,,,,,,,,0,81,64
960,note_on,0,0,2,,,,,,,,1,54,64
960,note_on,120,0,2,,,,,,,,1,55,0
1020,note_on,60,0,1,,,,,,,,0,81,0
1020,note_on,0,0,1,,,,,,,,0,79,64
1080,note_on,0,0,2,,,,,,,,1,57,64
1080,note_on,120,0,2,,,,,,,,1,64,0
1080,note_on,60,0,1,,,,,,,,0,79,0
1080,note_on,0,0,1,,,,,,,,0,78,64
1140,note_on,0,0,1,,,,,,,,0,81,64
1140,note_on,60,0,1,,,,,,,,0,78,0
1200,note_on,0,0,2,,,,,,,,1,59,64
1200,note_on,0,0,2,,,,,,,,1,54,0
1200,note_on,120,0,2,,,,,,,,1,57,0
1200,note_on,60,0,1,,,,,,,,0,81,0
1200,note_on,0,0,1,,,,,,,,0,74,64
1260,note_on,60,0,1,,,,,,,,0,74,0
1260,note_on,0,0,1,,,,,,,,0,73,64
1320,note_on,60,0,1,,,,,,,,0,73,0
1320,note_on,120,0,2,,,,,,,,1,62,64
1320,note_on,0,0,1,,,,,,,,0,71,64
1380,note_on,0,0,1,,,,,,,,0,81,64
1380,note_on,60,0,1,,,,,,,,0,71,0
1440,note_on,0,0,1,,,,,,,,0,80,64
1440,note_on,60,0,1,,,,,,,,0,81,0
1440,note_on,120,0,2,,,,,,,,1,59,0
1440,note_on,0,0,2,,,,,,,,1,52,64
1500,note_on,0,0,1,,,,,,,,0,78,64
1500,note_on,60,0,1,,,,,,,,0,80,0
1560,note_on,60,0,1,,,,,,,,0,78,0
1560,note_on,0,0,2,,,,,,,,1,56,64
1560,note_on,120,0,2,,,,,,,,1,62,0
1560,note_on,0,0,1,,,,,,,,0,76,64
1620,note_on,60,0,1,,,,,,,,0,76,0
1620,note_on,0,0,1,,,,,,,,0,80,64
1680,note_on,60,0,1,,,,,,,,0,80,0
1680,note_on,0,0,1,,,,,,,,0,73,64
1680,note_on,120,0,2,,,,,,,,1,56,0
1680,note_on,0,0,2,,,,,,,,1,52,0
1680,note_on,0,0,2,,,,,,,,1,57,64
1740,note_on,0,0,1,,,,,,,,0,71,64
1740,note_on,60,0,1,,,,,,,,0,73,0
1800,note_on,60,0,1,,,,,,,,0,71,0
1800,note_on,0,0,1,,,,,,,,0,69,64
1800,note_on,120,0,2,,,,,,,,1,61,64
1860,note_on,60,0,1,,,,,,,,0,69,0
1860,note_on,0,0,1,,,,,,,,0,79,64
1920,note_on,0,0,1,,,,,,,,0,78,64
1920,note_on,60,0,1,,,,,,,,0,79,0
1920,note_on,0,0,2,,,,,,,,1,50,64
1920,note_on,120,0,2,,,,,,,,1,57,0
1980,note_on,0,0,1,,,,,,,,0,76,64
1980,note_on,60,0,1,,,,,,,,0,78,0
2040,note_on,60,0,1,,,,,,,,0,76,0
2040,note_on,120,0,2,,,,,,,,1,61,0
2040,note_on,0,0,2,,,,,,,,1,59,64
2040,note_on,0,0,1,,,,,,,,0,74,64
2100,note_on,60,0,2,,,,,,,,1,59,0
2100,note_on,0,0,2,,,,,,,,1,57,64
2100,note_on,60,0,1,,,,,,,,0,74,0
2100,note_on,0,0,1,,,,,,,,0,78,64
2150,note_on,50,0,2,,,,,,,,1,57,0
2160,note_on,0,0,2,,,,,,,,1,52,64
2160,note_on,0,0,1,,,,,,,,0,71,64
2160,note_on,60,0,1,,,,,,,,0,78,0
2160,note_on,10,0,2,,,,,,,,1,50,0
2160,note_on,0,0,2,,,,,,,,1,57,70
2182,note_on,0,0,2,,,,,,,,1,56,52
2182,note_on,22,0,2,,,,,,,,1,57,0
2204,note_on,22,0,2,,,,,,,,1,56,0
2204,note_on,0,0,2,,,,,,,,1,57,56
2220,note_on,60,0,1,,,,,,,,0,71,0
2220,note_on,0,0,1,,,,,,,,0,78,64
2226,note_on,22,0,2,,,,,,,,1,57,0
2226,note_on,0,0,2,,,,,,,,1,56,60
2248,note_on,0,0,2,,,,,,,,1,57,76
2248,note_on,22,0,2,,,,,,,,1,56,0
2270,note_on,22,0,2,,,,,,,,1,57,0
2270,note_on,0,0,2,,,,,,,,1,56,64
2280,note_on,60,0,1,,,,,,,,0,78,0
2280,note_on,0,0,1,,,,,,,,0,76,64
2330,note_on,60,0,2,,,,,,,,1,56,0
2340,note_on,10,0,2,,,,,,,,1,56,68
2340,note_on,60,0,1,,,,,,,,0,76,0
2340,note_on,0,0,1,,,,,,,,0,74,64
2400,note_on,0,0,2,,,,,,,,1,57,64
2400,note_on,0,0,2,,,,,,,,1,52,0
2400,note_on,0,0,2,,,,,,,,1,45,64
2400,note_on,60,0,1,,,,,,,,0,74,0
2400,note_on,60,0,2,,,,,,,,1,56,0
2400,note_on,0,0,1,,,,,,,,0,73,64
2460,note_on,0,0,1,,,,,,,,0,71,64
2460,note_on,60,0,1,,,,,,,,0,73,0
2510,note_on,110,0,2,,,,,,,,1,57,0
2520,note_on,0,0,2,,,,,,,,1,57,64
2520,note_on,60,0,1,,,,,,,,0,71,0
2520,note_on,0,0,1,,,,,,,,0,69,64
2520,note_on,10,0,2,,,,,,,,1,45,0
2580,note_on,60,0,1,,,,,,,,0,69,0
2580,note_on,0,0,1,,,,,,,,0,71,64
2640,note_on,0,0,2,,,,,,,,1,56,64
2640,note_on,120,0,2,,,,,,,,1,57,0
2640,note_on,0,0,1,,,,,,,,0,73,64
2640,note_on,60,0,1,,,,,,,,0,71,0
2700,note_on,60,0,1,,,,,,,,0,73,0
2700,note_on,0,0,1,,,,,,,,0,75,64
2760,note_on,120,0,2,,,,,,,,1,56,0
2760,note_on,0,0,2,,,,,,,,1,54,64
2760,note_on,60,0,1,,,,,,,,0,75,0
2760,note_on,0,0,1,,,,,,,,0,76,64
2820,note_on,60,0,1,,,,,,,,0,76,0
2820,note_on,0,0,1,,,,,,,,0,78,64
2880,note_on,0,0,2,,,,,,,,1,52,64
2880,note_on,60,0,1,,,,,,,,0,78,0
2880,note_on,0,0,1,,,,,,,,0,80,64
2880,note_on,120,0,2,,,,,,,,1,54,0
2940,note_on,60,0,1,,,,,,,,0,80,0
2940,note_on,0,0,1,,,,,,,,0,81,64
2940,note_on,60,0,2,,,,,,,,1,52,0
2940,note_on,0,0,2,,,,,,,,1,54,64
3000,note_on,60,0,1,,,,,,,,0,81,0
3000,note_on,0,0,1,,,,,,,,0,83,64
3000,note_on,0,0,2,,,,,,,,1,56,64
3000,note_on,60,0,2,,,,,,,,1,54,0
3060,note_on,0,0,2,,,,,,,,1,52,64
3060,note_on,60,0,2,,,,,,,,1,56,0
3060,note_on,0,0,1,,,,,,,,0,80,64
3060,note_on,60,0,1,,,,,,,,0,83,0
3120,note_on,60,0,2,,,,,,,,1,52,0
3120,note_on,0,0,2,,,,,,,,1,61,64
3120,note_on,0,0,1,,,,,,,,0,76,64
3120,note_on,60,0,1,,,,,,,,0,80,0
3180,note_on,60,0,1,,,,,,,,0,78,64
3240,note_on,0,0,1,,,,,,,,0,80,64
3240,note_on,60,0,1,,,,,,,,0,78,0
3240,note_on,120,0,2,,,,,,,,1,61,0
3240,note_on,0,0,2,,,,,,,,1,61,64
3300,note_on,60,0,1,,,,,,,,0,80,0
3300,note_on,0,0,1,,,,,,,,0,76,64
3360,note_on,60,0,1,,,,,,,,0,76,0
3360,note_on,0,0,1,,,,,,,,0,76,0
3360,note_on,0,0,1,,,,,,,,0,75,64
3360,note_on,120,0,2,,,,,,,,1,61,0
3360,note_on,0,0,2,,,,,,,,1,61,64
3360,note_on,0,0,1,,,,,,,,0,78,64
3420,note_on,60,0,1,,,,,,,,0,78,0
3420,note_on,0,0,1,,,,,,,,0,80,64
3420,note_on,60,0,2,,,,,,,,1,61,0
3420,note_on,0,0,2,,,,,,,,1,58,64
3480,note_on,0,0,2,,,,,,,,1,59,64
3480,note_on,60,0,2,,,,,,,,1,58,0
3480,note_on,60,0,1,,,,,,,,0,80,0
3480,note_on,0,0,1,,,,,,,,0,81,64
3540,note_on,0,0,1,,,,,,,,0,78,64
3540,note_on,60,0,1,,,,,,,,0,81,0
3600,note_on,0,0,1,,,,,,,,0,71,64
3600,note_on,60,0,1,,,,,,,,0,78,0
3600,note_on,120,0,2,,,,,,,,1,59,0
3600,note_on,0,0,1,,,,,,,,0,75,0
3600,note_on,0,0,1,,,,,,,,0,74,64
3660,note_on,60,0,2,,,,,,,,1,59,64
3720,note_on,60,0,2,,,,,,,,1,59,0
3720,note_on,0,0,2,,,,,,,,1,61,64
3720,note_on,0,0,1,,,,,,,,0,83,64
3720,note_on,120,0,1,,,,,,,,0,71,0
3780,note_on,60,0,2,,,,,,,,1,61,0
3780,note_on,0,0,2,,,,,,,,1,62,64
3840,note_on,0,0,2,,,,,,,,1,64,64
3840,note_on,0,0,1,,,,,,,,0,73,64
3840,note_on,120,0,1,,,,,,,,0,74,0
3840,note_on,60,0,2,,,,,,,,1,62,0
3900,note_on,0,0,2,,,,,,,,1,62,64
3900,note_on,60,0,2,,,,,,,,1,64,0
3960,note_on,0,0,2,,,,,,,,1,61,64
3960,note_on,60,0,2,,,,,,,,1,62,0
3960,note_on,120,0,1,,,,,,,,0,83,0
3960,note_on,0,0,1,,,,,,,,0,76,64
4020,note_on,60,0,2,,,,,,,,1,61,0
4020,note_on,0,0,2,,,,,,,,1,64,64
4080,note_on,0,0,2,,,,,,,,1,57,64
4080,note_on,0,0,1,,,,,,,,0,78,64
4080,note_on,0,0,1,,,,,,,,0,73,0
4080,note_on,60,0,2,,,,,,,,1,64,0
4080,note_on,120,0,1,,,,,,,,0,76,0
4140,note_on,60,0,2,,,,,,,,1,57,0
4140,note_on,0,0,2,,,,,,,,1,56,64
4200,note_on,0,0,2,,,,,,,,1,54,64
4200,note_on,60,0,2,,,,,,,,1,56,0
4200,note_on,120,0,1,,,,,,,,0,81,64
4260,note_on,60,0,2,,,,,,,,1,54,0
4260,note_on,0,0,2,,,,,,,,1,64,64
4320,note_on,60,0,2,,,,,,,,1,64,0
4320,note_on,0,0,2,,,,,,,,1,63,64
4320,note_on,120,0,1,,,,,,,,0,78,0
4320,note_on,0,0,1,,,,,,,,0,71,64
4380,note_on,60,0,2,,,,,,,,1,63,0
4380,note_on,0,0,2,,,,,,,,1,61,64
4440,note_on,60,0,2,,,,,,,,1,61,0
4440,note_on,120,0,1,,,,,,,,0,81,0
4440,note_on,0,0,1,,,,,,,,0,75,64
4440,note_on,0,0,2,,,,,,,,1,59,64
4500,note_on,60,0,2,,,,,,,,1,59,0
4500,note_on,0,0,2,,,,,,,,1,63,64
4560,note_on,120,0,1,,,,,,,,0,75,0
4560,note_on,0,0,1,,,,,,,,0,76,64
4560,note_on,0,0,1,,,,,,,,0,71,0
4560,note_on,0,0,2,,,,,,,,1,56,64
4560,note_on,60,0,2,,,,,,,,1,63,0
4620,note_on,0,0,2,,,,,,,,1,54,64
4620,note_on,60,0,2,,,,,,,,1,56,0
4680,note_on,60,0,2,,,,,,,,1,54,0
4680,note_on,0,0,2,,,,,,,,1,52,64
4680,note_on,120,0,1,,,,,,,,0,80,64
4740,note_on,60,0,2,,,,,,,,1,52,0
4740,note_on,0,0,2,,,,,,,,1,62,64
4800,note_on,0,0,1,,,,,,,,0,81,64
4800,note_on,120,0,1,,,,,,,,0,80,0
4800,note_on,60,0,2,,,,,,,,1,62,0
4800,note_on,0,0,2,,,,,,,,1,61,64
4860,note_on,60,0,1,,,,,,,,0,81,0
4860,note_on,60,0,2,,,,,,,,1,61,0
4860,note_on,0,0,2,,,,,,,,1,59,64
4860,note_on,0,0,1,,,,,,,,0,80,64
4920,note_on,60,0,2,,,,,,,,1,59,0
4920,note_on,0,0,2,,,,,,,,1,57,64
4920,note_on,0,0,1,,,,,,,,0,78,64
4920,note_on,60,0,1,,,,,,,,0,80,0
4980,note_on,0,0,2,,,,,,,,1,61,64
4980,note_on,60,0,1,,,,,,,,0,78,0
