tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,6,4,24,8,0,1,0,,,,,,,
0,track_name,,,,,0,1,12,,,,,,,
0,control_change,,,,,0,0,11,,,3,7,100,,
0,program_change,,,,,0,0,11,,42,3,,,,
0,track_name,,,,,0,1,11,,,,,,,
0,control_change,,,,,0,0,10,,,2,7,100,,
0,program_change,,,,,0,0,10,,41,2,,,,
0,track_name,,,,,0,1,10,,,,,,,
0,control_change,,,,,0,0,9,,,1,7,100,,
0,program_change,,,,,0,0,9,,40,1,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,control_change,,,,,0,0,8,,,0,7,100,,
0,program_change,,,,,0,0,8,,40,0,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,control_change,,,,,0,0,7,,,6,7,100,,
0,program_change,,,,,0,0,12,,68,4,,,,
0,program_change,,,,,0,0,7,,70,6,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,2,,40,1,,,,
0,control_change,,,,,0,0,2,,,1,7,100,,
0,program_change,,,,,0,0,4,,42,3,,,,
0,control_change,,,,,0,0,6,,,5,7,100,,
0,program_change,,,,,0,0,6,,68,5,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,control_change,,,,,0,0,5,,,4,7,100,,
0,program_change,,,,,0,0,5,,68,4,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,41,2,,,,
0,control_change,,,,,0,0,3,,,2,7,100,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,track_name,,,,,0,1,7,,,,,,,
0,control_change,,,,,0,0,12,,,4,7,100,,
0,track_name,,,,,0,1,4,,,,,,,
0,control_change,,,,,0,0,1,,,0,7,100,,
0,track_name,,,,,0,1,13,,,,,,,
0,program_change,,,,,0,0,13,,68,5,,,,
0,control_change,,,,,0,0,13,,,5,7,100,,
0,track_name,,,,,0,1,14,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,control_change,,,,,0,0,14,,,6,7,100,,
0,program_change,,,,,0,0,14,,70,6,,,,
0,set_tempo,,,,,0,1,0,263158,,,,,,
0,program_change,,,,,0,0,1,,40,0,,,,
1185,note_on,,,,,1185,0,1,,,0,,,72,78
1190,note_on,,,,,1190,0,2,,,1,,,67,68
1195,note_on,,,,,1195,0,6,,,5,,,72,80
1195,note_on,,,,,1195,0,3,,,2,,,64,78
1195,note_on,,,,,1195,0,5,,,4,,,72,74
1264,note_off,,,,,79,0,1,,,0,,,72,64
1276,note_off,,,,,81,0,5,,,4,,,72,64
1292,note_off,,,,,97,0,3,,,2,,,64,64
1292,note_off,,,,,97,0,6,,,5,,,72,64
1295,note_on,,,,,3,0,3,,,2,,,65,64
1330,note_off,,,,,140,0,2,,,1,,,67,64
1368,note_off,,,,,73,0,3,,,2,,,65,64
1425,note_on,,,,,57,0,3,,,2,,,64,72
1434,note_on,,,,,104,0,2,,,1,,,72,78
1435,note_on,,,,,143,0,6,,,5,,,79,85
1439,note_on,,,,,175,0,1,,,0,,,79,85
1440,note_on,,,,,164,0,5,,,4,,,79,68
1536,note_off,,,,,102,0,2,,,1,,,72,64
1536,note_on,,,,,0,0,2,,,1,,,71,72
1537,note_off,,,,,112,0,3,,,2,,,64,64
1537,note_on,,,,,0,0,3,,,2,,,62,68
1610,note_off,,,,,73,0,3,,,2,,,62,64
1620,note_off,,,,,84,0,2,,,1,,,71,64
1656,note_on,,,,,46,0,3,,,2,,,64,68
1662,note_on,,,,,42,0,2,,,1,,,72,78
1722,note_off,,,,,287,0,6,,,5,,,79,64
1729,note_off,,,,,290,0,1,,,0,,,79,64
1767,note_on,,,,,105,0,2,,,1,,,74,80
1769,note_off,,,,,2,0,2,,,1,,,72,64
1771,note_off,,,,,331,0,5,,,4,,,79,64
1771,note_on,,,,,115,0,3,,,2,,,65,63
1791,note_off,,,,,20,0,3,,,2,,,64,64
1830,note_off,,,,,61,0,2,,,1,,,74,64
1843,note_off,,,,,52,0,3,,,2,,,65,64
1890,note_on,,,,,47,0,3,,,2,,,67,85
1890,note_on,,,,,60,0,2,,,1,,,76,74
1898,note_on,,,,,169,0,1,,,0,,,79,78
1898,note_on,,,,,176,0,6,,,5,,,79,80
1898,note_on,,,,,1898,0,4,,,3,,,48,78
1909,note_on,,,,,138,0,5,,,4,,,79,68
1912,note_on,,,,,1912,0,7,,,6,,,48,63
1980,note_off,,,,,82,0,6,,,5,,,79,64
1983,note_off,,,,,93,0,2,,,1,,,76,64
1988,note_off,,,,,90,0,1,,,0,,,79,64
1997,note_on,,,,,14,0,2,,,1,,,74,64
1999,note_off,,,,,90,0,5,,,4,,,79,64
1999,note_off,,,,,109,0,3,,,2,,,67,64
2004,note_on,,,,,5,0,3,,,2,,,65,64
2011,note_off,,,,,113,0,4,,,3,,,48,64
2029,note_off,,,,,117,0,7,,,6,,,48,64
2056,note_off,,,,,59,0,2,,,1,,,74,64
2071,note_off,,,,,67,0,3,,,2,,,65,64
2127,note_on,,,,,71,0,2,,,1,,,72,72
2128,note_on,,,,,57,0,3,,,2,,,64,70
2147,note_on,,,,,159,0,1,,,0,,,79,76
2151,note_on,,,,,171,0,6,,,5,,,79,76
2151,note_on,,,,,152,0,5,,,4,,,79,61
2160,note_on,,,,,149,0,4,,,3,,,60,63
2164,note_on,,,,,135,0,7,,,6,,,60,60
2230,note_off,,,,,103,0,2,,,1,,,72,64
2232,note_off,,,,,104,0,3,,,2,,,64,64
2239,note_on,,,,,9,0,2,,,1,,,71,72
2246,note_on,,,,,14,0,3,,,2,,,62,64
2313,note_off,,,,,74,0,2,,,1,,,71,64
2324,note_off,,,,,78,0,3,,,2,,,62,64
2368,note_on,,,,,55,0,2,,,1,,,72,78
2374,note_on,,,,,50,0,3,,,2,,,64,74
