tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,2,,,47,127
0,control_change,0,0,2,,,,,,,,2,7,53,,
0,control_change,0,0,2,,,,,,,,2,10,95,,
0,control_change,0,0,2,,,,,,,,2,7,105,,
0,program_change,0,0,2,,,,,,,0,2,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,7,70,,
0,control_change,0,0,1,,,,,,,,0,10,40,,
0,control_change,0,0,1,,,,,,,,0,7,101,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
40,control_change,40,0,2,,,,,,,,2,7,68,,
60,note_on,20,0,2,,,,,,,,2,,,47,0
60,note_on,60,0,1,,,,,,,,0,,,71,127
90,note_on,0,0,1,,,,,,,,0,,,70,127
90,note_on,30,0,1,,,,,,,,0,,,71,0
110,control_change,20,0,1,,,,,,,,0,7,69,,
120,note_on,10,0,1,,,,,,,,0,,,70,0
120,note_on,0,0,1,,,,,,,,0,,,71,127
120,control_change,0,0,1,,,,,,,,0,7,78,,
120,note_on,60,0,2,,,,,,,,2,,,50,127
150,note_on,30,0,1,,,,,,,,0,,,71,0
180,note_on,60,0,2,,,,,,,,2,,,50,0
180,control_change,0,0,2,,,,,,,,2,7,67,,
180,note_on,30,0,1,,,,,,,,0,,,66,127
210,note_on,30,0,1,,,,,,,,0,,,66,0
240,note_on,60,0,2,,,,,,,,2,,,52,127
240,note_on,30,0,1,,,,,,,,0,,,67,127
255,note_on,15,0,1,,,,,,,,0,,,67,0
255,note_on,0,0,1,,,,,,,,0,,,70,127
270,note_on,15,0,1,,,,,,,,0,,,70,0
270,note_on,0,0,1,,,,,,,,0,,,67,127
300,note_on,30,0,1,,,,,,,,0,,,67,0
300,note_on,0,0,1,,,,,,,,0,,,66,127
300,note_on,60,0,2,,,,,,,,2,,,52,0
360,note_on,60,0,1,,,,,,,,0,,,66,0
360,note_on,0,0,1,,,,,,,,0,,,71,127
360,note_on,60,0,2,,,,,,,,2,,,50,127
390,note_on,30,0,1,,,,,,,,0,,,71,0
420,note_on,30,0,1,,,,,,,,0,,,66,127
420,note_on,60,0,2,,,,,,,,2,,,50,0
450,note_on,30,0,1,,,,,,,,0,,,66,0
480,note_on,30,0,1,,,,,,,,0,,,66,127
480,note_on,60,0,2,,,,,,,,2,,,49,127
495,note_on,15,0,1,,,,,,,,0,,,66,0
495,note_on,0,0,1,,,,,,,,0,,,67,127
510,note_on,15,0,1,,,,,,,,0,,,67,0
510,note_on,0,0,1,,,,,,,,0,,,66,127
