tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,63,56
0,note_on,0,0,1,,,,,,,,0,70,56
0,note_on,0,0,1,,,,,,,,0,66,56
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,time_signature,0,1,0,3,2,48,8,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,set_tempo,0,1,0,,,,,,722892,,,,
470,note_on,470,0,1,,,,,,,,0,63,0
470,note_on,0,0,1,,,,,,,,0,70,0
470,note_on,0,0,1,,,,,,,,0,66,0
480,note_on,10,0,1,,,,,,,,0,66,56
480,note_on,0,0,1,,,,,,,,0,63,56
840,note_on,360,0,1,,,,,,,,0,70,64
950,note_on,110,0,1,,,,,,,,0,63,0
950,note_on,0,0,1,,,,,,,,0,66,0
960,note_on,0,0,1,,,,,,,,0,63,56
960,note_on,0,0,1,,,,,,,,0,66,56
960,note_on,10,0,1,,,,,,,,0,70,0
960,note_on,0,0,1,,,,,,,,0,75,64
1320,note_on,360,0,1,,,,,,,,0,75,0
1320,note_on,0,0,1,,,,,,,,0,78,64
1430,note_on,110,0,1,,,,,,,,0,63,0
1430,note_on,0,0,1,,,,,,,,0,66,0
1440,note_on,10,0,1,,,,,,,,0,78,0
1440,note_on,0,0,1,,,,,,,,0,63,56
1440,note_on,0,0,1,,,,,,,,0,68,56
1440,note_on,0,0,1,,,,,,,,0,71,56
1910,note_on,470,0,1,,,,,,,,0,71,0
1910,note_on,0,0,1,,,,,,,,0,68,0
1910,note_on,0,0,1,,,,,,,,0,63,0
1920,note_on,10,0,1,,,,,,,,0,68,56
1920,note_on,0,0,1,,,,,,,,0,63,56
1920,note_on,0,0,1,,,,,,,,0,71,56
2280,note_on,360,0,1,,,,,,,,0,75,64
2390,note_on,110,0,1,,,,,,,,0,63,0
2390,note_on,0,0,1,,,,,,,,0,71,0
2390,note_on,0,0,1,,,,,,,,0,68,0
2400,note_on,0,0,1,,,,,,,,0,68,56
2400,note_on,0,0,1,,,,,,,,0,71,56
2400,note_on,0,0,1,,,,,,,,0,80,64
2400,note_on,0,0,1,,,,,,,,0,63,56
2400,note_on,10,0,1,,,,,,,,0,75,0
2760,note_on,360,0,1,,,,,,,,0,80,0
2760,note_on,0,0,1,,,,,,,,0,83,64
2870,note_on,110,0,1,,,,,,,,0,63,0
2870,note_on,0,0,1,,,,,,,,0,71,0
2870,note_on,0,0,1,,,,,,,,0,68,0
2880,note_on,10,0,1,,,,,,,,0,83,0
2880,note_on,0,0,1,,,,,,,,0,74,64
2880,note_on,0,0,1,,,,,,,,0,68,56
2880,note_on,0,0,1,,,,,,,,0,65,56
2880,note_on,0,0,1,,,,,,,,0,63,56
3350,note_on,0,0,1,,,,,,,,0,65,0
3350,note_on,0,0,1,,,,,,,,0,68,0
3350,note_on,0,0,1,,,,,,,,0,74,0
3350,note_on,470,0,1,,,,,,,,0,63,0
3360,note_on,10,0,1,,,,,,,,0,68,56
3360,note_on,0,0,1,,,,,,,,0,65,56
3360,note_on,0,0,1,,,,,,,,0,62,56
3720,note_on,360,0,1,,,,,,,,0,77,64
3830,note_on,110,0,1,,,,,,,,0,62,0
3830,note_on,0,0,1,,,,,,,,0,68,0
3830,note_on,0,0,1,,,,,,,,0,65,0
3840,note_on,10,0,1,,,,,,,,0,77,0
3840,note_on,0,0,1,,,,,,,,0,70,74
3840,note_on,0,0,1,,,,,,,,0,65,56
3840,note_on,0,0,1,,,,,,,,0,62,56
3860,note_on,20,0,1,,,,,,,,0,68,45
3862,note_on,2,0,1,,,,,,,,0,70,0
