tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,2,2,48,8,0,1,0,,,,,
0,track_name,,,,,0,1,3,,,,,
0,note_on,,,,,0,0,3,,,57,96,2
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,2,,,,,
0,key_signature,,,,,0,1,0,Dm,,,,
0,track_name,,,,,0,1,1,,,,,
0,set_tempo,,,,,0,1,0,,454545,,,
0,track_name,,,,,0,1,5,,,,,
2048,note_on,,,,,0,0,3,,,60,96,2
2048,note_off,,,,,2048,0,3,,,57,0,2
4096,note_on,,,,,0,0,3,,,57,96,2
4096,note_off,,,,,2048,0,3,,,60,0,2
4608,note_on,,,,,4608,0,2,,,60,96,1
5120,note_off,,,,,512,0,2,,,60,0,1
5120,note_on,,,,,0,0,2,,,62,96,1
5632,note_on,,,,,0,0,2,,,64,96,1
5632,note_off,,,,,512,0,2,,,62,0,1
6144,note_off,,,,,512,0,2,,,64,0,1
6144,note_off,,,,,2048,0,3,,,57,0,2
6144,note_on,,,,,0,0,3,,,57,96,2
6144,note_on,,,,,0,0,2,,,65,96,1
6656,note_on,,,,,0,0,2,,,67,96,1
6656,note_off,,,,,512,0,2,,,65,0,1
7168,note_on,,,,,0,0,2,,,69,96,1
7168,note_off,,,,,512,0,2,,,67,0,1
7680,note_on,,,,,0,0,2,,,65,96,1
7680,note_off,,,,,512,0,2,,,69,0,1
8192,note_off,,,,,512,0,2,,,65,0,1
8192,note_off,,,,,2048,0,3,,,57,0,2
8192,note_on,,,,,0,0,3,,,58,96,2
8192,note_on,,,,,0,0,2,,,62,96,1
9216,note_off,,,,,1024,0,2,,,62,0,1
9216,note_on,,,,,0,0,2,,,67,96,1
10240,note_on,,,,,0,0,2,,,60,96,1
10240,note_off,,,,,1024,0,2,,,67,0,1
10240,note_off,,,,,2048,0,3,,,58,0,2
10240,note_on,,,,,0,0,3,,,57,96,2
11264,note_on,,,,,0,0,2,,,65,96,1
11264,note_off,,,,,1024,0,2,,,60,0,1
12288,note_on,,,,,0,0,3,,,55,96,2
12288,note_off,,,,,2048,0,3,,,57,0,2
13312,note_off,,,,,2048,0,2,,,65,0,1
13312,note_on,,,,,0,0,2,,,64,96,1
13824,note_off,,,,,512,0,2,,,64,0,1
13824,note_on,,,,,0,0,2,,,62,96,1
14336,note_off,,,,,512,0,2,,,62,0,1
14336,note_on,,,,,0,0,2,,,64,96,1
16384,note_off,,,,,4096,0,3,,,55,0,2
16384,note_on,,,,,0,0,3,,,53,96,2
17408,note_off,,,,,3072,0,2,,,64,0,1
17408,note_on,,,,,0,0,2,,,57,96,1
18432,note_off,,,,,1024,0,2,,,57,0,1
18432,note_on,,,,,0,0,2,,,62,96,1
19456,note_off,,,,,3072,0,3,,,53,0,2
19456,note_on,,,,,0,0,3,,,55,96,2
20480,note_off,,,,,1024,0,3,,,55,0,2
20480,note_on,,,,,0,0,3,,,57,96,2
21504,note_off,,,,,1024,0,3,,,57,0,2
21504,note_on,,,,,0,0,3,,,52,96,2
22528,note_off,,,,,1024,0,3,,,52,0,2
22528,note_on,,,,,0,0,2,,,60,96,1
22528,note_on,,,,,0,0,3,,,57,96,2
22528,note_off,,,,,4096,0,2,,,62,0,1
23552,note_on,,,,,0,0,3,,,55,96,2
23552,note_off,,,,,1024,0,3,,,57,0,2
24576,note_on,,,,,0,0,3,,,54,96,2
24576,note_off,,,,,1024,0,3,,,55,0,2
25600,note_off,,,,,3072,0,2,,,60,0,1
25600,note_off,,,,,1024,0,3,,,54,0,2
25600,note_on,,,,,0,0,3,,,50,96,2
25600,note_on,,,,,0,0,2,,,58,96,1
26112,note_off,,,,,512,0,2,,,58,0,1
26112,note_on,,,,,0,0,2,,,57,96,1
