tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,60,64
0,note_on,0,0,2,,,,,,,,1,63,64
0,note_on,0,0,2,,,,,,,,1,56,64
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,
120,note_on,120,0,1,,,,,,,,0,68,64
180,note_on,60,0,1,,,,,,,,0,68,0
180,note_on,0,0,1,,,,,,,,0,67,64
240,note_on,0,0,2,,,,,,,,1,56,0
240,note_on,0,0,1,,,,,,,,0,68,64
240,note_on,240,0,2,,,,,,,,1,60,0
240,note_on,60,0,1,,,,,,,,0,67,0
240,note_on,0,0,2,,,,,,,,1,63,0
360,note_on,120,0,1,,,,,,,,0,68,0
360,note_on,0,0,1,,,,,,,,0,72,64
480,note_on,120,0,1,,,,,,,,0,72,0
480,note_on,0,0,1,,,,,,,,0,63,64
600,note_on,120,0,1,,,,,,,,0,63,0
600,note_on,0,0,1,,,,,,,,0,68,64
720,note_on,0,0,2,,,,,,,,1,55,64
720,note_on,0,0,2,,,,,,,,1,58,64
720,note_on,480,0,2,,,,,,,,1,63,64
720,note_on,120,0,1,,,,,,,,0,68,0
840,note_on,120,0,1,,,,,,,,0,70,64
900,note_on,0,0,1,,,,,,,,0,68,64
900,note_on,60,0,1,,,,,,,,0,70,0
960,note_on,0,0,2,,,,,,,,1,58,0
960,note_on,240,0,2,,,,,,,,1,55,0
960,note_on,0,0,2,,,,,,,,1,63,0
960,note_on,60,0,1,,,,,,,,0,68,0
960,note_on,0,0,1,,,,,,,,0,70,64
1080,note_on,120,0,1,,,,,,,,0,70,0
1080,note_on,0,0,1,,,,,,,,0,73,64
1200,note_on,120,0,1,,,,,,,,0,73,0
1200,note_on,0,0,1,,,,,,,,0,63,64
1320,note_on,120,0,1,,,,,,,,0,63,0
1320,note_on,0,0,1,,,,,,,,0,70,64
1440,note_on,120,0,1,,,,,,,,0,70,0
1440,note_on,0,0,1,,,,,,,,0,72,64
1560,note_on,600,0,2,,,,,,,,1,56,64
1620,note_on,60,0,2,,,,,,,,1,56,0
1620,note_on,0,0,2,,,,,,,,1,55,64
1680,note_on,60,0,2,,,,,,,,1,55,0
1680,note_on,0,0,2,,,,,,,,1,56,64
1680,note_on,0,0,1,,,,,,,,0,75,64
1680,note_on,240,0,1,,,,,,,,0,72,0
1680,note_on,0,0,1,,,,,,,,0,72,64
1680,note_on,0,0,1,,,,,,,,0,80,64
1800,note_on,0,0,2,,,,,,,,1,60,64
1800,note_on,120,0,2,,,,,,,,1,56,0
1920,note_on,0,0,2,,,,,,,,1,51,64
1920,note_on,240,0,1,,,,,,,,0,80,0
1920,note_on,120,0,2,,,,,,,,1,60,0
1920,note_on,0,0,1,,,,,,,,0,72,0
1920,note_on,0,0,1,,,,,,,,0,75,0
2040,note_on,0,0,1,,,,,,,,0,75,64
2040,note_on,0,0,2,,,,,,,,1,56,64
2040,note_on,120,0,2,,,,,,,,1,51,0
2040,note_on,120,0,1,,,,,,,,0,72,64
2160,note_on,0,0,1,,,,,,,,0,73,64
2160,note_on,0,0,1,,,,,,,,0,70,64
2160,note_on,0,0,1,,,,,,,,0,72,0
2160,note_on,120,0,1,,,,,,,,0,75,0
2160,note_on,120,0,2,,,,,,,,1,56,0
2280,note_on,120,0,2,,,,,,,,1,58,64
2340,note_on,60,0,2,,,,,,,,1,58,0
2340,note_on,0,0,2,,,,,,,,1,56,64
2400,note_on,0,0,1,,,,,,,,0,79,64
2400,note_on,0,0,1,,,,,,,,0,73,0
2400,note_on,240,0,1,,,,,,,,0,70,0
2400,note_on,0,0,2,,,,,,,,1,58,64
2400,note_on,60,0,2,,,,,,,,1,56,0
2520,note_on,120,0,2,,,,,,,,1,58,0
2520,note_on,0,0,2,,,,,,,,1,61,64
2640,note_on,120,0,2,,,,,,,,1,61,0
2640,note_on,0,0,2,,,,,,,,1,51,64
2640,note_on,240,0,1,,,,,,,,0,79,0
2760,note_on,120,0,2,,,,,,,,1,51,0
2760,note_on,120,0,1,,,,,,,,0,70,64
2760,note_on,0,0,2,,,,,,,,1,58,64
2760,note_on,0,0,1,,,,,,,,0,79,64
2760,note_on,0,0,1,,,,,,,,0,73,64
2880,note_on,0,0,1,,,,,,,,0,68,64
2880,note_on,120,0,1,,,,,,,,0,79,0
2880,note_on,0,0,1,,,,,,,,0,80,64
2880,note_on,120,0,2,,,,,,,,1,58,0
2880,note_on,0,0,1,,,,,,,,0,70,0
2880,note_on,0,0,1,,,,,,,,0,73,0
2880,note_on,0,0,1,,,,,,,,0,75,64
3000,note_on,120,0,2,,,,,,,,1,60,64
3060,note_on,60,0,2,,,,,,,,1,60,0
3060,note_on,0,0,2,,,,,,,,1,58,64
3120,note_on,240,0,1,,,,,,,,0,75,0
3120,note_on,0,0,2,,,,,,,,1,60,64
3120,note_on,60,0,2,,,,,,,,1,58,0
3120,note_on,0,0,1,,,,,,,,0,75,64
3120,note_on,0,0,1,,,,,,,,0,80,0
3120,note_on,0,0,1,,,,,,,,0,68,0
3240,note_on,120,0,2,,,,,,,,1,60,0
3240,note_on,0,0,2,,,,,,,,1,63,64
3360,note_on,120,0,2,,,,,,,,1,63,0
3360,note_on,240,0,1,,,,,,,,0,75,0
3360,note_on,0,0,2,,,,,,,,1,56,64
3480,note_on,120,0,2,,,,,,,,1,56,0
3480,note_on,0,0,2,,,,,,,,1,60,64
3480,note_on,0,0,1,,,,,,,,0,75,64
3480,note_on,120,0,1,,,,,,,,0,70,64
3600,note_on,0,0,1,,,,,,,,0,56,64
3600,note_on,0,0,1,,,,,,,,0,75,64
3600,note_on,0,0,2,,,,,,,,1,53,64
3600,note_on,120,0,2,,,,,,,,1,60,0
3600,note_on,120,0,1,,,,,,,,0,75,0
3600,note_on,0,0,1,,,,,,,,0,70,0
3720,note_on,0,0,1,,,,,,,,0,80,64
3720,note_on,120,0,1,,,,,,,,0,75,0
3780,note_on,60,0,1,,,,,,,,0,80,0
3780,note_on,0,0,1,,,,,,,,0,79,64
3840,note_on,0,0,2,,,,,,,,1,65,64
3840,note_on,0,0,1,,,,,,,,0,56,0
3840,note_on,0,0,1,,,,,,,,0,80,64
3840,note_on,240,0,2,,,,,,,,1,53,0
3840,note_on,60,0,1,,,,,,,,0,79,0
3960,note_on,0,0,1,,,,,,,,0,77,64
3960,note_on,120,0,1,,,,,,,,0,80,0
4080,note_on,240,0,2,,,,,,,,1,65,0
4080,note_on,0,0,1,,,,,,,,0,73,64
4080,note_on,120,0,1,,,,,,,,0,77,0
4200,note_on,120,0,1,,,,,,,,0,73,0
4200,note_on,0,0,1,,,,,,,,0,75,64
4320,note_on,120,0,1,,,,,,,,0,75,0
4320,note_on,0,0,1,,,,,,,,0,73,64
4320,note_on,0,0,1,,,,,,,,0,70,64
4440,note_on,360,0,2,,,,,,,,1,58,64
4500,note_on,60,0,2,,,,,,,,1,58,0
4500,note_on,0,0,2,,,,,,,,1,56,64
4560,note_on,60,0,2,,,,,,,,1,56,0
4560,note_on,0,0,2,,,,,,,,1,58,64
4560,note_on,0,0,1,,,,,,,,0,80,64
4560,note_on,240,0,1,,,,,,,,0,70,0
4560,note_on,0,0,1,,,,,,,,0,73,0
4680,note_on,120,0,2,,,,,,,,1,58,0
4680,note_on,0,0,2,,,,,,,,1,61,64
4800,note_on,0,0,2,,,,,,,,1,55,64
4800,note_on,240,0,1,,,,,,,,0,80,0
4800,note_on,120,0,2,,,,,,,,1,61,0
4920,note_on,120,0,1,,,,,,,,0,73,64
4920,note_on,120,0,2,,,,,,,,1,55,0
4920,note_on,0,0,2,,,,,,,,1,58,64
5040,note_on,120,0,1,,,,,,,,0,73,0
