tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,49,64
0,program_change,0,0,2,,,,,,,6,1,,
0,track_name,0,1,2,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,77,64
0,program_change,0,0,1,,,,,,,6,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,638298,,,,
0,key_signature,0,1,0,,,,,C#,,,,,
0,time_signature,0,1,0,3,8,12,8,,,,,,
60,note_on,60,0,1,,,,,,,,0,77,0
60,note_on,0,0,1,,,,,,,,0,73,64
120,note_on,60,0,1,,,,,,,,0,73,0
120,note_on,0,0,1,,,,,,,,0,68,64
180,note_on,60,0,1,,,,,,,,0,68,0
180,note_on,0,0,1,,,,,,,,0,73,64
240,note_on,0,0,2,,,,,,,,1,61,64
240,note_on,240,0,2,,,,,,,,1,49,0
240,note_on,0,0,1,,,,,,,,0,77,64
240,note_on,60,0,1,,,,,,,,0,73,0
300,note_on,0,0,1,,,,,,,,0,73,64
300,note_on,60,0,1,,,,,,,,0,77,0
360,note_on,0,0,2,,,,,,,,1,51,64
360,note_on,120,0,2,,,,,,,,1,61,0
360,note_on,60,0,1,,,,,,,,0,73,0
360,note_on,0,0,1,,,,,,,,0,78,64
420,note_on,60,0,1,,,,,,,,0,78,0
420,note_on,0,0,1,,,,,,,,0,73,64
480,note_on,60,0,1,,,,,,,,0,73,0
480,note_on,0,0,1,,,,,,,,0,78,64
540,note_on,0,0,1,,,,,,,,0,73,64
540,note_on,60,0,1,,,,,,,,0,78,0
600,note_on,60,0,1,,,,,,,,0,73,0
600,note_on,0,0,1,,,,,,,,0,78,64
600,note_on,240,0,2,,,,,,,,1,51,0
600,note_on,0,0,2,,,,,,,,1,61,64
660,note_on,60,0,1,,,,,,,,0,78,0
660,note_on,0,0,1,,,,,,,,0,73,64
720,note_on,0,0,2,,,,,,,,1,53,64
720,note_on,120,0,2,,,,,,,,1,61,0
720,note_on,0,0,1,,,,,,,,0,80,64
720,note_on,60,0,1,,,,,,,,0,73,0
780,note_on,60,0,1,,,,,,,,0,80,0
780,note_on,0,0,1,,,,,,,,0,73,64
840,note_on,60,0,1,,,,,,,,0,73,0
840,note_on,0,0,1,,,,,,,,0,80,64
900,note_on,60,0,1,,,,,,,,0,80,0
900,note_on,0,0,1,,,,,,,,0,73,64
960,note_on,60,0,1,,,,,,,,0,73,0
960,note_on,0,0,1,,,,,,,,0,80,64
960,note_on,0,0,2,,,,,,,,1,61,64
960,note_on,240,0,2,,,,,,,,1,53,0
1020,note_on,60,0,1,,,,,,,,0,80,0
1020,note_on,0,0,1,,,,,,,,0,73,64
1080,note_on,120,0,2,,,,,,,,1,61,0
1080,note_on,0,0,2,,,,,,,,1,54,64
1080,note_on,60,0,1,,,,,,,,0,73,0
1080,note_on,0,0,1,,,,,,,,0,82,64
1140,note_on,0,0,1,,,,,,,,0,73,64
1140,note_on,60,0,1,,,,,,,,0,82,0
1200,note_on,0,0,1,,,,,,,,0,82,64
1200,note_on,60,0,1,,,,,,,,0,73,0
1260,note_on,60,0,1,,,,,,,,0,82,0
1260,note_on,0,0,1,,,,,,,,0,73,64
1320,note_on,60,0,1,,,,,,,,0,73,0
1320,note_on,0,0,2,,,,,,,,1,61,64
1320,note_on,240,0,2,,,,,,,,1,54,0
1320,note_on,0,0,1,,,,,,,,0,82,64
1380,note_on,60,0,1,,,,,,,,0,82,0
1380,note_on,0,0,1,,,,,,,,0,73,64
1440,note_on,0,0,1,,,,,,,,0,80,64
1440,note_on,60,0,1,,,,,,,,0,73,0
1440,note_on,120,0,2,,,,,,,,1,61,0
1440,note_on,0,0,2,,,,,,,,1,53,64
