tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,data,port,tempo,program,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,channel_prefix,0,1,0,,,,,4,,,,,,,,
0,instrument_name,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,0,,,,,,,0,,,,,,
0,program_change,0,0,0,,,,,4,,,,43,,,,
0,note_on,0,0,0,,,,,4,,,,,,,33,96
0,channel_prefix,0,1,0,,,,,5,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,channel_prefix,0,1,0,,,,,5,,,,,,,,
0,instrument_name,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,0,,,,,,,0,,,,,,
0,program_change,0,0,0,,,,,5,,,,6,,,,
0,channel_prefix,0,1,0,,,,,6,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,channel_prefix,0,1,0,,,,,6,,,,,,,,
0,instrument_name,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,0,,,,,,,0,,,,,,
0,program_change,0,0,0,,,,,5,,,,6,,,,
0,midi_port,0,1,0,,,,,,,0,,,,,,
0,program_change,0,0,0,,,,,6,,,,6,,,,
0,note_on,0,0,0,,,,,6,,,,,,,45,96
12,note_on,12,0,0,,,,,5,,,,,,,76,96
21,note_off,9,0,0,,,,,3,,,,,,,45,0
21,note_off,0,0,0,,,,,4,,,,,,,33,0
21,note_off,0,0,0,,,,,6,,,,,,,45,0
22,note_off,1,0,0,,,,,5,,,,,,,76,0
24,note_on,2,0,0,,,,,0,,,,,,,73,96
24,note_on,0,0,0,,,,,1,,,,,,,69,96
24,note_on,0,0,0,,,,,2,,,,,,,64,96
24,note_on,0,0,0,,,,,3,,,,,,,57,96
24,note_on,0,0,0,,,,,4,,,,,,,45,96
24,note_on,0,0,0,,,,,5,,,,,,,81,96
24,note_on,0,0,0,,,,,6,,,,,,,57,96
34,note_off,10,0,0,,,,,0,,,,,,,73,0
34,note_off,0,0,0,,,,,1,,,,,,,69,0
34,note_off,0,0,0,,,,,5,,,,,,,81,0
36,note_on,2,0,0,,,,,0,,,,,,,74,96
36,note_on,0,0,0,,,,,1,,,,,,,71,96
36,note_on,0,0,0,,,,,5,,,,,,,80,96
45,note_off,9,0,0,,,,,2,,,,,,,64,0
45,note_off,0,0,0,,,,,3,,,,,,,57,0
45,note_off,0,0,0,,,,,4,,,,,,,45,0
45,note_off,0,0,0,,,,,6,,,,,,,57,0
46,note_off,1,0,0,,,,,0,,,,,,,74,0
46,note_off,0,0,0,,,,,1,,,,,,,71,0
46,note_off,0,0,0,,,,,5,,,,,,,80,0
48,note_on,2,0,0,,,,,0,,,,,,,76,96
48,note_on,0,0,0,,,,,1,,,,,,,73,96
48,note_on,0,0,0,,,,,2,,,,,,,69,96
48,note_on,0,0,0,,,,,5,,,,,,,81,96
58,note_off,10,0,0,,,,,5,,,,,,,81,0
60,note_on,2,0,0,,,,,5,,,,,,,76,96
69,note_off,9,0,0,,,,,0,,,,,,,76,0
69,note_off,0,0,0,,,,,1,,,,,,,73,0
69,note_off,0,0,0,,,,,2,,,,,,,69,0
70,note_off,1,0,0,,,,,5,,,,,,,76,0
72,note_on,2,0,0,,,,,0,,,,,,,81,96
72,note_on,0,0,0,,,,,1,,,,,,,76,96
72,note_on,0,0,0,,,,,2,,,,,,,73,96
72,note_on,0,0,0,,,,,5,,,,,,,73,96
82,note_off,10,0,0,,,,,5,,,,,,,73,0
84,note_on,2,0,0,,,,,5,,,,,,,69,96
93,note_off,9,0,0,,,,,0,,,,,,,81,0
93,note_off,0,0,0,,,,,1,,,,,,,76,0
93,note_off,0,0,0,,,,,2,,,,,,,73,0
94,note_off,1,0,0,,,,,5,,,,,,,69,0
96,note_on,2,0,0,,,,,0,,,,,,,73,96
96,note_on,0,0,0,,,,,1,,,,,,,69,96
96,note_on,0,0,0,,,,,2,,,,,,,64,96
96,note_on,0,0,0,,,,,5,,,,,,,76,96
106,note_off,10,0,0,,,,,5,,,,,,,76,0
108,note_on,2,0,0,,,,,5,,,,,,,73,96
117,note_off,9,0,0,,,,,0,,,,,,,73,0
117,note_off,0,0,0,,,,,1,,,,,,,69,0
117,note_off,0,0,0,,,,,2,,,,,,,64,0
118,note_off,1,0,0,,,,,5,,,,,,,73,0
120,note_on,2,0,0,,,,,0,,,,,,,76,96
120,note_on,0,0,0,,,,,1,,,,,,,73,96
120,note_on,0,0,0,,,,,2,,,,,,,69,96
120,note_on,0,0,0,,,,,5,,,,,,,69,96
130,note_off,10,0,0,,,,,5,,,,,,,69,0
132,note_on,2,0,0,,,,,5,,,,,,,64,96
141,note_off,9,0,0,,,,,0,,,,,,,76,0
141,note_off,0,0,0,,,,,1,,,,,,,73,0
141,note_off,0,0,0,,,,,2,,,,,,,69,0
142,note_off,1,0,0,,,,,5,,,,,,,64,0
144,note_on,2,0,0,,,,,0,,,,,,,69,96
144,note_on,0,0,0,,,,,1,,,,,,,64,96
144,note_on,0,0,0,,,,,2,,,,,,,61,96
144,note_on,0,0,0,,,,,5,,,,,,,73,96
154,note_off,10,0,0,,,,,5,,,,,,,73,0
156,note_on,2,0,0,,,,,5,,,,,,,69,96
165,note_off,9,0,0,,,,,0,,,,,,,69,0
165,note_off,0,0,0,,,,,1,,,,,,,64,0
165,note_off,0,0,0,,,,,2,,,,,,,61,0
166,note_off,1,0,0,,,,,5,,,,,,,69,0
168,note_on,2,0,0,,,,,0,,,,,,,73,96
168,note_on,0,0,0,,,,,1,,,,,,,69,96
168,note_on,0,0,0,,,,,2,,,,,,,64,96
168,note_on,0,0,0,,,,,5,,,,,,,64,96
178,note_off,10,0,0,,,,,5,,,,,,,64,0
180,note_on,2,0,0,,,,,5,,,,,,,61,96
189,note_off,9,0,0,,,,,0,,,,,,,73,0
189,note_off,0,0,0,,,,,1,,,,,,,69,0
189,note_off,0,0,0,,,,,2,,,,,,,64,0
190,note_off,1,0,0,,,,,5,,,,,,,61,0
192,note_on,2,0,0,,,,,3,,,,,,,44,96
192,note_on,0,0,0,,,,,4,,,,,,,32,96
192,note_on,0,0,0,,,,,6,,,,,,,44,96
204,note_on,12,0,0,,,,,5,,,,,,,74,96
213,note_off,9,0,0,,,,,3,,,,,,,44,0
213,note_off,0,0,0,,,,,4,,,,,,,32,0
213,note_off,0,0,0,,,,,6,,,,,,,44,0
214,note_off,1,0,0,,,,,5,,,,,,,74,0
216,note_on,2,0,0,,,,,0,,,,,,,71,96
216,note_on,0,0,0,,,,,1,,,,,,,68,96
216,note_on,0,0,0,,,,,2,,,,,,,64,96
216,note_on,0,0,0,,,,,3,,,,,,,56,96
216,note_on,0,0,0,,,,,4,,,,,,,44,96
216,note_on,0,0,0,,,,,5,,,,,,,83,96
216,note_on,0,0,0,,,,,6,,,,,,,56,96
226,note_off,10,0,0,,,,,0,,,,,,,71,0
226,note_off,0,0,0,,,,,1,,,,,,,68,0
226,note_off,0,0,0,,,,,5,,,,,,,83,0
228,note_on,2,0,0,,,,,0,,,,,,,73,96
228,note_on,0,0,0,,,,,1,,,,,,,69,96
228,note_on,0,0,0,,,,,5,,,,,,,81,96
237,note_off,9,0,0,,,,,2,,,,,,,64,0
237,note_off,0,0,0,,,,,3,,,,,,,56,0
237,note_off,0,0,0,,,,,4,,,,,,,44,0
237,note_off,0,0,0,,,,,6,,,,,,,56,0
238,note_off,1,0,0,,,,,0,,,,,,,73,0
238,note_off,0,0,0,,,,,1,,,,,,,69,0
238,note_off,0,0,0,,,,,5,,,,,,,81,0
240,note_on,2,0,0,,,,,0,,,,,,,74,96
240,note_on,0,0,0,,,,,1,,,,,,,71,96
240,note_on,0,0,0,,,,,2,,,,,,,59,96
240,note_on,0,0,0,,,,,5,,,,,,,83,96
250,note_off,10,0,0,,,,,5,,,,,,,83,0
252,note_on,2,0,0,,,,,5,,,,,,,80,96
261,note_off,9,0,0,,,,,0,,,,,,,74,0
261,note_off,0,0,0,,,,,1,,,,,,,71,0
261,note_off,0,0,0,,,,,2,,,,,,,59,0
262,note_off,1,0,0,,,,,5,,,,,,,80,0
264,note_on,2,0,0,,,,,0,,,,,,,83,96
264,note_on,0,0,0,,,,,1,,,,,,,74,96
264,note_on,0,0,0,,,,,2,,,,,,,56,96
264,note_on,0,0,0,,,,,5,,,,,,,74,96
274,note_off,10,0,0,,,,,5,,,,,,,74,0
276,note_on,2,0,0,,,,,5,,,,,,,71,96
285,note_off,9,0,0,,,,,0,,,,,,,83,0
285,note_off,0,0,0,,,,,1,,,,,,,74,0
285,note_off,0,0,0,,,,,2,,,,,,,56,0
286,note_off,1,0,0,,,,,5,,,,,,,71,0
288,note_on,2,0,0,,,,,0,,,,,,,74,96
288,note_on,0,0,0,,,,,1,,,,,,,71,96
288,note_on,0,0,0,,,,,2,,,,,,,68,96
288,note_on,0,0,0,,,,,5,,,,,,,80,96
298,note_off,10,0,0,,,,,5,,,,,,,80,0
300,note_on,2,0,0,,,,,5,,,,,,,74,96
309,note_off,9,0,0,,,,,0,,,,,,,74,0
309,note_off,0,0,0,,,,,1,,,,,,,71,0
309,note_off,0,0,0,,,,,2,,,,,,,68,0
310,note_off,1,0,0,,,,,5,,,,,,,74,0
312,note_on,2,0,0,,,,,0,,,,,,,80,96
312,note_on,0,0,0,,,,,1,,,,,,,74,96
312,note_on,0,0,0,,,,,2,,,,,,,71,96
312,note_on,0,0,0,,,,,5,,,,,,,71,96
322,note_off,10,0,0,,,,,5,,,,,,,71,0
324,note_on,2,0,0,,,,,5,,,,,,,68,96
333,note_off,9,0,0,,,,,0,,,,,,,80,0
333,note_off,0,0,0,,,,,1,,,,,,,74,0
333,note_off,0,0,0,,,,,2,,,,,,,71,0
334,note_off,1,0,0,,,,,5,,,,,,,68,0
336,note_on,2,0,0,,,,,0,,,,,,,71,96
336,note_on,0,0,0,,,,,1,,,,,,,68,96
336,note_on,0,0,0,,,,,2,,,,,,,74,96
336,note_on,0,0,0,,,,,5,,,,,,,74,96
346,note_off,10,0,0,,,,,5,,,,,,,74,0
348,note_on,2,0,0,,,,,5,,,,,,,71,96
357,note_off,9,0,0,,,,,0,,,,,,,71,0
357,note_off,0,0,0,,,,,1,,,,,,,68,0
357,note_off,0,0,0,,,,,2,,,,,,,74,0
358,note_off,1,0,0,,,,,5,,,,,,,71,0
360,note_on,2,0,0,,,,,0,,,,,,,74,96
360,note_on,0,0,0,,,,,1,,,,,,,71,96
360,note_on,0,0,0,,,,,2,,,,,,,64,96
360,note_on,0,0,0,,,,,5,,,,,,,68,96
370,note_off,10,0,0,,,,,5,,,,,,,68,0
372,note_on,2,0,0,,,,,5,,,,,,,64,96
381,note_off,9,0,0,,,,,0,,,,,,,74,0
381,note_off,0,0,0,,,,,1,,,,,,,71,0
381,note_off,0,0,0,,,,,2,,,,,,,64,0
382,note_off,1,0,0,,,,,5,,,,,,,64,0
384,note_on,2,0,0,,,,,0,,,,,,,73,96
384,note_on,0,0,0,,,,,1,,,,,,,69,96
384,note_on,0,0,0,,,,,2,,,,,,,69,96
384,note_on,0,0,0,,,,,5,,,,,,,73,96
405,note_off,21,0,0,,,,,0,,,,,,,73,0
405,note_off,0,0,0,,,,,1,,,,,,,69,0
405,note_off,0,0,0,,,,,2,,,,,,,69,0
405,note_off,0,0,0,,,,,5,,,,,,,73,0
408,note_on,3,0,0,,,,,0,,,,,,,69,96
408,note_on,0,0,0,,,,,1,,,,,,,73,96
408,note_on,0,0,0,,,,,2,,,,,,,64,96
408,note_on,0,0,0,,,,,3,,,,,,,57,96
408,note_on,0,0,0,,,,,4,,,,,,,45,96
408,note_on,0,0,0,,,,,5,,,,,,,69,96
408,note_on,0,0,0,,,,,6,,,,,,,57,96
418,note_off,10,0,0,,,,,1,,,,,,,73,0
418,note_off,0,0,0,,,,,3,,,,,,,57,0
418,note_off,0,0,0,,,,,4,,,,,,,45,0
418,note_off,0,0,0,,,,,6,,,,,,,57,0
420,note_on,2,0,0,,,,,1,,,,,,,71,96
420,note_on,0,0,0,,,,,3,,,,,,,56,96
420,note_on,0,0,0,,,,,4,,,,,,,44,96
420,note_on,0,0,0,,,,,6,,,,,,,56,96
429,note_off,9,0,0,,,,,0,,,,,,,69,0
429,note_off,0,0,0,,,,,2,,,,,,,64,0
429,note_off,0,0,0,,,,,5,,,,,,,69,0
430,note_off,1,0,0,,,,,1,,,,,,,71,0
430,note_off,0,0,0,,,,,3,,,,,,,56,0
430,note_off,0,0,0,,,,,4,,,,,,,44,0
430,note_off,0,0,0,,,,,6,,,,,,,56,0
432,note_on,2,0,0,,,,,0,,,,,,,78,96
432,note_on,0,0,0,,,,,1,,,,,,,73,96
432,note_on,0,0,0,,,,,2,,,,,,,61,96
432,note_on,0,0,0,,,,,3,,,,,,,57,96
432,note_on,0,0,0,,,,,4,,,,,,,45,96
432,note_on,0,0,0,,,,,5,,,,,,,78,96
432,note_on,0,0,0,,,,,6,,,,,,,57,96
438,note_off,6,0,0,,,,,5,,,,,,,78,0
438,note_on,0,0,0,,,,,5,,,,,,,76,96
444,note_off,6,0,0,,,,,5,,,,,,,76,0
444,note_on,0,0,0,,,,,5,,,,,,,78,96
453,note_off,9,0,0,,,,,1,,,,,,,73,0
453,note_off,0,0,0,,,,,2,,,,,,,61,0
453,note_off,0,0,0,,,,,3,,,,,,,57,0
453,note_off,0,0,0,,,,,4,,,,,,,45,0
453,note_off,0,0,0,,,,,6,,,,,,,57,0
456,note_on,3,0,0,,,,,1,,,,,,,75,96
456,note_on,0,0,0,,,,,2,,,,,,,57,96
456,note_on,0,0,0,,,,,3,,,,,,,54,96
456,note_on,0,0,0,,,,,4,,,,,,,42,96
456,note_on,0,0,0,,,,,6,,,,,,,54,96
466,note_off,10,0,0,,,,,1,,,,,,,75,0
468,note_on,2,0,0,,,,,1,,,,,,,76,96
477,note_off,9,0,0,,,,,2,,,,,,,57,0
477,note_off,0,0,0,,,,,3,,,,,,,54,0
477,note_off,0,0,0,,,,,4,,,,,,,42,0
477,note_off,0,0,0,,,,,6,,,,,,,54,0
478,note_off,1,0,0,,,,,1,,,,,,,76,0
480,note_on,2,0,0,,,,,1,,,,,,,78,96
480,note_on,0,0,0,,,,,2,,,,,,,69,96
480,note_on,0,0,0,,,,,3,,,,,,,51,96
480,note_on,0,0,0,,,,,4,,,,,,,39,96
480,note_on,0,0,0,,,,,6,,,,,,,51,96
495,note_off,15,0,0,,,,,0,,,,,,,78,0
496,note_off,1,0,0,,,,,5,,,,,,,78,0
501,note_off,5,0,0,,,,,1,,,,,,,78,0
501,note_off,0,0,0,,,,,2,,,,,,,69,0
501,note_off,0,0,0,,,,,3,,,,,,,51,0
501,note_off,0,0,0,,,,,4,,,,,,,39,0
501,note_off,0,0,0,,,,,6,,,,,,,51,0
504,note_on,3,0,0,,,,,0,,,,,,,80,96
504,note_on,0,0,0,,,,,3,,,,,,,54,96
504,note_on,0,0,0,,,,,4,,,,,,,42,96
504,note_on,0,0,0,,,,,5,,,,,,,80,96
504,note_on,0,0,0,,,,,6,,,,,,,54,96
516,note_off,12,0,0,,,,,0,,,,,,,80,0
516,note_on,0,0,0,,,,,0,,,,,,,81,96
516,note_off,0,0,0,,,,,5,,,,,,,80,0
516,note_on,0,0,0,,,,,5,,,,,,,81,96
525,note_off,9,0,0,,,,,3,,,,,,,54,0
525,note_off,0,0,0,,,,,4,,,,,,,42,0
525,note_off,0,0,0,,,,,6,,,,,,,54,0
528,note_off,3,0,0,,,,,0,,,,,,,81,0
528,note_on,0,0,0,,,,,0,,,,,,,83,96
528,note_on,0,0,0,,,,,3,,,,,,,51,96
528,note_on,0,0,0,,,,,4,,,,,,,39,96
528,note_off,0,0,0,,,,,5,,,,,,,81,0
528,note_on,0,0,0,,,,,5,,,,,,,83,96
528,note_on,0,0,0,,,,,6,,,,,,,51,96
540,note_off,12,0,0,,,,,0,,,,,,,83,0
540,note_on,0,0,0,,,,,0,,,,,,,81,96
540,note_off,0,0,0,,,,,5,,,,,,,83,0
540,note_on,0,0,0,,,,,5,,,,,,,81,96
549,note_off,9,0,0,,,,,3,,,,,,,51,0
549,note_off,0,0,0,,,,,4,,,,,,,39,0
549,note_off,0,0,0,,,,,6,,,,,,,51,0
552,note_off,3,0,0,,,,,0,,,,,,,81,0
552,note_on,0,0,0,,,,,0,,,,,,,80,96
552,note_on,0,0,0,,,,,3,,,,,,,47,96
552,note_on,0,0,0,,,,,4,,,,,,,35,96
552,note_off,0,0,0,,,,,5,,,,,,,81,0
552,note_on,0,0,0,,,,,5,,,,,,,80,96
552,note_on,0,0,0,,,,,6,,,,,,,47,96
564,note_off,12,0,0,,,,,0,,,,,,,80,0
564,note_on,0,0,0,,,,,0,,,,,,,81,96
564,note_off,0,0,0,,,,,5,,,,,,,80,0
564,note_on,0,0,0,,,,,5,,,,,,,81,96
573,note_off,9,0,0,,,,,3,,,,,,,47,0
573,note_off,0,0,0,,,,,4,,,,,,,35,0
573,note_off,0,0,0,,,,,6,,,,,,,47,0
574,note_off,1,0,0,,,,,0,,,,,,,81,0
574,note_off,0,0,0,,,,,5,,,,,,,81,0
576,note_on,2,0,0,,,,,0,,,,,,,83,96
576,note_on,0,0,0,,,,,3,,,,,,,44,96
576,note_on,0,0,0,,,,,4,,,,,,,32,96
576,note_on,0,0,0,,,,,5,,,,,,,83,96
576,note_on,0,0,0,,,,,6,,,,,,,44,96
597,note_off,21,0,0,,,,,0,,,,,,,83,0
597,note_off,0,0,0,,,,,3,,,,,,,44,0
597,note_off,0,0,0,,,,,4,,,,,,,32,0
597,note_off,0,0,0,,,,,5,,,,,,,83,0
597,note_off,0,0,0,,,,,6,,,,,,,44,0
600,note_on,3,0,0,,,,,0,,,,,,,71,96
600,note_on,0,0,0,,,,,1,,,,,,,71,96
600,note_on,0,0,0,,,,,2,,,,,,,63,96
600,note_on,0,0,0,,,,,3,,,,,,,56,96
600,note_on,0,0,0,,,,,4,,,,,,,44,96
600,note_on,0,0,0,,,,,5,,,,,,,71,96
600,note_on,0,0,0,,,,,6,,,,,,,56,96
610,note_off,10,0,0,,,,,1,,,,,,,71,0
610,note_off,0,0,0,,,,,3,,,,,,,56,0
610,note_off,0,0,0,,,,,4,,,,,,,44,0
610,note_off,0,0,0,,,,,6,,,,,,,56,0
612,note_on,2,0,0,,,,,1,,,,,,,69,96
612,note_on,0,0,0,,,,,3,,,,,,,54,96
612,note_on,0,0,0,,,,,4,,,,,,,42,96
612,note_on,0,0,0,,,,,6,,,,,,,54,96
621,note_off,9,0,0,,,,,0,,,,,,,71,0
621,note_off,0,0,0,,,,,2,,,,,,,63,0
621,note_off,0,0,0,,,,,5,,,,,,,71,0
622,note_off,1,0,0,,,,,1,,,,,,,69,0
622,note_off,0,0,0,,,,,3,,,,,,,54,0
622,note_off,0,0,0,,,,,4,,,,,,,42,0
622,note_off,0,0,0,,,,,6,,,,,,,54,0
624,note_on,2,0,0,,,,,0,,,,,,,76,96
624,note_on,0,0,0,,,,,1,,,,,,,71,96
624,note_on,0,0,0,,,,,2,,,,,,,59,96
624,note_on,0,0,0,,,,,3,,,,,,,56,96
624,note_on,0,0,0,,,,,4,,,,,,,44,96
624,note_on,0,0,0,,,,,5,,,,,,,76,96
624,note_on,0,0,0,,,,,6,,,,,,,56,96
630,note_off,6,0,0,,,,,5,,,,,,,76,0
630,note_on,0,0,0,,,,,5,,,,,,,75,96
636,note_off,6,0,0,,,,,5,,,,,,,75,0
636,note_on,0,0,0,,,,,5,,,,,,,76,96
645,note_off,9,0,0,,,,,1,,,,,,,71,0
645,note_off,0,0,0,,,,,2,,,,,,,59,0
645,note_off,0,0,0,,,,,3,,,,,,,56,0
645,note_off,0,0,0,,,,,4,,,,,,,44,0
645,note_off,0,0,0,,,,,6,,,,,,,56,0
648,note_on,3,0,0,,,,,1,,,,,,,73,96
648,note_on,0,0,0,,,,,2,,,,,,,56,96
648,note_on,0,0,0,,,,,3,,,,,,,52,96
648,note_on,0,0,0,,,,,4,,,,,,,40,96
648,note_on,0,0,0,,,,,6,,,,,,,52,96
658,note_off,10,0,0,,,,,1,,,,,,,73,0
660,note_on,2,0,0,,,,,1,,,,,,,75,96
669,note_off,9,0,0,,,,,2,,,,,,,56,0
669,note_off,0,0,0,,,,,3,,,,,,,52,0
669,note_off,0,0,0,,,,,4,,,,,,,40,0
669,note_off,0,0,0,,,,,6,,,,,,,52,0
670,note_off,1,0,0,,,,,1,,,,,,,75,0
672,note_on,2,0,0,,,,,1,,,,,,,76,96
672,note_on,0,0,0,,,,,2,,,,,,,68,96
672,note_on,0,0,0,,,,,3,,,,,,,49,96
672,note_on,0,0,0,,,,,4,,,,,,,37,96
672,note_on,0,0,0,,,,,6,,,,,,,49,96
687,note_off,15,0,0,,,,,0,,,,,,,76,0
688,note_off,1,0,0,,,,,5,,,,,,,76,0
693,note_off,5,0,0,,,,,1,,,,,,,76,0
693,note_off,0,0,0,,,,,2,,,,,,,68,0
693,note_off,0,0,0,,,,,3,,,,,,,49,0
693,note_off,0,0,0,,,,,4,,,,,,,37,0
693,note_off,0,0,0,,,,,6,,,,,,,49,0
696,note_on,3,0,0,,,,,0,,,,,,,78,96
696,note_on,0,0,0,,,,,3,,,,,,,52,96
696,note_on,0,0,0,,,,,4,,,,,,,40,96
696,note_on,0,0,0,,,,,5,,,,,,,78,96
696,note_on,0,0,0,,,,,6,,,,,,,52,96
708,note_off,12,0,0,,,,,0,,,,,,,78,0
708,note_on,0,0,0,,,,,0,,,,,,,80,96
708,note_off,0,0,0,,,,,5,,,,,,,78,0
708,note_on,0,0,0,,,,,5,,,,,,,80,96
717,note_off,9,0,0,,,,,3,,,,,,,52,0
717,note_off,0,0,0,,,,,4,,,,,,,40,0
717,note_off,0,0,0,,,,,6,,,,,,,52,0
720,note_off,3,0,0,,,,,0,,,,,,,80,0
720,note_on,0,0,0,,,,,0,,,,,,,81,96
720,note_on,0,0,0,,,,,3,,,,,,,49,96
720,note_on,0,0,0,,,,,4,,,,,,,37,96
720,note_off,0,0,0,,,,,5,,,,,,,80,0
720,note_on,0,0,0,,,,,5,,,,,,,81,96
720,note_on,0,0,0,,,,,6,,,,,,,49,96
732,note_off,12,0,0,,,,,0,,,,,,,81,0
732,note_on,0,0,0,,,,,0,,,,,,,80,96
732,note_off,0,0,0,,,,,5,,,,,,,81,0
732,note_on,0,0,0,,,,,5,,,,,,,80,96
741,note_off,9,0,0,,,,,3,,,,,,,49,0
741,note_off,0,0,0,,,,,4,,,,,,,37,0
741,note_off,0,0,0,,,,,6,,,,,,,49,0
744,note_off,3,0,0,,,,,0,,,,,,,80,0
744,note_on,0,0,0,,,,,0,,,,,,,78,96
744,note_on,0,0,0,,,,,3,,,,,,,45,96
744,note_on,0,0,0,,,,,4,,,,,,,33,96
744,note_off,0,0,0,,,,,5,,,,,,,80,0
744,note_on,0,0,0,,,,,5,,,,,,,78,96
744,note_on,0,0,0,,,,,6,,,,,,,45,96
756,note_off,12,0,0,,,,,0,,,,,,,78,0
756,note_on,0,0,0,,,,,0,,,,,,,80,96
756,note_off,0,0,0,,,,,5,,,,,,,78,0
756,note_on,0,0,0,,,,,5,,,,,,,80,96
765,note_off,9,0,0,,,,,3,,,,,,,45,0
765,note_off,0,0,0,,,,,4,,,,,,,33,0
765,note_off,0,0,0,,,,,6,,,,,,,45,0
766,note_off,1,0,0,,,,,0,,,,,,,80,0
766,note_off,0,0,0,,,,,5,,,,,,,80,0
768,note_on,2,0,0,,,,,0,,,,,,,81,96
768,note_on,0,0,0,,,,,3,,,,,,,42,96
768,note_on,0,0,0,,,,,4,,,,,,,30,96
768,note_on,0,0,0,,,,,5,,,,,,,81,96
768,note_on,0,0,0,,,,,6,,,,,,,42,96
789,note_off,21,0,0,,,,,0,,,,,,,81,0
789,note_off,0,0,0,,,,,3,,,,,,,42,0
789,note_off,0,0,0,,,,,4,,,,,,,30,0
789,note_off,0,0,0,,,,,5,,,,,,,81,0
789,note_off,0,0,0,,,,,6,,,,,,,42,0
792,note_on,3,0,0,,,,,0,,,,,,,69,96
792,note_on,0,0,0,,,,,1,,,,,,,66,96
792,note_on,0,0,0,,,,,2,,,,,,,61,96
792,note_on,0,0,0,,,,,3,,,,,,,54,96
792,note_on,0,0,0,,,,,4,,,,,,,42,96
792,note_on,0,0,0,,,,,5,,,,,,,69,96
792,note_on,0,0,0,,,,,6,,,,,,,54,96
802,note_off,10,0,0,,,,,0,,,,,,,69,0
802,note_off,0,0,0,,,,,1,,,,,,,66,0
802,note_off,0,0,0,,,,,2,,,,,,,61,0
802,note_off,0,0,0,,,,,5,,,,,,,69,0
804,note_on,2,0,0,,,,,0,,,,,,,68,96
804,note_on,0,0,0,,,,,1,,,,,,,64,96
804,note_on,0,0,0,,,,,2,,,,,,,59,96
804,note_on,0,0,0,,,,,5,,,,,,,68,96
813,note_off,9,0,0,,,,,3,,,,,,,54,0
813,note_off,0,0,0,,,,,4,,,,,,,42,0
813,note_off,0,0,0,,,,,6,,,,,,,54,0
814,note_off,1,0,0,,,,,0,,,,,,,68,0
814,note_off,0,0,0,,,,,1,,,,,,,64,0
814,note_off,0,0,0,,,,,2,,,,,,,59,0
814,note_off,0,0,0,,,,,5,,,,,,,68,0
816,note_on,2,0,0,,,,,0,,,,,,,69,96
816,note_on,0,0,0,,,,,1,,,,,,,66,96
816,note_on,0,0,0,,,,,2,,,,,,,61,96
816,note_on,0,0,0,,,,,3,,,,,,,52,96
816,note_on,0,0,0,,,,,4,,,,,,,40,96
816,note_on,0,0,0,,,,,5,,,,,,,69,96
816,note_on,0,0,0,,,,,6,,,,,,,52,96
837,note_off,21,0,0,,,,,0,,,,,,,69,0
837,note_off,0,0,0,,,,,1,,,,,,,66,0
